tier	score	en	fr	en_ipa	fr_ipa
B	0.648	romantic	romantique	ɹoʊmæntɪk	ʁomɑ̃tik
B	0.648	delay	délai	dᵻleɪ	dele
B	0.648	jay	dg	dʒeɪ	deʒe
B	0.648	jay	dangers	dʒeɪ	dɑ̃ʒe
B	0.648	jay	danger	dʒeɪ	dɑ̃ʒe
B	0.648	writes	rance	ɹaɪts	ʁɑ̃s
B	0.648	josh	jazz	dʒɑːʃ	dʒaz
B	0.648	deny	donna	dᵻnaɪ	dɔna
B	0.648	maria	maris	mɚɹiːə	maʁi
B	0.648	maria	marient	mɚɹiːə	maʁi
B	0.648	maria	marie	mɚɹiːə	maʁi
B	0.648	pound	parade	paʊnd	paʁad
B	0.648	pound	pannes	paʊnd	pan
B	0.648	define	fans	dᵻfaɪn	fan
B	0.648	define	fan	dᵻfaɪn	fan
B	0.648	define	dan	dᵻfaɪn	dan
B	0.648	coins	conne	kɔɪnz	kɔn
B	0.648	divine	vannes	dᵻvaɪn	van
B	0.648	divine	vanne	dᵻvaɪn	van
B	0.648	divine	van	dᵻvaɪn	van
B	0.648	knocked	tact	nɑːkt	takt
B	0.648	spy	sympas	spaɪ	sɛ̃pa
B	0.648	spy	sympa	spaɪ	sɛ̃pa
B	0.648	essay	laissés	ɛseɪ	lɛse
B	0.648	essay	laissées	ɛseɪ	lɛse
B	0.648	rolls	rôles	ɹoʊlz	ʁoːl
B	0.648	aims	émises	eɪmz	emiz
B	0.648	aims	émise	eɪmz	emiz
B	0.648	rolled	rôles	ɹoʊld	ʁoːl
B	0.648	routes	rance	ɹaʊts	ʁɑ̃s
B	0.648	mines	manne	maɪnz	man
B	0.648	spray	prés	spɹeɪ	pʁe
B	0.648	spray	pré	spɹeɪ	pʁe
B	0.648	trauma	tome	tɹɔːmə	tɔm
B	0.648	trauma	rhum	tɹɔːmə	ʁɔm
B	0.648	acquire	quoi	ɐkwaɪɚ	kwa
B	0.648	alike	lacs	ɐlaɪk	lak
B	0.648	alike	lac	ɐlaɪk	lak
B	0.648	delta	dettes	dɛltə	dɛt
B	0.648	delta	dette	dɛltə	dɛt
B	0.648	dive	doive	daɪv	dwav
B	0.648	ridge	ronge	ɹɪdʒ	ʁɔ̃ʒ
B	0.648	zones	zone	zoʊnz	zon
B	0.648	mild	malle	maɪld	mal
B	0.648	throws	roses	θɹoʊz	ʁoz
B	0.648	rides	rade	ɹaɪdz	ʁad
B	0.648	sierra	cerfs	siːɛɹə	sɛʁ
B	0.648	whites	watts	waɪts	wat
B	0.648	hart	kart	hɑːɹt	kaʁt
B	0.648	motors	maures	moʊɾɚz	moʁ
B	0.648	slice	sas	slaɪs	sas
B	0.648	survivor	savent	sɚvaɪvɚ	sav
B	0.648	riders	rade	ɹaɪdɚz	ʁad
B	0.648	slower	solos	sloʊɚ	solo
B	0.648	delight	dates	dᵻlaɪt	dat
B	0.648	delight	datent	dᵻlaɪt	dat
B	0.648	delight	date	dᵻlaɪt	dat
B	0.648	drake	déc	dɹeɪk	dek
B	0.648	spike	sacs	spaɪk	sak
B	0.648	spike	pâques	spaɪk	paːk
B	0.648	spike	packs	spaɪk	pak
B	0.648	ballet	blé	bæleɪ	ble
B	0.648	doubts	denses	daʊts	dɑ̃s
B	0.648	doubts	dense	daʊts	dɑ̃s
B	0.648	doubts	danses	daʊts	dɑ̃s
B	0.648	oppose	poses	əpoʊz	poz
B	0.648	downs	dan	daʊnz	dan
B	0.648	miners	manne	maɪnɚz	man
B	0.648	spine	pannes	spaɪn	pan
B	0.648	spine	panne	spaɪn	pan
B	0.648	lounge	larges	laʊndʒ	laʁʒ
B	0.648	lounge	large	laʊndʒ	laʁʒ
B	0.648	skies	cases	skaɪz	kaz
B	0.648	slope	slogans	sloʊp	sloɡɑ̃
B	0.648	renaissance	recense	ɹɛnəsɑːns	ʁəsɑ̃s
B	0.648	wiped	aptes	waɪpt	apt
B	0.648	wiped	apte	waɪpt	apt
B	0.648	elbow	hello	ɛlboʊ	ɛlo
B	0.648	marina	mines	mɚɹiːnə	min
B	0.648	quiz	coins	kwɪz	kwɛ̃
B	0.648	quiz	coin	kwɪz	kwɛ̃
B	0.648	relied	rade	ɹᵻlaɪd	ʁad
B	0.648	posed	poses	poʊzd	poz
B	0.648	posed	posent	poʊzd	poz
B	0.648	posed	pauses	poʊzd	poz
B	0.648	relies	raz	ɹᵻlaɪz	ʁaz
B	0.648	relies	rase	ɹᵻlaɪz	ʁaz
B	0.648	spoil	sole	spɔɪl	sɔl
B	0.648	arrows	roses	æɹoʊz	ʁoz
B	0.648	ounce	anus	aʊns	anys
B	0.648	shouted	hard	ʃaʊɾᵻd	aʁd
B	0.648	shouted	chars	ʃaʊɾᵻd	ʃaʁ
B	0.648	shouted	char	ʃaʊɾᵻd	ʃaʁ
B	0.648	stab	stades	stæb	stad
B	0.648	polo	pôles	poʊloʊ	poːl
B	0.648	polo	pôle	poʊloʊ	poːl
B	0.648	finite	faste	faɪnaɪt	fast
B	0.648	coats	côtes	koʊts	koːt
B	0.648	coats	cotes	koʊts	kot
B	0.648	denies	naze	dᵻnaɪz	naz
B	0.648	sniper	nappes	snaɪpɚ	nap
B	0.648	sniper	nappe	snaɪpɚ	nap
B	0.648	choke	choque	tʃoʊk	ʃok
B	0.648	stove	sauve	stoʊv	sov
B	0.648	minors	manne	maɪnɚz	man
B	0.648	boiled	bol	bɔɪld	bɔl
B	0.648	reside	rade	ɹᵻsaɪd	ʁad
B	0.648	bulb	bombes	bʌlb	bɔ̃b
B	0.648	bulb	bombe	bʌlb	bɔ̃b
B	0.648	repay	harper	ɹᵻpeɪ	aʁpe
B	0.647	containing	training	kənteɪnɪŋ	(en)tɹeɪnɪŋ(fr)
B	0.647	tennis	tex	tɛnɪs	tɛks
B	0.647	flights	fritz	flaɪts	fʁits
B	0.647	strongest	strictes	stɹɔŋɡɪst	stʁikt
B	0.647	strongest	stricte	stɹɔŋɡɪst	stʁikt
B	0.647	strongest	strict	stɹɔŋɡɪst	stʁikt
B	0.647	measurements	menaces	mɛʒɚmənts	mənas
B	0.647	measurements	menacent	mɛʒɚmənts	mənas
B	0.647	measurements	menace	mɛʒɚmənts	mənas
B	0.647	paragraph	paragraphes	pæɹəɡɹæf	paʁaɡʁaf
B	0.647	paragraph	paragraphe	pæɹəɡɹæf	paʁaɡʁaf
B	0.647	vinyl	vassal	vaɪnəl	vasal
B	0.647	coordinator	coordonnées	koʊɔːɹdᵻneɪɾɚ	kɔɔʁdɔne
B	0.647	coordinator	coordonnée	koʊɔːɹdᵻneɪɾɚ	kɔɔʁdɔne
B	0.647	coordinator	coordonné	koʊɔːɹdᵻneɪɾɚ	kɔɔʁdɔne
B	0.647	smiles	smart	smaɪlz	smaʁt
B	0.647	probation	promène	pɹoʊbeɪʃən	pʁomɛn
B	0.646	often	offrons	ɔfən	ɔfʁɔ̃
B	0.646	travel	triple	tɹævəl	tʁipl
B	0.646	minute	maintes	mɪnɪt	mɛ̃t
B	0.646	easily	utilises	iːzili	ytiliz
B	0.646	easily	utilisent	iːzili	ytiliz
B	0.646	raised	répondent	ɹeɪzd	ʁepɔ̃d
B	0.646	raised	réponde	ɹeɪzd	ʁepɔ̃d
B	0.646	starts	quartz	stɑːɹts	kaʁts
B	0.646	returned	rondes	ɹᵻtɜːnd	ʁɔ̃d
B	0.646	returned	ronde	ɹᵻtɜːnd	ʁɔ̃d
B	0.646	somebody	samedis	sʌmbɑːdi	samdi
B	0.646	somebody	samedi	sʌmbɑːdi	samdi
B	0.646	spirit	sprint	spɪɹɪt	spʁint
B	0.646	billion	berline	bɪliən	bɛʁlin
B	0.646	nuclear	nourrir	nuːklɪɹ	nuʁiʁ
B	0.646	victory	vitrines	vɪktɚɹi	vitʁin
B	0.646	victory	vitrine	vɪktɚɹi	vitʁin
B	0.646	ending	ding	ɛndɪŋ	(en)dɪŋ(fr)
B	0.646	split	sprint	splɪt	spʁint
B	0.646	split	simpliste	splɪt	sɛ̃plist
B	0.646	experienced	exporte	ɛkspiəɹɪənst	ɛkspɔʁt
B	0.646	experienced	experte	ɛkspiəɹɪənst	ɛkspɛʁt
B	0.646	scored	discorde	skoːɹd	diskɔʁd
B	0.646	familiar	femelles	fəmɪlɪɹ	fəmɛl
B	0.646	familiar	femelle	fəmɪlɪɹ	fəmɛl
B	0.646	switch	sandwichs	swɪtʃ	sɑ̃dwitʃ
B	0.646	switch	sandwich	swɪtʃ	sɑ̃dwitʃ
B	0.646	basketball	bol	bæskɪtbɔːl	bɔl
B	0.646	performing	formait	pɚfɔːɹmɪŋ	fɔʁmɛ
B	0.646	performing	formaient	pɚfɔːɹmɪŋ	fɔʁmɛ
B	0.646	junior	désignent	dʒuːnjɚ	dezinj
B	0.646	settlement	servante	sɛɾəlmənt	sɛʁvɑ̃t
B	0.646	processing	processeurs	pɹɑːsɛsɪŋ	pʁosɛsœʁ
B	0.646	procedure	bridge	pɹəsiːdʒɚ	bʁidʒ
B	0.646	strategic	stratégiques	stɹətiːdʒɪk	stʁateʒik
B	0.646	strategic	stratégique	stɹətiːdʒɪk	stʁateʒik
B	0.646	crystal	christ	kɹɪstəl	kʁist
B	0.646	organic	organes	ɔːɹɡænɪk	ɔʁɡan
B	0.646	legacy	lexique	lɛɡəsi	lɛksik
B	0.646	script	secrètes	skɹɪpt	səkʁɛt
B	0.646	script	secrète	skɹɪpt	səkʁɛt
B	0.646	luxury	loterie	lʌkʃɚɹi	lotʁi
B	0.646	investors	investissent	ɪnvɛstɚz	ɛ̃vɛstis
B	0.646	blast	bouddhistes	blæst	budist
B	0.646	blast	bouddhiste	blæst	budist
B	0.646	operator	préfères	ɑːpɚɹeɪɾɚ	pʁefɛʁ
B	0.646	operator	préfèrent	ɑːpɚɹeɪɾɚ	pʁefɛʁ
B	0.646	operator	préfère	ɑːpɚɹeɪɾɚ	pʁefɛʁ
B	0.646	burned	blondes	bɜːnd	blɔ̃d
B	0.646	triple	troubles	tɹɪpəl	tʁubl
B	0.646	triple	trouble	tɹɪpəl	tʁubl
B	0.646	mature	meneurs	mətʃʊɹ	mənœʁ
B	0.646	mature	meneur	mətʃʊɹ	mənœʁ
B	0.646	dispute	dissoute	dɪspjuːt	disut
B	0.646	burns	bronze	bɜːnz	bʁɔ̃z
B	0.646	portrait	poterie	poːɹtɹɪt	potʁi
B	0.646	pollution	peluche	pəluːʃən	pəlyʃ
B	0.646	tourist	tristes	tʊɹɹɪst	tʁist
B	0.646	tourist	triste	tʊɹɹɪst	tʁist
B	0.646	distant	distinctes	dɪstənt	distɛ̃kt
B	0.646	distant	distincte	dɪstənt	distɛ̃kt
B	0.646	charts	quartz	tʃɑːɹts	kaʁts
B	0.646	investing	investit	ɪnvɛstɪŋ	ɛ̃vɛsti
B	0.646	investing	investis	ɪnvɛstɪŋ	ɛ̃vɛsti
B	0.646	investing	investie	ɪnvɛstɪŋ	ɛ̃vɛsti
B	0.646	disagree	décrits	dɪsɐɡɹiː	dekʁi
B	0.646	disagree	décrit	dɪsɐɡɹiː	dekʁi
B	0.646	disagree	décris	dɪsɐɡɹiː	dekʁi
B	0.646	flies	flacon	flaɪz	flakɔ̃
B	0.646	contractor	contacte	kəntɹæktɚ	kɔ̃takt
B	0.646	interact	tracts	ɪntɚɹækt	tʁakt
B	0.646	interact	tract	ɪntɚɹækt	tʁakt
B	0.646	extending	exterminer	ɛkstɛndɪŋ	ɛkstɛʁmine
B	0.646	freaking	frigo	fɹiːkɪŋ	fʁiɡo
B	0.646	spite	spaghetti	spaɪt	spaɡɛti
B	0.646	creativity	cris	kɹiːeɪtɪvᵻɾi	kʁi
B	0.646	exams	exil	ɛɡzæmz	ɛɡzil
B	0.646	recruitment	routes	ɹᵻkɹuːtmənt	ʁut
B	0.646	recruitment	route	ɹᵻkɹuːtmənt	ʁut
B	0.646	honesty	investit	ɑːnɪsti	ɛ̃vɛsti
B	0.646	honesty	investis	ɑːnɪsti	ɛ̃vɛsti
B	0.646	slipped	script	slɪpt	skʁipt
B	0.646	anatomy	ennemies	ɐnæɾəmi	ɛnəmi
B	0.646	newton	soutenues	nuːtən	sutəny
B	0.646	descent	desserte	dᵻsɛnt	dɛsɛʁt
B	0.646	easiest	résistent	iːziɪst	ʁezist
B	0.646	easiest	résiste	iːziɪst	ʁezist
B	0.646	renewable	rebelles	ɹᵻnuːəbəl	ʁəbɛl
B	0.646	renewable	rebelle	ɹᵻnuːəbəl	ʁəbɛl
B	0.646	proximity	prix	pɹɑːksɪmᵻɾi	pʁi
B	0.646	upstairs	austère	ʌpstɛɹz	ostɛʁ
B	0.646	fringe	freinage	fɹɪndʒ	fʁɛnaʒ
B	0.646	mistress	stresse	mɪstɹəs	stʁɛs
B	0.646	erected	directs	ɪɹɛktᵻd	diʁɛkt
B	0.646	erected	directes	ɪɹɛktᵻd	diʁɛkt
B	0.646	erected	directe	ɪɹɛktᵻd	diʁɛkt
B	0.646	atmospheric	atmosphère	ætməsfɛɹɪk	atmɔsfɛʁ
B	0.646	steadily	stylé	stɛdili	stile
B	0.646	discourse	disco	dɪskoːɹs	disko
B	0.646	remedies	remises	ɹɛmədiz	ʁəmiz
B	0.646	remedies	remise	ɹɛmədiz	ʁəmiz
B	0.646	collectively	collectives	kəlɛktɪvli	kɔlɛktiv
B	0.646	collectively	collective	kəlɛktɪvli	kɔlɛktiv
B	0.646	honorable	rebelles	ɑːnɚɹəbəl	ʁəbɛl
B	0.646	honorable	rebelle	ɑːnɚɹəbəl	ʁəbɛl
B	0.646	submarine	sabine	sʌbmɚɹiːn	sabin
B	0.646	rendering	rendrait	ɹɛndɚɹɪŋ	ʁɑ̃dʁɛ
B	0.646	commenced	commettent	kəmɛnst	kɔmɛt
B	0.646	medicines	médecins	mɛdəsənz	medəsɛ̃
B	0.646	medicines	médecin	mɛdəsənz	medəsɛ̃
B	0.646	duchess	détresse	dʌtʃɛs	detʁɛs
B	0.646	resorts	ressortent	ɹᵻzɔːɹts	ʁəsɔʁt
B	0.646	successes	successifs	səksɛsᵻz	syksɛsif
B	0.646	scrutiny	scrutin	skɹuːtɪni	skʁytɛ̃
B	0.646	auburn	obtint	ɔːbɜːn	ɔbtɛ̃
B	0.646	cinnamon	semaines	sɪnəmən	səmɛn
B	0.646	cinnamon	semaine	sɪnəmən	səmɛn
B	0.646	oracle	recule	ɔːɹəkəl	ʁəkyl
B	0.646	oracle	recul	ɔːɹəkəl	ʁəkyl
B	0.646	oracle	records	ɔːɹəkəl	ʁəkɔʁ
B	0.646	beverage	bridge	bɛvɚɹɪdʒ	bʁidʒ
B	0.646	flyers	flacon	flaɪɚz	flakɔ̃
B	0.646	restart	restantes	ɹᵻstɑːɹt	ʁɛstɑ̃t
B	0.646	dusty	drastique	dʌsti	dʁastik
B	0.646	deliveries	divisent	dᵻlɪvɚɹiz	diviz
B	0.646	scares	sclérose	skɛɹz	skleʁɔz
B	0.645	you	cailloux	juː	kaju
B	0.645	you	caillou	juː	kaju
B	0.645	even	ive	iːvən	iv
B	0.645	before	ores	bᵻfoːɹ	oʁ
B	0.645	long	love	lɔŋ	lɔv
B	0.645	long	lors	lɔŋ	lɔʁ
B	0.645	long	loge	lɔŋ	lɔʒ
B	0.645	use	tousse	juːs	tus
B	0.645	between	bobines	bᵻtwiːn	bobin
B	0.645	between	bobine	bᵻtwiːn	bobin
B	0.645	again	haines	ɐɡɛn	ɛn
B	0.645	again	haine	ɐɡɛn	ɛn
B	0.645	company	compagnies	kʌmpəni	kɔ̃pani
B	0.645	company	compagnie	kʌmpəni	kɔ̃pani
B	0.645	doing	doux	duːɪŋ	du
B	0.645	week	tic	wiːk	tik
B	0.645	water	torts	wɔːɾɚ	tɔʁ
B	0.645	went	ouais	wɛnt	wɛ
B	0.645	war	torts	wɔːɹ	tɔʁ
B	0.645	almost	ost	ɔːlmoʊst	ɔst
B	0.645	needs	nient	niːdz	ni
B	0.645	needs	nie	niːdz	ni
B	0.645	needs	nids	niːdz	ni
B	0.645	yeah	hier	jɛh	jɛʁ
B	0.645	happy	pis	hæpi	pi
B	0.645	happy	pie	hæpi	pi
B	0.645	happy	pi	hæpi	pi
B	0.645	myself	elfes	maɪsɛlf	ɛlf
B	0.645	gonna	ne	ɡənə	nə
B	0.645	gets	guet	ɡɛts	ɡɛ
B	0.645	county	cannabis	kaʊnti	kanabi
B	0.645	member	mets	mɛmbɚ	mɛ
B	0.645	needed	nient	niːdᵻd	ni
B	0.645	needed	nie	niːdᵻd	ni
B	0.645	needed	nids	niːdᵻd	ni
B	0.645	review	roux	ɹᵻvjuː	ʁu
B	0.645	trade	titré	tɹeɪd	titʁe
B	0.645	chief	if	tʃiːf	if
B	0.645	council	cale	kaʊnsəl	kal
B	0.645	minister	modestes	mɪnɪstɚ	modɛst
B	0.645	minister	modeste	mɪnɪstɚ	modɛst
B	0.645	seeing	sis	siːɪŋ	si
B	0.645	wall	sols	wɔːl	sɔl
B	0.645	wall	sole	wɔːl	sɔl
B	0.645	wall	sol	wɔːl	sɔl
B	0.645	wanna	ne	wɔnə	nə
B	0.645	ahead	aides	ɐhɛd	ɛd
B	0.645	ahead	aident	ɐhɛd	ɛd
B	0.645	ahead	aide	ɐhɛd	ɛd
B	0.645	heavy	vit	hɛvi	vi
B	0.645	heavy	vis	hɛvi	vi
B	0.645	heavy	vies	hɛvi	vi
B	0.645	growing	grosses	ɡɹoʊɪŋ	ɡʁos
B	0.645	awesome	os	ɔːsʌm	ɔs
B	0.645	awesome	hum	ɔːsʌm	ɔm
B	0.645	awesome	hommes	ɔːsʌm	ɔm
B	0.645	ended	haines	ɛndᵻd	ɛn
B	0.645	ended	haine	ɛndᵻd	ɛn
B	0.645	ended	aides	ɛndᵻd	ɛd
B	0.645	details	dîtes	diːteɪlz	dit
B	0.645	details	dites	diːteɪlz	dit
B	0.645	driving	draps	dɹaɪvɪŋ	dʁa
B	0.645	driving	drap	dɹaɪvɪŋ	dʁa
B	0.645	fully	lits	fʊli	li
B	0.645	spot	sprint	spɑːt	spʁint
B	0.645	eating	ire	iːɾɪŋ	iʁ
B	0.645	worry	riz	wʌɹi	ʁi
B	0.645	worry	rit	wʌɹi	ʁi
B	0.645	worry	ris	wʌɹi	ʁi
B	0.645	feature	fit	fiːtʃɚ	fi
B	0.645	aware	ère	ɐwɛɹ	ɛʁ
B	0.645	aware	airs	ɐwɛɹ	ɛʁ
B	0.645	aware	aires	ɐwɛɹ	ɛʁ
B	0.645	efforts	ès	ɛfɚts	ɛs
B	0.645	length	lès	lɛŋθ	lɛ
B	0.645	length	lait	lɛŋθ	lɛ
B	0.645	lucky	qui	lʌki	ki
B	0.645	lucky	lits	lʌki	li
B	0.645	ends	haines	ɛndz	ɛn
B	0.645	ends	haine	ɛndz	ɛn
B	0.645	ends	aise	ɛndz	ɛz
B	0.645	evil	îles	iːvəl	il
B	0.645	evil	île	iːvəl	il
B	0.645	excited	ex	ɛksaɪɾᵻd	ɛks
B	0.645	mountain	mans	maʊntɪn	man
B	0.645	mountain	manne	maʊntɪn	man
B	0.645	mountain	man	maʊntɪn	man
B	0.645	entered	haines	ɛntɚd	ɛn
B	0.645	entered	haine	ɛntɚd	ɛn
B	0.645	entered	aides	ɛntɚd	ɛd
B	0.645	harry	riz	hæɹi	ʁi
B	0.645	harry	rit	hæɹi	ʁi
B	0.645	harry	ris	hæɹi	ʁi
B	0.645	proper	principes	pɹɑːpɚ	pʁɛ̃sip
B	0.645	proper	principe	pɹɑːpɚ	pʁɛ̃sip
B	0.645	valley	vit	væli	vi
B	0.645	valley	vis	væli	vi
B	0.645	communities	comprises	kəmjuːnᵻɾiz	kɔ̃pʁiz
B	0.645	noted	nomades	noʊɾᵻd	nomad
B	0.645	noted	nomade	noʊɾᵻd	nomad
B	0.645	keeps	qui	kiːps	ki
B	0.645	weak	tic	wiːk	tik
B	0.645	finance	fasses	faɪnæns	fas
B	0.645	finance	fassent	faɪnæns	fas
B	0.645	finance	fasse	faɪnæns	fas
B	0.645	focused	fautes	foʊkəst	fot
B	0.645	focused	faute	foʊkəst	fot
B	0.645	experienced	expire	ɛkspiəɹɪənst	ɛkspiʁ
B	0.645	noticed	notes	noʊɾɪst	not
B	0.645	slowly	slip	sloʊli	slip
B	0.645	editor	ère	ɛdɪɾɚ	ɛʁ
B	0.645	editor	airs	ɛdɪɾɚ	ɛʁ
B	0.645	suicide	soude	suːɪsaɪd	sud
B	0.645	customer	costumes	kʌstəmɚ	kɔstym
B	0.645	customer	costume	kʌstəmɚ	kɔstym
B	0.645	frame	frérot	fɹeɪm	fʁeʁo
B	0.645	tend	tait	tɛnd	tɛ
B	0.645	turkey	qui	tɜːki	ki
B	0.645	concert	christ	kɑːnsɚt	kʁist
B	0.645	depth	dès	dɛpθ	dɛ
B	0.645	experiences	expire	ɛkspiəɹɪənsᵻz	ɛkspiʁ
B	0.645	headed	aides	hɛdᵻd	ɛd
B	0.645	headed	aident	hɛdᵻd	ɛd
B	0.645	headed	aide	hɛdᵻd	ɛd
B	0.645	relief	if	ɹᵻliːf	if
B	0.645	soviet	sautent	soʊviət	sot
B	0.645	soviet	saute	soʊviət	sot
B	0.645	deaths	dès	dɛθs	dɛ
B	0.645	license	lasse	laɪsəns	las
B	0.645	detailed	dîtes	diːteɪld	dit
B	0.645	wealth	ouais	wɛlθ	wɛ
B	0.645	clothing	clos	kloʊðɪŋ	klo
B	0.645	belief	if	bᵻliːf	if
B	0.645	silence	sas	saɪləns	sas
B	0.645	finals	phases	faɪnəlz	faz
B	0.645	finals	phase	faɪnəlz	faz
B	0.645	networks	nettoyé	nɛtwɜːks	nɛtwaje
B	0.645	networks	nettoyer	nɛtwɜːks	nɛtwaje
B	0.645	procedure	recyclage	pɹəsiːdʒɚ	ʁəsiklaʒ
B	0.645	custom	costumes	kʌstəm	kɔstym
B	0.645	custom	costume	kʌstəm	kɔstym
B	0.645	hockey	qui	hɑːki	ki
B	0.645	ugly	lits	ʌɡli	li
B	0.645	ugly	lit	ʌɡli	li
B	0.645	promotion	prenait	pɹəmoʊʃən	pʁənɛ
B	0.645	telephone	tels	tɛlᵻfoʊn	tɛl
B	0.645	telephone	telles	tɛlᵻfoʊn	tɛl
B	0.645	poetry	tri	poʊɪtɹi	tʁi
B	0.645	stops	stresse	stɑːps	stʁɛs
B	0.645	disaster	détestent	dɪzæstɚ	detɛst
B	0.645	disaster	déteste	dɪzæstɚ	detɛst
B	0.645	lifetime	lames	laɪftaɪm	lam
B	0.645	lifetime	lame	laɪftaɪm	lam
B	0.645	silly	sis	sɪli	si
B	0.645	silly	si	sɪli	si
B	0.645	yep	sep	jɛp	sɛp
B	0.645	yep	hier	jɛp	jɛʁ
B	0.645	thirty	riz	θɜːɾi	ʁi
B	0.645	thirty	rit	θɜːɾi	ʁi
B	0.645	thirty	ris	θɜːɾi	ʁi
B	0.645	honey	nient	hʌni	ni
B	0.645	honey	nie	hʌni	ni
B	0.645	honey	nids	hʌni	ni
B	0.645	consent	concepts	kənsɛnt	kɔ̃sɛpt
B	0.645	consent	concept	kənsɛnt	kɔ̃sɛpt
B	0.645	claiming	clés	kleɪmɪŋ	kle
B	0.645	claiming	clé	kleɪmɪŋ	kle
B	0.645	claiming	clefs	kleɪmɪŋ	kle
B	0.645	greatly	gré	ɡɹeɪtli	ɡʁe
B	0.645	greatly	gris	ɡɹeɪtli	ɡʁi
B	0.645	tissue	toux	tɪʃuː	tu
B	0.645	tissue	tout	tɪʃuː	tu
B	0.645	tissue	choux	tɪʃuː	ʃu
B	0.645	edit	êtes	ɛdɪt	ɛt
B	0.645	edit	aides	ɛdɪt	ɛd
B	0.645	enable	aînés	ɛneɪbəl	ɛne
B	0.645	enable	aînée	ɛneɪbəl	ɛne
B	0.645	enable	aîné	ɛneɪbəl	ɛne
B	0.645	shield	chie	ʃiːld	ʃi
B	0.645	awkward	ode	ɔːkwɚd	ɔd
B	0.645	awkward	oc	ɔːkwɚd	ɔk
B	0.645	worthy	oui	wɜːði	wi
B	0.645	dual	doux	duːəl	du
B	0.645	autumn	or	ɔːɾʌm	ɔʁ
B	0.645	autumn	hum	ɔːɾʌm	ɔm
B	0.645	emperor	ère	ɛmpɚɹɚ	ɛʁ
B	0.645	emperor	airs	ɛmpɚɹɚ	ɛʁ
B	0.645	emperor	aires	ɛmpɚɹɚ	ɛʁ
B	0.645	mercy	sis	mɜːsi	si
B	0.645	wells	ouais	wɛlz	wɛ
B	0.645	wheels	oui	wiːlz	wi
B	0.645	ye	faillit	jiː	faji
B	0.645	ye	failli	jiː	faji
B	0.645	ye	bouillie	jiː	buji
B	0.645	counties	concrétise	kaʊntiz	kɔ̃kʁetiz
B	0.645	counties	cases	kaʊntiz	kaz
B	0.645	counties	case	kaʊntiz	kaz
B	0.645	pussy	sis	pʊsi	si
B	0.645	pussy	si	pʊsi	si
B	0.645	unexpected	aspects	ʌnɛkspɛktᵻd	aspɛkt
B	0.645	unexpected	aspect	ʌnɛkspɛktᵻd	aspɛkt
B	0.645	shorter	or	ʃɔːɹɾɚ	ɔʁ
B	0.645	theories	prises	θiəɹiz	pʁiz
B	0.645	radar	réduire	ɹeɪdɑːɹ	ʁedyiʁ
B	0.645	transit	transat	tɹænsɪt	tʁɑ̃zat
B	0.645	villa	le	vɪlə	lə
B	0.645	floating	flots	floʊɾɪŋ	flo
B	0.645	floating	flot	floʊɾɪŋ	flo
B	0.645	comics	connexes	kɑːmɪks	kɔnɛks
B	0.645	counsel	cale	kaʊnsəl	kal
B	0.645	retain	rareté	ɹᵻteɪn	ʁaʁte
B	0.645	rocky	riz	ɹɑːki	ʁi
B	0.645	sheets	chie	ʃiːts	ʃi
B	0.645	welsh	ouais	wɛlʃ	wɛ
B	0.645	hurry	riz	hɜːɹi	ʁi
B	0.645	hurry	rit	hɜːɹi	ʁi
B	0.645	hurry	ris	hɜːɹi	ʁi
B	0.645	meaningful	minable	miːnɪŋfəl	minabl
B	0.645	teenage	tiges	tiːneɪdʒ	tiʒ
B	0.645	teenage	tige	tiːneɪdʒ	tiʒ
B	0.645	zoo	résout	zuː	ʁezu
B	0.645	zoo	bisous	zuː	bizu
B	0.645	eagle	îles	iːɡəl	il
B	0.645	eagle	île	iːɡəl	il
B	0.645	eagle	ils	iːɡəl	il
B	0.645	flexible	flexibilité	flɛksɪbəl	flɛksibilite
B	0.645	rookie	riz	ɹʊki	ʁi
B	0.645	rookie	rit	ɹʊki	ʁi
B	0.645	pilots	passes	paɪləts	pas
B	0.645	pilots	passent	paɪləts	pas
B	0.645	pursuit	août	pɚsuːt	ut
B	0.645	derby	dits	dɜːbi	di
B	0.645	edges	aise	ɛdʒᵻz	ɛz
B	0.645	edges	aides	ɛdʒᵻz	ɛd
B	0.645	edges	aident	ɛdʒᵻz	ɛd
B	0.645	fr	ère	ɛfɑːɹ	ɛʁ
B	0.645	fr	airs	ɛfɑːɹ	ɛʁ
B	0.645	fr	aires	ɛfɑːɹ	ɛʁ
B	0.645	teenager	tiges	tiːneɪdʒɚ	tiʒ
B	0.645	teenager	tige	tiːneɪdʒɚ	tiʒ
B	0.645	tender	tait	tɛndɚ	tɛ
B	0.645	architect	détecte	ɑːɹkɪtɛkt	detɛkt
B	0.645	wears	ouais	wɛɹz	wɛ
B	0.645	sunny	sis	sʌni	si
B	0.645	sunny	si	sʌni	si
B	0.645	demo	modem	dɛmoʊ	modɛm
B	0.645	guinea	nient	ɡɪni	ni
B	0.645	guinea	nie	ɡɪni	ni
B	0.645	realm	ray	ɹɛlm	ʁɛ
B	0.645	audit	ode	ɔːdɪt	ɔd
B	0.645	pipeline	plats	paɪplaɪn	pla
B	0.645	strings	strictes	stɹɪŋz	stʁikt
B	0.645	flames	fléau	fleɪmz	fleo
B	0.645	lobby	lits	lɑːbi	li
