sound	en	best_fr	good_candidates	total_candidates
0.572	tunisians	tunisiens	3	3
0.572	tripod	trépied	1	1
0.572	trenches	tranchées	4	4
0.572	tenderness	tendresse	1	1
0.572	tempest	tempête	1	2
0.572	technologically	technologiquement	1	1
0.572	symptoms	symptômes	2	2
0.572	strange	étrange	2	2
0.572	staraya	staraïa	1	1
0.572	shogunal	shogunale	1	1
0.572	sequestration	séquestration	2	2
0.572	sats	sat	1	1
0.572	sardinia	sardaigne	1	1
0.572	ridding	rient in	1	1
0.572	resisted	résisté	1	1
0.572	replaces	remplace	3	5
0.572	relegated	relégué	2	2
0.572	recreated	recréé	1	1
0.572	radiotherapy	radiothérapie	1	1
0.572	promiscuity	promiscuité	1	1
0.572	pretender	prétendre	2	3
0.572	precious	précieux	3	3
0.572	polonaise	polonaises	1	2
0.572	phytoplankton	phytoplancton	1	1
0.572	physiotherapy	physiothérapie	1	1
0.572	pertinent	pertinente	2	3
0.572	parisian	parisiennes	2	4
0.572	optimal	optimale	2	3
0.572	obstetrician	obstétricien	1	1
0.572	obsessive	obsessionnel	1	1
0.572	nitrous	nitreux	1	1
0.572	nitrates	nitrate	1	1
0.572	nigger	nègre	2	4
0.572	narcissist	narcissique	1	1
0.572	mast	mât	2	2
0.572	lats	lat	1	1
0.572	laminates	laminés	2	2
0.572	keynesian	keynésienne	1	1
0.572	grouchy	grincheux	1	2
0.572	gemstone	gemmes	3	3
0.572	feminism	féminisme	1	1
0.572	disinterested	désintéressée	2	3
0.572	diameter	diamètre	2	2
0.572	decoding	décoder	1	2
0.572	debrief	débriefing	1	1
0.572	crustacean	crustacés	1	3
0.572	continuous	continus	1	6
0.572	centrifuges	centrifugeuses	2	3
0.572	cacti	cactus	1	1
0.572	brittle	briser	2	2
0.572	bosphorus	bosphore	1	1
0.572	blacksmith	smith	1	1
0.572	baptism	baptême	1	2
0.572	azerbaijanis	azerbaïdjanaise	1	3
0.572	apothecary	apothicaire	1	1
0.572	adrenalin	adrénaline	1	1
0.572	absorbent	absorbant	2	2
0.571	violent	violentes	2	3
0.571	violence	violences	1	1
0.571	victory	victoire	2	2
0.571	trolling	traîne	1	1
0.571	teratogenic	tératogènes	2	2
0.571	telecom	télécom	2	2
0.571	tanzanian	tanzanienne	1	2
0.571	tactician	tacticien	1	1
0.571	tabs	tab	1	2
0.571	surinam	suriname	1	1
0.571	supernumerary	surnuméraires	1	1
0.571	spaniel	épagneul	1	1
0.571	scientific	scientifiques	2	4
0.571	sauropod	sauropode	1	1
0.571	samurai	samouraï	2	2
0.571	rotate	rotatif	3	5
0.571	reticent	réticente	1	3
0.571	reticence	réticence	2	3
0.571	resisting	résistent	3	3
0.571	reorientation	réorienter	1	4
0.571	reinforces	renforce	2	2
0.571	realism	réalisme	1	3
0.571	rappers	rap	1	3
0.571	publish	publie	1	5
0.571	prolong	prolonger	1	1
0.571	profiling	profilage	1	1
0.571	practise	pratiques	3	4
0.571	pouches	paquets	1	2
0.571	pluralistic	pluraliste	2	2
0.571	philosophe	philosophes	1	1
0.571	permanent	permanente	2	3
0.571	peers	pairs	2	2
0.571	pastries	pâtisserie	2	2
0.571	negotiator	négociateur	1	1
0.571	moors	maure	2	2
0.571	mobilisation	mobiliser	1	1
0.571	migraines	migraine	1	1
0.571	midfielder	milieu	1	5
0.571	manganese	manganèse	1	1
0.571	makkah	mecque	1	1
0.571	livorno	livourne	1	1
0.571	lecithin	lécithine	1	1
0.571	kinky	coquine	1	2
0.571	kayak	canoë	1	1
0.571	interplanetary	interplanétaire	1	1
0.571	integrated	intégrée	4	5
0.571	injection	injections	1	2
0.571	gags	gag	1	1
0.571	faqs	faq	1	1
0.571	equator	équateur	2	2
0.571	dominate	dominer	1	5
0.571	directorates	directions	1	1
0.571	diplomats	diplomates	2	4
0.571	devotion	dévotion	1	2
0.571	deactivating	désactivé	2	4
0.571	daggers	dague	1	1
0.571	cyrillic	cyrillique	1	1
0.571	contributory	contributif	3	3
0.571	catholic	catholique	2	2
0.571	blockages	blocs	2	2
0.571	axes	axe	1	1
0.571	astronauts	astronautes	2	2
0.571	activism	activisme	1	1
0.571	accessibility	accessibilité	1	1
0.571	absorber	absorbeur	1	1
0.570	zoos	zoo	1	1
0.570	tuscany	toscane	1	1
0.570	tunisien	tunisienne	1	2
0.570	tracers	traceurs	2	2
0.570	sympathy	sympathie	1	1
0.570	structurally	structurellement	1	1
0.570	specious	spécieux	1	1
0.570	solvents	solvants	2	3
0.570	sociocultural	socioculturels	4	4
0.570	simulate	simuler	4	6
0.570	sensual	sensuel	2	3
0.570	seniors	senior	1	1
0.570	savage	sauvage	2	2
0.570	remarkably	remarquablement	1	1
0.570	regulate	réguler	1	3
0.570	programming	programmation	1	1
0.570	presumed	présumés	3	6
0.570	pistachio	pistache	2	2
0.570	parisienne	parisiennes	1	3
0.570	parisien	parisienne	2	3
0.570	organization	organisation	1	1
0.570	obedience	obéissance	1	1
0.570	neolithic	néolithique	1	1
0.570	navigable	navigables	1	1
0.570	mustafa	mustapha	1	1
0.570	moravian	moravie	1	1
0.570	montenegrin	monténégrin	1	1
0.570	minimizes	minimise	1	1
0.570	masculine	masculins	2	4
0.570	iom	oim	1	1
0.570	infirmary	infirmerie	1	1
0.570	infections	infection	1	1
0.570	holocaust	holocauste	1	1
0.570	hermetic	hermétique	2	2
0.570	guitarists	guitaristes	1	1
0.570	guinevere	guenièvre	1	1
0.570	forage	fourrages	2	3
0.570	event	évènement	1	1
0.570	eurosceptic	eurosceptiques	2	2
0.570	eden	éden	1	1
0.570	dissipated	dissipé	2	2
0.570	disobeyed	désobéi	1	1
0.570	defensive	défensives	2	3
0.570	decorated	décorées	4	4
0.570	decimated	décimé	1	1
0.570	dac	asc	2	3
0.570	czar	tsar	1	1
0.570	converts	convertissent	1	6
0.570	continual	continuel	2	2
0.570	constants	constantes	3	3
0.570	connoisseur	connaisseur	1	1
0.570	conflicting	conflictuelles	2	6
0.570	columbia	colombie	1	1
0.570	colombia	colombie	1	2
0.570	climates	climats	1	1
0.570	cad	csa	1	2
0.570	blackberries	blackberry	1	1
0.570	beryllium	béryllium	1	1
0.570	barbarism	barbarie	1	1
0.570	baptize	baptise	1	3
0.570	antiretroviral	antirétroviral	1	2
0.570	aggressions	agressions	2	3
0.570	affections	affection	1	1
0.569	vitale	vitales	2	3
0.569	unintelligible	inintelligible	1	1
0.569	tradition	traditions	1	1
0.569	suriname	surinam	1	1
0.569	supranational	supranationale	2	2
0.569	sterilization	stériliser	1	2
0.569	spirals	spirales	2	2
0.569	soyuz	soyouz	1	1
0.569	samoyed	samoyède	1	1
0.569	rit	rires	1	1
0.569	retardant	retarder	1	1
0.569	radionuclide	radionucléides	1	1
0.569	peruvian	péruvienne	2	4
0.569	paramilitary	paramilitaire	2	2
0.569	pakistani	pakistanais	3	3
0.569	oriented	orienté	2	3
0.569	organisers	organisateurs	1	1
0.569	november	novembre	1	2
0.569	monomer	monomère	2	2
0.569	malleable	malléable	1	1
0.569	logarithmic	logarithmique	1	1
0.569	lis	lire	1	3
0.569	lidocaine	lidocaïne	1	1
0.569	legalization	légaliser	1	2
0.569	jukebox	juke	1	1
0.569	hydraulic	hydraulique	3	5
0.569	hemispheric	hémisphérique	1	1
0.569	gilded	golden	1	2
0.569	frances	françoise	1	1
0.569	forests	forestier	2	5
0.569	energetic	énergiques	2	2
0.569	emblems	emblèmes	1	1
0.569	dominican	dominicaine	1	2
0.569	deploys	déploie	1	3
0.569	definitive	définitive	2	4
0.569	declines	décline	1	1
0.569	dauphin	dauphins	1	1
0.569	cuckold	cocu	1	1
0.569	crimean	crimée	1	1
0.569	coordinators	coordinateurs	2	2
0.569	congresses	congrès	1	1
0.569	coincidence	coïncidences	2	3
0.569	coachman	cocher	2	2
0.569	characteristics	caractéristiques	1	1
0.569	cdrom	cédérom	1	1
0.569	campania	campanie	1	1
0.569	bionic	bionique	1	1
0.569	benin	bénin	1	2
0.569	baume	balsam	1	2
0.569	artifact	artefact	2	2
0.569	artefact	artefacts	1	1
0.569	applicable	applicables	1	1
0.569	adjectives	adjectifs	1	1
0.568	zionist	sioniste	1	1
0.568	validated	validées	4	4
0.568	thracian	thrace	1	1
0.568	tenacious	tenace	2	2
0.568	telegrams	télégrammes	1	1
0.568	tapestries	tapisserie	2	2
0.568	taiwanese	taïwanais	2	4
0.568	surplice	surplis	1	1
0.568	subscribed	souscrit	3	3
0.568	statistical	statistique	2	2
0.568	stalinist	stalinien	1	1
0.568	specials	spéciales	3	6
0.568	serotype	sérotype	1	1
0.568	selenite	sélénite	1	1
0.568	sculpts	sculpte	1	1
0.568	retroactively	rétroactive	3	4
0.568	reintegration	réintégration	1	6
0.568	reclassify	reclasser	1	1
0.568	plated	plaqué	2	2
0.568	pedophile	pédophile	1	1
0.568	pcn	cpn	1	2
0.568	patient	patiente	2	3
0.568	omit	omis	2	2
0.568	oceanic	océanique	2	2
0.568	npt	tnp	1	1
0.568	novosibirsk	novossibirsk	1	1
0.568	ndt	cnd	1	1
0.568	moldova	moldavie	1	1
0.568	millimetres	millimètre	2	2
0.568	millimeters	millimètres	2	2
0.568	medieval	médiévale	3	4
0.568	mediaeval	médiéval	3	4
0.568	maximization	maximiser	1	2
0.568	marinated	mariné	1	1
0.568	machiavelli	machiavel	1	1
0.568	literal	littérale	2	2
0.568	lemonade	limonade	1	1
0.568	laminated	laminé	2	2
0.568	instrumental	instrumentale	1	1
0.568	inflammable	inflammables	1	1
0.568	inelastic	inélastique	1	1
0.568	hooded	hood	1	1
0.568	hallucinogenic	hallucinogènes	1	1
0.568	gravitational	gravité	2	3
0.568	glaze	glaçage	1	1
0.568	franck	frank	1	1
0.568	feverish	fiévreux	1	2
0.568	fascinated	fasciné	2	2
0.568	fabrice	fabrizio	1	1
0.568	ege	gee	1	1
0.568	effectiveness	effectivité	1	2
0.568	dredge	drague	1	1
0.568	disordered	désordre	1	3
0.568	disobey	désobéir	1	2
0.568	discreetly	discrètement	1	1
0.568	cyclical	cyclique	2	2
0.568	croak	crever	1	1
0.568	criticality	criticité	1	1
0.568	cpn	pcn	1	2
0.568	counteract	contrecarrer	1	1
0.568	cnd	ndt	1	1
0.568	cheikh	sheikh	2	2
0.568	cheerleader	cheerleaders	2	2
0.568	chaine	chaîne	1	1
0.568	chain	chaîne	2	2
0.568	catalog	catalogue	1	1
0.568	biathlete	biathlète	1	2
0.568	augustin	augustine	1	1
0.568	asteroids	astéroïdes	2	2
0.568	adrenaline	adrénaline	1	1
0.568	adjacent	adjacentes	2	4
0.568	activated	activées	4	4
0.567	wings	wing	1	1
0.567	virility	virilité	1	1
0.567	violated	violée	3	3
0.567	ukrainian	ukrainiennes	2	4
0.567	troubled	troublé	2	2
0.567	trojan	troie	2	2
0.567	transient	transition	1	3
0.567	teleport	téléporter	1	2
0.567	synthetic	synthétiques	2	2
0.567	syndicated	syndiqué	1	1
0.567	symphonic	symphonique	1	2
0.567	symbolic	symboliques	2	3
0.567	sylvan	sylvestre	2	2
0.567	subscribe	souscrire	2	2
0.567	sogdians	sogdiens	1	1
0.567	snobbery	snobisme	1	1
0.567	secondarily	secondairement	1	1
0.567	regulations	règlements	2	8
0.567	reeds	reed	1	2
0.567	rabin	rabbin	1	2
0.567	propaganda	propagande	1	1
0.567	probabilistic	probabiliste	1	1
0.567	predicts	prédit	1	1
0.567	poplar	peuplier	1	1
0.567	polarization	polarisé	1	2
0.567	phosphates	phosphate	1	1
0.567	pearls	pearl	1	3
0.567	paedophile	pédophile	1	1
0.567	oceanographic	océanographiques	2	3
0.567	mutual	mutuelle	3	3
0.567	muted	sourdine	1	4
0.567	multiplicity	multiplicité	1	1
0.567	mrc	mcr	1	1
0.567	molecule	molécule	1	1
0.567	meyers	myers	1	1
0.567	melon	melons	1	1
0.567	mcr	mrc	1	1
0.567	liguria	ligurie	1	1
0.567	lateral	latérales	3	4
0.567	lapin	lapins	1	2
0.567	keyboardist	claviériste	1	1
0.567	jansenist	janséniste	1	1
0.567	jakarta	djakarta	1	1
0.567	hulls	hull	1	1
0.567	hughes	hugh	1	1
0.567	heads	head	1	1
0.567	gallon	gallons	1	1
0.567	ejection	éjection	1	2
0.567	ecology	écologie	1	1
0.567	donation	donner	2	4
0.567	divorcing	divorces	3	3
0.567	descendent	descendante	1	3
0.567	descendant	descendante	1	2
0.567	daemon	démon	1	3
0.567	covering	couvrant	1	1
0.567	cor	corne	1	2
0.567	confronted	confronté	2	2
0.567	composite	composites	1	1
0.567	complicating	compliquer	1	3
0.567	colonialism	colonialisme	1	2
0.567	codify	codifier	1	1
0.567	bushes	bush	1	4
0.567	bulls	bull	1	1
0.567	bolsheviks	bolcheviks	1	1
0.567	birds	bird	1	1
0.567	ballon	ballons	1	3
0.567	armchairs	chaises	1	1
0.567	antidepressants	antidépresseurs	2	2
0.567	adaptable	adaptables	1	3
0.566	unity	on ri	1	2
0.566	substitutions	substitution	1	1
0.566	sterilisation	stériliser	1	2
0.566	skeletons	squelettes	2	2
0.566	sigismund	sigismond	1	1
0.566	scouting	scouts	1	2
0.566	scientism	scientisme	1	1
0.566	saints	saintes	3	4
0.566	saintes	sainte	3	4
0.566	rosemary	romarin	1	1
0.566	resistors	resistance	5	5
0.566	reclaim	réclamer	1	2
0.566	recessions	récessions	1	1
0.566	rallying	ralliement	1	1
0.566	problematic	problématique	2	3
0.566	primitives	primitive	3	3
0.566	prejudices	préjudice	1	3
0.566	predicted	prédit	1	1
0.566	perfected	perfectionnée	2	2
0.566	pathetic	pathétique	2	2
0.566	paradoxical	paradoxale	2	4
0.566	organizers	organisateurs	1	1
0.566	organisations	organismes	1	1
0.566	nürnberg	nuremberg	1	1
0.566	mustapha	mustafa	1	1
0.566	motivational	motiver	1	2
0.566	mobility	mobilité	1	1
0.566	martínez	martinez	1	1
0.566	marbled	marbré	1	1
0.566	libya	libye	1	3
0.566	libretto	livret	1	2
0.566	legalisation	légaliser	1	2
0.566	jacobian	jacobienne	1	1
0.566	important	importante	2	3
0.566	henna	henné	1	1
0.566	grilles	grillades	1	1
0.566	golfers	golfeur	2	2
0.566	geometric	géométriques	2	3
0.566	fraudsters	fraudeurs	1	1
0.566	foresters	forestiers	1	1
0.566	footballers	footballeurs	1	1
0.566	fluidity	fluidité	1	1
0.566	fillet	filet	2	2
0.566	fictitious	fictif	3	3
0.566	farmhouse	ferme	2	2
0.566	exempts	exonère	1	1
0.566	elections	élections	3	3
0.566	doctors	docteurs	1	1
0.566	diuretic	diurétique	2	2
0.566	dispersed	dispersés	5	5
0.566	disarmed	désarmé	2	2
0.566	cruiser	croiseur	1	1
0.566	contained	contenues	1	2
0.566	consternation	consterné	1	1
0.566	constantine	constantin	2	2
0.566	composed	composée	3	3
0.566	commandments	commandements	2	3
0.566	centric	centrés	5	5
0.566	cain	caïn	1	1
0.566	brewers	brasseurs	2	2
0.566	botany	botanique	1	1
0.566	botanists	botanistes	1	1
0.566	bioenergy	bioénergie	1	1
0.566	attack	attaque	1	2
0.565	vocation	vocations	1	1
0.565	vegetal	végétal	1	1
0.565	varnished	verni	1	1
0.565	tuna	thon	2	2
0.565	trembles	tremble	2	3
0.565	totality	totalité	1	1
0.565	tolerates	tolérer	1	2
0.565	tolerant	tolérante	1	2
0.565	tolerance	tolérance	2	2
0.565	tarnished	ternie	2	2
0.565	syenite	syénite	1	1
0.565	spiritualist	spirite	1	1
0.565	specify	spécifiant	2	2
0.565	sincerity	sincérité	1	1
0.565	rubella	rougeole	1	2
0.565	rosacea	rosacée	1	1
0.565	rhine	rhin	1	1
0.565	renée	renee	1	1
0.565	reiterate	réitérer	1	3
0.565	reductionist	réductionniste	1	1
0.565	recruiters	recruteurs	1	1
0.565	pulses	pulsion	1	6
0.565	presidents	présidents	1	1
0.565	polarisation	polarisé	1	1
0.565	plunging	plongeant	1	1
0.565	pistols	pistolets	1	1
0.565	pioneer	pionnière	1	3
0.565	perfecting	perfectionner	1	1
0.565	penicillin	pénicilline	1	1
0.565	paranoia	paranoïa	1	3
0.565	overestimate	surestimer	1	2
0.565	outraged	outré	1	1
0.565	ounce	once	1	1
0.565	modality	modalité	1	1
0.565	millennium	millenium	1	2
0.565	migrants	migrant	1	6
0.565	microns	micron	1	1
0.565	mechanism	mécanisme	1	1
0.565	locality	localité	1	3
0.565	legality	légalité	1	1
0.565	language	langage	1	3
0.565	imprudent	imprudente	1	2
0.565	giddy	étourdi	1	1
0.565	fluctuating	fluctuer	2	2
0.565	faculty	faculté	1	1
0.565	erections	érections	1	1
0.565	durable	durables	1	2
0.565	cyberspace	cyberespace	1	1
0.565	contemplating	contempler	1	1
0.565	consult	consultez	2	2
0.565	conflict	conflits	2	3
0.565	cargoes	cargaisons	1	1
0.565	calderón	calderon	1	1
0.565	burnt	burns	1	6
0.565	bong	bang	1	1
0.565	blockade	blocus	1	1
0.565	beautiful	belle	1	2
0.565	baccalauréat	bachelor	1	1
0.565	baccalaureate	bachelor	1	2
0.565	antagonist	antagoniste	2	2
0.565	aesthetics	esthétique	2	2
0.565	administrators	administrateurs	1	1
0.565	abstain	abstenir	1	1
0.564	voluntarily	volontairement	1	1
0.564	vallée	valley	1	1
0.564	uniformly	uniformément	1	1
0.564	tchad	tchadien	1	2
0.564	subscriptions	souscriptions	2	2
0.564	stomping	stomp	1	1
0.564	stanza	strophe	1	1
0.564	squadrons	escadrons	3	4
0.564	spirituality	spiritualité	1	1
0.564	ses	sse	3	3
0.564	scheherazade	shéhérazade	1	1
0.564	sagittal	sagittale	1	1
0.564	rheumatism	rhumatismes	1	1
0.564	revolted	révoltés	2	2
0.564	renews	renouveler	2	3
0.564	qana	cana	1	1
0.564	primates	primate	1	1
0.564	predict	prédire	1	2
0.564	precaution	précaution	2	3
0.564	plumbers	plombiers	3	3
0.564	phonograms	phonogrammes	1	1
0.564	painted	peintes	4	4
0.564	nudes	nus	4	5
0.564	notables	notable	1	3
0.564	nepotism	népotisme	1	1
0.564	mysterious	mystères	2	5
0.564	mont	monter	1	2
0.564	medea	médée	1	1
0.564	marvel	merveille	1	1
0.564	manchuria	mandchourie	1	1
0.564	lutheran	luthérienne	1	1
0.564	llama	lama	1	1
0.564	lhasa	lhassa	1	1
0.564	kangaroos	kangourous	2	2
0.564	juke	jukebox	1	1
0.564	interdisciplinary	pluridisciplinaire	4	6
0.564	impressive	impressionnant	4	4
0.564	hypnotic	hypnotique	1	2
0.564	homophobia	homophobie	1	1
0.564	geriatric	gériatrique	1	1
0.564	fundamentalist	fondamentaliste	2	4
0.564	economic	économique	3	3
0.564	distillates	distillats	2	2
0.564	degraded	dégradée	4	8
0.564	dangerous	dangereux	3	3
0.564	creation	création	1	1
0.564	contributes	contribue	1	2
0.564	containment	confinement	1	1
0.564	consecutive	consécutives	2	4
0.564	conscience	consciences	1	1
0.564	conceptualization	conceptualisation	1	1
0.564	complaint	plainte	2	2
0.564	chief	chef	1	1
0.564	cheerleaders	cheerleader	2	2
0.564	chaotic	chaotique	1	1
0.564	carnivorous	carnivore	2	2
0.564	calculus	calcul	2	2
0.564	brucellosis	brucellose	1	1
0.564	bravery	bravoure	1	2
0.564	bleached	blanchis	2	2
0.564	blasphemous	blasphématoire	1	1
0.564	beaks	becs	1	1
0.564	babylonian	babylonien	1	1
0.564	apology	apologie	1	1
0.564	admissible	admissibles	1	3
0.563	zoning	zonage	1	1
0.563	yoon	yun	1	1
0.563	vilaine	vilain	1	1
0.563	venerable	vénérable	1	1
0.563	truffles	truffes	2	2
0.563	triumphs	triumph	2	3
0.563	stabilization	stabiliser	1	6
0.563	sober	sobres	2	2
0.563	security	securite	1	4
0.563	secretion	sécrétion	2	2
0.563	resection	résection	1	1
0.563	reins	rênes	1	1
0.563	prototyping	prototypage	1	1
0.563	promptly	promptement	1	1
0.563	prodigy	prodige	1	1
0.563	prodigal	prodigue	1	1
0.563	peninsular	péninsule	1	1
0.563	panoramic	panoramiques	2	5
0.563	pains	peine	1	1
0.563	nostalgia	nostalgie	1	2
0.563	negligent	négligent	3	3
0.563	narcotics	narcotiques	1	1
0.563	muhammed	muhammad	2	4
0.563	millet	mil	1	1
0.563	medicinal	médicinales	1	2
0.563	macroeconomics	macroéconomique	2	3
0.563	lymphatic	lymphatiques	2	2
0.563	ise	asi	1	1
0.563	injustice	injustices	1	1
0.563	indisposed	indisposé	1	1
0.563	implode	imploser	1	1
0.563	implicate	impliquer	1	2
0.563	hegemony	hégémonie	1	2
0.563	gargoyle	gargouille	1	1
0.563	frequency	fréquence	2	2
0.563	flotation	flottaison	2	2
0.563	fabrizio	fabrice	1	1
0.563	doping	dopage	1	1
0.563	deserter	déserteur	1	1
0.563	darts	dart	1	1
0.563	crustaceans	crustacés	1	1
0.563	conjugate	conjugué	4	5
0.563	confluence	confluent	1	1
0.563	chronicle	chroniques	2	2
0.563	chemotherapy	chimiothérapie	1	1
0.563	cascade	cascadeur	1	1
0.563	brazilians	brésiliens	4	4
0.563	bowls	bols	1	5
0.563	barometer	baromètre	1	1
0.563	barbarian	barbare	2	2
0.563	barbados	barbade	1	1
0.563	advent	avènement	1	1
0.563	administers	administre	1	2
0.563	accelerate	accélérer	1	4
0.563	aar	acr	1	1
0.562	varnishes	vernis	1	1
0.562	trachea	trachée	1	1
0.562	tolerated	tolérées	3	3
0.562	tarnish	ternir	1	1
0.562	synchronization	synchroniser	2	3
0.562	suffragan	suffragant	1	1
0.562	subjectivism	subjectivisme	1	1
0.562	scandalous	scandaleux	3	3
0.562	sardinian	sarde	1	1
0.562	sandinistas	sandinistes	1	1
0.562	revolutionary	révolutionnaires	2	2
0.562	remanence	rémanence	1	1
0.562	propellant	propergol	1	2
0.562	pneumonia	pneumonie	1	1
0.562	pathogen	pathogène	2	2
0.562	partitions	partition	1	1
0.562	obsolete	obsolète	2	2
0.562	musician	musicienne	1	2
0.562	moderated	modéré	5	5
0.562	material	matériel	3	6
0.562	logistics	logistique	2	2
0.562	linguists	linguistes	2	2
0.562	interactive	interactives	1	4
0.562	hypoxia	hypoxie	1	1
0.562	honorary	honoraire	1	3
0.562	gymnastics	gymnastique	1	1
0.562	fragility	fragile	3	3
0.562	enigmatic	énigmatique	1	1
0.562	domínguez	dominguez	1	1
0.562	dominguez	domínguez	1	1
0.562	dominates	dominer	1	3
0.562	diable	devil	1	2
0.562	decadence	décadence	1	3
0.562	cradle	crèche	1	2
0.562	countering	contrer	1	1
0.562	convergent	convergentes	1	2
0.562	constitutional	constitutionnelle	3	3
0.562	congo	congolais	3	3
0.562	cinematographic	cinématographique	2	3
0.562	chemist	chimiste	1	1
0.562	centimetre	centimètre	1	2
0.562	centimeter	centimètre	1	2
0.562	burned	burns	1	6
0.562	bombarded	bombardée	3	3
0.562	benoît	benedict	1	2
0.562	benedictine	bénédictin	1	1
0.562	amazonian	amazonie	2	5
0.562	alcoholic	alcoolique	1	2
0.561	winger	wing	1	1
0.561	virginia	virginie	1	1
0.561	vandalism	vandalisme	1	1
0.561	thrombosis	thrombose	1	1
0.561	telepathy	télépathie	1	1
0.561	superfluous	superflue	4	4
0.561	succeeds	succède	1	2
0.561	stigmatization	stigmates	2	2
0.561	stabilisation	stabiliser	1	4
0.561	secreted	sécrétée	1	1
0.561	rubis	ruby	1	1
0.561	robotics	robotique	3	3
0.561	reiterated	réitéré	1	3
0.561	regional	régionales	2	3
0.561	realizes	réalise	1	1
0.561	raisin	raisins	1	1
0.561	prejudicial	préjudiciable	2	2
0.561	predicate	prédicat	1	1
0.561	phenomenon	phénomène	2	2
0.561	paramilitaries	paramilitaires	2	2
0.561	painter	peintre	1	1
0.561	nigga	nègre	2	4
0.561	meso	méso	1	1
0.561	memorandum	mémorandum	1	1
0.561	majesties	majestés	1	1
0.561	lobbyists	lobbyistes	2	2
0.561	infectious	infectieux	3	3
0.561	incomplete	incomplète	2	4
0.561	glaciers	glacier	1	1
0.561	federative	fédérative	1	1
0.561	eagle	aigle	1	1
0.561	doris	dory	1	1
0.561	dolerite	dolérite	1	1
0.561	dissociated	dissocié	1	1
0.561	disintegration	désintégrer	1	4
0.561	discusses	discute	1	1
0.561	dice	dés	1	1
0.561	diabetic	diabétique	3	3
