a	b	hops	quality	subchain
en:cosset	en:steep	5	0.888	en:cosset ≈ fr:cassette ~ fr:tapes ≈ en:type ~ fr:type ≈ en:steep
en:cosset	fr:raide	6	0.888	en:cosset ≈ fr:cassette ~ fr:tapes ≈ en:type ~ fr:type ≈ en:steep = fr:raide
fr:cassette	en:steep	4	0.888	≈ fr:cassette fr:tapes ≈ en:type ~ fr:type ≈ en:steep
fr:cassette	fr:raide	5	0.888	≈ fr:cassette fr:tapes ≈ en:type ~ fr:type ≈ en:steep = fr:raide
fr:tapes	en:steep	3	0.888	~ fr:tapes ≈ en:type fr:type ≈ en:steep
fr:tapes	fr:raide	4	0.888	~ fr:tapes ≈ en:type fr:type ≈ en:steep = fr:raide
en:cosset	fr:raides	6	0.888	en:cosset ≈ fr:cassette ~ fr:tapes ≈ en:type ~ fr:type ≈ en:steep = fr:raides
fr:cassette	fr:raides	5	0.888	≈ fr:cassette fr:tapes ≈ en:type ~ fr:type ≈ en:steep = fr:raides
fr:tapes	fr:raides	4	0.888	~ fr:tapes ≈ en:type fr:type ≈ en:steep = fr:raides
en:type	fr:raides	3	0.888	≈ en:type ~ fr:type ≈ en:steep fr:raides
fr:type	fr:raides	2	0.888	~ fr:type ≈ en:steep = fr:raides
en:draw	en:drupe	4	0.888	~ en:draw fr:drogue = en:drug ≈ fr:drague ~ en:drupe
en:draw	fr:troupes	5	0.888	~ en:draw fr:drogue = en:drug ≈ fr:drague ~ en:drupe ≈ fr:troupes
en:drawn	fr:drogue	2	0.888	en:drawn ~ en:draw ≈ fr:drogue
en:drawn	en:drug	3	0.888	en:drawn ~ en:draw ≈ fr:drogue = en:drug
en:drawn	fr:drague	4	0.888	en:drawn ~ en:draw ≈ fr:drogue = en:drug ≈ fr:drague
en:drawn	en:drupe	5	0.888	en:drawn ~ en:draw ≈ fr:drogue = en:drug ≈ fr:drague ~ en:drupe
en:drawn	fr:troupes	6	0.888	en:drawn ~ en:draw ≈ fr:drogue = en:drug ≈ fr:drague ~ en:drupe ≈ fr:troupes
en:drew	fr:féminine	3	0.888	≈ en:drew ~ en:drawn ≈ fr:donne fr:féminine
en:enemy	fr:ennemis	3	0.888	en:enemy = fr:ennemies ≈ en:enemies = fr:ennemis
en:enemy	en:envy	4	0.888	en:enemy = fr:ennemies ≈ en:enemies = fr:ennemis ≈ en:envy
en:enemy	fr:envier	5	0.888	en:enemy = fr:ennemies ≈ en:enemies = fr:ennemis ≈ en:envy = fr:envier
fr:ennemies	en:envy	3	0.888	= fr:ennemies en:enemies = fr:ennemis ≈ en:envy
fr:ennemies	fr:envier	4	0.888	= fr:ennemies en:enemies = fr:ennemis ≈ en:envy = fr:envier
en:enemy	fr:envie	5	0.888	en:enemy = fr:ennemies ≈ en:enemies = fr:ennemis ≈ en:envy = fr:envie
fr:ennemies	fr:envie	4	0.888	= fr:ennemies en:enemies = fr:ennemis ≈ en:envy = fr:envie
en:enemy	fr:jalousie	5	0.888	en:enemy = fr:ennemies ≈ en:enemies = fr:ennemis ≈ en:envy = fr:jalousie
fr:ennemies	fr:jalousie	4	0.888	= fr:ennemies en:enemies = fr:ennemis ≈ en:envy = fr:jalousie
en:enemy	en:enemies	2	0.888	en:enemy = fr:ennemies ≈ en:enemies
fr:ennemies	fr:ennemis	2	0.888	= fr:ennemies en:enemies = fr:ennemis
en:engineered	fr:fol haines	2	0.888	en:engineered ≈ fr:haines jeun ides ~ fr:fol haines
en:engineered	en:fallen	3	0.888	en:engineered ≈ fr:haines jeun ides ~ fr:fol haines ≈ en:fallen
en:engineered	en:fell	4	0.888	en:engineered ≈ fr:haines jeun ides ~ fr:fol haines ≈ en:fallen ~ en:fell
en:engineered	fr:faible	6	0.888	en:engineered ≈ fr:haines jeun ides ~ fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faibles ~ fr:faible
en:engineered	fr:faibles	6	0.888	en:engineered ≈ fr:haines jeun ides ~ fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faible ~ fr:faibles
fr:haines jeun ides	en:fallen	2	0.888	≈ fr:haines jeun ides fr:fol haines ≈ en:fallen
fr:haines jeun ides	en:fell	3	0.888	≈ fr:haines jeun ides fr:fol haines ≈ en:fallen ~ en:fell
fr:haines jeun ides	fr:faible	5	0.888	≈ fr:haines jeun ides fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faibles ~ fr:faible
fr:haines jeun ides	fr:faibles	5	0.888	≈ fr:haines jeun ides fr:fol haines ≈ en:fallen ~ en:fell ≈ fr:faible ~ fr:faibles
en:exist	fr:révèle	5	0.888	en:exist ~ fr:existence ≈ en:exit arse ~ en:exit ≈ fr:existent ~ fr:révèle
fr:existence	fr:révèle	4	0.888	~ fr:existence en:exit arse ~ en:exit ≈ fr:existent ~ fr:révèle
en:exit arse	fr:révèle	3	0.888	≈ en:exit arse ~ en:exit fr:existent ~ fr:révèle
en:exit	fr:révèle	2	0.888	~ en:exit ≈ fr:existent ~ fr:révèle
en:expense	fr:mignons	3	0.888	en:expense ~ fr:coûte ≈ en:cute = fr:mignons
en:explicitly	fr:explicite	3	0.888	en:explicitly ~ en:explicit ≈ fr:explicites ~ fr:explicite
en:explicitly	fr:explicites	3	0.888	en:explicitly ~ en:explicit ≈ fr:explicite ~ fr:explicites
en:explicit	fr:explicites	2	0.888	~ en:explicit fr:explicite ~ fr:explicites
en:factory	en:oozing	2	0.888	en:factory = fr:usine ≈ en:oozing
en:factory	fr:ooo	3	0.888	en:factory = fr:usine ≈ en:oozing ~ fr:ooo
fr:usine	fr:ooo	2	0.888	= fr:usine en:oozing ~ fr:ooo
en:greeted	fr:ruent aide	2	0.888	en:greeted ≈ fr:crient aide ~ fr:ruent aide
en:greeted	en:rooted	3	0.888	en:greeted ≈ fr:crient aide ~ fr:ruent aide ≈ en:rooted
en:greeted	en:roots	4	0.888	en:greeted ≈ fr:crient aide ~ fr:ruent aide ≈ en:rooted ~ en:roots
en:greeted	fr:route	5	0.888	en:greeted ≈ fr:crient aide ~ fr:ruent aide ≈ en:rooted ~ en:roots ≈ fr:route
en:greeted	fr:routes	6	0.888	en:greeted ≈ fr:crient aide ~ fr:ruent aide ≈ en:rooted ~ en:roots ≈ fr:route ~ fr:routes
fr:crient aide	en:rooted	2	0.888	≈ fr:crient aide fr:ruent aide ≈ en:rooted
fr:crient aide	en:roots	3	0.888	≈ fr:crient aide fr:ruent aide ≈ en:rooted ~ en:roots
fr:crient aide	fr:route	4	0.888	≈ fr:crient aide fr:ruent aide ≈ en:rooted ~ en:roots ≈ fr:route
fr:crient aide	fr:routes	5	0.888	≈ fr:crient aide fr:ruent aide ≈ en:rooted ~ en:roots ≈ fr:route ~ fr:routes
en:kisses	fr:pochettes	3	0.888	en:kisses ~ en:kiss ≈ fr:caisses ~ fr:pochettes
en:kiss	fr:pochettes	2	0.888	~ en:kiss fr:caisses ~ fr:pochettes
en:literally	fr:relie	3	0.888	en:literally ~ en:really ≈ fr:relis ~ fr:relie
en:literally	en:rarely	4	0.888	en:literally ~ en:really ≈ fr:relis ~ fr:relie ≈ en:rarely
en:literally	fr:rarement	5	0.888	en:literally ~ en:really ≈ fr:relis ~ fr:relie ≈ en:rarely ~ fr:rarement
en:really	en:rarely	3	0.888	~ en:really fr:relis ~ fr:relie ≈ en:rarely
en:really	fr:rarement	4	0.888	~ en:really fr:relis ~ fr:relie ≈ en:rarely ~ fr:rarement
fr:relis	en:rarely	2	0.888	≈ fr:relis ~ fr:relie en:rarely
fr:relis	fr:rarement	3	0.888	≈ fr:relis ~ fr:relie en:rarely ~ fr:rarement
fr:relie	fr:rarement	2	0.888	~ fr:relie ≈ en:rarely ~ fr:rarement
en:marketing	en:monarch	3	0.888	en:marketing ≈ fr:manquent in ~ fr:manques ≈ en:monarch
en:marketing	fr:monarque	4	0.888	en:marketing ≈ fr:manquent in ~ fr:manques ≈ en:monarch ~ fr:monarque
fr:manquent in	en:monarch	2	0.888	≈ fr:manquent in fr:manques ≈ en:monarch
fr:manquent in	fr:monarque	3	0.888	≈ fr:manquent in fr:manques ≈ en:monarch ~ fr:monarque
fr:manques	fr:monarque	2	0.888	~ fr:manques ≈ en:monarch fr:monarque
en:marshy	fr:marche	2	0.888	en:marshy ~ en:marsh ≈ fr:marche
en:marshy	en:march	3	0.888	en:marshy ~ en:marsh ≈ fr:marche = en:march
en:marshy	fr:matches	4	0.888	en:marshy ~ en:marsh ≈ fr:marche = en:march ≈ fr:matches
en:marshy	en:matches	5	0.888	en:marshy ~ en:marsh ≈ fr:marche = en:march ≈ fr:matches ~ en:matches
en:marshy	fr:mat chaise	6	0.888	en:marshy ~ en:marsh ≈ fr:marche = en:march ≈ fr:matches ~ en:matches ≈ fr:mat chaise
en:marsh	en:march	2	0.888	~ en:marsh fr:marche = en:march
en:marsh	fr:matches	3	0.888	~ en:marsh fr:marche = en:march ≈ fr:matches
en:marsh	en:matches	4	0.888	~ en:marsh fr:marche = en:march ≈ fr:matches ~ en:matches
en:marsh	fr:mat chaise	5	0.888	~ en:marsh fr:marche = en:march ≈ fr:matches ~ en:matches ≈ fr:mat chaise
fr:marche	fr:matches	2	0.888	≈ fr:marche = en:march fr:matches
fr:marche	en:matches	3	0.888	≈ fr:marche = en:march fr:matches ~ en:matches
fr:marche	fr:mat chaise	4	0.888	≈ fr:marche = en:march fr:matches ~ en:matches ≈ fr:mat chaise
en:march	en:matches	2	0.888	= en:march ≈ fr:matches ~ en:matches
en:march	fr:mat chaise	3	0.888	= en:march ≈ fr:matches ~ en:matches fr:mat chaise
fr:matches	fr:mat chaise	2	0.888	≈ fr:matches ~ en:matches ≈ fr:mat chaise
en:movie	fr:moules	5	0.888	en:movie ~ en:film ≈ fr:films ~ en:movies ≈ fr:mous aise ~ fr:moules
en:film	fr:moules	4	0.888	~ en:film fr:films ~ en:movies ≈ fr:mous aise ~ fr:moules
fr:films	fr:moules	3	0.888	≈ fr:films ~ en:movies fr:mous aise ~ fr:moules
en:movies	fr:moules	2	0.888	~ en:movies ≈ fr:mous aise ~ fr:moules
en:noon	fr:bite	4	0.888	en:noon = fr:midi ≈ en:beady ~ en:bead ≈ fr:bite
en:noon	en:bite	5	0.888	en:noon = fr:midi ≈ en:beady ~ en:bead ≈ fr:bite ~ en:bite
en:noon	fr:battent	6	0.888	en:noon = fr:midi ≈ en:beady ~ en:bead ≈ fr:bite ~ en:bite ≈ fr:battent
en:noon	fr:batte	6	0.888	en:noon = fr:midi ≈ en:beady ~ en:bead ≈ fr:bite ~ en:bite ≈ fr:batte
en:pale	en:pal	2	0.888	en:pale = fr:pâle ≈ en:pal
en:pale	fr:pote	3	0.888	en:pale = fr:pâle ≈ en:pal = fr:pote
en:pale	en:port	4	0.888	en:pale = fr:pâle ≈ en:pal = fr:pote ≈ en:port
en:pale	en:ports	5	0.888	en:pale = fr:pâle ≈ en:pal = fr:pote ≈ en:port ~ en:ports
en:pale	fr:potes	6	0.888	en:pale = fr:pâle ≈ en:pal = fr:pote ≈ en:port ~ en:ports ≈ fr:potes
fr:pâle	en:ports	4	0.888	= fr:pâle en:pal = fr:pote ≈ en:port ~ en:ports
fr:pâle	fr:potes	5	0.888	= fr:pâle en:pal = fr:pote ≈ en:port ~ en:ports ≈ fr:potes
en:pal	en:ports	3	0.888	≈ en:pal = fr:pote en:port ~ en:ports
en:pal	fr:potes	4	0.888	≈ en:pal = fr:pote en:port ~ en:ports ≈ fr:potes
fr:pote	en:ports	2	0.888	= fr:pote ≈ en:port ~ en:ports
en:port	fr:potes	2	0.888	≈ en:port ~ en:ports ≈ fr:potes
en:patrol	fr:poterie	5	0.888	en:patrol ≈ fr:peut roule ~ fr:pot reps ≈ en:portraits ~ en:portrait ≈ fr:poterie
en:patrol	fr:poteries	6	0.888	en:patrol ≈ fr:peut roule ~ fr:pot reps ≈ en:portraits ~ en:portrait ≈ fr:poterie ~ fr:poteries
fr:peut roule	fr:poterie	4	0.888	≈ fr:peut roule fr:pot reps ≈ en:portraits ~ en:portrait ≈ fr:poterie
fr:peut roule	fr:poteries	5	0.888	≈ fr:peut roule fr:pot reps ≈ en:portraits ~ en:portrait ≈ fr:poterie ~ fr:poteries
en:pentagon	fr:encore	4	0.888	en:pentagon ≈ fr:peinent gaine ~ fr:gaine ≈ en:again = fr:encore
fr:peinent gaine	fr:encore	3	0.888	≈ fr:peinent gaine fr:gaine ≈ en:again = fr:encore
en:plate	fr:locations	5	0.888	en:plate ~ fr:plate ≈ en:plot ~ en:plots ≈ fr:places ~ fr:locations
fr:plate	fr:locations	4	0.888	~ fr:plate en:plot ~ en:plots ≈ fr:places ~ fr:locations
en:plot	fr:locations	3	0.888	≈ en:plot ~ en:plots fr:places ~ fr:locations
en:plots	fr:locations	2	0.888	~ en:plots ≈ fr:places ~ fr:locations
en:plot eek	en:plastic	2	0.888	en:plot eek ≈ fr:plastique ~ en:plastic
en:plot eek	fr:plastiques	3	0.888	en:plot eek ≈ fr:plastique ~ en:plastic ≈ fr:plastiques
fr:plastique	fr:plastiques	2	0.888	≈ fr:plastique en:plastic ≈ fr:plastiques
en:pointed	fr:métisse	6	0.888	en:pointed ≈ fr:peinent aide ~ fr:mènent aide ≈ en:melted ~ en:melt ≈ fr:mettent ~ fr:métisse
fr:peinent aide	fr:métisse	5	0.888	≈ fr:peinent aide fr:mènent aide ≈ en:melted ~ en:melt ≈ fr:mettent ~ fr:métisse
en:prestigious	fr:emploi	6	0.888	en:prestigious ≈ fr:pressent jazz ~ fr:jazz ≈ en:jobs ~ fr:jobs ≈ en:job ~ fr:emploi
fr:pressent jazz	fr:emploi	5	0.888	≈ fr:pressent jazz fr:jazz ≈ en:jobs ~ fr:jobs ≈ en:job ~ fr:emploi
fr:jazz	fr:emploi	4	0.888	~ fr:jazz ≈ en:jobs fr:jobs ≈ en:job ~ fr:emploi
en:cloth	en:bells	2	0.888	= en:cloth ≈ fr:cloches en:bells
en:regret	fr:regrettent	2	0.888	en:regret ~ en:regrets ≈ fr:regrettent
en:regret	fr:regretter	3	0.888	en:regret ~ en:regrets ≈ fr:regrettent ~ fr:regretter
en:regret	fr:regretté	3	0.888	en:regret ~ en:regrets ≈ fr:regrettent ~ fr:regretté
en:sac	en:suck	2	0.888	en:sac ~ fr:sacs ≈ en:suck
en:sac	en:sucked	3	0.888	en:sac ~ fr:sacs ≈ en:suck ~ en:sucked
en:sac	fr:sectes	4	0.888	en:sac ~ fr:sacs ≈ en:suck ~ en:sucked ≈ fr:sectes
en:sac	en:sect	5	0.888	en:sac ~ fr:sacs ≈ en:suck ~ en:sucked ≈ fr:sectes ~ en:sect
en:sac	fr:secte	6	0.888	en:sac ~ fr:sacs ≈ en:suck ~ en:sucked ≈ fr:sectes ~ en:sect ≈ fr:secte
fr:sacs	en:sucked	2	0.888	~ fr:sacs en:suck ~ en:sucked
fr:sacs	fr:sectes	3	0.888	~ fr:sacs en:suck ~ en:sucked ≈ fr:sectes
fr:sacs	en:sect	4	0.888	~ fr:sacs en:suck ~ en:sucked ≈ fr:sectes ~ en:sect
fr:sacs	fr:secte	5	0.888	~ fr:sacs en:suck ~ en:sucked ≈ fr:sectes ~ en:sect ≈ fr:secte
en:scattered	en:scheme	5	0.888	en:scattered ≈ fr:skient aide ~ fr:skie ≈ en:ski ~ fr:ski ≈ en:scheme
en:scattered	fr:proposition	6	0.888	en:scattered ≈ fr:skient aide ~ fr:skie ≈ en:ski ~ fr:ski ≈ en:scheme ~ fr:proposition
fr:skient aide	en:scheme	4	0.888	≈ fr:skient aide fr:skie ≈ en:ski ~ fr:ski ≈ en:scheme
fr:skient aide	fr:proposition	5	0.888	≈ fr:skient aide fr:skie ≈ en:ski ~ fr:ski ≈ en:scheme ~ fr:proposition
fr:skie	en:scheme	3	0.888	~ fr:skie ≈ en:ski fr:ski ≈ en:scheme
fr:skie	fr:proposition	4	0.888	~ fr:skie ≈ en:ski fr:ski ≈ en:scheme ~ fr:proposition
en:sky	en:yell	2	0.888	en:sky = fr:ciel ≈ en:yell
en:sky	en:shout	3	0.888	en:sky = fr:ciel ≈ en:yell ~ en:shout
en:sky	fr:chatte	4	0.888	en:sky = fr:ciel ≈ en:yell ~ en:shout ≈ fr:chatte
en:sky	fr:chattes	5	0.888	en:sky = fr:ciel ≈ en:yell ~ en:shout ≈ fr:chatte ~ fr:chattes
fr:ciel	en:shout	2	0.888	= fr:ciel en:yell ~ en:shout
fr:ciel	fr:chatte	3	0.888	= fr:ciel en:yell ~ en:shout ≈ fr:chatte
fr:ciel	fr:chattes	4	0.888	= fr:ciel en:yell ~ en:shout ≈ fr:chatte ~ fr:chattes
en:yell	fr:chattes	3	0.888	≈ en:yell ~ en:shout fr:chatte ~ fr:chattes
en:shout	fr:chattes	2	0.888	~ en:shout ≈ fr:chatte ~ fr:chattes
en:spot	en:spit	2	0.888	en:spot ~ fr:spots ≈ en:spit
en:spot	fr:crache	3	0.888	en:spot ~ fr:spots ≈ en:spit = fr:crache
en:spot	en:crash	4	0.888	en:spot ~ fr:spots ≈ en:spit = fr:crache ≈ en:crash
en:spot	fr:crash	5	0.888	en:spot ~ fr:spots ≈ en:spit = fr:crache ≈ en:crash ~ fr:crash
en:stream	en:strips	3	0.888	en:stream ~ fr:stream ≈ en:strip ~ en:strips
en:stream	fr:stresse	4	0.888	en:stream ~ fr:stream ≈ en:strip ~ en:strips ≈ fr:stresse
en:stream	en:stress	5	0.888	en:stream ~ fr:stream ≈ en:strip ~ en:strips ≈ fr:stresse ~ en:stress
en:stream	fr:stressée	6	0.888	en:stream ~ fr:stream ≈ en:strip ~ en:strips ≈ fr:stresse ~ en:stress ≈ fr:stressée
fr:stream	en:strips	2	0.888	~ fr:stream en:strip ~ en:strips
fr:stream	fr:stresse	3	0.888	~ fr:stream en:strip ~ en:strips ≈ fr:stresse
fr:stream	en:stress	4	0.888	~ fr:stream en:strip ~ en:strips ≈ fr:stresse ~ en:stress
fr:stream	fr:stressée	5	0.888	~ fr:stream en:strip ~ en:strips ≈ fr:stresse ~ en:stress ≈ fr:stressée
en:strip	fr:stressée	4	0.888	≈ en:strip ~ en:strips fr:stresse ~ en:stress ≈ fr:stressée
en:stream	fr:stressé	6	0.888	en:stream ~ fr:stream ≈ en:strip ~ en:strips ≈ fr:stresse ~ en:stress ≈ fr:stressé
fr:stream	fr:stressé	5	0.888	~ fr:stream en:strip ~ en:strips ≈ fr:stresse ~ en:stress ≈ fr:stressé
en:suffers	fr:plafond	6	0.888	en:suffers ≈ fr:saut aise ~ en:leaped ≈ fr:lift ~ en:lift ≈ fr:loft ~ fr:plafond
fr:saut aise	fr:plafond	5	0.888	≈ fr:saut aise en:leaped ≈ fr:lift ~ en:lift ≈ fr:loft ~ fr:plafond
en:threat	en:main	3	0.888	en:threat ~ en:menace ≈ fr:main hisse ~ en:main
en:threat	fr:mes haines	4	0.888	en:threat ~ en:menace ≈ fr:main hisse ~ en:main ≈ fr:mes haines
en:threat	fr:lé haines	5	0.888	en:threat ~ en:menace ≈ fr:main hisse ~ en:main ≈ fr:mes haines ~ fr:lé haines
en:menace	fr:lé haines	4	0.888	~ en:menace fr:main hisse ~ en:main ≈ fr:mes haines ~ fr:lé haines
fr:main hisse	fr:lé haines	3	0.888	≈ fr:main hisse ~ en:main fr:mes haines ~ fr:lé haines
en:main	fr:lé haines	2	0.888	~ en:main ≈ fr:mes haines ~ fr:lé haines
en:tissue	en:cloth	2	0.888	en:tissue ≈ fr:tissu = en:cloth
en:tissue	fr:cloches	3	0.888	en:tissue ≈ fr:tissu = en:cloth ≈ fr:cloches
en:tissue	en:bells	4	0.888	en:tissue ≈ fr:tissu = en:cloth ≈ fr:cloches = en:bells
en:tissue	fr:belles	5	0.888	en:tissue ≈ fr:tissu = en:cloth ≈ fr:cloches = en:bells ≈ fr:belles
en:tissue	fr:beaux	6	0.888	en:tissue ≈ fr:tissu = en:cloth ≈ fr:cloches = en:bells ≈ fr:belles ~ fr:beaux
fr:tissu	fr:cloches	2	0.888	≈ fr:tissu en:cloth ≈ fr:cloches
fr:tissu	en:bells	3	0.888	≈ fr:tissu en:cloth ≈ fr:cloches = en:bells
fr:tissu	fr:belles	4	0.888	≈ fr:tissu en:cloth ≈ fr:cloches = en:bells ≈ fr:belles
fr:tissu	fr:beaux	5	0.888	≈ fr:tissu en:cloth ≈ fr:cloches = en:bells ≈ fr:belles ~ fr:beaux
en:cloth	fr:beaux	4	0.888	= en:cloth ≈ fr:cloches en:bells ≈ fr:belles ~ fr:beaux
fr:cloches	fr:beaux	3	0.888	≈ fr:cloches = en:bells ≈ fr:belles fr:beaux
en:truly	fr:féminine	6	0.888	en:truly ≈ fr:trous lies ~ fr:trous ≈ en:drew ~ en:drawn ≈ fr:donne ~ fr:féminine
fr:trous lies	fr:féminine	5	0.888	≈ fr:trous lies fr:trous ≈ en:drew ~ en:drawn ≈ fr:donne ~ fr:féminine
fr:trous	fr:féminine	4	0.888	~ fr:trous ≈ en:drew en:drawn ≈ fr:donne ~ fr:féminine
en:approaches	fr:chaux	2	0.887	en:approaches ≈ fr:apprêt chaise ~ fr:chaux
en:approaches	en:show	3	0.887	en:approaches ≈ fr:apprêt chaise ~ fr:chaux ≈ en:show
en:approaches	en:shows	4	0.887	en:approaches ≈ fr:apprêt chaise ~ fr:chaux ≈ en:show ~ en:shows
en:approaches	fr:chose	5	0.887	en:approaches ≈ fr:apprêt chaise ~ fr:chaux ≈ en:show ~ en:shows ≈ fr:chose
en:approaches	fr:choix	6	0.887	en:approaches ≈ fr:apprêt chaise ~ fr:chaux ≈ en:show ~ en:shows ≈ fr:chose ~ fr:choix
fr:apprêt chaise	en:show	2	0.887	≈ fr:apprêt chaise fr:chaux ≈ en:show
fr:apprêt chaise	en:shows	3	0.887	≈ fr:apprêt chaise fr:chaux ≈ en:show ~ en:shows
fr:apprêt chaise	fr:chose	4	0.887	≈ fr:apprêt chaise fr:chaux ≈ en:show ~ en:shows ≈ fr:chose
fr:apprêt chaise	fr:choix	5	0.887	≈ fr:apprêt chaise fr:chaux ≈ en:show ~ en:shows ≈ fr:chose ~ fr:choix
en:carding	fr:fixent	6	0.887	en:carding ≈ fr:cantine ~ fr:sève cantine ≈ en:seventeen ~ en:sixteen ≈ fr:fixent in ~ fr:fixent
fr:cantine	fr:fixent	5	0.887	≈ fr:cantine fr:sève cantine ≈ en:seventeen ~ en:sixteen ≈ fr:fixent in ~ fr:fixent
fr:sève cantine	fr:fixent	4	0.887	~ fr:sève cantine ≈ en:seventeen en:sixteen ≈ fr:fixent in ~ fr:fixent
fr:choque	fr:serré	2	0.887	~ fr:choque en:shook = fr:serré
en:choc	fr:serré	3	0.887	en:choc ~ fr:choque ≈ en:shook = fr:serré
en:clause	en:closer	4	0.887	en:clause ~ fr:clause ≈ en:closes ~ fr:closes ≈ en:closer
en:clause	en:closest	5	0.887	en:clause ~ fr:clause ≈ en:closes ~ fr:closes ≈ en:closer ~ en:closest
en:clause	fr:clous est	6	0.887	en:clause ~ fr:clause ≈ en:closes ~ fr:closes ≈ en:closer ~ en:closest ≈ fr:clous est
fr:clause	en:closer	3	0.887	~ fr:clause en:closes ~ fr:closes ≈ en:closer
fr:clause	en:closest	4	0.887	~ fr:clause en:closes ~ fr:closes ≈ en:closer ~ en:closest
fr:clause	fr:clous est	5	0.887	~ fr:clause en:closes ~ fr:closes ≈ en:closer ~ en:closest ≈ fr:clous est
en:closes	en:closer	2	0.887	≈ en:closes ~ fr:closes en:closer
en:closes	en:closest	3	0.887	≈ en:closes ~ fr:closes en:closer ~ en:closest
en:closes	fr:clous est	4	0.887	≈ en:closes ~ fr:closes en:closer ~ en:closest ≈ fr:clous est
fr:closes	en:closest	2	0.887	~ fr:closes ≈ en:closer ~ en:closest
fr:closes	fr:clous est	3	0.887	~ fr:closes ≈ en:closer ~ en:closest fr:clous est
en:cluck	en:call	5	0.887	en:cluck ~ fr:clous ≈ en:glue = fr:colle ≈ en:calls ~ en:call
fr:clous	en:call	4	0.887	~ fr:clous en:glue = fr:colle ≈ en:calls ~ en:call
en:glue	en:call	3	0.887	≈ en:glue = fr:colle en:calls ~ en:call
en:cluck	en:calls	4	0.887	en:cluck ~ fr:clous ≈ en:glue = fr:colle ≈ en:calls
en:cluck	fr:cols	6	0.887	en:cluck ~ fr:clous ≈ en:glue = fr:colle ≈ en:calls ~ en:call ≈ fr:cols
fr:clous	en:calls	3	0.887	~ fr:clous en:glue = fr:colle ≈ en:calls
fr:clous	fr:cols	5	0.887	~ fr:clous en:glue = fr:colle ≈ en:calls ~ en:call ≈ fr:cols
en:calls	fr:cols	2	0.887	≈ en:calls ~ en:call ≈ fr:cols
fr:exacts lies	fr:exacts	4	0.887	~ fr:exacts lies ≈ en:exactly en:exact ≈ fr:exactes ~ fr:exacts
fr:exacts lies	fr:exactes	4	0.887	~ fr:exacts lies ≈ en:exactly en:exact ≈ fr:exacts ~ fr:exactes
en:exactly	fr:exactes	3	0.887	≈ en:exactly ~ en:exact ≈ fr:exacts fr:exactes
en:creamy	en:crime	3	0.887	en:creamy ~ en:cream ≈ fr:crime ~ en:crime
en:creamy	fr:crabes	4	0.887	en:creamy ~ en:cream ≈ fr:crime ~ en:crime ≈ fr:crabes
en:creamy	en:crab	5	0.887	en:creamy ~ en:cream ≈ fr:crime ~ en:crime ≈ fr:crabes = en:crab
en:creamy	fr:crabe	6	0.887	en:creamy ~ en:cream ≈ fr:crime ~ en:crime ≈ fr:crabes = en:crab ≈ fr:crabe
en:cream	en:crime	2	0.887	~ en:cream fr:crime ~ en:crime
en:cream	fr:crabes	3	0.887	~ en:cream fr:crime ~ en:crime ≈ fr:crabes
en:cream	en:crab	4	0.887	~ en:cream fr:crime ~ en:crime ≈ fr:crabes = en:crab
en:cream	fr:crabe	5	0.887	~ en:cream fr:crime ~ en:crime ≈ fr:crabes = en:crab ≈ fr:crabe
en:dam	en:dig	2	0.887	en:dam = fr:digue ≈ en:dig
en:dam	en:ti	3	0.887	en:dam = fr:digue ≈ en:dig ~ en:ti
en:dam	fr:tas	4	0.887	en:dam = fr:digue ≈ en:dig ~ en:ti ≈ fr:tas
en:dam	fr:iso	5	0.887	en:dam = fr:digue ≈ en:dig ~ en:ti ≈ fr:tas ~ fr:iso
en:dam	fr:ça	5	0.887	en:dam = fr:digue ≈ en:dig ~ en:ti ≈ fr:tas ~ fr:ça
en:damn	en:gown	4	0.887	en:damn ~ fr:damne ≈ en:down ~ fr:down ≈ en:gown
en:damn	en:dress	5	0.887	en:damn ~ fr:damne ≈ en:down ~ fr:down ≈ en:gown ~ en:dress
en:damn	fr:adresses	6	0.887	en:damn ~ fr:damne ≈ en:down ~ fr:down ≈ en:gown ~ en:dress ≈ fr:adresses
fr:damne	en:gown	3	0.887	~ fr:damne en:down ~ fr:down ≈ en:gown
fr:damne	en:dress	4	0.887	~ fr:damne en:down ~ fr:down ≈ en:gown ~ en:dress
fr:damne	fr:adresses	5	0.887	~ fr:damne en:down ~ fr:down ≈ en:gown ~ en:dress ≈ fr:adresses
en:down	en:gown	2	0.887	≈ en:down ~ fr:down en:gown
en:down	en:dress	3	0.887	≈ en:down ~ fr:down en:gown ~ en:dress
fr:down	en:dress	2	0.887	~ fr:down ≈ en:gown ~ en:dress
en:damn	fr:adressent	6	0.887	en:damn ~ fr:damne ≈ en:down ~ fr:down ≈ en:gown ~ en:dress ≈ fr:adressent
fr:damne	fr:adressent	5	0.887	~ fr:damne en:down ~ fr:down ≈ en:gown ~ en:dress ≈ fr:adressent
en:testes	fr:dix	3	0.887	en:testes ~ en:testis ≈ fr:taies dix ~ fr:dix
en:done	en:dame	4	0.887	en:done ≈ fr:damne ~ en:damn ≈ fr:dames ~ en:dame
