en	fr	combo	tier	cognate	src_en	src_fr	src_tier	zipf_en	zipf_fr
minoring	mannes	0.607	DUAL-A	0	minor	manne	A	1.73	1.93
mouthing	masse	0.607	DUAL-A	0	mouth	masse	A	2.79	4.74
mouthing	masses	0.607	DUAL-A	0	mouth	masse	A	2.79	3.94
peaking	pisse	0.607	DUAL-A	0	peaks	pisse	A	3.12	3.81
peaking	pisses	0.607	DUAL-A	0	peaks	pisse	A	3.12	2.63
peaking	pissent	0.607	DUAL-A	0	peaks	pisse	A	3.12	2.6
perceived	passif	0.607	DUAL-A	0	perceive	passive	A	4.16	3.86
perceived	passifs	0.607	DUAL-A	0	perceive	passive	A	4.16	3.21
piloted	palette	0.607	DUAL-A	0	pilot	palette	A	3.03	3.71
piloted	palettes	0.607	DUAL-A	0	pilot	palette	A	3.03	3.25
pipes	passer	0.607	DUAL-A	0	pipes	passent	A	3.95	5.45
pipes	passé	0.607	DUAL-A	0	pipes	passent	A	3.95	5.42
pipes	passée	0.607	DUAL-A	0	pipes	passent	A	3.95	4.53
planned	planant	0.607	DUAL-A	0	plan	plane	A	4.69	2.68
plane	plaisant	0.607	DUAL-A	0	planes	plaise	A	4.72	3.66
planed	plus	0.607	DUAL-A	0	planes	plaise	A	2.43	6.68
porches	porte	0.607	DUAL-A	0	porch	porte	A	2.74	5.47
porches	portes	0.607	DUAL-A	1	porch	porte	A	2.74	4.78
porches	portent	0.607	DUAL-A	0	porch	porte	A	2.74	4.47
presences	prince	0.607	DUAL-A	0	presence	princesse	A	2.4	4.8
presences	princes	0.607	DUAL-A	1	presence	princesse	A	2.4	4.03
processes	protester	0.607	DUAL-A	0	processed	proteste	A	4.46	3.71
processes	protesté	0.607	DUAL-A	0	processed	proteste	A	4.46	3.15
profiled	proposent	0.607	DUAL-A	0	profiles	propose	A	3.03	4.16
quartz	corsé	0.607	DUAL-A	0	quartz	corse	A	3.7	2.8
quartz	corser	0.607	DUAL-A	0	quartz	corse	A	3.7	2.4
quartz	corsée	0.607	DUAL-A	0	quartz	corse	A	3.7	2.16
realised	relations	0.607	DUAL-A	0	realise	relate	A	4.08	4.92
realized	relations	0.607	DUAL-A	0	realize	relate	A	4.59	4.92
secret	sucré	0.607	DUAL-A	0	secrets	sucre	A	4.92	3.68
secret	sucrée	0.607	DUAL-A	0	secrets	sucre	A	4.92	3.39
secret	sucrés	0.607	DUAL-A	0	secrets	sucre	A	4.92	3.12
secret	sucrées	0.607	DUAL-A	0	secrets	sucre	A	4.92	3.11
secret	sucrer	0.607	DUAL-A	0	secrets	sucre	A	4.92	2.53
shelling	échelle	0.607	DUAL-A	0	shell	échelle	A	3.18	4.64
shelling	échelles	0.607	DUAL-A	0	shell	échelle	A	3.18	3.57
shot	chat	0.607	DUAL-A	0	shot	chatte	A	5.22	4.76
shot	chats	0.607	DUAL-A	0	shot	chatte	A	5.22	4.27
showering	chase	0.607	DUAL-A	0	showers	chase	A	3.15	3.48
soaked	sauter	0.607	DUAL-A	0	soaked	saute	A	3.66	4.31
soaked	sauté	0.607	DUAL-A	0	soaked	saute	A	3.66	3.85
takes	taxer	0.607	DUAL-A	0	takes	taxe	A	5.18	3.43
takes	taxé	0.607	DUAL-A	0	takes	taxe	A	5.18	3.12
takes	taxés	0.607	DUAL-A	0	takes	taxe	A	5.18	3.07
takes	taxée	0.607	DUAL-A	0	takes	taxe	A	5.18	2.74
toweling	tales	0.607	DUAL-A	0	towel	tales	A	1.5	2.98
tubing	tous	0.607	DUAL-A	0	tubes	tout	A	3.29	6.11
voicing	vote	0.607	DUAL-A	0	voiced	vote	A	3.24	4.88
wetting	ouest	0.607	DUAL-A	0	wet	ouest	A	2.9	5.0
wristed	restant	0.607	DUAL-A	0	wrist	reste	A	1.8	4.26
greased	graisser	0.606	DUAL-A	0	grease	graisse	DUAL-S	2.88	2.67
greased	graissé	0.606	DUAL-A	0	grease	graisse	DUAL-S	2.88	2.2
greased	graissée	0.606	DUAL-A	0	grease	graisse	DUAL-S	2.88	1.65
greased	graissés	0.606	DUAL-A	0	grease	graisse	DUAL-S	2.88	1.63
combes	commettre	0.606	DUAL-A	0	combe	commet	S	2.0	3.99
teetering	titi	0.606	DUAL-A	0	teeter	titi	S	2.56	3.04
teetering	titis	0.606	DUAL-A	0	teeter	titi	S	2.56	1.69
basis	bénir	0.606	DUAL-A	0	basis	bénisse	STRICT-GOLD	4.81	3.04
bending	bête	0.606	DUAL-A	0	bent	bête	STRICT-GOLD	3.68	4.51
bending	bêtes	0.606	DUAL-A	0	bent	bête	STRICT-GOLD	3.68	4.1
centre	sain	0.606	DUAL-A	0	centre	saine	STRICT-GOLD	4.95	4.06
centre	sains	0.606	DUAL-A	0	centre	saine	STRICT-GOLD	4.95	3.64
commenced	commet	0.606	DUAL-A	0	commenced	commettent	STRICT-GOLD	3.78	3.58
gravity	gravir	0.606	DUAL-A	1	gravity	gravi	STRICT-GOLD	4.21	3.21
guiding	garde	0.606	DUAL-A	0	guided	garde	STRICT-GOLD	3.71	5.13
guiding	gardes	0.606	DUAL-A	0	guided	garde	STRICT-GOLD	3.71	4.31
guiding	gardent	0.606	DUAL-A	0	guided	garde	STRICT-GOLD	3.71	3.82
irregulars	règles	0.606	DUAL-A	0	irregular	règles	STRICT-GOLD	2.25	4.92
irregulars	règle	0.606	DUAL-A	0	irregular	règles	STRICT-GOLD	2.25	4.72
irregulars	règlent	0.606	DUAL-A	0	irregular	règles	STRICT-GOLD	2.25	3.04
keepers	équipé	0.606	DUAL-A	0	keeper	équipe	STRICT-GOLD	3.46	3.99
keepers	équipés	0.606	DUAL-A	0	keeper	équipe	STRICT-GOLD	3.46	3.87
keepers	équipée	0.606	DUAL-A	0	keeper	équipe	STRICT-GOLD	3.46	3.79
keepers	équiper	0.606	DUAL-A	0	keeper	équipe	STRICT-GOLD	3.46	3.55
keepers	équipées	0.606	DUAL-A	0	keeper	équipe	STRICT-GOLD	3.46	3.49
pieces	épicé	0.606	DUAL-A	0	piece	épices	STRICT-GOLD	4.72	3.15
pieces	épicée	0.606	DUAL-A	0	piece	épices	STRICT-GOLD	4.72	2.82
pieces	épicés	0.606	DUAL-A	0	piece	épices	STRICT-GOLD	4.72	2.44
pieces	épicer	0.606	DUAL-A	0	piece	épices	STRICT-GOLD	4.72	1.96
proceeding	préciser	0.606	DUAL-A	0	proceedings	précises	STRICT-GOLD	3.66	4.36
proceeding	précisé	0.606	DUAL-A	0	proceedings	précises	STRICT-GOLD	3.66	4.04
scent	sain	0.606	DUAL-A	0	scent	saine	STRICT-GOLD	3.82	4.06
scent	sains	0.606	DUAL-A	0	scent	saine	STRICT-GOLD	3.82	3.64
sense	sain	0.606	DUAL-A	0	sense	saine	STRICT-GOLD	5.19	4.06
sense	sains	0.606	DUAL-A	0	sense	saine	STRICT-GOLD	5.19	3.64
sending	set	0.606	DUAL-A	0	sent	set	STRICT-GOLD	4.61	4.0
sending	sets	0.606	DUAL-A	0	sent	set	STRICT-GOLD	4.61	3.48
smallest	sols	0.606	DUAL-A	0	small	sols	STRICT-GOLD	4.01	4.17
smallest	sol	0.606	DUAL-A	0	small	sols	STRICT-GOLD	4.01	5.0
starts	sortes	0.606	DUAL-A	0	start	sortes	STRICT-GOLD	4.83	4.29
starts	sorte	0.606	DUAL-A	0	start	sortes	STRICT-GOLD	4.83	5.04
transferred	transférer	0.606	DUAL-A	1	transfers	transfère	STRICT-GOLD	4.36	3.84
trod	traînant	0.606	DUAL-A	0	treading	traîne	STRICT-GOLD	2.54	2.92
prefers	prête	0.606	DUAL-A	0	prefer	prêts	LOOP5	3.67	4.62
prefers	prêtes	0.606	DUAL-A	0	prefer	prêts	LOOP5	3.67	3.8
propertied	appris	0.606	DUAL-A	0	properties	apprise	LOOP8	1.59	4.8
sexed	sexy	0.606	DUAL-A	0	sex	sexy	LOOP5	2.48	4.43
sticks	steaks	0.606	DUAL-A	0	stick	steak	LOOP3	4.14	3.19
beauties	pourrir	0.606	DUAL-A	0	beauty	pourri	GOLD	3.39	3.57
bound	battu	0.606	DUAL-A	0	bound	battent	GOLD	4.46	4.38
bound	battue	0.606	DUAL-A	0	bound	battent	GOLD	4.46	3.87
bound	battus	0.606	DUAL-A	0	bound	battent	GOLD	4.46	3.87
bind	battu	0.606	DUAL-A	0	bound	battent	GOLD	3.75	4.38
bind	battue	0.606	DUAL-A	0	bound	battent	GOLD	3.75	3.87
bind	battus	0.606	DUAL-A	0	bound	battent	GOLD	3.75	3.87
center	sain	0.606	DUAL-A	0	center	saine	GOLD	5.19	4.06
center	sains	0.606	DUAL-A	0	center	saine	GOLD	5.19	3.64
cloth	clochait	0.606	DUAL-A	0	cloth	cloche	GOLD	4.03	2.38
executives	exécutive	0.606	DUAL-A	1	executive	exécutive	GOLD	4.03	3.14
exhibited	exister	0.606	DUAL-A	0	exhibit	existent	GOLD	3.86	4.23
exhibited	existé	0.606	DUAL-A	0	exhibit	existent	GOLD	3.86	3.93
lining	lasse	0.606	DUAL-A	0	lines	lasse	GOLD	3.88	3.61
melted	mettre	0.606	DUAL-A	0	melt	mette	GOLD	3.78	5.55
method	mettre	0.606	DUAL-A	0	method	mette	GOLD	4.8	5.55
perfecting	affecté	0.606	DUAL-A	0	perfect	affectent	GOLD	3.04	4.03
perfecting	affectés	0.606	DUAL-A	0	perfect	affectent	GOLD	3.04	3.81
perfecting	affecter	0.606	DUAL-A	0	perfect	affectent	GOLD	3.04	3.76
perfecting	affectée	0.606	DUAL-A	0	perfect	affectent	GOLD	3.04	3.64
perfecting	affectées	0.606	DUAL-A	0	perfect	affectent	GOLD	3.04	3.48
praises	prend	0.606	DUAL-A	0	praised	prises	GOLD	3.51	5.29
praises	prends	0.606	DUAL-A	0	praised	prises	GOLD	3.51	4.88
preceding	préciser	0.606	DUAL-A	0	preceding	précise	GOLD	3.74	4.36
preceding	précisé	0.606	DUAL-A	0	preceding	précise	GOLD	3.74	4.04
promise	promet	0.606	DUAL-A	1	promises	promise	GOLD	4.71	4.19
recall	rigoler	0.606	DUAL-A	0	recall	rigole	GOLD	4.4	3.76
recall	rigolé	0.606	DUAL-A	0	recall	rigole	GOLD	4.4	3.33
recall	rigolez	0.606	DUAL-A	0	recall	rigole	GOLD	4.4	3.09
replying	plat	0.606	DUAL-A	0	reply	plat	GOLD	3.55	4.52
replying	plats	0.606	DUAL-A	0	reply	plat	GOLD	3.55	4.16
sent	sain	0.606	DUAL-A	0	sent	saine	GOLD	5.16	4.06
sent	sains	0.606	DUAL-A	0	sent	saine	GOLD	5.16	3.64
sending	sept	0.606	DUAL-A	0	sent	sept	GOLD	4.61	5.0
smallest	sole	0.606	DUAL-A	0	small	sole	GOLD	4.01	3.2
spending	peine	0.606	DUAL-A	0	spent	peine	GOLD	4.71	5.23
spending	peines	0.606	DUAL-A	0	spent	peine	GOLD	4.71	4.13
spending	peinent	0.606	DUAL-A	0	spent	peine	GOLD	4.71	3.06
stores	stock	0.606	DUAL-A	0	store	stock	GOLD	4.63	4.16
stores	stocks	0.606	DUAL-A	0	store	stock	GOLD	4.63	3.87
ten	tient	0.606	DUAL-A	1	ten	tiennes	GOLD	5.05	4.89
ten	tiens	0.606	DUAL-A	1	ten	tiennes	GOLD	5.05	4.88
treed	traitant	0.606	DUAL-A	0	treed	traite	GOLD	1.92	4.01
vent	vain	0.606	DUAL-A	0	vent	vaine	GOLD	3.8	4.03
vent	vains	0.606	DUAL-A	0	vent	vaine	GOLD	3.8	2.95
bakery	écrite	0.606	DUAL-A	0	bakery	écris	A	3.67	4.32
bakery	écrites	0.606	DUAL-A	0	bakery	écris	A	3.67	3.92
ballooned	clown	0.606	DUAL-A	0	balloon	clown	A	2.4	3.83
ballooned	clowns	0.606	DUAL-A	0	balloon	clown	A	2.4	3.5
barest	blair	0.606	DUAL-A	0	bare	blair	A	2.31	3.6
brained	brise	0.606	DUAL-A	0	brains	brise	A	2.68	4.12
brained	brisent	0.606	DUAL-A	0	brains	brise	A	2.68	3.08
bro	bronzé	0.606	DUAL-A	0	bros	bronze	A	4.4	3.05
bro	bronzés	0.606	DUAL-A	0	bros	bronze	A	4.4	2.79
bro	bronzée	0.606	DUAL-A	0	bros	bronze	A	4.4	2.66
bro	bronzées	0.606	DUAL-A	0	bros	bronze	A	4.4	2.16
careers	criant	0.606	DUAL-A	0	career	cries	A	4.08	3.73
careers	criait	0.606	DUAL-A	0	career	cries	A	4.08	3.37
censer	sain	0.606	DUAL-A	0	censers	saine	A	2.03	4.06
censer	sains	0.606	DUAL-A	0	censers	saine	A	2.03	3.64
censor	sain	0.606	DUAL-A	0	censored	saine	A	3.36	4.06
censor	sains	0.606	DUAL-A	0	censored	saine	A	3.36	3.64
cent	sain	0.606	DUAL-A	0	cent	saine	A	4.83	4.06
cent	sains	0.606	DUAL-A	0	cent	saine	A	4.83	3.64
cheapest	type	0.606	DUAL-A	0	cheap	type	A	3.75	5.32
cheapest	types	0.606	DUAL-A	0	cheap	type	A	3.75	4.7
church	tchatcher	0.606	DUAL-A	0	church	tchatche	A	5.16	2.13
cleaning	clé	0.606	DUAL-A	0	cleaned	clé	A	4.39	4.62
cleaning	clés	0.606	DUAL-A	0	cleaned	clé	A	4.39	4.48
closet	classé	0.606	DUAL-A	0	closet	classe	A	4.13	4.11
closet	classés	0.606	DUAL-A	0	closet	classe	A	4.13	3.87
closet	classée	0.606	DUAL-A	0	closet	classe	A	4.13	3.85
closet	classer	0.606	DUAL-A	0	closet	classe	A	4.13	3.74
closet	classées	0.606	DUAL-A	0	closet	classe	A	4.13	3.62
closeted	classe	0.606	DUAL-A	0	closet	classe	A	2.65	5.14
closeted	classes	0.606	DUAL-A	0	closet	classe	A	2.65	4.61
event	vain	0.606	DUAL-A	0	event	vaine	A	5.18	4.03
event	vains	0.606	DUAL-A	0	event	vaine	A	5.18	2.95
glance	glacée	0.606	DUAL-A	1	glance	glace	A	3.91	3.55
glance	glacé	0.606	DUAL-A	0	glance	glace	A	3.91	3.48
glance	glaçons	0.606	DUAL-A	0	glance	glace	A	3.91	3.27
glance	glacées	0.606	DUAL-A	1	glance	glace	A	3.91	3.06
glance	glacés	0.606	DUAL-A	0	glance	glace	A	3.91	2.96
grade	grisé	0.606	DUAL-A	0	grades	grise	A	4.8	2.53
grade	griser	0.606	DUAL-A	0	grades	grise	A	4.8	2.09
grade	grisée	0.606	DUAL-A	0	grades	grise	A	4.8	2.05
grained	grise	0.606	DUAL-A	0	grains	grise	A	2.91	3.94
grained	grises	0.606	DUAL-A	0	grains	grise	A	2.91	3.36
grant	gratter	0.606	DUAL-A	0	grant	gratte	A	4.67	3.63
grant	gratté	0.606	DUAL-A	0	grant	gratte	A	4.67	2.76
grant	grattant	0.606	DUAL-A	1	grant	gratte	A	4.67	2.66
grant	grattez	0.606	DUAL-A	0	grant	gratte	A	4.67	2.38
grape	grèce	0.606	DUAL-A	0	grapes	grèce	A	3.7	4.49
partner	partie	0.606	DUAL-A	1	partners	partent	A	4.84	5.7
partner	parti	0.606	DUAL-A	0	partners	partent	A	4.84	5.44
partner	parties	0.606	DUAL-A	0	partners	partent	A	4.84	4.87
partner	partis	0.606	DUAL-A	0	partners	partent	A	4.84	4.76
patrolled	pétrole	0.606	DUAL-A	1	patrol	pétrole	A	2.9	4.45
peaces	épicé	0.606	DUAL-A	0	peace	épices	A	1.63	3.15
peaces	épicée	0.606	DUAL-A	0	peace	épices	A	1.63	2.82
peaces	épicés	0.606	DUAL-A	0	peace	épices	A	1.63	2.44
peaces	épicer	0.606	DUAL-A	0	peace	épices	A	1.63	1.96
plate	placé	0.606	DUAL-A	0	plates	place	A	4.55	4.59
plate	placer	0.606	DUAL-A	0	plates	place	A	4.55	4.37
plate	placée	0.606	DUAL-A	0	plates	place	A	4.55	4.19
plate	placés	0.606	DUAL-A	0	plates	place	A	4.55	4.16
plate	placées	0.606	DUAL-A	0	plates	place	A	4.55	3.8
prides	prendre	0.606	DUAL-A	0	pride	prends	A	2.88	5.62
print	prêter	0.606	DUAL-A	0	print	prête	A	4.54	4.08
print	prêté	0.606	DUAL-A	0	print	prête	A	4.54	4.06
printer	prêter	0.606	DUAL-A	1	printer	prête	A	3.93	4.08
printer	prêté	0.606	DUAL-A	0	printer	prête	A	3.93	4.06
prize	prendre	0.606	DUAL-A	0	prize	prends	A	4.59	5.62
prized	prendre	0.606	DUAL-A	0	prize	prends	A	3.34	5.62
produces	prusse	0.606	DUAL-A	0	produce	prusse	A	4.19	3.81
producers	prusse	0.606	DUAL-A	0	producer	prusse	A	4.34	3.81
purchased	patch	0.606	DUAL-A	0	purchase	patch	A	4.47	3.39
purchased	patchs	0.606	DUAL-A	0	purchase	patch	A	4.47	2.91
purchased	patches	0.606	DUAL-A	0	purchase	patch	A	4.47	2.24
rarest	horaire	0.606	DUAL-A	0	rare	horaire	A	3.07	4.08
rarest	horaires	0.606	DUAL-A	0	rare	horaire	A	3.07	4.14
resorted	ressort	0.606	DUAL-A	1	resort	ressortent	A	3.23	4.25
resorted	ressors	0.606	DUAL-A	0	resort	ressortent	A	3.23	3.03
reverends	riverains	0.606	DUAL-A	0	reverend	riveraines	A	1.61	3.57
rights	rations	0.606	DUAL-A	0	right	rate	A	5.19	3.13
rostering	restera	0.606	DUAL-A	0	roster	restes	A	1.7	4.41
routes	rations	0.606	DUAL-A	0	route	rate	A	4.19	3.13
routed	rations	0.606	DUAL-A	0	route	rate	A	3.31	3.13
sensor	sain	0.606	DUAL-A	0	sensor	saine	A	3.92	4.06
sensor	sains	0.606	DUAL-A	0	sensor	saine	A	3.92	3.64
stores	stop	0.606	DUAL-A	0	store	stop	A	4.63	4.36
stores	stops	0.606	DUAL-A	0	store	stop	A	4.63	2.5
strike	traquant	0.606	DUAL-A	0	strike	traque	A	4.66	2.32
striker	traquant	0.606	DUAL-A	0	striker	traque	A	3.9	2.32
stripping	stressé	0.606	DUAL-A	0	strips	stresse	A	3.52	3.48
stripping	stressée	0.606	DUAL-A	0	strips	stresse	A	3.52	3.18
stripping	stresser	0.606	DUAL-A	0	strips	stresse	A	3.52	3.16
stripping	stressés	0.606	DUAL-A	0	strips	stresse	A	3.52	2.87
wrights	rations	0.606	DUAL-A	0	wright	rate	A	2.26	3.13
writes	rations	0.606	DUAL-A	0	write	rate	A	4.36	3.13
offered	offrir	0.605	DUAL-A	0	offer	offre	DUAL-S	4.86	4.73
plainest	plaine	0.605	DUAL-A	1	plain	plaine	DUAL-S	1.76	4.08
plainest	plaines	0.605	DUAL-A	1	plain	plaine	DUAL-S	1.76	3.81
planted	planter	0.605	DUAL-A	1	plant	plante	DUAL-S	4.04	3.9
planting	plante	0.605	DUAL-A	0	plant	plante	DUAL-S	3.81	4.4
planting	plantes	0.605	DUAL-A	0	plant	plante	DUAL-S	3.81	4.54
taxes	taxant	0.605	DUAL-A	0	tax	taxe	DUAL-S	4.65	2.52
clams	clamant	0.605	DUAL-A	0	clam	clame	S	3.13	2.55
clams	clamait	0.605	DUAL-A	0	clam	clame	S	3.13	2.3
clams	clamaient	0.605	DUAL-A	0	clam	clame	S	3.13	1.64
flans	flânant	0.605	DUAL-A	0	flan	flâne	S	1.52	2.05
pretor	prête	0.605	DUAL-A	0	pretor	prêtons	S	1.07	4.62
pretor	prêtes	0.605	DUAL-A	0	pretor	prêtons	S	1.07	3.8
pretor	prêtent	0.605	DUAL-A	0	pretor	prêtons	S	1.07	3.45
trams	tramait	0.605	DUAL-A	0	tram	trame	S	3.05	2.38
antiquing	antiques	0.605	DUAL-A	0	antique	antiques	STRICT-GOLD	1.84	3.7
antiquing	antique	0.605	DUAL-A	1	antique	antiques	STRICT-GOLD	1.84	4.1
bravest	brèves	0.605	DUAL-A	1	brave	brèves	STRICT-GOLD	3.0	3.35
bravest	brève	0.605	DUAL-A	0	brave	brèves	STRICT-GOLD	3.0	3.87
dials	daller	0.605	DUAL-A	0	dial	dalle	STRICT-GOLD	3.0	2.32
dials	dallé	0.605	DUAL-A	0	dial	dalle	STRICT-GOLD	3.0	1.97
dials	dallée	0.605	DUAL-A	0	dial	dalle	STRICT-GOLD	3.0	1.83
photographs	photographes	0.605	DUAL-A	1	photograph	photographes	STRICT-GOLD	4.34	3.67
photographs	photographe	0.605	DUAL-A	1	photograph	photographes	STRICT-GOLD	4.34	4.25
raise	résigne	0.605	DUAL-A	0	raising	résigne	STRICT-GOLD	4.75	2.77
references	renonçant	0.605	DUAL-A	0	reference	renonce	STRICT-GOLD	4.42	2.91
transmitting	transmettent	0.605	DUAL-A	1	transmitted	transmettent	STRICT-GOLD	3.43	3.28
wowing	oyez	0.605	DUAL-A	0	wow	oies	STRICT-GOLD	2.06	2.82
boots	bouillir	0.605	DUAL-A	0	boot	bout	LOOP8	4.33	3.45
carried	crier	0.605	DUAL-A	0	carry	crie	LOOP6	4.77	4.22
carried	crié	0.605	DUAL-A	0	carry	crie	LOOP6	4.77	3.73
greening	graines	0.605	DUAL-A	0	green	graines	LOOP2	2.8	4.06
greening	graine	0.605	DUAL-A	0	green	graines	LOOP2	2.8	3.69
standing	stands	0.605	DUAL-A	0	stand	stands	LOOP2	4.86	3.46
standing	stand	0.605	DUAL-A	1	stand	stands	LOOP2	4.86	4.02
applying	plat	0.605	DUAL-A	0	apply	plat	GOLD	4.24	4.52
applying	plats	0.605	DUAL-A	0	apply	plat	GOLD	4.24	4.16
binding	bat	0.605	DUAL-A	0	bound	battent	GOLD	4.14	4.44
captains	capte	0.605	DUAL-A	0	captain	capte	GOLD	3.62	3.52
captains	captent	0.605	DUAL-A	0	captain	capte	GOLD	3.62	2.86
crunched	crache	0.605	DUAL-A	0	crunch	crache	GOLD	2.57	3.64
crunched	crachent	0.605	DUAL-A	0	crunch	crache	GOLD	2.57	3.03
crunched	craches	0.605	DUAL-A	0	crunch	crache	GOLD	2.57	2.54
danish	dénicher	0.605	DUAL-A	0	danish	déniche	GOLD	3.91	3.31
danish	déniché	0.605	DUAL-A	0	danish	déniche	GOLD	3.91	3.0
danish	dénichée	0.605	DUAL-A	0	danish	déniche	GOLD	3.91	2.07
danish	dénichés	0.605	DUAL-A	0	danish	déniche	GOLD	3.91	1.96
danish	dénichez	0.605	DUAL-A	0	danish	déniche	GOLD	3.91	1.83
drags	draguait	0.605	DUAL-A	0	drag	drague	GOLD	3.24	2.16
drugs	draguait	0.605	DUAL-A	0	drug	drague	GOLD	4.77	2.16
gary	guérira	0.605	DUAL-A	0	gary	guéri	GOLD	4.39	2.46
hardiest	hardi	0.605	DUAL-A	1	hardy	hardi	GOLD	1.87	2.97
hardiest	hardie	0.605	DUAL-A	1	hardy	hardi	GOLD	1.87	2.49
hardiest	hardis	0.605	DUAL-A	1	hardy	hardi	GOLD	1.87	2.2
hardiest	hardies	0.605	DUAL-A	1	hardy	hardi	GOLD	1.87	1.94
kukri	écrire	0.605	DUAL-A	0	kukri	écris	GOLD	1.77	4.87
pitying	prise	0.605	DUAL-A	0	pity	pris	GOLD	2.45	5.04
plainest	pleines	0.605	DUAL-A	1	plain	pleines	GOLD	1.76	3.84
plainest	pleine	0.605	DUAL-A	0	plain	pleines	GOLD	1.76	4.87
plains	plus	0.605	DUAL-A	0	plains	plaise	GOLD	3.89	6.68
plains	plaire	0.605	DUAL-A	0	plains	plaise	GOLD	3.89	4.15
preening	prennent	0.605	DUAL-A	0	preen	prennent	GOLD	2.32	4.73
questioning	question	0.605	DUAL-A	1	questions	question	GOLD	4.04	5.5
questioning	questions	0.605	DUAL-A	1	questions	question	GOLD	4.04	5.18
skidded	skate	0.605	DUAL-A	0	skid	skate	GOLD	2.51	3.39
skidded	skates	0.605	DUAL-A	0	skid	skate	GOLD	2.51	1.97
spencers	peiné	0.605	DUAL-A	0	spencer	peine	GOLD	2.13	2.84
spencers	peiner	0.605	DUAL-A	0	spencer	peine	GOLD	2.13	2.43
spencers	peinée	0.605	DUAL-A	0	spencer	peine	GOLD	2.13	2.21
addressed	dressing	0.605	DUAL-A	0	addressing	dressing	A	4.26	3.01
bedded	baigner	0.605	DUAL-A	0	bedding	baigne	A	2.64	3.64
bedded	baigné	0.605	DUAL-A	0	bedding	baigne	A	2.64	3.06
bedded	baignée	0.605	DUAL-A	0	bedding	baigne	A	2.64	2.85
bled	plaidera	0.605	DUAL-A	0	bled	plaide	A	3.21	2.23
breast	pestant	0.605	DUAL-A	0	breast	peste	A	4.35	1.85
breast	pestait	0.605	DUAL-A	0	breast	peste	A	4.35	1.74
ceded	signé	0.605	DUAL-A	0	ceding	signe	A	3.03	4.63
ceded	signer	0.605	DUAL-A	0	ceding	signe	A	3.03	4.37
ceded	signée	0.605	DUAL-A	0	ceding	signe	A	3.03	4.05
ceded	signés	0.605	DUAL-A	0	ceding	signe	A	3.03	3.73
ceded	signez	0.605	DUAL-A	0	ceding	signe	A	3.03	3.45
chickens	tchèque	0.605	DUAL-A	0	chicken	tchèque	A	3.82	3.96
chickens	tchèques	0.605	DUAL-A	0	chicken	tchèque	A	3.82	3.25
confess	conteste	0.605	DUAL-A	0	confessed	conteste	A	3.82	3.76
confess	contestent	0.605	DUAL-A	0	confessed	conteste	A	3.82	3.08
crashes	crachant	0.605	DUAL-A	0	crash	crache	A	3.87	2.65
crashes	crachait	0.605	DUAL-A	0	crash	crache	A	3.87	2.55
crushes	crachant	0.605	DUAL-A	0	crush	crache	A	3.15	2.65
crushes	crachait	0.605	DUAL-A	0	crush	crache	A	3.15	2.55
cultures	catch	0.605	DUAL-A	0	culture	catch	A	4.2	3.45
depressed	prêter	0.605	DUAL-A	0	depressed	prête	A	4.14	4.08
depressed	prêté	0.605	DUAL-A	0	depressed	prête	A	4.14	4.06
depressing	prêt	0.605	DUAL-A	0	depressed	prête	A	3.83	4.99
depressing	prêts	0.605	DUAL-A	0	depressed	prête	A	3.83	4.63
dressing	reste	0.605	DUAL-A	0	dressed	reste	A	4.17	5.61
dressing	restent	0.605	DUAL-A	0	dressed	reste	A	4.17	4.63
dressing	restes	0.605	DUAL-A	0	dressed	reste	A	4.17	4.28
failings	féline	0.605	DUAL-A	0	failing	féline	A	3.07	2.71
failings	félines	0.605	DUAL-A	0	failing	féline	A	3.07	2.29
gardens	garde	0.605	DUAL-A	1	garden	garde	A	4.27	5.13
gardens	gardes	0.605	DUAL-A	1	garden	garde	A	4.27	4.31
gardens	gardent	0.605	DUAL-A	1	garden	garde	A	4.27	3.82
gardened	gardant	0.605	DUAL-A	0	garden	garde	A	1.63	3.79
glasses	glaçons	0.605	DUAL-A	0	glass	glace	A	4.34	3.27
grain	grisant	0.605	DUAL-A	0	grains	grise	A	4.18	2.48
gravest	grèves	0.605	DUAL-A	1	grave	grèves	A	2.5	3.75
gravest	grève	0.605	DUAL-A	0	grave	grèves	A	2.5	4.52
gravest	grèvent	0.605	DUAL-A	0	grave	grèves	A	2.5	2.12
perceives	passif	0.605	DUAL-A	0	perceive	passive	A	2.94	3.86
perceives	passifs	0.605	DUAL-A	0	perceive	passive	A	2.94	3.21
photograph	regrette	0.605	DUAL-A	0	photographed	regrette	A	4.23	4.39
photograph	regrettent	0.605	DUAL-A	0	photographed	regrette	A	4.23	3.18
photograph	regrettes	0.605	DUAL-A	0	photographed	regrette	A	4.23	3.0
plans	planant	0.605	DUAL-A	0	plan	plane	A	5.01	2.68
planes	plus	0.605	DUAL-A	0	planes	plaise	A	4.16	6.68
planes	plaire	0.605	DUAL-A	0	planes	plaise	A	4.16	4.15
printed	prise	0.605	DUAL-A	0	printed	prenne	A	4.4	5.04
prize	prennent	0.605	DUAL-A	0	prize	prends	A	4.59	4.73
realises	relations	0.605	DUAL-A	0	realise	relate	A	3.16	4.92
realizes	relations	0.605	DUAL-A	0	realize	relate	A	3.75	4.92
rees	rigides	0.605	DUAL-A	0	reed	rigides	A	3.25	3.23
