score	sound	cos	hops	seed	endpoint	chain
0.3119	0.922	0.662	6	cedi	système	en:cedi ~ en:cede ≈ fr:cites ~ fr:cite ≈ en:seat ~ en:seat em ≈ fr:système
0.3117	0.938	0.668	6	piqued	caresse	en:piqued ~ fr:piquent ≈ en:peak = fr:crête ≈ en:caressed ~ en:caress ≈ fr:caresse
0.3116	0.846	0.632	2	copped	capter	en:copped ≈ fr:capte ~ fr:capter
0.3116	0.916	0.660	6	pit	piste	en:pit ~ en:pits ≈ fr:pisse ~ fr:pisses ≈ en:piece ~ en:pieced ≈ fr:piste
0.3115	0.831	0.625	6	possibly	piste	en:possibly ~ en:perhaps ≈ fr:passent = en:pass ≈ fr:passes ~ en:passed ≈ fr:piste
0.3113	0.943	0.670	6	seem	vendre	en:seem ≈ fr:cime ~ fr:cimes ≈ en:seam = fr:veine ≈ en:vender ~ fr:vendre
0.3113	0.887	0.649	6	explicit	forme	en:explicit ~ fr:explicite ≈ en:explicitly ~ en:formally ≈ fr:former ~ en:former ≈ fr:forme
0.3113	0.877	0.645	3	concept	conception	en:concept ~ fr:concept ≈ en:conception ~ fr:conception
0.3109	0.862	0.639	3	happening	ouverture	en:happening ~ fr:happening ≈ en:opening = fr:ouverture
0.3107	0.973	0.681	5	over	n	en:over ≈ fr:avez ~ fr:êtes ≈ en:et ~ en:en ≈ fr:n
0.3106	0.878	0.646	6	shown	choses	en:shown ~ en:showed ≈ fr:chaudes ~ fr:chauds ≈ en:show ~ en:shows ≈ fr:choses
0.3106	0.913	0.660	6	gets	hors	en:gets ~ en:getting ≈ fr:guerre ~ en:war ≈ fr:or ~ en:or ≈ fr:hors
0.3105	0.842	0.631	4	clue	nil	en:clue ~ en:clues ≈ fr:clous = en:nail ≈ fr:nil
0.3103	0.925	0.665	6	basically	coude	en:basically ≈ fr:pays clé ~ fr:country ≈ en:cooed rhea ~ en:cooed ≈ fr:coudes ~ fr:coude
0.3103	0.831	0.627	4	realities	ist	en:realities ≈ fr:rallient hisse ~ fr:hisse ≈ en:es ~ fr:ist
0.3103	0.920	0.663	6	settle	caresse	en:settle ~ en:settled ≈ fr:sait halte ~ fr:crête ≈ en:caressed ~ en:caress ≈ fr:caresse
0.3102	0.893	0.653	5	seedy	verte	en:seedy ~ fr:semelle ≈ en:smells ~ en:smell ≈ fr:selles ~ fr:verte
0.3101	0.928	0.666	6	treat esse	trahir	en:treat esse ≈ fr:tristesse ~ fr:triste ≈ en:tryst ~ en:try ≈ fr:trahit ~ fr:trahir
0.3099	0.859	0.639	6	needed	pré	en:needed ≈ fr:nid aide ~ fr:nids ≈ en:near = fr:près ≈ en:prep ~ fr:pré
0.3095	0.927	0.666	6	man	mènent	en:man ~ fr:man ≈ en:mine ~ fr:mine ≈ en:mean ~ en:meant ≈ fr:mènent
0.3095	0.929	0.667	6	dorky	tendues	en:dorky ≈ fr:toquer ~ fr:toc ≈ en:talks ~ en:talk ≈ fr:tocs ~ fr:tendues
0.3095	0.946	0.673	6	free	libéré	en:free ≈ fr:frit ~ en:frit ≈ fr:frites ~ fr:frite ≈ en:freed = fr:libéré
0.3095	0.937	0.670	6	scilla	terme	en:scilla ≈ fr:seller ~ en:seller ≈ fr:selle ~ fr:tome ≈ en:term = fr:terme
0.3094	0.928	0.667	6	suitor	tomber	en:suitor ≈ fr:sourd = en:deaf ≈ fr:f ~ fr:fol ≈ en:fall = fr:tomber
0.3093	0.925	0.666	6	pretor	pisser	en:pretor ≈ fr:prêtons ~ fr:prêtent ≈ en:pet ~ fr:pies ≈ en:pee = fr:pisser
0.3093	0.852	0.637	6	meaning	nous	en:meaning ~ en:means ≈ fr:mise ~ en:mise ≈ fr:midi = en:noon ≈ fr:nous
0.3091	0.932	0.668	6	very	traitées	en:very ≈ fr:vais rient ~ fr:rire ≈ en:treater ~ en:treaty ≈ fr:traité ~ fr:traitées
0.3088	0.898	0.656	5	clark	grimper	en:clark ~ en:clarke ≈ fr:claque ~ fr:clame ≈ en:climb = fr:grimper
0.3088	0.812	0.620	6	popped	piste	en:popped ~ en:pops ≈ fr:passent = en:pass ≈ fr:passes ~ en:passed ≈ fr:piste
0.3088	0.903	0.658	6	eva	der	en:eva = fr:ève ≈ en:of ~ fr:de ≈ en:de ~ en:der ≈ fr:der
0.3086	0.898	0.656	6	generally	ligue	en:generally ~ en:commonly ≈ fr:commun lis ~ fr:lisent ≈ en:leagues ~ en:league ≈ fr:ligue
0.3086	0.984	0.686	6	sics	sec	en:sics ≈ fr:sexe ~ fr:sexes ≈ en:secs ~ fr:secs ≈ en:sec ~ fr:sec
0.3085	0.926	0.667	6	cluck	coller	en:cluck ~ fr:clous ≈ en:glue = fr:colle ≈ en:call ~ en:caller ≈ fr:coller
0.3083	0.889	0.653	6	quip	qué	en:quip ≈ fr:clip ~ fr:clips ≈ en:keep ~ en:kept ≈ fr:quête ~ fr:qué
0.3080	0.880	0.650	5	examine	apparut	en:examine ~ en:examining ≈ fr:examen ~ en:exam ≈ fr:exhibe ~ fr:apparut
0.3080	0.843	0.635	5	rale	ferroviaire	en:rale ~ en:rails ≈ fr:réel ~ fr:réelle ≈ en:rail = fr:ferroviaire
0.3079	0.873	0.647	4	seedy	selles	en:seedy ~ fr:semelle ≈ en:smells ~ en:smell ≈ fr:selles
0.3074	0.931	0.670	5	bay	lee	en:bay = fr:baie ≈ en:bed = fr:lit ≈ en:lee ~ fr:lee
0.3073	0.839	0.634	6	puts	pelle	en:puts ~ en:put ≈ fr:pote = en:pal ≈ fr:pale ~ en:pale ≈ fr:pelle
0.3067	0.967	0.683	4	men	mensuels	en:men ≈ fr:mènent ~ fr:mènent lis ≈ en:monthly = fr:mensuels
0.3067	0.855	0.641	3	premier	professeurs	en:premier ~ fr:préfet ≈ en:professors = fr:professeurs
0.3067	0.898	0.659	5	promo	promets	en:promo ~ fr:promo ≈ en:promote ~ en:promoting ≈ fr:promet in ~ fr:promets
0.3066	0.834	0.632	6	primarily	lise	en:primarily ~ en:mostly ≈ fr:but lie ~ fr:lie ≈ en:flee ~ en:flees ≈ fr:lise
0.3065	0.821	0.627	6	primarily	laide	en:primarily ~ en:mostly ≈ fr:but lie ~ fr:lie ≈ en:flee ~ en:fled ≈ fr:laide
0.3064	0.897	0.658	6	prawn	lise	en:prawn ~ en:legal ≈ fr:ligue = en:league ≈ fr:ligues = en:leagues ≈ fr:lise
0.3064	0.975	0.686	2	benny	bénin	en:benny ≈ fr:béni ~ fr:bénin
0.3063	0.955	0.679	2	cutty	côtés	en:cutty ≈ fr:côté ~ fr:côtés
0.3063	0.898	0.659	6	dicky	obtenir	en:dicky ≈ fr:tiquer ~ fr:tiennes ≈ en:yen ~ en:ought yen ≈ fr:obtiennent ~ fr:obtenir
0.3061	0.936	0.673	6	petter	paire	en:petter ≈ fr:pair = en:peer ≈ fr:pères ~ fr:père ≈ en:pair = fr:paire
0.3059	0.919	0.667	6	conceit	do	en:conceit ≈ fr:con site ~ fr:site ≈ en:sweet = fr:doux ≈ en:do ~ fr:do
0.3059	0.885	0.654	6	carter	salé	en:carter ≈ fr:gâté = en:spoiled ≈ fr:solde ~ fr:soldes ≈ en:salt = fr:salé
0.3058	0.960	0.681	2	parlor	situés	en:parlor ≈ fr:palais ~ fr:situés
0.3058	0.900	0.660	6	decisive	précèdent	en:decisive ≈ fr:dis achève ~ fr:termine ≈ en:chairman = fr:président ≈ en:precede = fr:précèdent
0.3057	0.893	0.658	6	mate	baigne bis	en:mate ~ fr:mate ≈ en:might ~ en:maybe ≈ fr:baby ~ en:baby ≈ fr:baigne bis
0.3052	0.902	0.662	6	reprove	évoquent	en:reprove ≈ fr:prouvent ~ fr:prouve ≈ en:proves ~ en:prove ≈ fr:éprouvent ~ fr:évoquent
0.3052	0.968	0.685	2	divvy	devenez	en:divvy ≈ fr:devis ~ fr:devenez
0.3051	0.798	0.618	2	nyc	un ouah	en:nyc ~ en:ny ≈ fr:un ouah
0.3051	0.958	0.682	3	clack	clame	en:clack ~ en:cluck ≈ fr:claque ~ fr:clame
0.3051	0.901	0.661	6	cadge	chaise	en:cadge ≈ fr:catch ~ en:catch ≈ fr:coach ~ en:coaches ≈ fr:coud chaise ~ fr:chaise
0.3049	0.885	0.655	6	phrase	précise	en:phrase ~ fr:phrase ≈ en:prices ~ en:price ≈ fr:presses ~ en:presses ≈ fr:précise
0.3048	0.876	0.652	3	slice	raie	en:slice ~ fr:rez ≈ en:ray = fr:raie
0.3046	0.902	0.662	5	grasp	pigé	en:grasp ~ en:grip ≈ fr:grippe = en:flu ≈ fr:flou ~ fr:pigé
0.3046	0.799	0.619	2	viewer	vise	en:viewer ~ en:viewers ≈ fr:vise
0.3045	0.885	0.656	6	lessen	lettres	en:lessen ~ en:lesser ≈ fr:laisses ~ fr:laissent ≈ en:lets ~ en:let ≈ fr:lettres
0.3045	0.877	0.653	6	explain	exploré	en:explain ~ en:explained ≈ fr:explose ~ fr:explosent ≈ en:explored ~ en:exploring ≈ fr:exploré
0.3044	0.898	0.661	6	generally	ligues	en:generally ~ en:commonly ≈ fr:commun lis ~ fr:lisent ≈ en:leagues ~ en:league ≈ fr:ligues
0.3044	0.858	0.645	6	effects	affectent	en:effects ~ en:effect ≈ fr:affecte = en:affects ≈ fr:affect ~ en:affect ≈ fr:affectent
0.3043	0.885	0.656	6	ripply	rigole	en:ripply ~ en:ridding ≈ fr:rient in ~ fr:rient collent ≈ en:recall ~ en:recalls ≈ fr:rigole
0.3038	0.910	0.666	5	pros	mer	en:pros ~ fr:pro ≈ en:parole ~ fr:mots ≈ en:more ~ fr:mer
0.3037	0.872	0.652	6	deceit	de	en:deceit ~ en:deceive ≈ fr:dis ive ~ fr:ève ≈ en:of ~ en:de ≈ fr:de
0.3036	0.893	0.660	6	rev	bref	en:rev ≈ fr:rêvent ~ fr:rêve ≈ en:refs ~ en:ref ≈ fr:brefs ~ fr:bref
0.3036	0.842	0.639	6	replied	flou	en:replied ~ en:reply ≈ fr:plat = en:flat ≈ fr:flûte = en:flute ≈ fr:flou
0.3033	0.961	0.684	2	frill	frêne	en:frill ≈ fr:frêle ~ fr:frêne
0.3032	0.879	0.655	5	outside	pourpre	en:outside ~ en:outdoor ≈ fr:out or ~ en:out ≈ fr:hâtent ~ fr:pourpre
0.3032	0.922	0.671	5	norms	régulière	en:norms ~ en:norm ≈ fr:norme ~ fr:règle ≈ en:regular = fr:régulière
0.3031	0.875	0.654	4	clue	édit	en:clue = fr:indice ≈ en:eddies ~ en:eddie ≈ fr:édit
0.3031	0.886	0.658	6	explaining	exploré	en:explaining ~ en:explains ≈ fr:explosent ~ fr:explose ≈ en:explored ~ en:exploring ≈ fr:exploré
0.3031	0.906	0.665	5	proved	approuvent	en:proved ~ en:proves ≈ fr:prouve ~ fr:prouvent ≈ en:approve = fr:approuvent
0.3031	0.934	0.675	6	stated	sain ses	en:stated ~ en:says ≈ fr:seize ~ fr:saines seize ≈ en:sensors ~ en:sensor ≈ fr:sain ses
0.3030	0.879	0.655	5	outside	doigt	en:outside ~ en:outdoor ≈ fr:out or ~ en:out ≈ fr:hâtent ~ fr:doigt
0.3028	0.934	0.676	6	liner	prolongé	en:liner ≈ fr:line ~ en:line ≈ fr:lacs haines ~ fr:axent haines aide ≈ en:extended = fr:prolongé
0.3028	0.858	0.647	3	exploitation	exploiter	en:exploitation ~ fr:exploitent ≈ en:exploit = fr:exploiter
0.3028	0.853	0.645	3	tens	décent	en:tens = fr:dizaines ≈ en:decent ~ fr:décent
0.3025	0.895	0.662	5	li	printemps	en:li ~ en:lo ≈ fr:lot ~ en:lot ≈ fr:lente ~ fr:printemps
0.3023	0.865	0.651	6	newer	n	en:newer ~ en:newest ≈ fr:ouest = en:west ≈ fr:est ~ en:en ≈ fr:n
0.3023	0.935	0.677	6	colly	cale	en:colly ~ fr:coller ≈ en:caller ~ en:call ≈ fr:col ~ en:col ≈ fr:cale
0.3020	0.828	0.635	6	pays	un ri	en:pays ~ fr:pays ≈ en:petty ~ en:ratty ≈ fr:henri = en:henry ≈ fr:un ri
0.3019	0.865	0.651	6	nonetheless	las aise	en:nonetheless ~ en:nevertheless ≈ fr:s laisse ~ fr:laisse ≈ en:loss ~ en:losses ≈ fr:las aise
0.3019	0.889	0.660	6	done	digue	en:done ≈ fr:damne ~ en:damn ≈ fr:dames ~ fr:dame ≈ en:dam = fr:digue
0.3019	0.896	0.663	6	emcees	dallas	en:emcees ≈ fr:aimes hisse ~ fr:lubie ≈ en:looby ~ fr:délaisse ≈ en:dallas ~ fr:dallas
0.3018	0.886	0.659	5	eva	dé	en:eva = fr:ève ≈ en:of ~ fr:de ≈ en:de ~ fr:dé
0.3017	0.953	0.683	6	fess	battent	en:fess ≈ fr:fesses = en:booty ≈ fr:boutis ~ en:bout ≈ fr:batte ~ fr:battent
0.3014	0.916	0.671	6	petit eek	dès lis	en:petit eek ~ en:petit ≈ fr:petit ~ fr:lille ≈ en:lethal ~ en:deadly ≈ fr:dès lis
0.3013	0.865	0.652	6	guessed	gré	en:guessed ~ en:guess ≈ fr:graisses = en:grease ≈ fr:gris = en:grey ≈ fr:gré
0.3012	0.874	0.655	6	sentences	faites	en:sentences = fr:phrases ≈ en:fries ~ fr:frites ≈ en:feet ~ en:foot ≈ fr:faites
0.3012	0.906	0.668	3	bock	ravagée	en:bock ~ fr:bock ≈ en:baulked ~ fr:ravagée
0.3012	0.900	0.665	5	petit eve	ève	en:petit eve ~ en:eve ≈ fr:ives ~ fr:ive ≈ en:eva = fr:ève
0.3012	0.878	0.657	5	pallet in	n	en:pallet in ≈ fr:palestine ~ fr:palestinien ≈ en:pallet inner ~ en:inner ≈ fr:n
0.3012	0.891	0.662	5	promo	promettre	en:promo ~ fr:promo ≈ en:promote ~ en:promoting ≈ fr:promet in ~ fr:promettre
0.3012	0.831	0.638	6	possibly	pistes	en:possibly ~ en:perhaps ≈ fr:passent = en:pass ≈ fr:passes ~ en:passed ≈ fr:pistes
0.3010	0.897	0.664	2	freak	fric	en:freak ~ en:freaky ≈ fr:fric
0.3008	0.908	0.669	6	meanie	midi	en:meanie ~ en:meany ≈ fr:mimis ~ fr:mimi ≈ en:beamy ~ en:beady ≈ fr:midi
0.3006	0.914	0.671	6	bawdy	buddy	en:bawdy ≈ fr:body ~ en:body ≈ fr:bandit ~ fr:bandits ≈ en:buddy ~ fr:buddy
0.3004	0.821	0.634	6	primarily	lisent	en:primarily ~ en:mostly ≈ fr:but lie ~ fr:lie ≈ en:lead ~ en:leads ≈ fr:lisent
0.3002	0.914	0.672	6	ruler	ordinaire	en:ruler ≈ fr:roule ~ fr:roulé ≈ en:rule ~ fr:règle ≈ en:regular = fr:ordinaire
0.2998	0.960	0.688	6	boo	but	en:boo ≈ fr:bout ~ en:bout ≈ fr:battent ~ fr:batte ≈ en:but ~ fr:but
0.2998	0.870	0.655	3	that	salue	en:that = fr:cela ≈ en:salute = fr:salue
0.2998	0.938	0.680	6	drupe	fourrés	en:drupe ≈ fr:troupes ~ fr:troupe ≈ en:troop ~ en:troops ≈ fr:trousse ~ fr:fourrés
0.2998	0.882	0.660	5	tiered	soupire	en:tiered ~ en:tie ≈ fr:tas ~ fr:ça ≈ en:sigh = fr:soupire
0.2997	0.846	0.646	3	professors	enseigne	en:professors ~ en:professor ≈ fr:professe ~ fr:enseigne
0.2996	0.877	0.658	6	certain	peinent	en:certain = fr:certaines ≈ en:sentence = fr:peine ≈ en:pens ~ en:pen ≈ fr:peinent
0.2996	0.938	0.681	6	ooh	toto	en:ooh ≈ fr:ou ~ fr:ose ≈ en:owes ~ en:debt ≈ fr:dette ~ fr:toto
0.2996	0.905	0.669	5	clicks	cliques	en:clicks ~ en:click ≈ fr:clique ~ fr:clic ≈ en:clique ~ fr:cliques
0.2990	0.810	0.631	4	mortal	dette	en:mortal = fr:mortels ≈ en:mortality ~ en:deaths ≈ fr:dette
0.2986	0.887	0.663	5	overly	extreme	en:overly ~ en:extremely ≈ fr:extrême ~ fr:extrêmes ≈ en:extreme ~ fr:extreme
0.2986	0.963	0.690	6	ridgy	rient rive	en:ridgy ≈ fr:rient chie ~ fr:rient hélas ≈ en:retailers ~ en:retailer ≈ fr:rient ailé ~ fr:rient rive
0.2984	0.946	0.685	6	seem	wee	en:seem ≈ fr:cimes ~ fr:cime ≈ en:sim ~ fr:oui ≈ en:wee ~ fr:wee
0.2984	0.927	0.678	6	feller	bêtement	en:feller ≈ fr:fêlé ~ fr:louper ≈ en:loop ~ en:loopy ≈ fr:loupé ~ fr:bêtement
0.2980	0.876	0.660	5	duties	faites	en:duties ~ en:duty ≈ fr:nourris = en:fed ≈ fr:fait ~ fr:faites
0.2979	0.911	0.673	6	son	fil	en:son ~ fr:fils ≈ en:feast = fr:fête ≈ en:felt ~ en:feel ≈ fr:fil
0.2979	0.866	0.656	5	promote	promettre	en:promote ~ fr:promo ≈ en:promotes ~ en:promoting ≈ fr:promet in ~ fr:promettre
0.2979	0.838	0.645	6	dilly	cette	en:dilly ~ fr:dilate ≈ en:daylight ~ en:sunset ≈ fr:sets set ~ en:set ≈ fr:cette
0.2977	0.924	0.678	5	slick	super	en:slick ~ fr:souple ≈ en:soup ~ fr:soupe ≈ en:super ~ fr:super
0.2976	0.884	0.663	6	preceding	restent	en:preceding ~ en:preceded ≈ fr:précis ~ fr:précise ≈ en:presses ~ en:pressed ≈ fr:restent
0.2976	0.874	0.659	6	possess	prog	en:possess ≈ fr:paix ace ~ fr:paix ≈ en:per ~ en:pro ≈ fr:pro ~ fr:prog
0.2974	0.892	0.667	6	pecs	couette	en:pecs ~ fr:fies ≈ en:fee ~ en:cost ≈ fr:quote ~ en:quote ≈ fr:couette
0.2971	0.928	0.680	6	pooh	dette	en:pooh ~ en:ooh ≈ fr:ou ~ fr:ose ≈ en:owes ~ en:debt ≈ fr:dette
0.2971	0.953	0.688	6	lewis	bêta	en:lewis ≈ fr:louise ~ fr:loupe ≈ en:loop ~ en:loopy ≈ fr:loupé ~ fr:bêta
0.2969	0.938	0.684	6	clawed	claque	en:clawed ~ en:claws ≈ fr:close ~ en:closing ≈ fr:clous in ~ en:cluck ≈ fr:claque
0.2968	0.855	0.653	3	viewer	perçus	en:viewer ~ en:viewers ≈ fr:vise ~ fr:perçus
0.2968	0.832	0.643	6	li	love	en:li ~ en:lo ≈ fr:lot ~ fr:lots ≈ en:law ~ en:laws ≈ fr:love
0.2966	0.771	0.615	4	rucked	tristesse	en:rucked ~ fr:tracé ≈ en:trustee ~ en:trustees ≈ fr:tristesse
0.2965	0.891	0.667	6	bordered	frontalier	en:bordered ≈ fr:bond aide ~ fr:bondit ≈ en:body ~ fr:body ≈ en:border = fr:frontalier
0.2958	0.892	0.668	6	express	exprimant	en:express ≈ fr:expresse ~ fr:express ≈ en:expressions ~ fr:expressions ≈ en:expressing ~ fr:exprimant
0.2958	0.906	0.674	6	teeter	gras elle	en:teeter ≈ fr:tir ~ fr:tirs ≈ en:tier ~ en:level ≈ fr:laids elle ~ fr:gras elle
0.2957	0.918	0.678	6	there	tollé	en:there ~ en:seal ≈ fr:sil ~ fr:taule ≈ en:tall ~ en:taller ≈ fr:tollé
0.2956	0.919	0.678	6	pea	poser	en:pea ≈ fr:pie ~ en:pie ≈ fr:pa ~ fr:posent ≈ en:pose = fr:poser
0.2952	0.961	0.693	6	tutu	néanmoins	en:tutu ≈ fr:toutou ~ fr:toute ≈ en:toot ~ en:toot were ≈ fr:toutefois ~ fr:néanmoins
0.2951	0.920	0.679	6	skep	scot	en:skep ≈ fr:skip ~ en:skip ≈ fr:scoop ~ en:scoop ≈ fr:scoops ~ fr:scot
0.2950	0.948	0.689	6	peeler	plaie	en:peeler ≈ fr:pile ~ en:pile ≈ fr:pâle ~ fr:pâli ≈ en:pally ~ fr:plaie
0.2949	0.904	0.674	6	anyone	il	en:anyone ~ en:any ≈ fr:henni ~ fr:elle ≈ en:el ~ en:il ≈ fr:il
0.2947	0.988	0.702	6	sees	dit	en:sees ≈ fr:sise ~ fr:sises ≈ en:seize ~ fr:seize ≈ en:says = fr:dit
0.2946	0.859	0.657	6	needed	prés	en:needed ≈ fr:nid aide ~ fr:nids ≈ en:near = fr:près ≈ en:prep ~ fr:prés
0.2943	0.875	0.664	6	expose	expo	en:expose ~ fr:expose ≈ en:expenses ~ en:expense ≈ fr:experts ~ en:experts ≈ fr:expo
0.2943	0.865	0.660	6	agree	gars	en:agree ~ en:agrees ≈ fr:grise = en:grey ≈ fr:gré ~ en:ga ≈ fr:gars
0.2940	0.952	0.691	6	trestle	s être	en:trestle ≈ fr:trais elle ~ fr:pissent elle ≈ en:pistol ~ fr:pistolet ≈ en:peat olla ~ fr:s être
0.2939	0.788	0.627	6	pallet in	passent	en:pallet in ~ fr:palpe ≈ en:pulp = fr:pâte ≈ en:popped ~ en:pops ≈ fr:passent
0.2938	0.922	0.681	5	norms	régulières	en:norms ~ en:norm ≈ fr:norme ~ fr:règle ≈ en:regular = fr:régulières
0.2938	0.930	0.684	6	dis	sept	en:dis ~ en:di ≈ fr:dit ~ fr:cet ≈ en:set ~ en:sets ≈ fr:sept
0.2937	0.794	0.630	6	similarly	côtes	en:similarly ~ en:similar ≈ fr:semelle ~ en:seedy ≈ fr:citer = en:quote ≈ fr:côtes
0.2937	0.903	0.675	6	trading	commerçants	en:trading ≈ fr:trait in ~ en:trait ≈ fr:traites ~ fr:trait aise ≈ en:traders = fr:commerçants
0.2935	0.917	0.680	6	otic	x	en:otic ≈ fr:attique = en:attic ≈ fr:éthique ~ en:ethics ≈ fr:est x ~ fr:x
0.2934	0.965	0.696	6	sees	saisis	en:sees ≈ fr:sise ~ fr:sises ≈ en:seize ~ en:seizing ≈ fr:saisine ~ fr:saisis
0.2934	0.817	0.641	6	formerly	lasse	en:formerly ~ fr:former ≈ en:foremost ~ en:firstly ≈ fr:faste lies ~ en:lies ≈ fr:lasse
0.2933	0.814	0.640	6	kennedy	quête	en:kennedy ~ en:kenneth ≈ fr:caisse ~ fr:caisses ≈ en:curse ~ en:cursed ≈ fr:quête
0.2932	0.870	0.663	5	pasta	poudre	en:pasta = fr:pâtes ≈ en:pat ~ fr:pat ≈ en:powder = fr:poudre
0.2929	0.905	0.676	6	ridding	rejouer	en:ridding ≈ fr:rient in ~ fr:rient collent ≈ en:recall = fr:rappeler ≈ en:replay = fr:rejouer
0.2928	0.818	0.642	3	affairs	interaction	en:affairs ~ fr:un tracts ≈ en:interact ~ fr:interaction
0.2927	0.827	0.646	6	kennedy	caste	en:kennedy ~ en:kenneth ≈ fr:caisse ~ fr:caisses ≈ en:curse ~ en:cursed ≈ fr:caste
0.2926	0.844	0.653	5	probe	émises	en:probe = fr:sonde ≈ en:sawed ~ en:torn ≈ fr:étonnes ~ fr:émises
0.2925	0.938	0.688	6	detest	précepteur	en:detest ≈ fr:dit est ~ fr:tas ≈ en:tower = fr:tour ≈ en:tutor = fr:précepteur
0.2925	0.879	0.667	6	naught	vilain	en:naught ≈ fr:notent ~ fr:notés ≈ en:naughty = fr:vilaine ≈ en:villain = fr:vilain
0.2922	0.906	0.677	6	question	saine	en:question ~ fr:question ≈ en:get your ~ fr:sain digne ≈ en:sending ~ en:send ≈ fr:saine
0.2921	0.896	0.674	6	existing	existent	en:existing = fr:existantes ≈ en:exit art ~ en:exit arse ≈ fr:existence ~ en:exist ≈ fr:existent
0.2920	0.833	0.649	6	largely	lise	en:largely ~ en:mostly ≈ fr:but lie ~ fr:lie ≈ en:flee ~ en:flees ≈ fr:lise
0.2920	0.916	0.681	6	seek	du	en:seek ≈ fr:sic = en:sci ≈ fr:ça ~ fr:tas ≈ en:ti ~ fr:du
0.2919	0.830	0.648	5	introduce	comprennent	en:introduce ~ en:introduced ≈ fr:un redoute ~ fr:un clou ≈ en:include = fr:comprennent
0.2915	0.877	0.668	6	some	peinent	en:some = fr:certaines ≈ en:sentence = fr:peine ≈ en:pens ~ en:pen ≈ fr:peinent
0.2915	0.860	0.661	5	pole	prés	en:pole ~ fr:nie ≈ en:near = fr:près ≈ en:prep ~ fr:prés
0.2913	0.978	0.702	2	carport	capotes	en:carport ≈ fr:capote ~ fr:capotes
0.2913	0.906	0.678	6	fluids	flow	en:fluids ~ en:fluid ≈ fr:floue ode ~ fr:flou ≈ en:flew ~ en:flown ≈ fr:flow
0.2912	0.869	0.665	5	clique	vite	en:clique ~ fr:clique ≈ en:click = fr:cliquez ≈ en:quickly = fr:vite
0.2911	0.939	0.690	6	peaks	caresse	en:peaks = fr:pics ≈ en:peak = fr:crête ≈ en:caressed ~ en:caress ≈ fr:caresse
0.2911	0.968	0.699	6	pressie	appuyez	en:pressie ≈ fr:précis ~ fr:précise ≈ en:presses ~ fr:presse ≈ en:press = fr:appuyez
0.2910	0.968	0.699	2	looby	aimez	en:looby ≈ fr:lubie ~ fr:aimez
0.2910	0.947	0.693	6	chic	doigt	en:chic ≈ fr:chic = en:fancy ≈ fr:faon ci ~ fr:faon est ≈ en:finest ~ fr:doigt
0.2910	0.939	0.690	6	tell	til	en:tell ≈ fr:telles ~ fr:telle ≈ en:tel ~ fr:tels ≈ en:till ~ fr:til
0.2907	0.966	0.699	6	see	semis	en:see ≈ fr:si ~ en:si ≈ fr:scient ~ fr:scient in ≈ en:seeding = fr:semis
0.2907	0.893	0.675	6	cosset	tapé	en:cosset ≈ fr:cassette = en:tape ≈ fr:type ~ en:type ≈ fr:tapent ~ fr:tapé
0.2906	0.896	0.676	6	dicky	obtenu	en:dicky ≈ fr:tiquer ~ fr:tiennes ≈ en:yen ~ en:ought yen ≈ fr:obtiennent ~ fr:obtenu
0.2904	0.911	0.681	5	per	mer	en:per ~ fr:pro ≈ en:parole ~ fr:mots ≈ en:more ~ fr:mer
0.2901	0.809	0.641	5	introduced	comprennent	en:introduced ~ en:introduce ≈ fr:un très housse ~ fr:un clou ≈ en:include = fr:comprennent
0.2899	0.896	0.676	6	existing	existe	en:existing = fr:existantes ≈ en:exit art ~ en:exit arse ≈ fr:existence ~ en:exist ≈ fr:existe
0.2896	0.828	0.650	3	doom	doutes	en:doom ~ en:doomed ≈ fr:doute ~ fr:doutes
0.2895	0.944	0.693	6	fetter	redevance	en:fetter ≈ fr:faire ~ fr:faites ≈ en:fit ~ fr:fit ≈ en:fee = fr:redevance
0.2892	0.921	0.686	6	quest	trou	en:quest = fr:quête ≈ en:kit = fr:trousse ≈ en:trues ~ en:true ≈ fr:trou
0.2889	0.927	0.688	2	tesla	déchiffrer	en:tesla ≈ fr:déceler ~ fr:déchiffrer
0.2887	0.870	0.668	6	exclusively	exact	en:exclusively ~ en:strictly ≈ fr:strictes lies ~ fr:exacts lies ≈ en:exactly ~ en:exact ≈ fr:exact
0.2884	0.906	0.682	6	annas	na	en:annas ~ en:anna ≈ fr:ne ~ en:ne ≈ fr:ni ~ en:ni ≈ fr:na
0.2881	0.946	0.695	6	seem	vent	en:seem ≈ fr:cime ~ fr:cimes ≈ en:seam = fr:veine ≈ en:vent ~ fr:vent
0.2881	0.948	0.696	6	chic	fin	en:chic ≈ fr:chic = en:fancy ≈ fr:faon ci ~ fr:faon est ≈ en:finest ~ fr:fin
0.2876	0.874	0.671	5	pallor	pat	en:pallor ~ fr:palpe ≈ en:pulp = fr:pâtes ≈ en:pat ~ fr:pat
0.2874	0.851	0.662	6	bleed	blessés	en:bleed ~ fr:bled ≈ en:blade ~ en:blades ≈ fr:blesse ~ en:bless ≈ fr:blessés
0.2873	0.849	0.662	3	chart	diagrammes	en:chart = fr:diagramme ≈ en:diagram = fr:diagrammes
0.2871	0.880	0.674	5	examine	apparu	en:examine ~ en:examining ≈ fr:examen ~ en:exam ≈ fr:exhibe ~ fr:apparu
