word	ipa
transmitting	tɹænsmɪɹɪŋ
trey	tɹeɪ
tripped	tɹɪpt
trough	tɹɔf
trunks	tɹʌŋks
tummy	tʌmi
unjust	ʌndʒʌst
upbringing	ʌpbɹɪŋɪŋ
uploading	ʌploʊdɪŋ
vaughan	vɔn
venezuelan	vɛnɪzweɪlæn
vis	vɪs
vivian	vɪvɪən
vivo	vivoʊ
wager	weɪdʒɚ
walled	wɔld
warehouses	wɛɹhaʊzᵻz
whack	wæk
whoops	wups
wichita	wɪtʃᵻtɑɹ
wilde	waɪldə
wilmington	wɪlmɪŋtən
zambia	zæmbiə
accelerator	ɐksɛlɚɹeɪɹɚ
accuses	ɐkjuzᵻz
acrylic	ɐkɹɪlɪk
ames	eɪmz
anchorage	æŋkɚɹɪdʒ
annexation	ænɪkseɪʃən
approves	ɐpɹuvz
ascent	ɐsɛnt
assassins	ɐsæsɪnz
atkinson	ætkɪnsən
ballad	bæləd
banged	bæŋɡd
basel	bɑzəl
beckett	bɛkɪt
bel	bɛl
betray	bᵻtɹeɪ
betsy	bɛtsi
bigotry	bɪɡətɹi
biotechnology	baɪoʊtɛknɑlədʒi
blanc	blɑ̃ŋk
bookstore	bʊkstoɹ
boomers	bumɚz
boone	bun
bots	bɑts
breakers	bɹeɪkɚz
broom	bɹum
browne	bɹaʊn
brute	bɹut
buffy	bʌfi
busiest	bɪziɪst
camouflage	kæməflɑʒ
cary	kɛɹi
catalan	kæɹɐlæn
chiefly	tʃifli
childbirth	tʃaɪldbɜθ
chills	tʃɪlz
chung	tʃʌŋ
collaborating	kəlæbɚɹeɪɹɪŋ
compliant	kəmplaɪənt
conservatism	kənsɜvətɪzəm
continuum	kəntɪnjuəm
corona	kɔɹoʊnə
cosplay	kɑspleɪ
cowardly	kaʊɚdli
cpr	sipiɑɹ
cruises	kɹuzᵻz
css	siɛsɛs
cultivate	kʌltᵻveɪt
curls	kɜlz
cyril	sɪɹəl
dealership	dilɚʃɪp
dearest	dɪɹɪst
decker	dɛkɚ
defy	dᵻfaɪ
della	dɛlə
denotes	dᵻnoʊts
densely	dɛnsli
derives	dᵻɹaɪvz
devoid	dɪvɔɪd
dhabi	dɑbi
diagrams	daɪəɡɹæmz
dickinson	dɪkɪnsən
disparity	dɪspæɹᵻɹi
diva	divə
divert	daɪvɜt
dlc	diɛlsi
drawers	dɹɔɹz
eater	iɹɚ
eaton	itən
elegance	ɛlɪɡəns
elias	ᵻlaɪəs
encrypted	ɛŋkɹɪptᵻd
englishman	ɪŋɡlɪʃmən
escorts	ɛskɔɹts
exposes	ɛkspoʊzᵻz
extraordinarily	ɛkstɹoɹdɪnɛɹᵻli
facade	fəsɑd
farmhouse	fɑɹmhaʊs
fertilizer	fɜɹəlaɪzɚ
filler	fɪlɚ
fishes	fɪʃᵻz
flea	fli
footwear	fʊtwɛɹ
foxes	fɑksᵻz
fri	fɹaɪ
fritz	fɹɪts
froze	fɹoʊz
frying	fɹaɪɪŋ
giovanni	dʒəvɑni
goodies	ɡʊdiz
greenland	ɡɹinlənd
handbag	hændbæɡ
handicapped	hændɪkæpt
haze	heɪz
headquartered	hɛdkwɔɹɹɚd
helium	hiliəm
hemp	hɛmp
hitch	hɪtʃ
hoc	hɑk
hutchinson	hʌtʃɪnsən
ike	aɪk
incarnation	ɪŋkɑɹneɪʃən
inhibitors	ɪnhɪbɪɹɚz
intrusion	ɪntɹuʒən
inverse	ɪnvɜs
inverted	ɪnvɜɹᵻd
irritation	ɪɹɪteɪʃən
jae	ji
juices	dʒusᵻz
julio	dʒulɪoʊ
keywords	kiwɜdz
lavish	lævɪʃ
libyan	lɪbɪən
livelihood	laɪvlihʊd
livingston	lɪvɪŋstən
mansfield	mænsfild
marches	mɑɹtʃᵻz
mckenzie	məkɛnzi
medic	mɛdɪk
merlin	mɜlɪn
midland	mɪdlənd
miscellaneous	mɪsəleɪniəs
misguided	mɪsɡaɪdᵻd
morrow	mɑɹoʊ
motivations	moʊɹɪveɪʃənz
moto	moʊɹoʊ
mozart	moʊtsɑɹt
muster	mʌstɚ
mutants	mjutənts
muted	mjuɹᵻd
noodle	nudəl
nylon	naɪlɑn
override	oʊvɚɹaɪd
ozone	oʊzoʊn
papua	pæpjuə
paranoia	pæɹənɔɪə
paving	peɪvɪŋ
persecuted	pɜsɪkjuɹᵻd
peruvian	pəɹuviən
phosphate	fɑsfeɪt
php	pieɪtʃpi
physicist	fɪzɪsɪst
piping	paɪpɪŋ
plurality	plʊɹɹælᵻɹi
prehistoric	pɹihɪstɔɹɪk
prescott	pɹɛskɑt
prohibits	pɹəhɪbɪts
pronouns	pɹoʊnaʊnz
proton	pɹoʊtɑn
psyche	saɪki
quickest	kwɪkɪst
redesign	ɹidɪzaɪn
relocated	ɹᵻloʊkeɪɹᵻd
reluctance	ɹᵻlʌktəns
rentals	ɹɛntəlz
reopen	ɹɪoʊpən
replication	ɹɛplɪkeɪʃən
rigging	ɹɪɡɪŋ
rotor	ɹoʊɹɚ
sediment	sɛdɪmənt
seeming	simɪŋ
selves	sɛlvz
sneaking	snikɪŋ
solitude	sɑlɪtud
spacing	speɪsɪŋ
standby	stændbaɪ
std	ɛstidi
straps	stɹæps
strikers	stɹaɪkɚz
stronghold	stɹɔŋhoʊld
stumble	stʌmbəl
suicides	suɪsaɪdz
supermarkets	supɚmɑɹkɪts
talbot	tælbɑt
theorists	θiəɹɪsts
therein	ðɛɹɪn
triangular	tɹaɪæŋɡjʊlɚ
tricked	tɹɪkt
trooper	tɹupɚ
truthful	tɹuθfəl
turret	tɜɹɪt
ubiquitous	jubɪkwɪɹəs
unbelievably	ʌnbᵻlivəbli
unconventional	ʌŋkənvɛnʃənəl
unnecessarily	ʌnnɛsɪsɛɹᵻli
unnoticed	ʌnnoʊɹɪst
untouched	ʌntʌtʃt
vega	viɡə
ver	vɜ
vibrations	vaɪbɹeɪʃənz
vin	vɪn
virgil	vɜdʒɪl
visionary	vɪʒənɛɹi
vitro	vɪtɹoʊ
voodoo	vudu
wigan	wɪɡən
wilder	waɪldɚ
witchcraft	wɪtʃkɹæft
withdrawals	wɪθdɹɔlz
withdrawing	wɪθdɹɔɪŋ
wrestlers	ɹɛslɚz
yong	jɑŋ
abbas	æbəz
adultery	ɐdʌltɚɹi
agile	ædʒəl
aides	eɪdz
anonymously	ɐnɑnəməsli
aristotle	æɹɪstɑɹəl
artifact	ɑɹɹɪfækt
austerity	ɔstɛɹᵻɹi
awfully	ɔfəli
axes	æksᵻz
barca	bɑɹkə
battered	bæɹɚd
beatrice	biətɹɪs
beethoven	beɪtoʊvən
biking	baɪkɪŋ
boob	bub
boosts	busts
bouquet	bukeɪ
boxers	bɑksɚz
browning	bɹaʊnɪŋ
bullock	bʊlək
cad	kæd
candidacy	kændɪdəsi
cartridges	kɑɹtɹɪdʒᵻz
carve	kɑɹv
cherished	tʃɛɹɪʃt
climbs	klaɪmz
clubhouse	klʌbhaʊs
coarse	koɹs
collegiate	kəlidʒiət
commonplace	kɑmənpleɪs
compute	kəmpjut
conan	koʊnən
confidently	kɑnfɪdəntli
constrained	kənstɹeɪnd
contemplate	kɑntəmpleɪt
converter	kənvɜɹɚ
coop	kup
cooperating	koʊɑpɚɹeɪɹɪŋ
coronary	kɔɹənɛɹi
cottages	kɑɹɪdʒᵻz
cps	sipiɛs
crook	kɹʊk
cucumber	kjukʌmbɚ
cupcakes	kʌpkeɪks
darts	dɑɹts
deco	dɛkoʊ
depict	dᵻpɪkt
desmond	dɛzmənd
diagnose	daɪəɡnoʊz
directorate	dᵻɹɛktɚɹeɪt
disliked	dɪslaɪkt
diver	daɪvɚ
dora	doɹə
dormant	doɹmənt
dotted	dɑɹᵻd
drifted	dɹɪftᵻd
duffy	dʌfi
embarrass	ɛmbæɹəs
emmanuel	ɪmænul
emulate	ɛmjʊleɪt
encompasses	ɛŋkʌmpəsᵻz
endowed	ɛndaʊd
enquiry	ɛŋkwaɪɚɹi
evasion	ɪveɪʒən
evergreen	ɛvɚɡɹin
eviction	ᵻvɪkʃən
excerpts	ɛksɜpts
explodes	ɛksploʊdz
explorers	ɛksploɹɚz
expulsion	ɛkspʌlʃən
fades	feɪdz
fedex	fɛdɛks
figs	fɪɡz
filth	fɪlθ
firefox	faɪɚfɑks
floated	floʊɹᵻd
foliage	foʊlɪɪdʒ
foreclosure	foɹkloʊʒɚ
forgets	fɚɡɛts
fortnight	fɔɹtnaɪt
fresno	fɹɛsnoʊ
fs	ɛfɛs
funnier	fʌnɪɚ
genie	dʒini
georges	dʒɔɹdʒᵻz
glued	ɡlud
goo	ɡu
goodwin	ɡʊdwɪn
hannibal	hænɪbəl
heartbroken	hɑɹtbɹoʊkən
heats	hits
helper	hɛlpɚ
hesitant	hɛzɪtənt
hoop	hup
hubby	hʌbi
humiliated	hjumɪlɪeɪɹᵻd
hurdle	hɜdəl
hypertension	haɪpɚtɛnʃən
immersed	ɪmɜst
immortality	ɪmɔɹtælᵻɹi
indefinite	ɪndɛfɪnət
indices	ɪndᵻsiz
insightful	ɪnsaɪtfəl
invitations	ɪnvɪteɪʃənz
io	ioʊ
ipswich	ɪpswɪtʃ
irrespective	ɪɹᵻspɛktɪv
jacks	dʒæks
jeanne	dʒin
kicker	kɪkɚ
kyoto	kaɪoʊɹoʊ
leaned	lind
leases	lisᵻz
ledge	lɛdʒ
levin	lɛvɪn
lgbtq	ɛldʒibitikju
lunches	lʌntʃᵻz
macbook	mækbʊk
mackay	mækeɪ
madeleine	mædəlɪn
maj	mædʒ
malt	mɔlt
mandela	mændɛlə
marian	mæɹiən
mayors	meɪɚz
melts	mɛlts
michaels	maɪkəlz
mindfulness	maɪndfəlnəs
mined	maɪnd
mj	ɛmdʒeɪ
moderator	mɑdɚɹeɪɹɚ
momma	mɑmə
monstrous	mɔnstɹəs
moran	mɔɹən
morphology	mɔɹfɑlədʒi
mustache	mʌstæʃ
nasdaq	næsdæk
natal	neɪɹəl
nodded	nɑdᵻd
novice	nɑvɪs
obituary	oʊbɪtʃuɛɹi
olivier	ɑlɪviɚ
ordination	ɔɹdᵻneɪʃən
otis	oʊɹɪs
owls	aʊlz
parity	pæɹᵻɹi
paterson	pæɹɚsən
percentages	pɚsɛntɪdʒᵻz
persuasive	pɚsweɪsɪv
pests	pɛsts
pew	pju
philips	fɪlɪps
piled	paɪld
poking	poʊkɪŋ
populous	pɑpjʊləs
postwar	poʊstwɔɹ
presided	pɹɪsaɪdᵻd
prevailed	pɹɪveɪld
proactive	pɹoʊæktɪv
prob	pɹɑb
projector	pɹədʒɛktɚ
prominently	pɹɑmɪnəntli
prudent	pɹudənt
qualifier	kwɔlɪfaɪɚ
quincy	kwɪnsi
radios	ɹeɪdɪoʊz
ratified	ɹæɹᵻfaɪd
realising	ɹiəlaɪzɪŋ
refining	ɹᵻfaɪnɪŋ
regretted	ɹᵻɡɹɛɹᵻd
reliant	ɹᵻlaɪənt
reputable	ɹɛpjuɹəbəl
revolver	ɹᵻvɑlvɚ
revolving	ɹᵻvɑlvɪŋ
ricardo	ɹɪkɑɹdoʊ
rink	ɹɪŋk
ripple	ɹɪpəl
robbers	ɹɑbɚz
routledge	ɹaʊɹəldʒ
salts	sɔlts
sampled	sæmpəld
scrolls	skɹoʊlz
seeker	sikɚ
sentinel	sɛntɪnəl
signalling	sɪɡnəlɪŋ
sirens	saɪɹənz
slovenia	sloʊviniə
solemn	sɑləm
spacex	speɪsɛks
spacious	speɪʃəs
spheres	sfɪɹz
spraying	spɹeɪɪŋ
sprung	spɹʌŋ
stacey	steɪsi
starr	stɑɹ
substantive	səbstæntɪv
substitution	sʌbstɪtuʃən
sugars	ʃʊɡɚz
sweetest	swiɹɪst
taxing	tæksɪŋ
tobago	toʊbeɪɡoʊ
torah	toɹə
torso	toɹsoʊ
transcripts	tɹænskɹɪpts
tremendously	tɹəmɛndəsli
trojan	tɹoʊdʒən
tumble	tʌmbəl
unleash	ʌnliʃ
unpublished	ʌnpʌblɪʃt
untrue	ʌntɹu
verbally	vɜbəli
vitality	vaɪtælᵻɹi
wc	dʌbəljusi
weeping	wipɪŋ
whispering	wɪspɚɹɪŋ
windshield	wɪndʃild
wolfe	wʊlf
zodiac	zoʊdiæk
abandonment	ɐbændənmənt
abyss	ɐbɪs
accession	ɐksɛʃən
acquaintances	ɐkweɪntənsᵻz
alvarez	ælvɚɹɛz
alvin	ælvɪn
amateurs	æmətʃɚz
amir	æmɪɹ
anders	ændɚz
archived	ɑɹkaɪvd
arithmetic	ɚɹɪθmətɪk
arson	ɑɹsən
astronomers	ɐstɹɑnəmɚz
auditions	ɔdɪʃənz
authoritative	ɐθɔɹᵻteɪɹɪv
awarding	ɐwɔɹdɪŋ
barren	bæɹən
basal	beɪsəl
batsman	bætsmən
bedding	bɛdɪŋ
bender	bɛndɚ
bethlehem	bɛθlɛhəm
bicycles	baɪsɪkəlz
boi	bɔɪ
bourgeois	bʊɹʒwɑ
braking	bɹeɪkɪŋ
bribery	bɹaɪbɚɹi
brunette	bɹunɛt
bureaucratic	bjʊɹɹoʊkɹæɹɪk
buzzer	bʌzɚ
cactus	kæktəs
carlson	kɑɹlsən
cassette	kɐsɛt
chants	tʃænts
characterised	kæɹɪktɚɹaɪzd
childcare	tʃaɪldkɛɹ
chocolates	tʃɑkləts
chronological	kɹɑnəlɑdʒɪkəl
cleavage	klivɪdʒ
clones	kloʊnz
cohort	koʊhɔɹt
commandments	kəmændmənts
conceive	kənsiv
condensed	kəndɛnst
contemporaries	kəntɛmpɚɹɛɹiz
controversies	kɑntɹəvɜsiz
convened	kənvind
conveyed	kənveɪd
crabs	kɹæbz
cuddle	kʌdəl
culprit	kʌlpɹɪt
darius	dɛɹɪəs
daunting	dɔntɪŋ
demos	dɛmoʊz
deviation	divɪeɪʃən
diffusion	dᵻfjuʒən
dildo	dɪldoʊ
distrust	dɪstɹʌst
dominates	dɑmᵻneɪts
echoed	ɛkoʊd
elbows	ɛlboʊz
ellison	ɛlɪsən
elves	ɛlvz
embark	ɛmbɑɹk
empires	ɛmpaɪɚz
entrepreneurial	ɑntɹɪpɹənʊɹɹɪəl
ether	iθɚ
etiquette	ɛɹɪkət
exhibiting	ɛɡzɪbɪɹɪŋ
extravagant	ɛkstɹævəɡənt
familiarity	fəmɪliæɹᵻɹi
felipe	fᵻlipeɪ
fender	fɛndɚ
feng	fɛŋ
ferris	fɛɹɪs
fetal	fiɹəl
fiance	fiɑnseɪ
finer	faɪnɚ
fittings	fɪɹɪŋz
flushing	flʌʃɪŋ
fn	ɛfɛn
freeing	fɹiɪŋ
fused	fjuzd
goa	ɡoʊə
gorge	ɡoɹdʒ
greenwood	ɡɹinwʊd
groves	ɡɹoʊvz
gu	ɡu
gutted	ɡʌɹᵻd
harp	hɑɹp
hartley	hɑɹtli
heartfelt	hɑɹtfɛlt
hinted	hɪntᵻd
hoodie	hʊdi
housewife	haʊswaɪf
housewives	haʊswaɪvz
hubs	hʌbz
hypocrite	hɪpəkɹɪt
incorporation	ɪŋkoɹpɚɹeɪʃən
insure	ɪnʃʊɹ
joyful	dʒɔɪfəl
judah	dʒudə
kabul	kæbʌl
kelley	kɛli
kickoff	kɪkɔf
kimberly	kɪmbɚli
lacrosse	lækɹɔs
lars	lɑɹz
latex	leɪtɛks
leftover	lɛftoʊvɚ
legalization	liɡəlᵻzeɪʃən
lf	ɛlɛf
localized	loʊkəlaɪzd
lori	lɔɹi
malibu	mælɪbu
mammoth	mæməθ
martyrs	mɑɹɹɚz
marvellous	mɑɹvələs
matchup	mætʃʌp
meh	mɛ
merkel	mɜkəl
modem	moʊdəm
mosques	mɑsks
motif	moʊtif
necks	nɛks
newcomer	nukʌmɚ
nic	nɪk
nobles	noʊbəlz
oats	oʊts
ominous	ɑmɪnəs
openness	oʊpənnəs
optimized	ɑptɪmaɪzd
overheard	oʊvɚhɜd
oversized	oʊvɚsaɪzd
pak	pæk
pandora	pændoɹə
panicked	pænɪkt
paolo	paʊloʊ
papal	peɪpəl
patton	pæʔn̩
pepe	pɛpeɪ
peril	pɛɹəl
pk	pikeɪ
playable	pleɪəbəl
plunged	plʌndʒd
polly	pɑli
pores	poɹz
posh	pɑʃ
practising	pɹæktɪsɪŋ
precaution	pɹɪkɔʃən
principally	pɹɪnsɪpəli
professionalism	pɹəfɛʃənəlɪzəm
puppets	pʌpɪts
pv	pivi
rampage	ɹæmpeɪdʒ
reassuring	ɹiəʃʊɹɹɪŋ
rebirth	ɹᵻbɜθ
recharge	ɹᵻtʃɑɹdʒ
rehearsals	ɹᵻhɜsəlz
reliably	ɹᵻlaɪəbli
renovations	ɹɛnəveɪʃənz
reservoirs	ɹɛzɚvwɑɹz
retina	ɹɛtɪnə
revolves	ɹᵻvɑlvz
riff	ɹɪf
rosen	ɹoʊzən
rossi	ɹɔsi
rr	ɑɹɹɑɹ
rutgers	ɹʌtdʒɚz
sahara	sɐhæɹə
scattering	skæɹɚɹɪŋ
scrape	skɹeɪp
scripted	skɹɪptᵻd
semantic	səmæntɪk
shear	ʃɪɹ
shedding	ʃɛdɪŋ
sherry	ʃɛɹi
shitting	ʃɪɹɪŋ
silicone	sɪlɪkoʊn
skepticism	skɛptɪsɪzəm
slovakia	slʌvækiə
sly	slaɪ
smiley	smaɪli
smithsonian	smɪθsoʊniən
snoop	snup
sponsoring	spɑnsɚɹɪŋ
stables	steɪbəlz
startling	stɑɹɹəlɪŋ
strands	stɹændz
strife	stɹaɪf
stylist	staɪlɪst
superheroes	supɚhiəɹoʊz
tattooed	tætud
tenor	tɛnɚ
thrift	θɹɪft
toured	tʊɹd
transformations	tɹænsfoɹmeɪʃənz
traverse	tɹɐvɜs
turnaround	tɜnɐɹaʊnd
uterus	juɹɚɹəs
validate	vælᵻdeɪt
vid	vɪd
vocalist	voʊkəlɪst
vw	vidʌbəlju
warranted	wɔɹəntᵻd
weakening	wikənɪŋ
westbrook	wɛstbɹʊk
wildcats	waɪldkæts
wipes	waɪps
womens	wɪmɪnz
wrists	ɹɪsts
xvi	ɹoʊmənsɪkstin
yielding	jildɪŋ
zebra	zibɹə
zionist	zaɪənɪst
α	ælfə
abrams	eɪbɹæmz
aces	eɪsᵻz
aft	æft
albion	ælbɪən
anesthesia	ænɪsθiʒə
anonymity	ænənɪmᵻɹi
anticipating	æntɪsᵻpeɪɹɪŋ
antoine	æntɔɪn
appropriation	ɐpɹoʊpɹɪeɪʃən
aria	ɛɹiə
articulated	ɑɹtɪkjʊleɪɹᵻd
assassinated	ɐsæsᵻneɪɹᵻd
babes	beɪbz
bandits	bændɪts
banished	bænɪʃt
barefoot	bɛɹfʊt
barrage	bɚɹɑʒ
bartlett	bɑɹtlɪt
beauties	bjuɹiz
bestowed	bᵻstoʊd
bethesda	bəθɛzdə
blackpool	blækpul
bordering	boɹdɚɹɪŋ
bournemouth	boɹnɛməθ
brilliance	bɹɪliəns
britney	bɹɪtni
broth	bɹɑθ
bruised	bɹuzd
buns	bʌnz
burnley	bɜnli
cabins	kæbɪnz
campaigned	kæmpeɪnd
centenary	sɛntinɛɹi
ceos	sɪoʊz
checkpoint	tʃɛkpɔɪnt
chloride	kloɹaɪd
classify	klæsᵻfaɪ
clinically	klɪnɪkli
cocky	kɑki
coefficient	koʊɪfɪʃənt
coined	kɔɪnd
collapsing	kəlæpsɪŋ
collisions	kəlɪʒənz
condemning	kəndɛmɪŋ
conditioner	kəndɪʃənɚ
conductors	kəndʌktɚz
cones	koʊnz
conglomerate	kəŋɡlɑmɚɹeɪt
consultations	kɑnsəlteɪʃənz
conversions	kənvɜʒənz
cornerstone	kɔɹnɚstoʊn
correctness	kɚɹɛktnəs
counterfeit	kaʊntɚfeɪt
damian	deɪmiən
dazzling	dæzlɪŋ
dea	di
deacon	dikən
debuts	deɪbjus
deceived	dᵻsivd
delaying	dᵻleɪɪŋ
dentistry	dɛntɪstɹi
desks	dɛsks
detainees	dɪteɪniz
dictated	dɪkteɪɹᵻd
dino	dinoʊ
disks	dɪsks
dismissing	dɪsmɪsɪŋ
dortmund	dɔɹtmʌnd
edgy	ɛdʒi
eff	iɛfɛf
elevators	ɛlɪveɪɹɚz
elton	ɛltən
encore	ɑŋkoɹ
engages	ɛŋɡeɪdʒᵻz
enormously	ɪnoɹməsli
epstein	ɛpstaɪn
err	ɛɹ
erupted	ɪɹʌptᵻd
espresso	ɛspɹɛsoʊ
evade	ɪveɪd
fab	fæb
fairs	fɛɹz
freaky	fɹiki
freshmen	fɹɛʃmɛn
futile	fjuɹəl
genera	dʒɛnɚɹə
germs	dʒɜmz
glacial	ɡleɪʃəl
glands	ɡlændz
gloomy	ɡlumi
graceful	ɡɹeɪsfəl
grievances	ɡɹivənsᵻz
gritty	ɡɹɪɹi
hanoi	hænɔɪ
hayley	heɪli
heartbreak	hɑɹtbɹeɪk
heist	haɪst
heterosexual	hɛɹɚɹəsɛkʃuəl
hewitt	hjuɪt
hinder	hɪndɚ
hobbit	hɑbɪt
horseback	hɔɹsbæk
hospice	hɑspɪs
hotline	hɑtlaɪn
huang	hwɑŋ
inhibition	ɪnhɪbɪʃən
integer	ɪntɪdʒɚ
interdisciplinary	ɪntɚdɪsɪplɪnɛɹi
intermittent	ɪntɚmɪtənt
intimidation	ɪntɪmɪdeɪʃən
islamist	ɪslɑmɪst
italia	ɪtæliə
iteration	ɪɹɚɹeɪʃən
joys	dʒɔɪz
kitchens	kɪtʃənz
kremlin	kɹɛmlɪn
langley	læŋɡli
liners	laɪnɚz
liv	lɪv
lv	ɛlvi
madagascar	mædəɡæskɚ
magnum	mæɡnəm
malay	məleɪ
mandates	mændeɪts
martian	mɑɹʃən
mashed	mæʃt
maxim	mæksɪm
mcdonalds	məkdɑnəldz
mei	meɪ
melancholy	mɛləŋkɑli
meteorological	miɹɪoɹəlɑdʒɪkəl
milf	mɪlf
misplaced	mɪspleɪst
misty	mɪsti
modifying	mɑdᵻfaɪɪŋ
moines	mɔɪnz
monsieur	məsjɜ
mop	mɑp
multicultural	mʌltɪkʌltʃɚɹəl
nearing	nɪɹɪŋ
negatives	nɛɡətɪvz
negligible	nɛɡlɪdʒəbəl
nesting	nɛstɪŋ
nudity	nudᵻɹi
obligatory	əblɪɡətoɹi
oceanic	oʊʃɪænɪk
od	ɑd
oooh	uoʊ
ornaments	ɔɹnəmənts
outpost	aʊtpoʊst
outputs	aʊtpʊts
overflow	oʊvɚfloʊ
oxidation	ɑksɪdeɪʃən
panorama	pænɚɹæmə
pascal	pæskəl
peep	pip
pencils	pɛnsəlz
pervasive	pɚveɪsɪv
pickle	pɪkəl
pinky	pɪŋki
playwright	pleɪɹaɪt
pledges	plɛdʒᵻz
predatory	pɹɛdətoɹi
preface	pɹɛfəs
prescribe	pɹɪskɹaɪb
punitive	pjunᵻtɪv
quits	kwɪts
rainforest	ɹeɪnfɔɹɪst
raphael	ɹɑfaɪɛl
reborn	ɹᵻbɔɹn
reddish	ɹɛdɪʃ
refurbished	ɹᵻfɜbɪʃt
repercussions	ɹᵻpɚkʌʃənz
reprint	ɹᵻpɹɪnt
restroom	ɹɛstɹum
rhythmic	ɹɪðmɪk
robber	ɹɑbɚ
robes	ɹoʊbz
rockies	ɹɑkiz
roi	ɹɔɪ
roommates	ɹumeɪts
roulette	ɹulɛt
rounding	ɹaʊndɪŋ
rowing	ɹoʊɪŋ
rulings	ɹulɪŋz
rumored	ɹumɚd
rupees	ɹupiz
samoa	sæmoʊə
samson	sæmsən
satin	sætɪn
scatter	skæɹɚ
scramble	skɹæmbəl
scraps	skɹæps
segregated	sɛɡɹɪɡeɪɹᵻd
semantics	səmæntɪks
settles	sɛɹəlz
shameless	ʃeɪmləs
sharif	ʃɑɹɹɪf
showtime	ʃoʊtaɪm
silenced	saɪlənst
sinner	sɪnɚ
skeletal	skɛlᵻɹəl
skeletons	skɛlᵻtənz
skulls	skʌlz
slows	sloʊz
snapshot	snæpʃɑt
soar	soɹ
spherical	sfɛɹɪkəl
spotting	spɑɹɪŋ
sprinkle	spɹɪŋkəl
spruce	spɹus
squared	skwɛɹd
squirrels	skwɜlz
stacy	steɪsi
stamina	stæmɪnə
standalone	stændɐloʊn
stimuli	stɪmjʊlaɪ
subconscious	sʌbkɑnʃəs
thinker	θɪŋkɚ
tonic	tɑnɪk
tossing	tɔsɪŋ
troublesome	tɹʌbəlsʌm
tumour	tumɚ
twain	tweɪn
uncertainties	ʌnsɜtəntiz
underestimated	ʌndɚɹɛstᵻmeɪɹᵻd
utopia	jutoʊpiə
vanish	vænɪʃ
vigorously	vɪɡɚɹəsli
visibly	vɪzᵻbli
vowed	vaʊd
vpn	vipiɛn
waterways	wɔɹɚweɪz
wetlands	wɛtləndz
whitman	wɪtmən
wrecking	ɹɛkɪŋ
xiv	ɹoʊmənfoɹtin
abigail	æbɪɡeɪl
abrupt	ɐbɹʌpt
acronym	ækɹənɪm
adaptations	ædæpteɪʃənz
adversity	ædvɚsᵻɹi
advertiser	ædvɚtaɪzɚ
affidavit	æfɪdeɪvɪt
amc	æmk
antics	æntɪks
antony	æntəni
ao	aʊ
appreciates	ɐpɹiʃɪeɪts
artworks	ɑɹtwɜks
asserts	ɐsɜts
astrology	ɐstɹɑlədʒi
attachments	ɐtætʃmənts
authorize	ɔθɚɹaɪz
baroness	bæɹoʊnəs
barrow	bæɹoʊ
begs	bɛɡz
bengals	bɛŋɡɔlz
binds	baɪndz
biographical	baɪəɡɹæfɪkəl
biomass	baɪoʊmæs
bitcoins	bɪtkɔɪnz
blanche	blɑnʃ
blm	biɛlɛm
blouse	blaʊz
bodyguard	bɑdɪɡɑɹd
borrowers	bɑɹoʊɚz
botany	bɑtəni
bras	bɹɑz
bulldog	bʊldɑɡ
caterpillar	kæɹɚpɪlɚ
censored	sɛnsɚd
chatter	tʃæɹɚ
cheered	tʃɪɹd
chops	tʃɑps
cleric	klɛɹɪk
cn	siɛn
colbert	koʊlbɚt
comedic	kəmidɪk
compile	kəmpaɪl
compressor	kəmpɹɛsɚ
compton	kɑmptən
conferred	kənfɜd
conn	kɑn
constantinople	kɑnstɐntɪnoʊpəl
contrasts	kɑntɹæsts
cooke	kʊk
cougar	kuɡɚ
creeps	kɹips
cutler	kʌtlɚ
czechoslovakia	tʃɛkəsləvækiə
deadlines	dɛdlaɪnz
deceive	dᵻsiv
defamation	dᵻfɐmeɪʃən
denny	dɛni
det	dɛt
digs	dɪɡz
diminishing	dᵻmɪnɪʃɪŋ
directional	dᵻɹɛkʃənəl
disagreements	dɪsɐɡɹimənts
disciple	dɪsaɪpəl
ditto	dɪɹoʊ
divergent	daɪvɜdʒənt
doctorate	dɑktɚɹeɪt
doncaster	dɑŋkæstɚ
donnie	dɑni
downright	daʊnɹaɪt
dues	duz
dumbest	dʌməst
dwellings	dwɛlɪŋz
electrode	ᵻlɛktɹoʊd
elemental	ɛlɪmɛntəl
elevate	ɛlɪveɪt
eliminates	ᵻlɪmᵻneɪts
encoding	ɛŋkoʊdɪŋ
excludes	ɛkskludz
exemplary	ɛɡzɛmplɚɹi
exited	ɛɡzɪɹᵻd
expansive	ɛkspænsɪv
fife	faɪf
flakes	fleɪks
flavours	fleɪvɚz
geez	dʒiz
gemini	dʒɛmᵻnaɪ
gifs	ɡɪfs
gland	ɡlænd
gotcha	ɡɑtʃə
gst	dʒiɛsti
guerrilla	ɡɛɹɪlə
gutter	ɡʌɹɚ
hearty	hɑɹɹi
highschool	haɪskul
hillside	hɪlsaɪd
hms	eɪtʃɛmɛs
hodges	hɑdʒᵻz
hoo	hu
hovering	hʌvɚɹɪŋ
ht	eɪtʃti
hun	hʌn
hysteria	hɪstɪɹiə
impartial	ɪmpɑɹʃəl
imperialism	ɪmpɪɹiəlɪzəm
imprint	ɪmpɹɪnt
incremental	ɪŋkɹɪmɛntəl
