tier	score	en	fr	flags	en_ipa	fr_ipa	alignment
B	0.664	sexuality	sorcellerie		sɛkʃuːælᵻɾi	sɔʁsɛlʁi	
B	0.664	appetite	copyright	loanword	æpɪtaɪt	kɒpɪɹaɪt	
B	0.664	prompt	préceptes		pɹɑːmpt	pʁesɛpt	
B	0.664	marching	marketing	loanword	mɑːɹtʃɪŋ	mɑːkɪtɪŋ	
B	0.664	dinosaur	ressorts		daɪnəsɔːɹ	ʁəsɔʁ	
B	0.664	realities	reprises		ɹɪælᵻɾiz	ʁəpʁiz	
B	0.663	from	francs		fɹʌm	fʁɑ̃	
B	0.663	hate	hot	loanword	heɪt	hɒt	
B	0.663	discovered	discount	loanword	dɪskʌvɚd	dɪskaʊnt	
B	0.663	contemporary	prairies		kəntɛmpɚɹɛɹi	pʁɛʁi	
B	0.663	sand	sondes		sænd	sɔ̃d	
B	0.663	cant	contes		kænt	kɔ̃t	
B	0.663	kills	quinze		kɪlz	kɛ̃z	
B	0.663	filter	feinte		fɪltɚ	fɛ̃t	
B	0.663	preliminary	prairies		pɹɪlɪmɪnɛɹi	pʁɛʁi	
B	0.663	trauma	tronc		tɹɔːmə	tʁɔ̃	
B	0.663	grandma	grandement		ɡɹændmɑː	ɡʁɑ̃dmɑ̃	
B	0.663	silk	cinq		sɪlk	sɛ̃k	
B	0.663	lamp	lampes	cognate	læmp	lɑ̃p	
B	0.663	transparent	transparentes	cognate	tɹænspæɹənt	tʁɑ̃spaʁɑ̃t	
B	0.663	frustration	frustrés	cognate	fɹʌstɹeɪʃən	fʁystʁe	
B	0.663	bothered	bandes		bɑːðɚd	bɑ̃d	
B	0.663	swap	soif		swɑːp	swaf	
B	0.663	killers	quinze		kɪlɚz	kɛ̃z	
B	0.663	ramp	rampe	cognate	ɹæmp	ʁɑ̃p	
B	0.663	pits	pinces		pɪts	pɛ̃s	
B	0.663	lump	lampes		lʌmp	lɑ̃p	
B	0.663	tilt	teintes		tɪlt	tɛ̃t	
B	0.662	heart	hart		hɑːɹt	aʁt	
B	0.662	modern	mans		mɑːdɚn	man	
B	0.662	contact	contacts	cognate	kɑːntækt	kɔ̃takt	
B	0.662	drop	draps		dɹɑːp	dʁa	
B	0.662	details	dignité		diːteɪlz	diɲite	
B	0.662	solution	selon		səluːʃən	səlɔ̃	
B	0.662	injury	lingerie		ɪndʒɚɹi	lɛ̃ʒʁi	
B	0.662	proper	papes		pɹɑːpɚ	pap	
B	0.662	bob	barbe		bɑːb	baʁb	
B	0.662	ministry	industries		mɪnɪstɹi	ɛ̃dystʁi	
B	0.662	harder	hard		hɑːɹdɚ	aʁd	
B	0.662	yard	hard		jɑːɹd	aʁd	
B	0.662	object	adjectifs		ɑːbdʒɛkt	adʒɛktif	
B	0.662	detailed	dignité		diːteɪld	diɲite	
B	0.662	celebrate	celtes		sɛləbɹeɪt	sɛlt	
B	0.662	sharp	harpe		ʃɑːɹp	aʁp	
B	0.662	harm	armes		hɑːɹm	aʁm	
B	0.662	province	princes		pɹɑːvɪns	pʁɛ̃s	
B	0.662	bars	bases		bɑːɹz	baz	
B	0.662	locked	actes		lɑːkt	akt	
B	0.662	cops	casses		kɑːps	kas	
B	0.662	hockey	acquis		hɑːki	aki	
B	0.662	solve	savent		sɑːlv	sav	
B	0.662	gods	gaz		ɡɑːdz	ɡaz	
B	0.662	resident	raisons		ɹɛzᵻdənt	ʁɛzɔ̃	
B	0.662	residence	raisons		ɹɛzᵻdəns	ʁɛzɔ̃	
B	0.662	shops	chasses		ʃɑːps	ʃas	
B	0.662	shocked	chatte		ʃɑːkt	ʃat	
B	0.662	knocked	actes		nɑːkt	akt	
B	0.662	structural	structurelles	cognate	stɹʌktʃɚɹəl	stʁyktyʁɛl	
B	0.662	bombs	bases		bɑːmz	baz	
B	0.662	lesbian	laissons		lɛsbiən	lɛsɔ̃	
B	0.662	harsh	arche		hɑːɹʃ	aʁʃ	
B	0.662	provision	prenons		pɹəvɪʒən	pʁənɔ̃	
B	0.662	prof	paf		pɹɑːf	paf	
B	0.662	shark	chaque		ʃɑːɹk	ʃak	
B	0.662	washed	watts		wɑːʃt	wat	
B	0.662	fathers	phases		fɑːðɚz	faz	
B	0.662	variation	verne		vɛɹɪeɪʃən	vɛʁn	
B	0.662	tops	tasses		tɑːps	tas	
B	0.662	compact	compacte	cognate	kəmpækt	kɔ̃pakt	
B	0.662	bizarre	bars		bᵻzɑːɹ	baʁ	
B	0.662	kindly	qualifient		kaɪndli	kalifi	
B	0.662	pond	and	loanword	pɑːnd	and	
B	0.662	pops	passes		pɑːps	pas	
B	0.662	topped	aptes		tɑːpt	apt	
B	0.662	holly	allie		hɑːli	ali	
B	0.662	robbed	rade		ɹɑːbd	ʁad	
B	0.662	dentist	dentistes	cognate	dɛntɪst	dɑ̃tist	
B	0.662	popped	pâtes		pɑːpt	paːt	
B	0.662	bombers	bases		bɑːmɚz	baz	
B	0.662	probation	prochaines		pɹoʊbeɪʃən	pʁoʃɛn	
B	0.662	chop	tapes		tʃɑːp	tap	
B	0.662	prop	papes		pɹɑːp	pap	
B	0.662	govt	gate		ɡɑːvt	ɡat	
B	0.662	counterpart	kart		kaʊntɚpɑːɹt	kaʁt	
B	0.662	quad	quoi		kwɑːd	kwa	
B	0.662	accelerate	excellentes		ɐksɛlɚɹeɪt	ɛksɛlɑ̃t	
B	0.661	range	rédige		ɹeɪndʒ	ʁediʒ	
B	0.661	website	ouest		wɛbsaɪt	wɛst	
B	0.661	approach	proches		ɐpɹoʊtʃ	pʁoʃ	
B	0.661	require	pourquoi		ɹᵻkwaɪɚ	puʁkwa	
B	0.661	variety	varient		vɚɹaɪəɾi	vaʁi	
B	0.661	describe	crabes		dᵻskɹaɪb	kʁab	
B	0.661	closely	colis		kloʊsli	koli	
B	0.661	reply	remplacent		ɹᵻplaɪ	ʁɑ̃plas	
B	0.661	supplies	cela		səplaɪz	səla	
B	0.661	closing	closes		kloʊzɪŋ	kloz	
B	0.661	posting	postent		poʊstɪŋ	post	
B	0.661	findings	vikings	loanword	faɪndɪŋz	vaɪkɪŋz	
B	0.661	exam	exil		ɛɡzæm	ɛɡzil	
B	0.661	supplied	cela		səplaɪd	səla	
B	0.661	slavery	séries		sleɪvɚɹi	seʁi	
B	0.661	nightmare	amère		naɪtmɛɹ	amɛʁ	
B	0.661	accessible	accessibles	cognate	æksɛsəbəl	aksɛsibl	
B	0.661	sadly	supplie		sædli	sypli	
B	0.661	embrace	aimerai		ɛmbɹeɪs	ɛmʁe	
B	0.661	complaining	training	loanword	kəmpleɪnɪŋ	tɹeɪnɪŋ	
B	0.661	titled	tarde		taɪɾəld	taʁd	
B	0.661	sierra	citerne		siːɛɹə	sitɛʁn	
B	0.661	aliens	élise		eɪliənz	eliz	
B	0.661	heck	chèques		hɛk	ʃɛk	
B	0.661	arrange	rédige		ɚɹeɪndʒ	ʁediʒ	
B	0.661	infantry	infanterie	cognate	ɪnfəntɹi	ɛ̃fɑ̃tʁi	
B	0.661	triumph	trame		tɹaɪʌmf	tʁam	
B	0.661	depot	disposent		diːpoʊ	dispoz	
B	0.661	raiders	réduisent		ɹeɪdɚz	ʁedyiz	
B	0.661	suppliers	cela		səplaɪɚz	səla	
B	0.661	fog	fougue		fɑːɡ	fuɡ	
B	0.661	raids	réduisent		ɹeɪdz	ʁedyiz	
B	0.661	ranger	rédige		ɹeɪndʒɚ	ʁediʒ	
B	0.661	relay	rigolé		ɹiːleɪ	ʁiɡole	
B	0.661	zoom	boum		zuːm	bum	
B	0.661	royalty	relis		ɹɔɪəlɾi	ʁəli	
B	0.661	rails	réalises		ɹeɪlz	ʁealiz	
B	0.661	polo	polonais		poʊloʊ	polonɛ	
B	0.661	dementia	domaines		dᵻmɛnʃə	domɛn	
B	0.661	almighty	maris		ɔlmaɪɾi	maʁi	
B	0.661	condemn	tandem		kəndɛm	tɑ̃dɛm	
B	0.661	outdoors	adorent		aʊtdoːɹz	adoʁ	
B	0.661	proudly	rallye		pɹaʊdli	ʁali	
B	0.661	deploy	déplore		dᵻplɔɪ	deplɔʁ	
B	0.661	outreach	triche		aʊtɹiːtʃ	tʁiʃ	
B	0.66	things	meetings	loanword	θɪŋz	miːtɪŋz	
B	0.66	research	ranch	loanword	ɹᵻsɜːtʃ	ɹantʃ	
B	0.66	anyone	haines		ɛnɪwʌn	ɛn	
B	0.66	private	prophètes		pɹaɪvət	pʁofɛt	
B	0.66	policy	party	loanword	pɑːlɪsi	pɑːti	
B	0.66	production	prenons		pɹədʌkʃən	pʁənɔ̃	
B	0.66	paid	périodes		peɪd	peʁjod	
B	0.66	forces	forage		foːɹsᵻz	foʁaʒ	
B	0.66	japan	gin		dʒəpæn	dʒin	
B	0.66	reality	riz		ɹɪælᵻɾi	ʁi	
B	0.66	airport	experte		ɛɹpoːɹt	ɛkspɛʁt	
B	0.66	acting	meeting	loanword	æktɪŋ	miːtɪŋ	
B	0.66	leadership	leader	loanword	liːdɚʃɪp	liːdə	
B	0.66	facts	fritz		fækts	fʁits	
B	0.66	fuel	fiables		fjuːəl	fjabl	
B	0.66	anywhere	ère		ɛnɪwɛɹ	ɛʁ	
B	0.66	flying	flammes		flaɪɪŋ	flam	
B	0.66	twenty	tee	loanword	twɛnti	tiː	
B	0.66	strange	stratège		stɹeɪndʒ	stʁatɛʒ	
B	0.66	client	clientes		klaɪənt	kliɑ̃t	
B	0.66	debut	dégoût		deɪbjuː	deɡu	
B	0.66	seasons	ciseaux		siːzənz	sizo	
B	0.66	elsewhere	ère		ɛlswɛɹ	ɛʁ	
B	0.66	virus	valse		vaɪɹəs	vals	
B	0.66	cares	quatorze		kɛɹz	katɔʁz	
B	0.66	lyrics	lynx		lɪɹɪks	lɛ̃ks	
B	0.66	preferred	précèdent		pɹɪfɜːd	pʁesɛd	
B	0.66	stranger	stratège		stɹeɪndʒɚ	stʁatɛʒ	
B	0.66	employers	explose		ɛmplɔɪɚz	ɛksplɔz	
B	0.66	securities	cerises		sᵻkjʊɹɹᵻɾiz	səʁiz	
B	0.66	speakers	spider		spiːkɚz	spide	
B	0.66	spy	spatiaux		spaɪ	spasjo	
B	0.66	discipline	design	loanword	dɪsɪplɪn	dɪzaɪn	
B	0.66	earning	planning	loanword	ɜːnɪŋ	planɪŋ	
B	0.66	carpet	copyright	loanword	kɑːɹpɪt	kɒpɪɹaɪt	
B	0.66	promoted	premières		pɹəmoʊɾᵻd	pʁəmjɛʁ	
B	0.66	playoff	prof		pleɪɔf	pʁɔf	
B	0.66	chasing	training	loanword	tʃeɪsɪŋ	tɹeɪnɪŋ	
B	0.66	panels	pulls	loanword	pænəlz	pʊlz	
B	0.66	stance	stresse		stæns	stʁɛs	
B	0.66	planted	plaide		plæntᵻd	plɛd	
B	0.66	relaxed	restes		ɹᵻlækst	ʁɛst	
B	0.66	civic	steak	loanword	sɪvɪk	steɪk	
B	0.66	lanes	lady	loanword	leɪnz	leɪdi	
B	0.66	nominee	nient		nɑːmɪniː	ni	
B	0.66	sovereign	souveraine	cognate	sɑːvɚɹɪn	suvʁɛn	
B	0.66	stat	strictes		stæt	stʁikt	
B	0.66	luckily	lits		lʌkili	li	
B	0.66	researcher	ranch	loanword	ɹᵻsɜːtʃɚ	ɹantʃ	
B	0.66	batch	brunch	loanword	bætʃ	bɹʌntʃ	
B	0.66	embedded	aides		ɛmbɛdᵻd	ɛd	
B	0.66	sings	meetings	loanword	sɪŋz	miːtɪŋz	
B	0.66	branded	bride		bɹændᵻd	bʁid	
B	0.66	guru	gourou	cognate	ɡjʊɹɹuː	ɡuʁu	
B	0.66	singers	meetings	loanword	sɪŋɚz	miːtɪŋz	
B	0.66	flooded	fluides		flʌdᵻd	flyid	
B	0.66	felony	finit		fɛləni	fini	
B	0.66	queer	coiffeur		kwɪɹ	kwafœʁ	
B	0.66	reverend	rêvait		ɹɛvɚɹɛnd	ʁɛvɛ	
B	0.66	employs	explose		ɛmplɔɪz	ɛksplɔz	
B	0.66	firstly	folies		fɜːstli	foli	
B	0.66	slowed	slogans		sloʊd	sloɡɑ̃	
B	0.66	slowing	swing	loanword	sloʊɪŋ	swɪŋ	
B	0.66	gin	design	loanword	dʒɪn	dɪzaɪn	
B	0.66	procurement	prenantes		pɹəkjʊɹmənt	pʁənɑ̃t	
B	0.659	method	merdes		mɛθəd	mɛʁd	
B	0.659	revealed	guilde		ɹᵻviːld	ɡild	
B	0.659	suppose	reposent		səpoʊz	ʁəpoz	
B	0.659	represented	reprennent		ɹɛpɹᵻzɛntᵻd	ʁəpʁɛn	
B	0.659	destroy	distrait		dᵻstɹɔɪ	distʁɛ	
B	0.659	represents	reprennent		ɹɛpɹᵻzɛnts	ʁəpʁɛn	
B	0.659	label	légales		leɪbəl	leɡal	
B	0.659	greatly	gratis		ɡɹeɪtli	ɡʁati	
B	0.659	prominent	prenantes		pɹɑːmɪnənt	pʁənɑ̃t	
B	0.659	painful	pénales		peɪnfəl	penal	
B	0.659	oldest	autiste		oʊldɪst	otist	
B	0.659	commentary	country	loanword	kɑːməntɛɹi	kʌntɹi	
B	0.659	combine	cabanes		kəmbaɪn	kaban	
B	0.659	pilots	palace		paɪləts	palas	
B	0.659	proportion	reprennent		pɹəpoːɹʃən	ʁəpʁɛn	
B	0.659	teammates	timides		tiːmeɪts	timid	
B	0.659	discusses	discount	loanword	dɪskʌsᵻz	dɪskaʊnt	
B	0.659	discretion	discrets		dɪskɹɛʃən	diskʁɛ	
B	0.659	trafficking	training	loanword	tɹæfɪkɪŋ	tɹeɪnɪŋ	
B	0.659	cf	griefs		siːɛf	ɡʁiɛf	
B	0.659	discourse	discount	loanword	dɪskoːɹs	dɪskaʊnt	
B	0.659	refreshing	rafraîchir	cognate	ɹᵻfɹɛʃɪŋ	ʁafʁɛʃiʁ	
B	0.659	selecting	sélective		sᵻlɛktɪŋ	selɛktiv	
B	0.659	lightweight	ladite		laɪtweɪt	ladit	
B	0.659	amino	domino		ɐmiːnoʊ	domino	
B	0.659	strains	stresse		stɹeɪnz	stʁɛs	
B	0.659	strengthened	stressant		stɹɛŋθənd	stʁɛsɑ̃	
B	0.659	rigorous	recense		ɹɪɡɚɹəs	ʁəsɑ̃s	
B	0.658	publicly	publient		pʌblɪkli	pybli	
B	0.658	guardian	gardienne	cognate	ɡɑːɹdiən	ɡaʁdjɛn	
B	0.658	abilities	cerises		ɐbɪləɾiz	səʁiz	
B	0.658	transit	trente		tɹænsɪt	tʁɑ̃t	
B	0.658	profession	prenons		pɹəfɛʃən	pʁənɔ̃	
B	0.658	cardiac	cardiaques	cognate	kɑːɹdiæk	kaʁdjak	
B	0.658	stranded	stands		stɹændᵻd	stɑ̃d	
B	0.658	danced	dentistes		dænst	dɑ̃tist	
B	0.657	complete	implicite		kəmpliːt	ɛ̃plisit	
B	0.657	garden	gardienne		ɡɑːɹdən	ɡaʁdjɛn	
B	0.657	introduced	redoute		ɪntɹəduːst	ʁədut	
B	0.657	markets	marketing	loanword	mɑːɹkɪts	mɑːkɪtɪŋ	
B	0.657	recommended	remèdes		ɹɛkəmɛndᵻd	ʁəmɛd	
B	0.657	impressive	pressing	loanword	ɪmpɹɛsɪv	pɹɛsɪŋ	
B	0.657	photography	photographies	cognate	fətɑːɡɹəfi	fotoɡʁafi	
B	0.657	controls	trolls	loanword	kəntɹoʊlz	tɹəʊlz	
B	0.657	isolated	harcelé		aɪsəleɪɾᵻd	aʁsəle	
B	0.657	meaningful	minimale		miːnɪŋfəl	minimal	
B	0.657	temporarily	prairies		tɛmpɚɹɛɹᵻli	pʁɛʁi	
B	0.657	counted	discount	loanword	kaʊntᵻd	dɪskaʊnt	
B	0.657	nonetheless	noblesse		nʌnðəlɛs	nɔblɛs	
B	0.657	reject	adjectifs		ɹᵻdʒɛkt	adʒɛktif	
B	0.657	secretly	cyclistes		siːkɹᵻtli	siklist	
B	0.657	honesty	amnistie		ɑːnɪsti	amnisti	
B	0.657	desperately	esprits		dɛspɚɹətli	ɛspʁi	
B	0.657	mistaken	steak	loanword	mɪsteɪkən	steɪk	
B	0.657	writings	vikings	loanword	ɹaɪɾɪŋz	vaɪkɪŋz	
B	0.657	frontier	frondeurs		fɹʌntɪɹ	fʁɔ̃dœʁ	
B	0.657	terrifying	timing	loanword	tɛɹᵻfaɪɪŋ	taɪmɪŋ	
B	0.657	professors	professeurs	cognate	pɹəfɛsɚz	pʁofɛsœʁ	
B	0.657	progression	regrets		pɹəɡɹɛʃən	ʁəɡʁɛ	
B	0.657	reservoir	revoir		ɹɛzɚvwɑːɹ	ʁəvwaʁ	
B	0.657	consult	consulte		kənsʌlt	kɔ̃sylt	
B	0.657	inviting	viking	loanword	ɪnvaɪɾɪŋ	vaɪkɪŋ	
B	0.657	exhibits	exercent		ɛɡzɪbɪts	ɛɡzɛʁs	
B	0.657	surroundings	round	loanword	sɚɹaʊndɪŋz	ɹaʊnd	
B	0.657	airways	tramways	loanword	ɛɹweɪz	tɹamweɪz	
B	0.657	preferably	prairies		pɹɛfɹəbli	pʁɛʁi	
B	0.657	controllers	trolls	loanword	kəntɹoʊlɚz	tɹəʊlz	
B	0.657	prostate	proteste		pɹɑːsteɪt	pʁotɛst	
B	0.656	million	malines		mɪliən	malin	
B	0.656	effects	affectent		ɪfɛkts	afɛkt	
B	0.656	starts	spots	loanword	stɑːɹts	spɒts	
B	0.656	discussion	discount	loanword	dɪskʌʃən	dɪskaʊnt	
B	0.656	identity	country	loanword	aɪdɛntᵻɾi	kʌntɹi	
B	0.656	selection	sélectionne		sᵻlɛkʃən	selɛksjɔn	
B	0.656	respond	round	loanword	ɹᵻspɑːnd	ɹaʊnd	
B	0.656	objects	adjectifs		ɑːbdʒɛkts	adʒɛktif	
B	0.656	luxury	lingerie		lʌkʃɚɹi	lɛ̃ʒʁi	
B	0.656	wooden	western	loanword	wʊdən	wɛstən	
B	0.656	feedback	physiques		fiːdbæk	fizik	
B	0.656	laboratory	librairies		læbɹətɔːɹi	libʁɛʁi	
B	0.656	examine	hexagone		ɛɡzæmɪn	ɛɡzaɡon	
B	0.656	exams	exigent		ɛɡzæmz	ɛɡziʒ	
B	0.656	lounge	round	loanword	laʊndʒ	ɹaʊnd	
B	0.656	albeit	orbite		ɔːlbiːɪt	ɔʁbit	
B	0.656	blunt	brunch	loanword	blʌnt	bɹʌntʃ	
B	0.656	recession	ressens		ɹᵻsɛʃən	ʁəsɛn	
B	0.656	destinations	destinés		dɛstɪneɪʃənz	dɛstine	
B	0.656	promotes	premiers		pɹəmoʊts	pʁəmje	
B	0.656	extinction	externes		ɛkstɪŋkʃən	ɛkstɛʁn	
B	0.656	frightened	fronde		fɹaɪʔn̩d	fʁɔ̃d	
B	0.656	ineffective	effective		ɪnɪfɛktɪv	efɛktiv	
B	0.655	before	bords		bᵻfoːɹ	bɔʁ	
B	0.655	world	oued		wɜːld	wɛd	
B	0.655	since	sens		sɪns	sɑ̃s	
B	0.655	thank	tank	loanword	θæŋk	taŋk	
B	0.655	fact	actes		fækt	akt	
B	0.655	hand	and	loanword	hænd	and	
B	0.655	pay	péri		peɪ	peʁi	
B	0.655	comes	quinze		kʌmz	kɛ̃z	
B	0.655	happy	hobby	loanword	hæpi	hɒbi	
B	0.655	ask	masques		æsk	mask	
B	0.655	asked	actes		æskt	akt	
B	0.655	works	ex		wɜːks	ɛks	
B	0.655	month	math	loanword	mʌnθ	maθ	
B	0.655	return	rênes		ɹᵻtɜːn	ʁɛn	
B	0.655	result	résultent		ɹɪzʌlt	ʁezylt	
B	0.655	bank	bacs		bæŋk	bak	
B	0.655	longer	longues		lɔŋɡɚ	lɔ̃ɡ	
B	0.655	federal	faibles		fɛdɚɹəl	fɛbl	
B	0.655	brother	bras		bɹʌðɚ	bʁa	
B	0.655	oil	oscille		ɔɪl	ɔsil	
B	0.655	terms	thèses		tɜːmz	tɛz	
B	0.655	figure	filles		fɪɡjɚ	fij	
B	0.655	fans	phases		fænz	faz	
B	0.655	gives	guise		ɡɪvz	ɡiz	
B	0.655	eight	évitent		eɪt	evit	
B	0.655	cancer	casses		kænsɚ	kas	
B	0.655	wonder	and	loanword	wʌndɚ	and	
B	0.655	choose	douze		tʃuːz	duz	
B	0.655	skin	skis		skɪn	ski	
B	0.655	touch	tâches		tʌtʃ	taːʃ	
B	0.655	spot	sentent		spɑːt	sɑ̃t	
B	0.655	lived	laide		lɪvd	lɛd	
B	0.655	runs	roses		ɹʌnz	ʁoz	
B	0.655	wind	oued		wɪnd	wɛd	
B	0.655	covered	codes		kʌvɚd	kod	
B	0.655	twitter	tirs		twɪɾɚ	tiʁ	
B	0.655	jack	déc		dʒæk	dek	
B	0.655	served	cède		sɜːvd	sɛd	
B	0.655	silver	sève		sɪlvɚ	sɛv	
B	0.655	weird	oued		wɪɹd	wɛd	
B	0.655	camp	caps		kæmp	kap	
B	0.655	gift	guette		ɡɪft	ɡɛt	
B	0.655	lucky	acquis		lʌki	aki	
B	0.655	bitch	biche		bɪtʃ	biʃ	
B	0.655	turns	thèses		tɜːnz	tɛz	
B	0.655	aid	égide		eɪd	eʒid	
B	0.655	thoughts	shirts	loanword	θɔːts	ʃɜːts	
B	0.655	valley	allie		væli	ali	
B	0.655	factor	actes		fæktɚ	akt	
B	0.655	legs	laisses		lɛɡz	lɛs	
B	0.655	measures	mèches		mɛʒɚz	mɛʃ	
B	0.655	guns	gaz		ɡʌnz	ɡaz	
B	0.655	letters	laisses		lɛɾɚz	lɛs	
B	0.655	milk	mecs		mɪlk	mɛk	
B	0.655	task	tac		tæsk	tak	
B	0.655	forgot	fente		fɚɡɑːt	fɑ̃t	
B	0.655	editor	aidait		ɛdɪɾɚ	ɛdɛ	
B	0.655	referred	raids		ɹᵻfɜːd	ʁɛd	
B	0.655	birds	baise		bɜːdz	bɛz	
B	0.655	fucked	fautes		fʌkt	fot	
B	0.655	frame	fréquents		fɹeɪm	fʁekɑ̃	
B	0.655	achieve	archives		ɐtʃiːv	aʁʃiv	
B	0.655	assume	zoom		ɐsuːm	zum	
B	0.655	cheese	dises		tʃiːz	diz	
B	0.655	tank	tac		tæŋk	tak	
B	0.655	pattern	pannes		pætɚn	pan	
B	0.655	severe	sire		sᵻvɪɹ	siʁ	
B	0.655	covers	causes		kʌvɚz	koz	
B	0.655	gap	grappes		ɡæp	ɡʁap	
B	0.655	tears	thèses		tɪɹz	tɛz	
B	0.655	asks	axes		æsks	aks	
B	0.655	bags	bases		bæɡz	baz	
B	0.655	pushed	pote		pʊʃt	pɔt	
B	0.655	maps	masses		mæps	mas	
B	0.655	skill	skis		skɪl	ski	
B	0.655	ugly	allie		ʌɡli	ali	
B	0.655	fitness	business	loanword	fɪtnəs	bɪznəs	
B	0.655	serves	seize		sɜːvz	sɛz	
B	0.655	spin	sen		spɪn	sɛn	
B	0.655	lips	lys		lɪps	lis	
B	0.655	ate	évitent		eɪt	evit	
B	0.655	cure	corps		kjʊɹ	kɔʁ	
B	0.655	chip	types		tʃɪp	tip	
B	0.655	edit	aidait		ɛdɪt	ɛdɛ	
B	0.655	failing	bowling	loanword	feɪlɪŋ	bəʊlɪŋ	
B	0.655	nuts	noces		nʌts	nos	
B	0.655	pump	pompes	cognate	pʌmp	pɔ̃p	
B	0.655	slip	sep		slɪp	sɛp	
B	0.655	backed	battent		bækt	bat	
B	0.655	worn	orne		woːɹn	ɔʁn	
B	0.655	refers	rose		ɹᵻfɜːz	ʁɔz	
B	0.655	trigger	très		tɹɪɡɚ	tʁɛ	
B	0.655	burns	baise		bɜːnz	bɛz	
B	0.655	picks	steaks	loanword	pɪks	steɪks	
B	0.655	mills	mises		mɪlz	miz	
B	0.655	sink	sic		sɪŋk	sik	
B	0.655	punk	pâques		pʌŋk	paːk	
B	0.655	bulk	banques		bʌlk	bɑ̃k	
B	0.655	colored	guilde		kʌlɚd	ɡild	
B	0.655	bits	bis		bɪts	bis	
B	0.655	chill	tels		tʃɪl	tɛl	
B	0.655	victor	vite		vɪktɚ	vit	
B	0.655	jam	dames		dʒæm	dam	
B	0.655	caps	casses		kæps	kas	
B	0.655	wrapped	rate		ɹæpt	ʁat	
B	0.655	thunder	and	loanword	θʌndɚ	and	
B	0.655	dishes	dises		dɪʃᵻz	diz	
B	0.655	fitted	perde		fɪɾᵻd	pɛʁd	
B	0.655	guilt	guette		ɡɪlt	ɡɛt	
B	0.655	ace	épices		eɪs	epis	
B	0.655	cups	casses		kʌps	kas	
B	0.655	cliff	kiffe		klɪf	kif	
B	0.655	slot	sentent		slɑːt	sɑ̃t	
B	0.655	smash	saches		smæʃ	saʃ	
B	0.655	butler	balles		bʌtlɚ	bal	
B	0.655	laughs	lasse		læfs	las	
B	0.655	cheer	tirs		tʃɪɹ	tiʁ	
B	0.655	pulse	penses		pʌls	pɑ̃s	
B	0.655	ripped	rites		ɹɪpt	ʁit	
B	0.655	filing	bowling	loanword	faɪlɪŋ	bəʊlɪŋ	
B	0.655	rats	rance		ɹæts	ʁɑ̃s	
B	0.655	servers	seize		sɜːvɚz	sɛz	
B	0.655	audit	honnêtes		ɔːdɪt	ɔnɛt	
B	0.655	bugs	bases		bʌɡz	baz	
B	0.655	finale	folies		fɪnɑːli	foli	
B	0.655	renewed	rude		ɹᵻnuːd	ʁyd	
B	0.655	sins	seize		sɪnz	sɛz	
B	0.655	burnt	bêtes		bɜːnt	bɛt	
B	0.655	anchor	tank	loanword	æŋkɚ	taŋk	
B	0.655	buses	bases		bʌsᵻz	baz	
B	0.655	paths	passes		pæθs	pas	
B	0.655	peers	pèsent		pɪɹz	pɛz	
B	0.655	utterly	allie		ʌɾɚli	ali	
B	0.655	enters	end	loanword	ɛntɚz	ɛnd	
B	0.655	spurs	seize		spɜːz	sɛz	
B	0.655	wished	ouest		wɪʃt	wɛst	
B	0.655	pigs	pèsent		pɪɡz	pɛz	
B	0.655	wicked	oued		wɪkᵻd	wɛd	
B	0.655	merger	manges		mɜːdʒɚ	mɑ̃ʒ	
B	0.655	runners	roses		ɹʌnɚz	ʁoz	
B	0.655	feared	perde		fɪɹd	pɛʁd	
B	0.655	lynch	ranch	loanword	lɪntʃ	ɹantʃ	
B	0.655	packs	passes		pæks	pas	
B	0.655	tubes	tousse		tuːbz	tus	
B	0.655	dodge	badge		dɑːdʒ	badʒ	
B	0.655	sonic	steak	loanword	sɑːnɪk	steɪk	
B	0.655	wizard	oued		wɪzɚd	wɛd	
B	0.655	wax	axes		wæks	aks	
B	0.655	beers	bises		bɪɹz	biz	
B	0.655	ducks	tex		dʌks	tɛks	
B	0.655	shaft	chatte		ʃæft	ʃat	
B	0.655	snack	sacs		snæk	sak	
B	0.655	stern	sonnent		stɜːn	sɔn	
B	0.655	cubs	causes		kʌbz	koz	
B	0.655	bids	bises		bɪdz	biz	
B	0.655	bully	plis		bʊli	pli	
B	0.655	damned	dinde		dæmd	dɛ̃d	
B	0.655	surplus	souplesse		sɜːplʌs	suplɛs	
B	0.655	tuned	tendent		tuːnd	tɑ̃d	
B	0.655	sync	sic		sɪŋk	sik	
B	0.655	niche	niches	cognate	nɪtʃ	niʃ	
B	0.655	curved	code		kɜːvd	kɔd	
B	0.655	prototype	prototypes	cognate	pɹoʊɾoʊtaɪp	pʁototip	
B	0.655	slots	spots	loanword	slɑːts	spɒts	
B	0.655	toddler	tables		tɑːdlɚ	tabl	
B	0.655	bats	basses		bæts	bas	
B	0.655	cube	cubes	cognate	kjuːb	kyb	
B	0.655	hacked	actes		hækt	akt	
B	0.655	tunes	tousse		tuːnz	tus	
B	0.655	mirrors	mises		mɪɹɚz	miz	
B	0.655	lacked	actes		lækt	akt	
B	0.655	pins	pèsent		pɪnz	pɛz	
B	0.655	feathers	fesses		fɛðɚz	fɛs	
B	0.655	banker	bacs		bæŋkɚ	bak	
