rank	en	fr	ladder	v5	v7	strict	loops	dual	cognate	sound	meaning
9	emily	un lie	A		A					0.828	0.352
9	emma	aimes	A		A					0.897	0.364
9	employees	héloïse	A		A					0.875	0.247
9	en eek	ethnique	A	A							
9	en eek	ethniques	A	A							
9	endure	être	A		A					0.690	0.612
9	enemies	un mise	A		A					0.784	0.429
9	energy	ennemies	A	B_safe	A					0.783	0.334
9	energy	un j	A		A					0.805	0.361
9	enforce	haines fosses	A	A	A					0.935	0.415
9	enforced	haines postent	A	A	A					0.786	0.426
9	engine	haines gin	A	A	A					0.990	0.277
9	engine	un gin	A		A					0.868	0.336
9	engineer	in in	A		A					0.816	0.290
9	engineered	haines jeun ides	A	A	A					0.924	0.128
9	enjoys	haines chose	A	A	A					0.906	0.353
9	enter	ensi	A	A	B					0.553	0.502
9	entering	un traîne	A		A					0.744	0.364
9	entertain	aident théine	A	A	A					0.958	0.355
9	entities	aident dix	A	A	A					0.927	0.430
9	entity	un tri	A		A					0.735	0.446
9	entrepreneur	hot reprenait	A	A	A					0.752	0.083
9	entry	country	A	B_safe	A					0.843	0.376
9	entry	un tri	A		A					0.735	0.381
9	envy	ennemis	A	B_safe	A					0.883	0.408
9	envy	un vie	A		A					0.828	0.360
9	enzyme	haines hammam	A	A	A					0.853	0.275
9	enzyme	s âme	A		A					0.862	0.212
9	equity	écris	A		A					0.810	0.380
9	erase	race	A		A					0.665	0.389
9	eric	erg	A		A					0.697	0.714
9	essential	sain gel	A	A	A					0.905	0.357
9	essential	seychelles	A		A					0.876	0.264
9	estate	cette	A		A					0.782	0.436
9	estimated	est merde	A		A					0.715	0.270
9	ethics	est x	A		A					0.848	0.373
9	event	vaine	A	A							
9	event	veine	A	A							
9	event	veines	A	A							
9	events	veine	A		A					0.953	0.434
9	every	ouvrit	A	B_safe	A					0.735	0.400
9	exam	exhibe	A	A	A					0.880	0.421
9	exam	exhume	A		A					0.874	0.259
9	exams	exempt	A		A					0.809	0.291
9	exceed	oxyde	A	A	A					0.938	0.271
9	excel	excède	A	A	A					0.904	0.376
9	excel	excès	A	A	A					0.886	0.262
9	exceptional	exception	A		A					0.814	0.384
9	exceptionally	excepté	A		A					0.789	0.343
9	excess	ex	A	A							
9	exchanges	axent chaînes chaise	A	A	A					0.885	0.384
9	excited	exact aide	A	A	A					0.855	0.291
9	exclusion	est clown	A		A					0.801	0.237
9	execute	excuse	A		A					0.866	0.324
9	executed	excuse	A		A					0.850	0.386
9	exercise	excès as	A	A							
9	exhaust	aigles ost	A	A	A					0.982	0.125
9	exhaust	exhorte	A	A	A					0.884	0.286
9	exhaust	existe	A	A	A					0.881	0.352
9	exhaust	existent	A	A	A					0.881	0.346
9	exhausted	exode	A	A							
9	exile	exact	A	A	A					0.807	0.290
9	exile	exhale	A		A					0.894	0.232
9	exit	exact	A		A					0.834	0.401
9	exon	exempt	A		A					0.863	0.356
9	exotic	exergue	A		A					0.719	0.380
9	expanding	expédie	A		A					0.860	0.410
9	expansion	expose	A		A					0.738	0.364
9	expect	experte	A	A	A					0.897	0.408
9	expect	inspecte	A		A					0.932	0.351
9	expect	respecte	A	A	A					0.920	0.433
9	expect	respectent	A	A	A					0.920	0.379
9	expecting	s pectine	A		A					0.933	0.293
9	expects	espèce	A		A					0.863	0.370
9	expelled	experte	A	B_safe	A					0.854	0.271
9	expelled	experts	A		A					0.844	0.240
9	expenditure	experts	A		A					0.782	0.325
9	expenses	expose	A		A					0.850	0.369
9	experiencing	expiration	A		A					0.758	0.357
9	experiment	expert menottes	A	A	A					0.831	0.425
9	experiment	s permette	A		A					0.828	0.391
9	experimental	exterminent elle	A	A	A					0.852	0.376
9	experimental	s permettait	A		A					0.817	0.355
9	experiments	s permette	A		A					0.817	0.398
9	expertise	exposent	A		A					0.847	0.399
9	expired	expo	A		A					0.825	0.320
9	exploded	explose	A	A							
9	exploded	explosent	A	A							
9	exploitation	exploser	A		A					0.750	0.191
9	exploited	explore	A	A							
9	exploration	exploré	A	A							
9	explore	explosent	A	A	A					0.897	0.225
9	explored	explose	A	A	A					0.872	0.219
9	explorer	explosent	A	A	A					0.897	0.155
9	explosions	explosent	A	A							
9	explosives	explose	A	A							
9	exports	expo	A		A					0.888	0.377
9	exposed	expo	A		A					0.849	0.445
9	exposure	expo	A		A					0.870	0.353
9	exposure	expose	A	A							
9	exposure	exposent	A	A							
9	expression	exprès	A	A							
9	extend	externe	A		A					0.885	0.367
9	extended	externe	A		A					0.870	0.428
9	extension	externes haines	A	A	A					0.902	0.255
9	extinct	excite	A		A					0.811	0.343
9	extracted	extraits	A		A					0.699	0.796
9	eye	haï	A		A					0.881	0.333
9	fa	fat	A		A					0.982	0.373
9	fabric	fabrique	A		A					0.847	0.421
9	faces	phase	A		A					0.831	0.296
9	facilities	fais litige	A	A	A					0.824	0.261
9	factories	factrice	A		A					0.854	0.439
9	factory	vaquent ri	A	A	A					0.879	0.329
9	factory	écris	A		A					0.744	0.320
9	facts	fax	A		A					0.955	0.364
9	fail	file	A		A					0.879	0.350
9	failing	féline	A		A					0.867	0.444
9	faint	faites	A		A					0.860	0.322
9	fairly	ferry	A	B_safe	A					0.778	0.241
9	fairy	ferry	A	B_safe	A					0.795	0.068
9	fairy	ferrées	A	A	A					0.770	0.429
9	fake	shake	A	B_safe	A					0.765	0.206
9	falls	fol	A	A	A					0.975	0.388
9	fans	phase	A		A					0.905	0.143
9	farewell	cervelle	A		A					0.873	0.293
9	farmers	formes	A		A					0.772	0.366
9	farms	formes	A		A					0.772	0.408
9	fat	faites	A		A					0.950	0.334
9	fathers	phase	A		A					0.922	0.204
9	fatty	ferry	A	B_safe	A					0.706	0.115
9	fatty	féerie	A		A					0.772	0.396
9	fault	volts	A	A	A					0.977	0.378
9	favorite	fièvre	A		A					0.790	0.327
9	fear	fie	A	A	A					0.887	0.419
9	fear	firent	A		A					0.829	0.361
9	feared	fis ode	A	A	A					0.812	0.436
9	feasible	fidèles	A		A					0.886	0.421
9	feasible	fies belle	A	A	A					0.939	0.385
9	feast	fils	A	A	A					0.894	0.400
9	feast	fiston	A	A	A					0.807	0.357
9	feast	piste	A		A					0.955	0.405
9	feat	frites	A	A	A					0.916	0.291
9	feather	fait	A		A					0.912	0.417
9	feathers	fès	A		A					0.887	0.372
9	feature	fiche	A	A							
9	feature	fiches	A	A							
9	feed	fi	A		A					0.912	0.357
9	feeder	fi	A		A					0.912	0.406
9	feeding	fine	A		A					0.845	0.279
9	feeds	fine	A		A					0.934	0.248
9	feeler	file	A		A					1.000	0.257
9	feelings	film	A		A					0.869	0.346
9	fees	frise	A	A	A					0.916	0.187
9	feet	fi	A		A					0.912	0.412
9	feet	frites	A	A	A					0.916	0.201
9	feet	fuite	A	A	A					0.858	0.354
9	feet	fuites	A	A	A					0.858	0.292
9	fellow	flow	A	B_safe	A					0.741	0.329
9	felony	félonie	A		A					0.927	0.297
9	felt	fêtes	A	A	A					0.929	0.420
9	female	final	A		A					0.822	0.381
9	feminine	fen in	A	A	A					0.723	0.342
9	fence	fesse	A	A	A					0.929	0.349
9	fence	fesses	A	A	A					0.929	0.285
9	fender	faites	A		A					0.915	0.353
9	ferrule	foule	A		A					0.777	0.360
9	ferry	ferré	A	A	A					0.770	0.223
9	ferry	ferrée	A	A	A					0.770	0.313
9	ferry	ferrées	A	A	A					0.770	0.331
9	fertility	fait lady	A	A	A					0.654	0.400
9	festival	cessent vol	A	A	A					0.891	0.365
9	festivals	cessent valse	A	A	A					0.882	0.388
9	fever	fiv	A		A					1.000	0.369
9	few	fou	A		A					0.883	0.442
9	fewer	fou	A		A					0.883	0.358
9	fi	fat	A		A					0.898	0.297
9	fiber	fab	A		A					0.906	0.234
9	field	file	A	A	A					0.975	0.209
9	field	files	A	A	A					0.975	0.195
9	fields	file	A		A					0.952	0.252
9	fierce	fis	A	A							
9	fight	fat	A	A							
9	fighter	far	A	A							
9	fighter	phare	A	A							
9	fighter	phares	A	A							
9	fighters	phase	A		A					0.881	0.207
9	fighting	farine	A		A					0.769	0.243
9	fights	face	A		A					0.881	0.351
9	fila	file	A		A					0.909	0.377
9	file	face	A		A					0.845	0.187
9	filed	face	A		A					0.838	0.193
9	files	phase	A		A					0.881	0.243
9	fill	file	A		A					0.979	0.349
9	fill	files	A	B_safe	A					0.979	0.361
9	finding	fanent in	A	A	A					0.745	0.386
9	fine	fan	A	A	A					0.906	0.392
9	fine	fans	A	A	A					0.906	0.288
9	fines	phase	A		A					0.881	0.298
9	finger	figues	A		A					0.914	0.340
9	fire	fa	A	A							
9	fire	fat	A		A					0.898	0.240
9	fired	fade	A	A							
9	fires	phase	A	A							
9	fires	phases	A	A							
9	firing	farine	A		A					0.769	0.271
9	firm	femme	A		A					0.950	0.386
9	first	faste	A	B_safe	A					0.955	0.399
9	firstly	faste lies	A	A	A					0.968	0.340
9	fish	fiche	A		A					0.979	0.424
9	fish	fiches	A	B_safe	A					0.979	0.422
9	fist	faste	A	B_safe	A					0.909	0.249
9	fit	fêtes	A	B_safe	A					0.975	0.343
9	fitness	finesse	A		A					0.874	0.395
9	five	fat ive	A	A	A					0.988	0.233
9	five	fauve	A		A					0.853	0.444
9	fixed	textes	A		A					0.936	0.420
9	flag	flaque	A		A					0.958	0.218
9	flag	flingue	A	B_safe	A					0.932	0.233
9	flags	flics	A		A					0.915	0.324
9	flash	flèches	A	B_safe	A					0.955	0.434
9	flat	flûte	A	B_safe	A					0.909	0.325
9	flats	face	A		A					0.835	0.280
9	flavor	fleuve	A		A					0.885	0.300
9	fleam	lime	A		A					0.975	0.410
9	fleas	lise	A		A					0.975	0.328
9	fleas	plisse	A	A	A					0.967	0.408
9	fled	laide	A	A	A					0.975	0.429
9	flee	flippe	A	A	A					0.921	0.242
9	flee	folies	A	A	A					0.859	0.303
9	flee	lie	A		A					0.965	0.284
9	flees	lise	A		A					0.975	0.407
9	fleet	flûte	A	B_safe	A					0.962	0.392
9	flexible	flics belle	A	A	A					0.898	0.319
9	flies	flash	A	B_safe	A					0.793	0.126
9	flight	flatte	A		A					0.908	0.154
9	flight	flottes	A	B_safe	A					0.838	0.450
9	flights	place	A		A					0.872	0.287
9	float	flot	A		A					0.875	0.436
9	float	flow	A	B_safe	A					0.786	0.405
9	floating	flot in	A	A	A					0.745	0.445
9	flock	flaque	A		A					0.989	0.397
9	flood	flot	A		A					0.895	0.341
9	floor	flore	A	A	A					0.845	0.312
9	floor	flores	A		A					0.864	0.349
9	floored	flore	A		A					0.848	0.254
9	floors	flore	A		A					0.873	0.311
9	floors	flottes	A	B_safe	A					0.880	0.356
9	flora	florins	A		A					0.773	0.444
9	floss	flotte	A		A					0.961	0.441
9	floss	place	A	A	A					0.918	0.260
9	flour	flow	A	B_safe	A					0.733	0.241
9	flow	flot	A	A	A					0.902	0.446
9	flower	flow	A	B_safe	A					0.733	0.233
9	flowers	flash	A	B_safe	A					0.793	0.198
9	flown	flot	A		A					0.875	0.389
9	flows	flot	A		A					0.875	0.433
9	fluids	flûte	A		A					0.850	0.402
9	flush	flash	A	B_safe	A					0.782	0.407
9	flush	flashes	A		A					0.977	0.398
9	flute	flou	A		A					0.921	0.439
9	flying	flamme	A		A					0.807	0.340
9	fm	est hem	A		A					0.867	0.438
9	foam	femme	A		A					0.853	0.324
9	focus	fox	A		A					0.833	0.303
9	foil	fol	A	A	A					0.906	0.441
9	foil	folle	A	A	A					0.906	0.360
9	foil	folles	A	A	A					0.906	0.335
9	fold	solde	A		A					0.839	0.428
9	folder	solde	A		A					0.839	0.344
9	folding	holding	A		A					0.683	0.384
9	folks	fox	A	B_safe	A					0.889	0.356
9	follow	flow	A	B_safe	A					0.741	0.434
9	font	phone	A	A	A					0.975	0.219
9	food	fou	A		A					0.912	0.402
9	food	foudre	A	A	A					0.975	0.377
9	food	foudres	A	A	A					0.975	0.359
9	foods	four	A		A					0.881	0.281
9	foot	faites	A		A					0.968	0.401
9	footage	forge	A		A					0.756	0.200
9	football	but bol	A		A					0.909	0.336
9	footballer	but bol	A		A					0.909	0.320
9	for	phosphore	A	A							
9	force	forcent	A	A	A					0.845	0.406
9	force	fox	A	A	A					0.845	0.207
9	forces	fausse	A		A					0.908	0.319
9	ford	fautes	A		A					0.915	0.254
9	ford	fondent	A	B_safe	A					0.881	0.279
9	fording	fontaine	A	A	A					0.831	0.284
9	forecast	forte	A		A					0.786	0.320
9	forehead	phoques aident	A	A	A					0.892	0.252
9	foreign	fortunes	A	B_safe	A					0.760	0.415
9	foreigners	force	A		A					0.776	0.135
9	forelegs	falaise	A		A					0.843	0.379
9	forensic	fresque	A		A					0.716	0.386
9	foresaw	force	A		A					0.781	0.308
9	forest	forte	A		A					0.788	0.414
9	forestry	forcent ri	A	A	A					0.777	0.284
9	forestry	forcé	A		A					0.755	0.304
9	forever	rêve	A	A							
9	forever	rêvent	A	A							
9	forever	rêves	A	A							
9	forget	faîtes	A	A							
9	forget	fête	A	A							
9	forget	fêtes	A	A							
9	forgive	fèves	A		A					0.895	0.370
9	fork	foc	A		A					0.929	0.047
9	fork	fox	A	A	A					0.908	0.228
9	forked	forte	A		A					0.885	0.341
9	forked	fox	A	A	A					0.922	0.247
9	formats	former	A		A					0.817	0.258
9	formed	forme	A	A							
9	formed	forment	A	A							
9	forms	forme	A	A							
9	forms	forment	A	A							
9	fort	fortin	A	A							
9	fortress	portrait	A		A					0.727	0.354
9	forty	for	A		A					0.750	0.364
9	forty	voter	A	A	A					0.773	0.179
9	forum	forment	A	A	A					0.780	0.357
9	forwards	force	A		A					0.844	0.422
9	fossil	faciles	A		A					0.911	0.343
9	foster	faste	A	A	A					0.989	0.222
9	fought	fautes	A		A					0.979	0.296
9	fought	fonte	A	B_safe	A					0.975	0.325
9	fought	fontes	A	B_safe	A					0.975	0.222
9	fought	frotte	A	A	A					0.916	0.278
9	fought	photo	A	A	A					0.783	0.200
9	fought	photos	A	A	A					0.783	0.190
9	fought	vote	A	B_safe	A					0.975	0.278
9	fought	votent	A	B_safe	A					0.954	0.261
9	fought	votes	A	B_safe	A					0.954	0.301
9	founded	fanent aide	A	A	A					0.915	0.375
9	founder	fade	A		A					0.881	0.354
9	fountain	fanent in	A	A	A					0.753	0.360
9	fourteen	farine	A		A					0.788	0.316
9	fox	fax	A	A	A					0.989	0.406
9	fragile	frit châle	A	A	A					0.783	0.431
9	frames	fraises	A		A					0.708	0.078
9	franchise	freinent chasse	A	A	A					0.802	0.229
9	frat	frites	A	A	A					0.795	0.358
9	fraud	fronde	A	A	A					0.817	0.330
9	fraud	frotte	A	A	A					0.821	0.309
9	fraud	rode	A		A					0.854	0.194
9	free	fruits	A	A	A					0.729	0.220
9	free	furie	A	A	A					0.702	0.358
9	free	offrit	A	A	A					0.654	0.620
9	freebie	frémit	A		A					0.798	0.407
9	freeboard	fripon	A		A					0.776	0.347
9	freeboard	friponne	A	A	A					0.807	0.303
9	freed	frite	A	A	A					0.821	0.287
9	freed	frites	A	A	A					0.821	0.202
9	freed	rides	A	A	A					0.854	0.207
9	freedom	frime	A		A					0.697	0.503
9	freest	frites	A		A					0.727	0.204
9	freestyle	cristal	A	B_safe	A					0.801	0.257
9	freestyle	fatal	A		A					0.744	0.185
9	freestyle	frisent al	A	A	A					0.827	0.338
9	freight	frites	A	B_safe	A					0.718	0.050
9	frequently	fricotent lis	A	A	A					0.859	0.382
9	freshman	fraîchement	A	A	A					0.801	0.440
9	friday	frappée	A		A					0.690	0.646
9	fridge	frais	A		A					0.699	0.304
9	fried	phrase	A		A					0.715	0.335
9	fried	phrases	A	B_safe	A					0.715	0.309
9	friendly	freiner lies	A	A	A					0.785	0.409
9	fries	phrase	A	A	A					0.742	0.190
9	fries	phrases	A	A	A					0.742	0.198
9	frog	frac	A		A					0.809	0.341
9	front	francs	A		A					0.662	0.317
9	frontier	frein tee	A	A	A					0.604	0.464
9	frozen	frais haine	A	A	A					0.735	0.307
9	fruit	foutent	A	A	A					0.916	0.266
9	fruit	route	A	A	A					0.854	0.153
9	fruits	fritz	A	A	A					0.792	0.245
9	frustration	pressent résonne	A	A	A					0.752	0.419
9	fry	francs	A		A					0.653	0.365
9	fuckin	fan	A		A					0.810	0.439
9	fucks	fax	A	A	A					0.977	0.404
9	fuller	foule	A		A					0.979	0.327
9	fully	folies	A	A	A					0.925	0.382
9	funds	phase	A		A					0.885	0.276
9	gain	gué haines	A	A	A					0.986	0.360
9	gained	guide	A		A					0.856	0.314
9	gains	gaz	A		A					0.831	0.331
9	games	gaz	A		A					0.831	0.293
9	garage	grange	A	A							
9	garden	garde	A		A					0.767	0.387
9	gasoline	gars ligne	A	A	A					0.867	0.235
9	gasoline	gazoline	A		A					0.921	0.435
9	gathered	guide	A		A					0.887	0.379
9	gawd en	golden	A	A							
9	gb	débit	A		A					0.897	0.407
9	gdp	d hippie	A		A					0.886	0.242
9	gear	guerre	A		A					0.825	0.407
9	gears	guise	A	A	A					0.909	0.440
9	gene	jeans	A	A	A					0.763	0.222
9	genes	jeans	A	A	A					0.748	0.190
9	genesis	djinns hisse	A	A	A					0.933	0.265
9	genius	jeans	A	A							
9	genome	binôme	A		A					0.817	0.434
9	gentle	jet elle	A	A							
9	gently	d lie	A		A					0.850	0.395
9	get	ghetto	A	A	A					0.798	0.324
9	getting	guerre	A		A					0.768	0.389
9	ghetto	guerre	A		A					0.722	0.279
9	gifted	guide	A		A					0.889	0.440
9	glad	glandes	A	B_safe	A					0.943	0.277
9	gladly	glande lies	A	A	A					0.960	0.276
9	gladly	glisser	A		A					0.833	0.421
9	glance	glace	A		A					0.913	0.316
9	glance	glaces	A	B_safe	A					0.913	0.389
9	glass	glace	A	A	A					0.977	0.244
9	glass	glaces	A	A	A					0.977	0.381
9	glasses	glace	A		A					0.955	0.246
9	glen	gaine	A	A	A					0.916	0.437
9	glenn	glass	A		A					0.836	0.322
9	glory	chlorés	A		A					0.781	0.325
9	glory	coloris	A	B_safe	A					0.734	0.379
9	glory	glass rient	A	A	A					0.819	0.402
9	glove	glaive	A		A					0.971	0.244
9	gloves	glaive	A		A					0.950	0.221
9	glue	clou	A		A					0.991	0.364
9	glue	clous	A	B_safe	A					0.991	0.328
9	gm	gym	A		A					0.840	0.285
9	goat	goutte	A		A					0.853	0.328
9	goats	gosse	A		A					0.860	0.406
9	goddamn	gamme	A		A					0.821	0.410
9	gold	gaule	A		A					0.881	0.409
9	gold	guilde	A	B_safe	A					0.838	0.408
9	gone	conne	A	B_safe	A					0.975	0.352
9	google	goûts gal	A	A	A					0.979	0.278
9	gosh	gâche	A	B_safe	A					0.987	0.433
9	got	gate	A	B_safe	A					0.987	0.360
9	gov	gave	A	B_safe	A					0.987	0.413
9	governors	gaz	A		A					0.885	0.255
9	gown	down	A	B_safe	A					0.751	0.255
9	gown	gagne	A		A					0.887	0.324
9	gp	hippie	A		A					0.879	0.271
9	grabbed	grappe	A		A					0.796	0.354
9	grace	graisses	A	B_safe	A					0.734	0.208
9	grace	grèce	A		A					0.734	0.412
9	grade	gris	A		A					0.668	0.471
9	grades	grise	A		A					0.716	0.246
9	graduate	gadget	A		A					0.813	0.153
9	graham	gramme	A		A					0.660	0.557
9	grain	gré haines	A	A	A					0.854	0.333
9	grains	grise	A		A					0.716	0.436
9	gran	graines	A		A					0.806	0.356
9	granite	gratte	A		A					0.688	0.421
9	grant	gratte	A	B_safe	A					0.772	0.400
9	grants	grâce	A		A					0.760	0.439
9	grapes	grèce	A		A					0.720	0.305
9	graphic	grec	A		A					0.696	0.422
9	grasp	grappe	A		A					0.772	0.366
9	grass	grâce	A	A	A					0.829	0.449
9	grass	grâces	A	A	A					0.829	0.417
9	grave	grèves	A	B_safe	A					0.734	0.220
9	grave	gré ive	A	A	A					0.856	0.419
9	gravel	gras elle	A	A	A					0.831	0.362
9	graves	grèves	A		A					0.720	0.223
9	grease	gris	A	A	A					0.750	0.448
9	grease	grises	A	A	A					0.833	0.339
9	greatly	créent lis	A	A							
9	greece	gris	A		A					0.750	0.340
9	greed	gris	A		A					0.750	0.396
9	greed	guides	A	A	A					0.916	0.209
9	greed	ride	A	A	A					0.870	0.233
9	greed	rides	A	A	A					0.870	0.196
9	greedy	grille	A		A					0.700	0.247
9	greedy	gris	A	A							
9	green	gris	A	A	A					0.750	0.439
9	greens	grise	A	A	A					0.794	0.334
9	greens	grises	A	A	A					0.794	0.290
9	greeny	grille	A		A					0.700	0.311
9	greeter	greta	A	A	B					0.557	0.512
9	grew	goût	A		A					0.883	0.239
9	grew	group	A	A	A					0.750	0.256
9	grew	groupe	A	A	A					0.750	0.303
9	grew	groupes	A	A	A					0.750	0.292
9	grid	grades	A	B_safe	A					0.761	0.265
9	grid	gris	A		A					0.728	0.298
9	griffin	graines	A		A					0.696	0.274
9	grill	grêle	A	A	A					0.829	0.350
9	grim	grammes	A	B_safe	A					0.761	0.389
9	grin	graines	A		A					0.829	0.191
9	grind	grade	A	A	A					0.739	0.347
9	grind	grades	A	A	A					0.739	0.281
9	grinding	cran digne	A	A	A					0.780	0.447
9	groceries	grises cerises	A	A	A					0.724	0.327
9	groceries	grossi	A		A					0.751	0.388
9	groceries	grès hérisse	A	A	A					0.729	0.358
9	groom	groupe	A		A					0.794	0.332
9	ground	grade	A	A	A					0.739	0.440
9	ground	grades	A	A	A					0.739	0.306
9	grounded	crânes aide	A	A	A					0.810	0.312
9	group	groupés	A	A	A					0.699	0.943
9	growing	grogne	A		A					0.673	0.383
9	grows	gros	A		A					0.696	0.444
9	guard	gardent	A	A	A					0.860	0.343
9	guess	gay	A		A					0.912	0.399
9	guess	graisses	A	A	A					0.916	0.429
9	guessing	gaine	A		A					0.816	0.401
9	guest	est	A	A	A					0.739	0.422
9	guests	gaie cessent	A	A							
9	guide	gaz	A		A					0.875	0.397
9	guilt	kilt	A		A					0.958	0.289
9	guinea	gui nient	A	A	A					0.984	0.425
9	guitar	gare	A		A					0.682	0.351
9	gulf	golf	A		A					0.955	0.215
9	gum	gamme	A		A					0.975	0.360
9	gum	gammes	A	B_safe	A					0.975	0.338
9	had	hâte	A	A							
9	hair	air	A		A					0.710	0.298
9	hare	air	A		A					0.710	0.375
9	harm	arme	A		A					0.730	0.440
9	harry	henri	A		A					0.685	0.504
9	has	aise	A	A							
9	has	as	A	A							
9	hated	hard	A		A					0.633	0.289
9	hawks	axe	A		A					0.824	0.381
9	hd	et dit	A		A					0.839	0.336
9	heal	il	A		A					0.893	0.420
9	healed	guilde	A	B_safe	A					0.909	0.275
9	healthcare	et caire	A		A					0.715	0.290
9	heartbeat	et bit	A		A					0.774	0.314
9	heavier	avis	A		A					0.817	0.350
9	heavy	avis	A		A					0.817	0.447
9	hebrew	hibou	A		A					0.843	0.448
9	heck	chèque	A		A					0.887	0.414
9	heel	il	A		A					0.893	0.430
9	heir	air	A		A					0.768	0.249
9	henry	un ri	A		A					0.683	0.541
9	here	ion	A	A							
9	here	ions	A	A							
9	historian	et taurine	A		A					0.741	0.407
9	history	est ri	A		A					0.710	0.400
9	hiv	et avis	A		A					0.797	0.363
9	holy	colis	A		A					0.839	0.421
9	honda	en de	A		A					0.682	0.841
9	honorable	en rebelles	A		A					0.821	0.396
9	hooked	actes	A		A					0.797	0.392
9	horn	orne	A	A							
9	horror	or	A		A					0.710	0.449
9	hourly	allie	A	A							
9	hours	eyes	A	B_safe	A					0.769	0.354
9	hp	et pi	A		A					0.839	0.440
9	https	et dit pièce	A		A					0.796	0.298
9	hungary	un gris	A		A					0.726	0.298
9	hungry	un gris	A		A					0.726	0.238
9	hurts	shirts	A	B_safe	A					0.786	0.187
9	ibm	abîme	A		A					0.807	0.434
9	ice	as	A	A							
9	id	hait dits	A	A	A					0.916	0.419
9	id	haïti	A		A					0.916	0.232
9	identities	et un prises	A		A					0.670	0.412
9	identity	et un tri	A		A					0.661	0.403
9	imagery	mythes ri	A	A	A					0.771	0.401
9	impressed	un presse	A		A					0.765	0.414
9	impression	un prêche	A		A					0.717	0.335
9	improved	un prouvent	A		A					0.765	0.448
9	improves	un prouvent	A		A					0.765	0.377
9	improving	un prouvent	A		A					0.717	0.401
9	inclusion	un clown	A		A					0.799	0.171
