combined	sound	semantic	band	en	fr	flags	en_ipa	fr_ipa
0.551	0.785	0.404	related	fucks	fax		fʌks	faks
0.551	0.785	0.403	related	ct	sidi		siːtiː	sidi
0.551	0.92	0.197	unrelated	dictator	piquent été	multiword	dɪkteɪtɐ	pik ete
0.551	0.785	0.403	related	save	ses ive	multiword	seɪv	seiv
0.551	0.781	0.410	related	meets	miss		miːts	mis
0.551	0.96	0.147	unrelated	rental	rhin tel	multiword	ɹɛntəl	ʁɛ̃ tɛl
0.551	0.822	0.340	unrelated	scream	crimes		skɹiːm	kʁim
0.551	0.921	0.196	unrelated	court art	constante	multiword	kɔːtɑːt	kɔ̃stɑ̃t
0.550	0.791	0.392	related	taste	textes		teɪst	tekst
0.550	0.791	0.392	related	style	stables		staɪl	stabl
0.550	0.822	0.339	unrelated	naughty	notice		nɔːti	nɔtis
0.550	0.791	0.392	related	crane	créent aune	multiword	kɹeɪn	kʁeon
0.550	0.758	0.452	related	closer	closes		kloʊsɚ	kloz
0.550	0.781	0.409	related	shared	chères		ʃeəd	ʃɛʁ
0.550	0.785	0.402	related	dummy	demis		dʌmi	dəmi
0.550	0.74	0.487	related	bot	battent		bɑːt	bat
0.550	0.781	0.409	related	falls	folle		fɔːlz	fɔl
0.550	0.781	0.408	related	rep	crêpes		ɹɛp	kʁɛp
0.550	0.77	0.429	related	step	stops		stɛp	stɔp
0.550	0.755	0.457	related	zest	test		zɛst	tɛst
0.550	0.756	0.455	related	proceed	président		pɹəsiːd	pʁezidɑ̃
0.550	0.822	0.338	unrelated	vs	vitesses		viːɛs	vitɛs
0.550	0.785	0.401	related	puppy	papi		pʌpi	papi
0.550	0.781	0.408	related	deals	dix		diːlz	dis
0.550	0.73	0.506	related	mat	maths		mæt	mat
0.550	0.781	0.408	related	seem	ciment		siːm	simɑ̃
0.550	0.73	0.506	related	fin	fines		fɪn	fin
0.550	0.793	0.387	related	sox	saxe		sɒks	saks
0.550	0.786	0.399	related	near	nient		niə	ni
0.550	0.963	0.142	unrelated	senses	sain six	multiword	sɛnsɪz	sɛ̃ sis
0.550	0.817	0.346	unrelated	exhaust	existent		ɛɡzɔːst	ɛɡzist
0.550	0.9	0.222	unrelated	weeks	luxe	generative	wiːks	lyks
0.550	0.73	0.506	related	bug	bagues		bʌɡ	baɡ
0.550	0.763	0.441	related	rocky	requis		ɹɒki	ʁəki
0.550	0.822	0.337	unrelated	pets	pet anses	multiword	pɛts	pɛtɑ̃s
0.550	0.935	0.176	unrelated	traded	trait aide	multiword	tɹeɪdɪd	tʁɛ ɛd
0.550	0.791	0.390	related	taste	texte		teɪst	tekst
0.550	0.764	0.439	related	pronounced	prenantes		pɹənaʊnst	pʁənɑ̃t
0.549	0.73	0.505	related	baud	botes		bɔːd	bɔt
0.549	0.781	0.407	related	root	croûte		ɹuːt	kʁut
0.549	0.794	0.384	related	bail	bill		beɪl	bɪl
0.549	0.786	0.398	related	why	oie		waɪ	wa
0.549	0.822	0.336	unrelated	dressed	restes		dɹɛst	ʁɛst
0.549	0.81	0.356	related	lemon	lez manne	multiword	lɛmən	lɛman
0.549	0.785	0.399	related	money	manie		mʌni	mani
0.549	0.798	0.376	related	excel	excède		ɛksɛl	ɛksɛd
0.549	0.781	0.406	related	calls	colle		kɔːlz	kɔl
0.549	0.822	0.336	unrelated	cost	costaud		kɒst	kɔsto
0.549	1.0	0.098	unrelated	cream	crimes		kɹiːm	kʁim
0.549	0.781	0.406	related	pairs	pères		peəz	pɛʁ
0.549	0.793	0.384	related	socks	saxe		sɒks	saks
0.549	0.793	0.384	related	block	black		blɒk	blak
0.549	0.781	0.405	related	beers	bise		biəz	biz
0.549	0.906	0.211	unrelated	extending	axent haines in	multiword	ɛkstɛndɪŋ	aks ɛn in
0.549	0.755	0.453	related	zest	teste		zɛst	tɛst
0.549	0.781	0.405	related	letter	lèvres		lɛtɐ	lɛvʁ
0.549	0.763	0.438	related	moist	modestes		mɔɪst	mɔdɛst
0.549	0.73	0.503	related	cease	sises		siːs	siz
0.548	0.755	0.453	related	broader	brosse		bɹɔːdɐ	bʁɔs
0.548	0.822	0.334	unrelated	greens	grise		ɡɹiːnz	ɡʁiz
0.548	0.781	0.404	related	smell	selles		smɛl	sɛl
0.548	0.781	0.404	related	leaves	lise		liːvz	liz
0.548	0.98	0.119	unrelated	treason	tries haine	multiword	tɹiːzən	tʁi ɛn
0.548	0.793	0.383	related	plot	plate		plɒt	plat
0.548	0.73	0.502	related	pick	piques		pɪk	pik
0.548	0.785	0.397	related	six	sexes		sɪks	sɛks
0.548	0.73	0.501	related	peace	pise		piːs	piz
0.548	0.822	0.333	unrelated	troll	roll		tɹəʊl	ɹəʊl
0.548	0.781	0.403	related	fools	foule		fuːlz	ful
0.548	0.73	0.501	related	kill	quels		kɪl	kɛl
0.548	0.73	0.501	related	bead	bittent		biːd	bit
0.548	0.77	0.423	related	cloth	cloches		klɒθ	klɔʃ
0.548	0.77	0.423	related	rust	restes		ɹʌst	ʁɛst
0.548	0.793	0.381	related	glass	glaces		ɡlɑːs	ɡlas
0.548	0.907	0.208	unrelated	stranded	strings aide	multiword	stɹændɪd	stʁiŋ ɛd
0.548	0.918	0.193	unrelated	supporters	sabot aise	multiword	səpɔːtəz	sabo ɛz
0.547	0.822	0.332	unrelated	support	spot		səpɔːt	spɔt
0.547	0.928	0.180	unrelated	transportation	traînes pot échine	multiword	tɹænspɔːteɪʃən	tʁɛn po eʃin
0.547	0.758	0.444	related	waist	ouest		weɪst	wɛst
0.547	0.73	0.499	related	min	mènent		mɪn	mɛn
0.547	0.821	0.333	unrelated	grain	gré haines	multiword	ɡɹeɪn	ɡʁeɛn
0.547	0.94	0.164	unrelated	investor	haines ester	multiword	ɪnvɛstɐ	ɛn ɛste
0.547	0.781	0.401	related	any	ethnies		ɛni	ɛtni
0.547	0.821	0.332	unrelated	portion	poches haines	multiword	pɔːʃən	pɔʃɛn
0.547	0.911	0.201	unrelated	pecks	box	generative	pɛks	bɔks
0.547	0.73	0.498	related	tool	tulle		tuːl	tyl
0.547	0.781	0.400	related	leap	slip		liːp	slip
0.547	0.73	0.498	related	cease	sise		siːs	siz
0.547	0.781	0.400	related	pence	peines		pɛns	pɛn
0.547	0.785	0.393	related	porn	bornes		pɔːn	bɔʁn
0.547	0.833	0.313	unrelated	might	math		maɪt	mat
0.547	0.73	0.498	related	learn	laine		lɜːn	lɛn
0.547	0.781	0.400	related	lend	laine		lɛnd	lɛn
0.547	0.781	0.400	related	trek	trait		tɹɛk	tʁɛ
0.547	0.785	0.393	related	bunny	béni		bʌni	beni
0.547	0.73	0.498	related	bead	bite		biːd	bit
0.547	0.822	0.330	unrelated	torture	torche		tɔːtʃɐ	tɔʁʃ
0.547	0.925	0.182	unrelated	velocity	vélos tee	multiword	vəlɒsɪti	velo ti
0.547	0.781	0.400	related	feast	fils		fiːst	fis
0.546	0.73	0.497	related	pen	benne		pɛn	bɛn
0.546	0.73	0.497	related	pet	pinte		pɛt	pɛ̃t
0.546	0.822	0.329	unrelated	treat	truite		tɹiːt	tʁɥit
0.546	0.781	0.399	related	store	stocks		stɔː	stɔk
0.546	0.781	0.399	related	send	scène		sɛnd	sɛn
0.546	0.781	0.399	related	sent	sets		sɛnt	sɛt
0.546	0.781	0.399	related	sense	scènes		sɛns	sɛn
0.546	0.792	0.379	related	explains	explosent		ɛkspleɪnz	ɛksploz
0.546	0.822	0.329	unrelated	fellow	flow		fɛləʊ	fləʊ
0.546	0.837	0.305	unrelated	normally	nomma lies	multiword	nɔːməli	nɔmali
0.546	0.821	0.330	unrelated	awkward	oc oued	multiword	ɔːkwəd	ɔkwɛd
0.546	0.785	0.391	related	shake	chez hic	multiword	ʃeɪk	ʃeik
0.546	0.817	0.336	unrelated	bedroom	bey drames	multiword	bɛdɹuːm	bɛdʁam
0.546	0.798	0.368	related	rainy	réunis		ɹeɪni	ʁeyni
0.546	0.822	0.328	unrelated	messy	merci		mɛsi	mɛʁsi
0.546	0.915	0.193	unrelated	deed irked	distinctes	multiword	diːdɜːkt	distɛ̃kt
0.546	0.96	0.137	unrelated	mainstream	mines trime	multiword	meɪnstɹiːm	min tʁim
0.546	0.93	0.174	unrelated	extraordinary	extrait ignorer	multiword	ɛkstɹɔːdɪnəɹi	ɛkstʁɛ iɲɔʁe
0.546	0.833	0.310	unrelated	mike	mac		maɪk	mak
0.546	0.833	0.310	unrelated	cone	cône	cognate	kəʊn	kon
0.546	0.822	0.327	unrelated	tightly	tartes lies	multiword	taɪtli	taʁtli
0.546	0.73	0.495	related	goose	gus		ɡuːs	ɡys
0.546	0.781	0.397	related	best	bêtes		bɛst	bɛt
0.546	0.912	0.196	unrelated	techies	déguise	generative	tɛkɪz	deɡiz
0.546	0.755	0.445	related	road	roll		ɹəʊd	ɹəʊl
0.546	0.901	0.211	unrelated	shoot ease	justice	multiword	ʃuːtiːz	ʒystis
0.545	0.781	0.397	related	bury	brie		bɛɹi	bʁi
0.545	0.781	0.397	related	scoop	soupe		skuːp	sup
0.545	0.785	0.389	related	sailor	cl		seɪlɐ	seɛl
0.545	0.885	0.232	unrelated	outlet	athlète		aʊtlɛt	atlɛt
0.545	0.833	0.309	unrelated	pose	pauses		pəʊz	poz
0.545	0.728	0.497	related	based	buste		beɪst	byst
0.545	0.786	0.387	related	deer	dis		diə	di
0.545	0.804	0.356	related	decreased	districts		diːkɹiːsd	distʁikt
0.545	0.932	0.169	unrelated	installed	haines solde	multiword	ɪnstɔːld	ɛn sɔld
0.545	0.785	0.388	related	shine	chats haines	multiword	ʃaɪn	ʃaɛn
0.545	0.781	0.395	related	cent	sept		sɛnt	sɛt
0.545	0.77	0.414	related	sect	sexe		sɛkt	sɛks
0.544	0.799	0.363	related	possession	pesait zen	multiword	pəzɛʃən	pəzɛzɛn
0.544	0.781	0.394	related	reads	ride		ɹiːdz	ʁid
0.544	0.784	0.389	related	traced	trust		tɹeɪst	tʁœst
0.544	0.781	0.394	related	route	croûte		ɹuːt	kʁut
0.544	0.781	0.394	related	source	sauce		sɔːs	sos
0.544	0.786	0.385	related	rear	ris		ɹiə	ʁi
0.544	0.798	0.364	related	wiped	oies opte	multiword	waɪpt	waɔpt
0.544	0.822	0.324	unrelated	scream	crime		skɹiːm	kʁim
0.544	0.785	0.386	related	merry	mairie		mɛɹi	meʁi
0.544	0.763	0.426	related	sorry	séries		sɒɹi	seʁi
0.544	0.822	0.324	unrelated	drown	down		dɹaʊn	daʊn
0.544	0.94	0.157	unrelated	protector	prêt excès	multiword	pɹətɛktɐ	pʁɛ ɛksɛ
0.544	0.781	0.393	related	ref	greffe		ɹɛf	ɡʁɛf
0.544	0.932	0.167	unrelated	beating	meeting	generative	biːtɪŋ	mitiŋ
0.544	0.73	0.490	related	suit	soude		suːt	sud
0.544	0.73	0.490	related	dirt	dote		dɜːt	dɔt
0.544	0.781	0.393	related	meals	mise		miːlz	miz
0.544	0.781	0.392	related	lost	ost		lɒst	ɔst
0.544	0.785	0.385	related	line	lacs haines	multiword	laɪn	laɛn
0.544	0.822	0.323	unrelated	agrees	grises		ɐɡɹiːz	ɡʁiz
0.544	0.833	0.305	unrelated	white	watts		waɪt	wat
0.544	0.74	0.469	related	bra	bras	cognate	bɹɑː	bʁa
0.544	0.785	0.385	related	merry	mairies		mɛɹi	meʁi
0.543	0.822	0.322	unrelated	seized	sis ode	multiword	siːzd	sizɔd
0.543	0.781	0.392	related	bells	belle		bɛlz	bɛl
0.543	0.73	0.488	related	bomb	baume		bɒm	bom
0.543	0.748	0.452	related	doctor	dicte		dɒktɐ	dikt
0.543	0.781	0.391	related	belly	belles		bɛli	bɛl
0.543	0.822	0.321	unrelated	bless	blessés		blɛs	blɛse
0.543	0.785	0.384	related	mode	me ode	multiword	məʊd	məɔd
0.543	0.822	0.321	unrelated	clean	collines		kliːn	kɔlin
0.543	0.785	0.382	related	fully	folies		fʊli	fɔli
0.542	0.793	0.368	related	marsh	marchent		mɑːʃ	maʁʃ
0.542	0.798	0.359	related	rainy	réunies		ɹeɪni	ʁeyni
0.542	0.781	0.388	related	bets	bêtes		bɛts	bɛt
0.542	0.781	0.388	related	nets	nette		nɛts	nɛt
0.542	0.781	0.388	related	falls	fol		fɔːlz	fɔl
0.542	0.755	0.436	related	spit	spots		spɪt	spɔt
0.542	0.781	0.388	related	calls	collent		kɔːlz	kɔl
0.542	0.781	0.388	related	falls	folles		fɔːlz	fɔl
0.542	0.786	0.379	related	rear	rient		ɹiə	ʁi
0.542	0.781	0.387	related	creed	cris		kɹiːd	kʁi
0.542	0.786	0.379	related	layer	les		leɪɚ	le
0.542	0.755	0.435	related	broad	brosse		bɹɔːd	bʁɔs
0.542	0.797	0.360	related	legacy	lez ceci	multiword	lɛɡəsi	lɛsəsi
0.542	0.793	0.366	related	seventeen	sève cantine	multiword	sɛvəntiːn	sɛvkɑ̃tin
0.542	0.94	0.152	unrelated	partition	bat chaîne	multiword	pɑːtɪʃən	ba ʃɛn
0.542	0.73	0.484	related	shin	chênes		ʃɪn	ʃɛn
0.541	0.781	0.387	related	reds	raide		ɹɛdz	ʁɛd
0.541	0.793	0.366	related	plot	plates		plɒt	plat
0.541	0.77	0.406	related	city	séries		sɪti	seʁi
0.541	0.755	0.434	related	clan	clones		klæn	klon
0.541	0.781	0.386	related	storm	tomes		stɔːm	tɔm
0.541	0.73	0.483	related	taught	tontes		tɔːt	tɔ̃t
0.541	0.755	0.434	related	brook	briques		bɹʊk	bʁik
0.541	0.949	0.141	unrelated	righteous	rat chasse	multiword	ɹaɪtʃəs	ʁa ʃas
0.541	0.821	0.318	unrelated	mortal	motel		mɔːtəl	mɔtɛl
0.541	0.781	0.386	related	balls	bol		bɔːlz	bɔl
0.541	0.822	0.317	unrelated	sports	spots		spɔːts	spɔt
0.541	0.785	0.378	related	marry	maris		mæɹi	maʁi
0.541	0.73	0.482	related	sin	scènes		sɪn	sɛn
0.541	0.785	0.378	related	fault	volts		fɒlt	vɔlt
0.541	0.74	0.462	related	tom	tam		tɒm	tam
0.541	0.929	0.165	unrelated	preach	bridge	generative	pɹiːtʃ	bʁidʒ
0.541	0.904	0.197	unrelated	pallet inner	palestinien	multiword	pælɪtɪnɐ	palɛstinjɛ̃
0.541	0.786	0.376	related	cow	ca		kaʊ	ka
0.541	0.781	0.385	related	leaks	lisse		liːks	lis
0.541	0.733	0.475	related	frog	fringues		fɹɒɡ	fʁɛ̃ɡ
0.541	0.847	0.277	unrelated	engine	haines gin	multiword	ɛndʒɪn	ɛndʒin
0.541	0.781	0.384	related	leagues	lisent		liːɡz	liz
0.541	0.781	0.384	related	yen	tiennes		jɛn	tjɛn
0.540	0.73	0.481	related	gal	galles		ɡæl	ɡal
0.540	0.781	0.384	related	tent	tête		tɛnt	tɛt
0.540	0.77	0.403	related	sex	sectes		sɛks	sɛkt
0.540	0.822	0.314	unrelated	chorus	corse		kɔːɹəs	kɔʁs
0.540	0.849	0.272	unrelated	export	experte		ɛkspoːɹt	ɛkspɛʁt
0.540	0.781	0.383	related	seems	six		siːmz	sis
0.540	0.929	0.163	unrelated	canoes	con use	multiword,generative	kənuːz	kɔ̃ yz
0.540	0.81	0.333	unrelated	trust	tristes		tɹʌst	tʁist
0.540	0.918	0.176	unrelated	mountain	mat in	multiword	maʊntɪn	mat in
0.540	0.833	0.296	unrelated	bike	bacs		baɪk	bak
0.540	0.798	0.353	related	rainy	réunit		ɹeɪni	ʁeyni
0.540	0.73	0.479	related	mess	minces		mɛs	mɛ̃s
0.540	0.781	0.382	related	beams	bise		biːmz	biz
0.540	0.73	0.478	related	pet	bette		pɛt	bɛt
0.540	0.785	0.375	related	reign	rez haines	multiword	ɹeɪn	ʁeɛn
0.540	0.932	0.158	unrelated	penalty	pain haleter	multiword	pɛnəlti	pɛ̃ alte
0.540	0.932	0.158	unrelated	danger	dînent chez	multiword	deɪndʒɐ	din ʃe
0.539	0.781	0.382	related	tossed	ost		tɒst	ɔst
0.539	0.933	0.156	unrelated	collectors	cliquent aise	multiword	kəlɛktəz	klik ɛz
0.539	0.726	0.486	related	patch	putsch		pætʃ	putʃ
0.539	0.822	0.312	unrelated	bless	blessées		blɛs	blɛse
0.539	0.728	0.481	related	connects	connexes		kənɛkts	kɔnɛks
0.539	0.833	0.295	unrelated	rows	rose		ɹoʊz	ʁoz
0.539	0.73	0.477	related	peek	bique		piːk	bik
0.539	0.785	0.374	related	cross	crasse		kɹɒs	kʁas
0.539	0.74	0.457	related	skip	scoop		skɪp	skup
0.539	0.902	0.195	unrelated	carding	cantine	generative	kɑːdɪŋ	kɑ̃tin
0.539	0.781	0.380	related	sells	selles		sɛlz	sɛl
0.539	0.798	0.351	related	prayed	prés ode	multiword	pɹeɪd	pʁeɔd
0.539	0.916	0.177	unrelated	trading	trait in	multiword	tɹeɪdɪŋ	tʁɛ in
0.539	0.833	0.294	unrelated	doubt	date		daʊt	dat
0.539	0.781	0.380	related	queue	cailloux		kjuː	kaju
0.539	0.793	0.359	related	march	matchs		mɑːtʃ	matʃ
0.539	0.73	0.475	related	taught	tonte		tɔːt	tɔ̃t
0.538	0.858	0.255	unrelated	sensory	saines séries	multiword	sɛnsəɹi	sɛnseʁi
0.538	0.77	0.399	related	first	faste		fɜːst	fast
0.538	0.781	0.379	related	expect	respectent		ɛkspɛkt	ʁɛspɛkt
0.538	0.74	0.455	related	rooted	lourdes		ɹuːtɪd	luʁd
0.538	0.793	0.358	related	cart	cartes		kɑːt	kaʁt
0.538	0.781	0.378	related	leaks	lys		liːks	lis
0.538	0.77	0.398	related	sect	sexes		sɛkt	sɛks
0.538	0.74	0.455	related	opt	aptes		ɒpt	apt
0.538	0.781	0.378	related	tree	tueries		tɹiː	tyʁi
0.538	0.796	0.352	related	traced	triste		tɹeɪst	tʁist
0.538	0.935	0.151	unrelated	withdrawal	ouais drôle	multiword	wɪðdɹɔːl	wɛ dʁol
0.538	0.781	0.377	related	shared	chère		ʃeəd	ʃɛʁ
0.538	0.781	0.377	related	food	foudre		fuːd	fudʁ
0.538	0.755	0.425	related	leaked	dicte		liːkt	dikt
0.538	0.785	0.370	related	much	match		mʌtʃ	matʃ
0.538	0.781	0.377	related	belly	belle		bɛli	bɛl
0.538	0.793	0.356	related	march	matches		mɑːtʃ	matʃ
0.538	0.781	0.377	related	bread	raide		bɹɛd	ʁɛd
0.538	0.781	0.377	related	leap	flippe		liːp	flip
0.537	0.833	0.290	unrelated	bike	bac		baɪk	bak
0.537	0.781	0.376	related	berry	brie		bɛɹi	bʁi
0.537	0.935	0.150	unrelated	bridges	brides aise	multiword	bɹɪdʒɪz	bʁid ɛz
0.537	0.722	0.489	related	dance	denses		dɑːns	dɑ̃s
0.537	0.77	0.395	related	desk	disques		dɛsk	disk
0.537	0.858	0.252	unrelated	quarterly	quota lies	multiword	kwɔːtəli	kwɔtali
0.537	0.74	0.451	related	mickey	maquis		mɪki	maki
0.537	0.781	0.375	related	storm	tome		stɔːm	tɔm
0.537	0.822	0.306	unrelated	text	teste		tɛkst	tɛst
0.537	0.875	0.227	unrelated	senses	saines seize	multiword	sɛnsɪz	sɛnsɛz
0.537	0.791	0.357	related	lazy	lé xi	multiword	leɪzi	leɡzi
0.537	0.73	0.470	related	ben	peines		bɛn	pɛn
0.537	0.755	0.421	related	test	zestes		tɛst	zɛst
0.536	0.833	0.288	unrelated	fine	fans		faɪn	fan
0.536	0.74	0.450	related	stood	stades		stʊd	stad
0.536	0.781	0.374	related	storm	sommes		stɔːm	sɔm
0.536	0.781	0.374	related	sushi	souches		suːʃi	suʃ
0.536	0.915	0.172	unrelated	shipped	chips	generative	ʃɪpt	ʃips
0.536	0.73	0.469	related	suck	sacs		sʌk	sak
0.536	0.781	0.373	related	tells	tels		tɛlz	tɛl
0.536	0.77	0.392	related	fleet	flûte		fliːt	flyt
0.536	0.925	0.159	unrelated	mortgages	moquent chaise	multiword	mɔːɡɪdʒɪz	mɔk ʃɛz
0.536	0.924	0.160	unrelated	personalities	pinson allait hisse	multiword	pɜːsənælɪtiz	pɛ̃sɔ̃ alɛ is
0.536	0.781	0.372	related	deals	dises		diːlz	diz
0.536	0.781	0.372	related	dent	dette		dɛnt	dɛt
0.535	0.74	0.447	related	dot	dates		dɒt	dat
0.535	0.77	0.391	related	derby	débits		dɑːbi	debi
0.535	0.817	0.311	unrelated	newborn	nié bonnes	multiword	njuːbɔːn	njebɔn
0.535	0.781	0.370	related	scored	code		skɔːd	kɔd
0.535	0.922	0.161	unrelated	teenager	dîners je	multiword	tiːneɪdʒɐ	dine ʒə
0.535	0.904	0.184	unrelated	pallet inner	palestiniens	multiword	pælɪtɪnɐ	palɛstinjɛ̃
0.535	0.906	0.181	unrelated	red raw	resteront	multiword	ɹɛdɹɔː	ʁɛstəʁɔ̃
0.535	0.73	0.466	related	beat	bide		biːt	bid
0.535	0.781	0.370	related	loop	loupé		luːp	lupe
0.535	0.73	0.465	related	cook	coques		kʊk	kɔk
0.535	0.741	0.443	related	portrayed	poterie		pɔːtɹeɪd	pɔtʁi
0.535	0.77	0.389	related	chuck	tchèques		tʃʌk	tʃɛk
0.535	0.74	0.445	related	pop	papes		pɒp	pap
0.534	0.74	0.444	related	sign	line		saɪn	laɪn
0.534	0.74	0.444	related	lips	laps		lɪps	laps
0.534	0.976	0.095	unrelated	friendships	freinent chips	multiword	fɹɛndʃɪps	fʁɛn ʃips
0.534	0.73	0.464	related	pees	bise		piːz	biz
0.534	0.73	0.464	related	bit	bêtes		bɪt	bɛt
0.534	0.785	0.361	related	code	que ode	multiword	kəʊd	kəɔd
0.534	0.793	0.347	unrelated	marsh	marches		mɑːʃ	maʁʃ
0.534	1.0	0.068	unrelated	fairy	ferry		feəɹi	fɛʁi
0.534	0.755	0.414	related	belief	bluff		bɪliːf	blœf
0.534	0.804	0.328	unrelated	ct	sis scie	multiword	siːtiː	sisi
0.534	0.956	0.117	unrelated	peacock	bicoque	generative	piːkɒk	bikɔk
0.534	0.781	0.367	related	reach	rites		ɹiːtʃ	ʁit
0.534	0.949	0.125	unrelated	superstar	soupes ta	multiword	suːpəstɑː	sup ta
0.534	0.785	0.360	related	worst	ouest		wɜːst	wɛst
0.534	0.976	0.094	unrelated	pitcher	paient chez	multiword	pɪtʃɐ	pɛ ʃe
0.534	0.758	0.408	related	plane	pleines		pleɪn	plɛn
0.534	0.785	0.360	related	gain	gué haines	multiword	ɡeɪn	ɡeɛn
0.533	0.785	0.359	related	stick	steak		stɪk	stɛk
0.533	0.949	0.124	unrelated	trinity	train tee	multiword	tɹɪnɪti	tʁɛ̃ ti
0.533	0.785	0.359	related	much	matchs		mʌtʃ	matʃ
0.533	0.755	0.413	related	zest	tests		zɛst	tɛst
0.533	0.73	0.461	related	word	oued		wɜːd	wɛd
0.533	0.73	0.461	related	peep	bip		piːp	bip
0.533	0.763	0.398	related	exit	existent		ɛɡzɪt	ɛɡzist
0.533	0.792	0.346	unrelated	explains	explose		ɛkspleɪnz	ɛksploz
0.533	0.73	0.461	related	matt	maths		mæt	mat
0.533	0.781	0.365	related	school	coulent		skuːl	kul
0.533	0.781	0.365	related	orders	hordes		ɔːdəz	ɔʁd
0.533	0.785	0.358	related	coke	que oc	multiword	kəʊk	kəɔk
0.533	0.791	0.347	unrelated	grind	grade		ɡɹaɪnd	ɡʁad
0.533	0.785	0.358	related	books	boxe		bʊks	bɔks
0.533	0.785	0.357	related	plot	plantes		plɒt	plɑ̃t
0.533	0.73	0.460	related	beak	pique		biːk	pik
0.533	0.781	0.364	related	beans	bise		biːnz	biz
0.533	0.781	0.364	related	asset	sets		æsɛt	sɛt
0.533	0.96	0.110	unrelated	cluster	clés tes	multiword	klʌstɐ	kle te
0.533	0.793	0.343	unrelated	guard	gardent		ɡɑːd	ɡaʁd
0.533	0.781	0.364	related	shores	chose		ʃɔːz	ʃoz
0.533	0.781	0.364	related	deeds	dises		diːdz	diz
0.532	0.73	0.458	related	feet	vite		fiːt	vit
0.532	0.793	0.343	unrelated	starred	stades		stɑːd	stad
0.532	0.785	0.356	related	messy	minci		mɛsi	mɛ̃si
0.532	0.781	0.363	related	reads	rides		ɹiːdz	ʁid
0.532	0.73	0.457	related	pet	pintent		pɛt	pɛ̃t
0.532	0.781	0.362	related	leaks	lisses		liːks	lis
0.532	0.781	0.362	related	salt	sols		sɒlt	sɔl
0.532	0.758	0.403	related	takes	tex		teɪks	tɛks
0.532	0.885	0.202	unrelated	outlet	athlètes		aʊtlɛt	atlɛt
0.532	0.77	0.381	related	shelter	celtes		ʃɛltɐ	sɛlt
0.532	0.781	0.362	related	ports	potes		pɔːts	pɔt
0.532	0.781	0.361	related	prayer	pers		pɹɛɹ	pɛʁ
0.532	0.755	0.408	related	test	zeste		tɛst	zɛst
0.532	0.781	0.361	related	team	intimes		tiːm	ɛ̃tim
0.532	0.781	0.361	related	asset	sept		æsɛt	sɛt
0.532	0.94	0.131	unrelated	panda	pan des	multiword,generative	pændɐ	pɑ̃ de
0.532	0.935	0.137	unrelated	foreigners	forain aise	multiword	fɒɹənəz	fɔʁɛ̃ ɛz
0.531	0.781	0.361	related	queue	caillou		kjuː	kaju
0.531	0.911	0.167	unrelated	eat aura	historiens	multiword	iːtɔːɹɐ	istɔʁjɛ̃
0.531	0.73	0.456	related	butt	battent		bʌt	bat
0.531	0.741	0.434	related	portrait	poterie		pɔːtɹeɪt	pɔtʁi
0.531	0.781	0.360	related	means	mines		miːnz	min
0.531	0.832	0.276	unrelated	gladly	glande lies	multiword	ɡlædli	ɡlɑ̃dli
0.531	0.926	0.146	unrelated	fit evil	festivals	multiword	fɪtiːvəl	fɛstival
0.531	0.785	0.352	related	clear	clercs		kliə	klɛʁ
0.531	0.73	0.454	related	work	walk		wɜːk	wɔːk
0.531	0.781	0.359	related	food	foudres		fuːd	fudʁ
0.531	0.785	0.352	related	bunny	banni		bʌni	bani
0.531	0.781	0.359	related	trek	traits		tɹɛk	tʁɛ
0.530	0.785	0.352	related	load	le ode	multiword	ləʊd	ləɔd
0.530	0.881	0.204	unrelated	bugs	box	generative	bʌɡz	bɔks
0.530	0.73	0.453	related	ken	gaine		kɛn	ɡɛn
0.530	0.875	0.212	unrelated	sensors	saines seize	multiword	sɛnsəz	sɛnsɛz
0.530	0.74	0.433	related	calm	came		kɑːm	kam
0.530	0.781	0.358	related	beds	baise		bɛdz	bɛz
0.530	0.74	0.433	related	gosh	gâche		ɡɒʃ	ɡaʃ
0.530	0.781	0.358	related	free	furie		fɹiː	fyʁi
0.530	0.73	0.452	related	tip	types		tɪp	tip
0.530	0.822	0.290	unrelated	greens	grises		ɡɹiːnz	ɡʁiz
0.530	0.8	0.325	unrelated	super	souper		suːpɐ	supe
0.530	0.785	0.350	unrelated	grill	grêle		ɡɹɪl	ɡʁɛl
0.530	0.73	0.452	related	bawd	bottes		bɔːd	bɔt
0.530	0.822	0.289	unrelated	clean	colline		kliːn	kɔlin
0.530	0.929	0.140	unrelated	endure	haines ion	multiword	ɛndjɔː	ɛn jɔ̃
0.529	0.781	0.356	related	peace	épices		piːs	epis
0.529	0.915	0.157	unrelated	landlord	lad lotte	multiword	lændlɔːd	lad lɔt
0.529	0.798	0.326	unrelated	preview	prive boues	multiword	pɹiːvjuː	pʁivbu
0.529	0.73	0.450	related	beak	piques		biːk	pik
0.529	0.781	0.355	related	keep	équipe		kiːp	ekip
0.529	0.781	0.355	related	leagues	lise		liːɡz	liz
0.529	0.781	0.354	related	offs	offices		ɒfs	ɔfis
