en	fr	score	tier	gold_en	gold_fr	src_tier
minded	man aidant	0.568	PASS	minded	man aide	GOLD
minded	man aider	0.549	PASS	minded	man aide	GOLD
minded	man aident	0.656	STRICT	minded	man aide	GOLD
minded	man aides	0.656	STRICT	minded	man aide	GOLD
minded	man aidez	0.549	PASS	minded	man aide	GOLD
minded	mans aide	0.659	STRICT	minded	man aide	GOLD
minded	manas aide	0.625	STRICT	minded	man aide	GOLD
minds	man aida	0.557	PASS	minded	man aide	GOLD
minds	manent aide	0.557	PASS	minded	man aide	GOLD
minds	man aidé	0.549	PASS	minded	man aide	GOLD
minds	man aidait	0.549	PASS	minded	man aide	GOLD
minds	mane aide	0.585	PASS	minded	man aide	GOLD
minds	mané aide	0.557	PASS	minded	man aide	GOLD
minds	mana aide	0.557	PASS	minded	man aide	GOLD
minds	manant aide	0.557	PASS	minded	man aide	GOLD
minds	man aidant	0.557	PASS	minded	man aide	GOLD
minds	man aider	0.549	PASS	minded	man aide	GOLD
minds	man aident	0.585	PASS	minded	man aide	GOLD
minds	man aides	0.585	PASS	minded	man aide	GOLD
minds	man aidez	0.549	PASS	minded	man aide	GOLD
minds	mans aide	0.570	PASS	minded	man aide	GOLD
minds	manas aide	0.544	PASS	minded	man aide	GOLD
minding	man aida	0.544	PASS	minded	man aide	GOLD
minding	manent aide	0.550	PASS	minded	man aide	GOLD
minding	man aidé	0.558	PASS	minded	man aide	GOLD
minding	man aidait	0.566	PASS	minded	man aide	GOLD
minding	mane aide	0.575	PASS	minded	man aide	GOLD
minding	mané aide	0.550	PASS	minded	man aide	GOLD
minding	mana aide	0.550	PASS	minded	man aide	GOLD
minding	manant aide	0.550	PASS	minded	man aide	GOLD
minding	man aidant	0.557	PASS	minded	man aide	GOLD
minding	man aider	0.558	PASS	minded	man aide	GOLD
minding	man aident	0.575	PASS	minded	man aide	GOLD
minding	man aides	0.575	PASS	minded	man aide	GOLD
minding	man aidez	0.558	PASS	minded	man aide	GOLD
minding	mans aide	0.544	PASS	minded	man aide	GOLD
minding	manas aide	0.521	PASS	minded	man aide	GOLD
mind	man aida	0.585	PASS	minded	man aide	GOLD
mind	manent aide	0.662	STRICT	minded	man aide	GOLD
mind	man aidé	0.585	PASS	minded	man aide	GOLD
mind	man aidait	0.585	PASS	minded	man aide	GOLD
mind	mane aide	0.708	STRICT	minded	man aide	GOLD
mind	mané aide	0.662	STRICT	minded	man aide	GOLD
mind	mana aide	0.662	STRICT	minded	man aide	GOLD
mind	manant aide	0.662	STRICT	minded	man aide	GOLD
mind	man aidant	0.585	PASS	minded	man aide	GOLD
mind	man aider	0.585	PASS	minded	man aide	GOLD
mind	man aident	0.708	STRICT	minded	man aide	GOLD
mind	man aides	0.708	STRICT	minded	man aide	GOLD
mind	man aidez	0.585	PASS	minded	man aide	GOLD
mind	mans aide	0.662	STRICT	minded	man aide	GOLD
mind	manas aide	0.628	STRICT	minded	man aide	GOLD
mindset	manent cette	0.753	STRICT	mindset	man cette	GOLD
mindset	manas cette	0.742	STRICT	mindset	man cette	GOLD
mindset	mans cette	0.782	STRICT	mindset	man cette	GOLD
mindset	mané cette	0.739	STRICT	mindset	man cette	GOLD
mindset	mana cette	0.742	STRICT	mindset	man cette	GOLD
mindset	manant cette	0.753	STRICT	mindset	man cette	GOLD
mindset	mane cette	0.782	STRICT	mindset	man cette	GOLD
mini	mia nient	0.710	STRICT	mini	mie nient	GOLD
mini	mies nient	0.787	STRICT	mini	mie nient	GOLD
minis	mia nient	0.488	PASS	mini	mie nient	GOLD
minis	mies nient	0.529	PASS	mini	mie nient	GOLD
mistake	mais tice	0.461	PASS	mistake	mais tic	GOLD
mistake	mais tics	0.588	PASS	mistake	mais tic	GOLD
mistake	maisons tic	0.569	PASS	mistake	mais tic	GOLD
mistake	mai tic	0.588	PASS	mistake	mais tic	GOLD
mistakes	mais tice	0.558	PASS	mistake	mais tic	GOLD
mistakes	mais tics	0.492	PASS	mistake	mais tic	GOLD
mistakes	maisons tic	0.486	PASS	mistake	mais tic	GOLD
mistakes	mai tic	0.492	PASS	mistake	mais tic	GOLD
mistaking	mais tics	0.489	PASS	mistake	mais tic	GOLD
mistaking	maisons tic	0.484	PASS	mistake	mais tic	GOLD
mistaking	mai tic	0.489	PASS	mistake	mais tic	GOLD
mistaken	mais tice	0.453	PASS	mistake	mais tic	GOLD
mistaken	mais tics	0.486	PASS	mistake	mais tic	GOLD
mistaken	maisons tic	0.481	PASS	mistake	mais tic	GOLD
mistaken	mai tic	0.486	PASS	mistake	mais tic	GOLD
mistook	mais tice	0.466	PASS	mistake	mais tic	GOLD
mistook	mais tics	0.579	PASS	mistake	mais tic	GOLD
mistook	maisons tic	0.561	PASS	mistake	mais tic	GOLD
mistook	mai tic	0.579	PASS	mistake	mais tic	GOLD
monarch	mona oc	0.572	PASS	monarch	mon oc	GOLD
monarch	mons oc	0.577	PASS	monarch	mon oc	GOLD
monarch	mon ocs	0.586	PASS	monarch	mon oc	GOLD
monarch	mon oca	0.469	PASS	monarch	mon oc	GOLD
monarchs	mona oc	0.466	PASS	monarch	mon oc	GOLD
monarchs	mons oc	0.464	PASS	monarch	mon oc	GOLD
monarchs	mon ocs	0.469	PASS	monarch	mon oc	GOLD
movies	mous vase	0.786	STRICT	movies	mous vases	GOLD
movies	mouse vases	0.656	STRICT	movies	mous vases	GOLD
movies	mouss vases	0.656	STRICT	movies	mous vases	GOLD
movies	mou vases	0.786	STRICT	movies	mous vases	GOLD
movie	mous vase	0.695	STRICT	movies	mous vases	GOLD
movie	mouse vases	0.567	PASS	movies	mous vases	GOLD
movie	mouss vases	0.567	PASS	movies	mous vases	GOLD
movie	mou vases	0.695	STRICT	movies	mous vases	GOLD
mp	unai pi	0.562	PASS	mp	un pi	GOLD
mp	un pis	0.670	STRICT	mp	un pi	GOLD
mp	une pi	0.603	STRICT	mp	un pi	GOLD
mp	un pies	0.670	STRICT	mp	un pi	GOLD
mp	un pix	0.486	PASS	mp	un pi	GOLD
mp	uns pi	0.670	STRICT	mp	un pi	GOLD
mp	una pi	0.562	PASS	mp	un pi	GOLD
mp	un pie	0.670	STRICT	mp	un pi	GOLD
mp	unes pi	0.603	STRICT	mp	un pi	GOLD
mvp	on pipis	0.676	STRICT	mvp	on pipi	GOLD
mvp	ones pipi	0.543	PASS	mvp	on pipi	GOLD
mvp	oné pipi	0.612	STRICT	mvp	on pipi	GOLD
mvp	ons pipi	0.676	STRICT	mvp	on pipi	GOLD
mvp	one pipi	0.560	PASS	mvp	on pipi	GOLD
mvp	ona pipi	0.612	STRICT	mvp	on pipi	GOLD
mystery	mai tri	0.763	STRICT	mystery	mais tri	GOLD
mystery	mais tris	0.763	STRICT	mystery	mais tri	GOLD
mystery	maisons tri	0.720	STRICT	mystery	mais tri	GOLD
mystery	mais trias	0.646	STRICT	mystery	mais tri	GOLD
mystery	mais triés	0.646	STRICT	mystery	mais tri	GOLD
mystery	mais trié	0.646	STRICT	mystery	mais tri	GOLD
mystery	mais trier	0.646	STRICT	mystery	mais tri	GOLD
mystery	mais triées	0.646	STRICT	mystery	mais tri	GOLD
mystery	mais trient	0.763	STRICT	mystery	mais tri	GOLD
mystery	mais trie	0.763	STRICT	mystery	mais tri	GOLD
mysteries	mai tri	0.646	STRICT	mystery	mais tri	GOLD
mysteries	mais tris	0.646	STRICT	mystery	mais tri	GOLD
mysteries	maisons tri	0.620	STRICT	mystery	mais tri	GOLD
mysteries	mais trias	0.614	STRICT	mystery	mais tri	GOLD
mysteries	mais triés	0.606	STRICT	mystery	mais tri	GOLD
mysteries	mais trié	0.606	STRICT	mystery	mais tri	GOLD
mysteries	mais trier	0.606	STRICT	mystery	mais tri	GOLD
mysteries	mais triées	0.606	STRICT	mystery	mais tri	GOLD
mysteries	mais trient	0.646	STRICT	mystery	mais tri	GOLD
mysteries	mais trie	0.646	STRICT	mystery	mais tri	GOLD
nasty	nos tea	0.510	PASS	nasty	nos tee	GOLD
nasty	nos tees	0.492	PASS	nasty	nos tee	GOLD
nasty	no tee	0.510	PASS	nasty	nos tee	GOLD
nasty	nose tee	0.499	PASS	nasty	nos tee	GOLD
nastiest	nos tea	0.494	PASS	nasty	nos tee	GOLD
nastiest	nos tees	0.509	PASS	nasty	nos tee	GOLD
nastiest	no tee	0.494	PASS	nasty	nos tee	GOLD
nastiest	nose tee	0.485	PASS	nasty	nos tee	GOLD
nastier	nos tea	0.510	PASS	nasty	nos tee	GOLD
nastier	nos tees	0.492	PASS	nasty	nos tee	GOLD
nastier	no tee	0.510	PASS	nasty	nos tee	GOLD
nastier	nose tee	0.499	PASS	nasty	nos tee	GOLD
naturally	etant relie	0.659	STRICT	naturally	et relie	GOLD
naturally	ete relie	0.625	STRICT	naturally	et relie	GOLD
naturally	etaient relie	0.659	STRICT	naturally	et relie	GOLD
naturally	eta relie	0.659	STRICT	naturally	et relie	GOLD
naturally	et relier	0.533	PASS	naturally	et relie	GOLD
naturally	etait relie	0.659	STRICT	naturally	et relie	GOLD
naturally	etes relie	0.612	STRICT	naturally	et relie	GOLD
naturally	et relié	0.533	PASS	naturally	et relie	GOLD
naturally	et relient	0.680	STRICT	naturally	et relie	GOLD
naturally	eté relie	0.659	STRICT	naturally	et relie	GOLD
naturally	et reliant	0.514	PASS	naturally	et relie	GOLD
naturally	ets relie	0.680	STRICT	naturally	et relie	GOLD
naturally	et reliait	0.527	PASS	naturally	et relie	GOLD
nc	un six	0.546	PASS	nc	un si	GOLD
nc	una si	0.592	PASS	nc	un si	GOLD
nc	un sie	0.707	STRICT	nc	un si	GOLD
nc	unai si	0.592	PASS	nc	un si	GOLD
nc	un sis	0.707	STRICT	nc	un si	GOLD
nc	une si	0.740	STRICT	nc	un si	GOLD
nc	uns si	0.707	STRICT	nc	un si	GOLD
nc	unes si	0.740	STRICT	nc	un si	GOLD
necessarily	ses élie	0.522	PASS	necessarily	s élie	GOLD
necessarily	ss élie	0.676	STRICT	necessarily	s élie	GOLD
necessarily	sa élie	0.500	PASS	necessarily	s élie	GOLD
necessarily	sait élie	0.581	PASS	necessarily	s élie	GOLD
necessarily	s élia	0.459	PASS	necessarily	s élie	GOLD
necessarily	sas élie	0.516	PASS	necessarily	s élie	GOLD
necessarily	sons élie	0.509	PASS	necessarily	s élie	GOLD
necessarily	se élie	0.518	PASS	necessarily	s élie	GOLD
necessarily	sent élie	0.509	PASS	necessarily	s élie	GOLD
necessary	naissantes ceci	0.639	STRICT	necessary	naissant ceci	GOLD
necessary	naissants ceci	0.668	STRICT	necessary	naissant ceci	GOLD
necessary	naissante ceci	0.639	STRICT	necessary	naissant ceci	GOLD
necessaries	naissantes ceci	0.559	PASS	necessary	naissant ceci	GOLD
necessaries	naissants ceci	0.580	PASS	necessary	naissant ceci	GOLD
necessaries	naissante ceci	0.559	PASS	necessary	naissant ceci	GOLD
necessary	né serez	0.513	PASS	necessary	nés serez	GOLD
necessaries	né serez	0.489	PASS	necessary	nés serez	GOLD
necessary	s rie	0.763	STRICT	necessary	s ri	GOLD
necessary	sas ri	0.641	STRICT	necessary	s ri	GOLD
necessary	s ries	0.763	STRICT	necessary	s ri	GOLD
necessary	sait ri	0.547	PASS	necessary	s ri	GOLD
necessary	sent ri	0.547	PASS	necessary	s ri	GOLD
necessary	s riant	0.641	STRICT	necessary	s ri	GOLD
necessary	s riez	0.641	STRICT	necessary	s ri	GOLD
necessary	se ri	0.564	PASS	necessary	s ri	GOLD
necessary	s ris	0.763	STRICT	necessary	s ri	GOLD
necessary	sons ri	0.547	PASS	necessary	s ri	GOLD
necessary	ses ri	0.539	PASS	necessary	s ri	GOLD
necessary	sa ri	0.547	PASS	necessary	s ri	GOLD
necessary	s rient	0.763	STRICT	necessary	s ri	GOLD
necessary	s riait	0.641	STRICT	necessary	s ri	GOLD
necessary	ss ri	0.748	STRICT	necessary	s ri	GOLD
necessary	s ria	0.641	STRICT	necessary	s ri	GOLD
necessaries	s rie	0.641	STRICT	necessary	s ri	GOLD
necessaries	sas ri	0.538	PASS	necessary	s ri	GOLD
necessaries	s ries	0.641	STRICT	necessary	s ri	GOLD
necessaries	s riant	0.609	STRICT	necessary	s ri	GOLD
necessaries	s riez	0.599	PASS	necessary	s ri	GOLD
necessaries	se ri	0.461	PASS	necessary	s ri	GOLD
necessaries	s ris	0.641	STRICT	necessary	s ri	GOLD
necessaries	s rient	0.641	STRICT	necessary	s ri	GOLD
necessaries	s riait	0.599	PASS	necessary	s ri	GOLD
necessaries	ss ri	0.636	STRICT	necessary	s ri	GOLD
necessaries	s ria	0.609	STRICT	necessary	s ri	GOLD
necessity	s rie	0.643	STRICT	necessity	s ri	GOLD
necessity	sas ri	0.566	PASS	necessity	s ri	GOLD
necessity	s ries	0.643	STRICT	necessity	s ri	GOLD
necessity	sait ri	0.643	STRICT	necessity	s ri	GOLD
necessity	sent ri	0.538	PASS	necessity	s ri	GOLD
necessity	s riant	0.547	PASS	necessity	s ri	GOLD
necessity	s riez	0.547	PASS	necessity	s ri	GOLD
necessity	se ri	0.564	PASS	necessity	s ri	GOLD
necessity	s ris	0.643	STRICT	necessity	s ri	GOLD
necessity	sons ri	0.549	PASS	necessity	s ri	GOLD
necessity	ses ri	0.565	PASS	necessity	s ri	GOLD
necessity	sa ri	0.549	PASS	necessity	s ri	GOLD
necessity	s rient	0.643	STRICT	necessity	s ri	GOLD
necessity	s riait	0.547	PASS	necessity	s ri	GOLD
necessity	ss ri	0.725	STRICT	necessity	s ri	GOLD
necessity	s ria	0.547	PASS	necessity	s ri	GOLD
necessities	s rie	0.547	PASS	necessity	s ri	GOLD
necessities	sas ri	0.479	PASS	necessity	s ri	GOLD
necessities	s ries	0.547	PASS	necessity	s ri	GOLD
necessities	sait ri	0.547	PASS	necessity	s ri	GOLD
necessities	sent ri	0.450	PASS	necessity	s ri	GOLD
necessities	s riant	0.526	PASS	necessity	s ri	GOLD
necessities	s riez	0.519	PASS	necessity	s ri	GOLD
necessities	se ri	0.473	PASS	necessity	s ri	GOLD
necessities	s ris	0.547	PASS	necessity	s ri	GOLD
necessities	sons ri	0.460	PASS	necessity	s ri	GOLD
necessities	ses ri	0.474	PASS	necessity	s ri	GOLD
necessities	sa ri	0.460	PASS	necessity	s ri	GOLD
necessities	s rient	0.547	PASS	necessity	s ri	GOLD
necessities	s riait	0.519	PASS	necessity	s ri	GOLD
necessities	ss ri	0.628	STRICT	necessity	s ri	GOLD
necessities	s ria	0.526	PASS	necessity	s ri	GOLD
needed	nient bides	0.792	STRICT	needed	nient bide	GOLD
needing	nient bides	0.633	STRICT	needed	nient bide	GOLD
need	nient bides	0.816	STRICT	needed	nient bide	GOLD
needs	nient bides	0.677	STRICT	needed	nient bide	GOLD
nevertheless	ses laisse	0.593	PASS	nevertheless	s laisse	GOLD
nevertheless	s laisser	0.533	PASS	nevertheless	s laisse	GOLD
nevertheless	se laisse	0.666	STRICT	nevertheless	s laisse	GOLD
nevertheless	s laissant	0.533	PASS	nevertheless	s laisse	GOLD
nevertheless	s laissé	0.533	PASS	nevertheless	s laisse	GOLD
nevertheless	s laissent	0.628	STRICT	nevertheless	s laisse	GOLD
nevertheless	s laissait	0.533	PASS	nevertheless	s laisse	GOLD
nevertheless	ss laisse	0.604	STRICT	nevertheless	s laisse	GOLD
nevertheless	sa laisse	0.584	PASS	nevertheless	s laisse	GOLD
nevertheless	s laisses	0.628	STRICT	nevertheless	s laisse	GOLD
nevertheless	sent laisse	0.573	PASS	nevertheless	s laisse	GOLD
nevertheless	sas laisse	0.568	PASS	nevertheless	s laisse	GOLD
nevertheless	s laissez	0.533	PASS	nevertheless	s laisse	GOLD
nevertheless	s laissa	0.533	PASS	nevertheless	s laisse	GOLD
nevertheless	sait laisse	0.599	PASS	nevertheless	s laisse	GOLD
nevertheless	sons laisse	0.584	PASS	nevertheless	s laisse	GOLD
newly	nié lie	0.710	STRICT	newly	nié lies	GOLD
newly	niées lies	0.710	STRICT	newly	nié lies	GOLD
newly	niés lies	0.710	STRICT	newly	nié lies	GOLD
newly	niée lies	0.710	STRICT	newly	nié lies	GOLD
newspaper	nous peps	0.671	STRICT	newspaper	nous pep	GOLD
newspaper	nous pepe	0.659	STRICT	newspaper	nous pep	GOLD
newspaper	nous pepa	0.558	PASS	newspaper	nous pep	GOLD
newspaper	nou pep	0.671	STRICT	newspaper	nous pep	GOLD
newspapers	nous peps	0.567	PASS	newspaper	nous pep	GOLD
newspapers	nous pepe	0.558	PASS	newspaper	nous pep	GOLD
newspapers	nous pepa	0.535	PASS	newspaper	nous pep	GOLD
newspapers	nou pep	0.567	PASS	newspaper	nous pep	GOLD
nfl	una eiffel	0.703	STRICT	nfl	un eiffel	GOLD
nfl	une eiffel	0.817	STRICT	nfl	un eiffel	GOLD
nfl	unes eiffel	0.703	STRICT	nfl	un eiffel	GOLD
nfl	unai eiffel	0.703	STRICT	nfl	un eiffel	GOLD
nfl	uns eiffel	0.747	STRICT	nfl	un eiffel	GOLD
ng	uns j	0.646	STRICT	ng	un j	GOLD
ng	una j	0.557	PASS	ng	un j	GOLD
ng	unai j	0.542	PASS	ng	un j	GOLD
ng	unes j	0.592	PASS	ng	un j	GOLD
ng	une j	0.592	PASS	ng	un j	GOLD
nhl	una échelle	0.594	PASS	nhl	un échelle	GOLD
nhl	uns échelle	0.628	STRICT	nhl	un échelle	GOLD
nhl	unai échelle	0.664	STRICT	nhl	un échelle	GOLD
nhl	un échelles	0.703	STRICT	nhl	un échelle	GOLD
nhl	une échelle	0.686	STRICT	nhl	un échelle	GOLD
nhl	unes échelle	0.597	PASS	nhl	un échelle	GOLD
nhs	un et sa	0.458	PASS	nhs	un et s	GOLD
nhs	un etant s	0.610	STRICT	nhs	un et s	GOLD
nhs	une et s	0.610	STRICT	nhs	un et s	GOLD
nhs	un eta s	0.610	STRICT	nhs	un et s	GOLD
nhs	unai et s	0.590	PASS	nhs	un et s	GOLD
nhs	un et ss	0.624	STRICT	nhs	un et s	GOLD
nhs	un ets s	0.625	STRICT	nhs	un et s	GOLD
nhs	un etes s	0.522	PASS	nhs	un et s	GOLD
nhs	una et s	0.516	PASS	nhs	un et s	GOLD
nhs	un etait s	0.610	STRICT	nhs	un et s	GOLD
nhs	un ete s	0.531	PASS	nhs	un et s	GOLD
nhs	un et se	0.471	PASS	nhs	un et s	GOLD
nhs	un et sas	0.539	PASS	nhs	un et s	GOLD
nhs	un et sons	0.455	PASS	nhs	un et s	GOLD
nhs	uns et s	0.550	PASS	nhs	un et s	GOLD
nhs	un et ses	0.471	PASS	nhs	un et s	GOLD
nhs	un eté s	0.610	STRICT	nhs	un et s	GOLD
nhs	un et sait	0.477	PASS	nhs	un et s	GOLD
nhs	unes et s	0.522	PASS	nhs	un et s	GOLD
nhs	un etaient s	0.610	STRICT	nhs	un et s	GOLD
ninja	in jee	0.645	STRICT	ninja	in je	GOLD
ninja	ines je	0.588	PASS	ninja	in je	GOLD
ninja	ins je	0.652	STRICT	ninja	in je	GOLD
ninja	in jé	0.520	PASS	ninja	in je	GOLD
ninja	in ja	0.520	PASS	ninja	in je	GOLD
ninja	in jer	0.508	PASS	ninja	in je	GOLD
ninja	in jez	0.520	PASS	ninja	in je	GOLD
ninja	ine je	0.588	PASS	ninja	in je	GOLD
ninja	ina je	0.557	PASS	ninja	in je	GOLD
ninja	inés je	0.546	PASS	ninja	in je	GOLD
ninja	in jes	0.532	PASS	ninja	in je	GOLD
ninja	inez je	0.546	PASS	ninja	in je	GOLD
ninjas	in jee	0.633	STRICT	ninja	in je	GOLD
ninjas	ines je	0.480	PASS	ninja	in je	GOLD
ninjas	ins je	0.571	PASS	ninja	in je	GOLD
ninjas	in jé	0.501	PASS	ninja	in je	GOLD
ninjas	in ja	0.501	PASS	ninja	in je	GOLD
ninjas	in jer	0.492	PASS	ninja	in je	GOLD
ninjas	in jez	0.501	PASS	ninja	in je	GOLD
ninjas	ine je	0.480	PASS	ninja	in je	GOLD
ninjas	ina je	0.460	PASS	ninja	in je	GOLD
ninjas	in jes	0.512	PASS	ninja	in je	GOLD
nonetheless	naine laisse	0.703	STRICT	nonetheless	naines laisse	GOLD
nonetheless	naines laissa	0.611	STRICT	nonetheless	naines laisse	GOLD
nonetheless	naines laisses	0.703	STRICT	nonetheless	naines laisse	GOLD
nonetheless	naines laissait	0.611	STRICT	nonetheless	naines laisse	GOLD
nonetheless	naines laissé	0.611	STRICT	nonetheless	naines laisse	GOLD
nonetheless	naines laissez	0.611	STRICT	nonetheless	naines laisse	GOLD
nonetheless	naines laissent	0.703	STRICT	nonetheless	naines laisse	GOLD
nonetheless	naines laisser	0.611	STRICT	nonetheless	naines laisse	GOLD
nonetheless	naines laissant	0.611	STRICT	nonetheless	naines laisse	GOLD
nonetheless	ons laisse	0.636	STRICT	nonetheless	on laisse	GOLD
nonetheless	on laissent	0.636	STRICT	nonetheless	on laisse	GOLD
nonetheless	on laisses	0.636	STRICT	nonetheless	on laisse	GOLD
nonetheless	on laissa	0.540	PASS	nonetheless	on laisse	GOLD
nonetheless	ones laisse	0.557	PASS	nonetheless	on laisse	GOLD
nonetheless	on laissez	0.540	PASS	nonetheless	on laisse	GOLD
nonetheless	one laisse	0.562	PASS	nonetheless	on laisse	GOLD
nonetheless	on laissé	0.540	PASS	nonetheless	on laisse	GOLD
nonetheless	on laissant	0.528	PASS	nonetheless	on laisse	GOLD
nonetheless	ona laisse	0.613	STRICT	nonetheless	on laisse	GOLD
nonetheless	on laissait	0.540	PASS	nonetheless	on laisse	GOLD
nonetheless	on laisser	0.540	PASS	nonetheless	on laisse	GOLD
nonetheless	oné laisse	0.613	STRICT	nonetheless	on laisse	GOLD
northwest	note ouest	0.812	STRICT	northwest	notes ouest	GOLD
ny	une ouah	0.622	STRICT	ny	un ouah	GOLD
ny	uns ouah	0.537	PASS	ny	un ouah	GOLD
ny	unes ouah	0.499	PASS	ny	un ouah	GOLD
ny	una ouah	0.499	PASS	ny	un ouah	GOLD
ny	unai ouah	0.499	PASS	ny	un ouah	GOLD
onset	ens cette	0.773	STRICT	onset	en cette	GOLD
onset	enée cette	0.686	STRICT	onset	en cette	GOLD
onset	ene cette	0.821	STRICT	onset	en cette	GOLD
onset	ena cette	0.686	STRICT	onset	en cette	GOLD
onsets	ens cette	0.632	STRICT	onset	en cette	GOLD
onsets	enée cette	0.574	PASS	onset	en cette	GOLD
onsets	ene cette	0.686	STRICT	onset	en cette	GOLD
onsets	ena cette	0.574	PASS	onset	en cette	GOLD
outdoor	out ores	0.687	STRICT	outdoor	out or	GOLD
outdoor	out orant	0.576	PASS	outdoor	out or	GOLD
outdoor	out ore	0.602	STRICT	outdoor	out or	GOLD
outdoor	out ora	0.576	PASS	outdoor	out or	GOLD
outdoor	outs or	0.606	STRICT	outdoor	out or	GOLD
outdoor	out ors	0.602	STRICT	outdoor	out or	GOLD
outdoor	outer or	0.461	PASS	outdoor	out or	GOLD
outdoor	out orée	0.576	PASS	outdoor	out or	GOLD
painful	pains folle	0.625	STRICT	painful	pain folle	GOLD
painful	paine folle	0.682	STRICT	painful	pain folle	GOLD
painful	pain folles	0.625	STRICT	painful	pain folle	GOLD
pasta	pass te	0.827	STRICT	pasta	pas te	GOLD
pasta	pas tait	0.531	PASS	pasta	pas te	GOLD
pasta	pas tes	0.519	PASS	pasta	pas te	GOLD
pasta	pas ta	0.519	PASS	pasta	pas te	GOLD
pasta	pas ter	0.498	PASS	pasta	pas te	GOLD
pasta	pas té	0.519	PASS	pasta	pas te	GOLD
pasta	pas tant	0.501	PASS	pasta	pas te	GOLD
pasta	pa te	0.725	STRICT	pasta	pas te	GOLD
pasta	pasa te	0.681	STRICT	pasta	pas te	GOLD
pastae	pas tee	0.510	PASS	pasta	pas te	GOLD
pastae	pass te	0.619	STRICT	pasta	pas te	GOLD
pastae	pas tait	0.513	PASS	pasta	pas te	GOLD
pastae	pas ta	0.501	PASS	pasta	pas te	GOLD
pastae	pas ter	0.484	PASS	pasta	pas te	GOLD
pastae	pas té	0.525	PASS	pasta	pas te	GOLD
pastae	pas tant	0.483	PASS	pasta	pas te	GOLD
pastae	pas tea	0.510	PASS	pasta	pas te	GOLD
pastae	pa te	0.501	PASS	pasta	pas te	GOLD
pastae	pasa te	0.492	PASS	pasta	pas te	GOLD
pastas	pass te	0.691	STRICT	pasta	pas te	GOLD
pastas	pas tait	0.498	PASS	pasta	pas te	GOLD
pastas	pas ta	0.489	PASS	pasta	pas te	GOLD
