en	fr	score	tier	gold_en	gold_fr	src_tier
souk	sacs	0.833	STRICT	souk	sac	EXPANSION-1
spear	spire	0.787	STRICT	spear	spires	EXPANSION-1
specialty	pêcheries	0.760	STRICT	specialty	pêcherie	EXPANSION-1
spectacular	spectacle	0.781	STRICT	spectacular	spectacles	EXPANSION-1
spell	sels	0.781	STRICT	spell	sel	EXPANSION-1
spell	sela	0.504	PASS	spell	sel	EXPANSION-1
spelling	sela	0.464	PASS	spell	sel	EXPANSION-1
spells	sela	0.476	PASS	spell	sel	EXPANSION-1
spelled	sela	0.476	PASS	spell	sel	EXPANSION-1
spelt	sela	0.476	PASS	spell	sel	EXPANSION-1
spotted	sparte	0.649	STRICT	spot	sparte	EXPANSION-1
spree	prix	0.781	STRICT	spree	pri	EXPANSION-1
spree	pris	0.781	STRICT	spree	pri	EXPANSION-1
spree	prie	0.781	STRICT	spree	pri	EXPANSION-1
spree	prier	0.616	STRICT	spree	pri	EXPANSION-1
spree	prié	0.616	STRICT	spree	pri	EXPANSION-1
spree	prions	0.616	STRICT	spree	pri	EXPANSION-1
spree	priez	0.616	STRICT	spree	pri	EXPANSION-1
spree	priés	0.616	STRICT	spree	pri	EXPANSION-1
spree	prient	0.781	STRICT	spree	pri	EXPANSION-1
spree	priant	0.616	STRICT	spree	pri	EXPANSION-1
spree	priait	0.616	STRICT	spree	pri	EXPANSION-1
spree	pries	0.781	STRICT	spree	pri	EXPANSION-1
sprees	prix	0.616	STRICT	spree	pri	EXPANSION-1
sprees	prie	0.616	STRICT	spree	pri	EXPANSION-1
sprees	prier	0.562	PASS	spree	pri	EXPANSION-1
sprees	prié	0.562	PASS	spree	pri	EXPANSION-1
sprees	prions	0.577	PASS	spree	pri	EXPANSION-1
sprees	priez	0.562	PASS	spree	pri	EXPANSION-1
sprees	priés	0.562	PASS	spree	pri	EXPANSION-1
sprees	prient	0.616	STRICT	spree	pri	EXPANSION-1
sprees	priant	0.577	PASS	spree	pri	EXPANSION-1
sprees	priait	0.562	PASS	spree	pri	EXPANSION-1
sprees	pries	0.616	STRICT	spree	pri	EXPANSION-1
spree	spray	0.770	STRICT	spree	sprays	EXPANSION-1
sri	ri	0.716	STRICT	sri	ris	EXPANSION-1
sri	risée	0.485	PASS	sri	ris	EXPANSION-1
sri	rise	0.520	PASS	sri	ris	EXPANSION-1
sri	riss	0.520	PASS	sri	ris	EXPANSION-1
sri	risa	0.485	PASS	sri	ris	EXPANSION-1
sri	rises	0.520	PASS	sri	ris	EXPANSION-1
sri	risées	0.485	PASS	sri	ris	EXPANSION-1
stab	stade	0.648	STRICT	stabbed	stade	EXPANSION-1
stake	stick	0.758	STRICT	stake	sticks	EXPANSION-1
stare	terre	0.781	STRICT	stare	terres	EXPANSION-1
starred	stade	0.725	STRICT	starred	stades	EXPANSION-1
steep	strip	0.822	STRICT	steep	strips	EXPANSION-1
stewart	toute	0.781	STRICT	stewart	toutes	EXPANSION-1
stiller	style	0.787	STRICT	stiller	styles	EXPANSION-1
stock	stocks	0.748	STRICT	stock	stock	EXPANSION-1
stock	stocker	0.610	STRICT	stock	stock	EXPANSION-1
stock	stocké	0.598	PASS	stock	stock	EXPANSION-1
stock	stockés	0.598	PASS	stock	stock	EXPANSION-1
stock	stockées	0.598	PASS	stock	stock	EXPANSION-1
stock	stocke	0.748	STRICT	stock	stock	EXPANSION-1
stock	stockée	0.598	PASS	stock	stock	EXPANSION-1
stock	stockent	0.748	STRICT	stock	stock	EXPANSION-1
stock	stockant	0.598	PASS	stock	stock	EXPANSION-1
stock	stockait	0.598	PASS	stock	stock	EXPANSION-1
stock	stockez	0.598	PASS	stock	stock	EXPANSION-1
stock	stockaient	0.598	PASS	stock	stock	EXPANSION-1
stocks	stocker	0.572	PASS	stock	stock	EXPANSION-1
stocks	stocké	0.562	PASS	stock	stock	EXPANSION-1
stocks	stockés	0.562	PASS	stock	stock	EXPANSION-1
stocks	stockées	0.562	PASS	stock	stock	EXPANSION-1
stocks	stocke	0.598	PASS	stock	stock	EXPANSION-1
stocks	stockée	0.562	PASS	stock	stock	EXPANSION-1
stocks	stockent	0.598	PASS	stock	stock	EXPANSION-1
stocks	stockant	0.562	PASS	stock	stock	EXPANSION-1
stocks	stockait	0.562	PASS	stock	stock	EXPANSION-1
stocks	stockez	0.562	PASS	stock	stock	EXPANSION-1
stocks	stockaient	0.562	PASS	stock	stock	EXPANSION-1
stocking	stocker	0.574	PASS	stock	stock	EXPANSION-1
stocking	stocké	0.564	PASS	stock	stock	EXPANSION-1
stocking	stockés	0.564	PASS	stock	stock	EXPANSION-1
stocking	stockées	0.564	PASS	stock	stock	EXPANSION-1
stocking	stocke	0.587	PASS	stock	stock	EXPANSION-1
stocking	stockée	0.564	PASS	stock	stock	EXPANSION-1
stocking	stockent	0.587	PASS	stock	stock	EXPANSION-1
stocking	stockant	0.562	PASS	stock	stock	EXPANSION-1
stocking	stockait	0.574	PASS	stock	stock	EXPANSION-1
stocking	stockez	0.564	PASS	stock	stock	EXPANSION-1
stocking	stockaient	0.574	PASS	stock	stock	EXPANSION-1
stocked	stocker	0.572	PASS	stock	stock	EXPANSION-1
stocked	stocké	0.562	PASS	stock	stock	EXPANSION-1
stocked	stockés	0.562	PASS	stock	stock	EXPANSION-1
stocked	stockées	0.562	PASS	stock	stock	EXPANSION-1
stocked	stocke	0.598	PASS	stock	stock	EXPANSION-1
stocked	stockée	0.562	PASS	stock	stock	EXPANSION-1
stocked	stockent	0.598	PASS	stock	stock	EXPANSION-1
stocked	stockant	0.567	PASS	stock	stock	EXPANSION-1
stocked	stockait	0.562	PASS	stock	stock	EXPANSION-1
stocked	stockez	0.562	PASS	stock	stock	EXPANSION-1
stocked	stockaient	0.562	PASS	stock	stock	EXPANSION-1
stops	stop	0.598	PASS	stop	stop	EXPANSION-1
stories	cerise	0.753	STRICT	stories	cerises	EXPANSION-1
story	série	0.707	STRICT	story	séries	EXPANSION-1
strategy	stratégies	0.700	STRICT	strategy	stratégie	EXPANSION-1
stream	trime	0.822	STRICT	stream	trimes	EXPANSION-1
street	site	0.716	STRICT	street	sites	EXPANSION-1
strep	steppes	0.822	STRICT	strep	steppe	EXPANSION-1
stressed	reste	0.794	STRICT	stressed	restes	EXPANSION-1
stretch	stressée	0.709	STRICT	stretch	stressé	EXPANSION-1
stretch	stressés	0.709	STRICT	stretch	stressé	EXPANSION-1
stretch	stressées	0.709	STRICT	stretch	stressé	EXPANSION-1
stretched	stressée	0.673	STRICT	stretch	stressé	EXPANSION-1
stretched	stressés	0.673	STRICT	stretch	stressé	EXPANSION-1
stretched	stressées	0.673	STRICT	stretch	stressé	EXPANSION-1
stretching	stressée	0.668	STRICT	stretch	stressé	EXPANSION-1
stretching	stressés	0.668	STRICT	stretch	stressé	EXPANSION-1
stretching	stressées	0.668	STRICT	stretch	stressé	EXPANSION-1
stretches	stressée	0.680	STRICT	stretch	stressé	EXPANSION-1
stretches	stressés	0.680	STRICT	stretch	stressé	EXPANSION-1
stretches	stressées	0.680	STRICT	stretch	stressé	EXPANSION-1
stretch	stressante	0.686	STRICT	stretch	stressant	EXPANSION-1
stretch	stressantes	0.686	STRICT	stretch	stressant	EXPANSION-1
stretch	stressants	0.709	STRICT	stretch	stressant	EXPANSION-1
stretched	stressante	0.745	STRICT	stretch	stressant	EXPANSION-1
stretched	stressantes	0.745	STRICT	stretch	stressant	EXPANSION-1
stretched	stressants	0.677	STRICT	stretch	stressant	EXPANSION-1
stretching	stressante	0.642	STRICT	stretch	stressant	EXPANSION-1
stretching	stressantes	0.642	STRICT	stretch	stressant	EXPANSION-1
stretching	stressants	0.666	STRICT	stretch	stressant	EXPANSION-1
stretches	stressante	0.660	STRICT	stretch	stressant	EXPANSION-1
stretches	stressantes	0.660	STRICT	stretch	stressant	EXPANSION-1
stretches	stressants	0.680	STRICT	stretch	stressant	EXPANSION-1
stretch	stresse	0.753	STRICT	stretch	stresser	EXPANSION-1
stuart	toute	0.781	STRICT	stuart	toutes	EXPANSION-1
su	sou	1.000	STRICT	su	sous	EXPANSION-1
su	sousa	0.645	STRICT	su	sous	EXPANSION-1
su	souss	0.716	STRICT	su	sous	EXPANSION-1
successive	successive	0.734	STRICT	successive	successives	EXPANSION-1
sudan	soudaine	0.810	STRICT	sudan	soudaines	EXPANSION-1
suit	soudes	0.730	STRICT	suited	soudes	EXPANSION-1
suitor	sourd	1.000	STRICT	suitor	sourds	EXPANSION-1
summary	série	0.719	STRICT	summary	séries	EXPANSION-1
sun	saine	0.725	STRICT	sun	saines	EXPANSION-1
super	souples	0.781	STRICT	super	souple	EXPANSION-1
supreme	supprime	0.847	STRICT	supreme	supprimer	EXPANSION-1
supreme	supprimés	0.728	STRICT	supreme	supprimer	EXPANSION-1
supreme	supprimée	0.728	STRICT	supreme	supprimer	EXPANSION-1
supreme	supprimées	0.728	STRICT	supreme	supprimer	EXPANSION-1
supreme	supprimons	0.728	STRICT	supreme	supprimer	EXPANSION-1
supreme	supprimera	0.690	STRICT	supreme	supprimer	EXPANSION-1
susan	soudaine	0.714	STRICT	susan	soudaines	EXPANSION-1
swear	serre	0.815	STRICT	swear	serres	EXPANSION-1
systemic	système	0.710	STRICT	systemic	systèmes	EXPANSION-1
take	tic	0.702	STRICT	take	tics	EXPANSION-1
talky	toc	0.781	STRICT	talky	tocs	EXPANSION-1
taller	taule	0.733	STRICT	taller	taules	EXPANSION-1
tardy	hardi	0.725	STRICT	tardy	hardis	EXPANSION-1
taut	tête	0.710	STRICT	taut	têtes	EXPANSION-1
tauter	tore	1.000	STRICT	tauter	tores	EXPANSION-1
td	titi	0.818	STRICT	td	titis	EXPANSION-1
teen	fine	0.708	STRICT	teen	fines	EXPANSION-1
teeny	fini	0.769	STRICT	teeny	finis	EXPANSION-1
teeter	tirera	0.716	STRICT	teeter	tirer	EXPANSION-1
teetering	tirera	0.733	STRICT	teeter	tirer	EXPANSION-1
teeters	tirera	0.671	STRICT	teeter	tirer	EXPANSION-1
teetered	tirera	0.671	STRICT	teeter	tirer	EXPANSION-1
teeter	tir	1.000	STRICT	teeter	tirs	EXPANSION-1
teeter	tirants	0.781	STRICT	teeter	tirant	EXPANSION-1
teetering	tirants	0.658	STRICT	teeter	tirant	EXPANSION-1
teeters	tirants	0.716	STRICT	teeter	tirant	EXPANSION-1
teetered	tirants	0.734	STRICT	teeter	tirant	EXPANSION-1
ten	tiennent	0.815	STRICT	ten	tienne	EXPANSION-1
ten	tiennes	0.815	STRICT	ten	tienne	EXPANSION-1
ten	traîne	0.781	STRICT	ten	traînes	EXPANSION-1
terrain	traîne	0.760	STRICT	terrain	traînes	EXPANSION-1
terribly	terribles	0.726	STRICT	terribly	terrible	EXPANSION-1
text	tex	0.822	STRICT	texts	tex	EXPANSION-1
textbook	textes	0.773	STRICT	textbook	texte	EXPANSION-1
textbook	texter	0.734	STRICT	textbook	texte	EXPANSION-1
textbooks	texter	0.719	STRICT	textbook	texte	EXPANSION-1
thai	ta	0.786	STRICT	thai	tas	EXPANSION-1
thai	taser	0.640	STRICT	thai	tas	EXPANSION-1
thai	tass	0.682	STRICT	thai	tas	EXPANSION-1
theme	cime	0.710	STRICT	theme	cimes	EXPANSION-1
there	air	0.716	STRICT	there	airs	EXPANSION-1
thread	raide	0.781	STRICT	thread	raides	EXPANSION-1
three	ri	0.716	STRICT	three	ris	EXPANSION-1
three	risée	0.485	PASS	three	ris	EXPANSION-1
three	rise	0.520	PASS	three	ris	EXPANSION-1
three	riss	0.520	PASS	three	ris	EXPANSION-1
three	risa	0.485	PASS	three	ris	EXPANSION-1
three	rises	0.520	PASS	three	ris	EXPANSION-1
three	risées	0.485	PASS	three	ris	EXPANSION-1
tick	tic	0.733	STRICT	tick	tics	EXPANSION-1
tie	ta	0.786	STRICT	tie	tas	EXPANSION-1
tie	taser	0.640	STRICT	tie	tas	EXPANSION-1
tie	tass	0.682	STRICT	tie	tas	EXPANSION-1
tied	taser	0.622	STRICT	tie	tas	EXPANSION-1
tied	tass	0.663	STRICT	tie	tas	EXPANSION-1
ties	taser	0.647	STRICT	tie	tas	EXPANSION-1
ties	tass	0.702	STRICT	tie	tas	EXPANSION-1
tying	taser	0.582	PASS	tie	tas	EXPANSION-1
tying	tass	0.610	STRICT	tie	tas	EXPANSION-1
tieing	taser	0.582	PASS	tie	tas	EXPANSION-1
tieing	tass	0.610	STRICT	tie	tas	EXPANSION-1
til	tels	0.730	STRICT	til	tel	EXPANSION-1
til	tele	0.529	PASS	til	tel	EXPANSION-1
tile	talent	0.647	STRICT	tile	tale	EXPANSION-1
tile	tala	0.647	STRICT	tile	tale	EXPANSION-1
tile	talant	0.647	STRICT	tile	tale	EXPANSION-1
tile	taler	0.647	STRICT	tile	tale	EXPANSION-1
tiles	talent	0.602	STRICT	tile	tale	EXPANSION-1
tiles	tala	0.602	STRICT	tile	tale	EXPANSION-1
tiles	talant	0.602	STRICT	tile	tale	EXPANSION-1
tiles	taler	0.592	PASS	tile	tale	EXPANSION-1
tiled	talent	0.617	STRICT	tile	tale	EXPANSION-1
tiled	tala	0.602	STRICT	tile	tale	EXPANSION-1
tiled	talant	0.617	STRICT	tile	tale	EXPANSION-1
tiled	taler	0.592	PASS	tile	tale	EXPANSION-1
tiling	talent	0.600	PASS	tile	tale	EXPANSION-1
tiling	tala	0.582	PASS	tile	tale	EXPANSION-1
tiling	talant	0.600	PASS	tile	tale	EXPANSION-1
tiling	taler	0.602	STRICT	tile	tale	EXPANSION-1
till	tels	0.730	STRICT	till	tel	EXPANSION-1
till	tele	0.529	PASS	till	tel	EXPANSION-1
tills	tele	0.474	PASS	till	tel	EXPANSION-1
tilling	tele	0.501	PASS	till	tel	EXPANSION-1
tilled	tele	0.474	PASS	till	tel	EXPANSION-1
tiller	tels	0.730	STRICT	tiller	tel	EXPANSION-1
tiller	tele	0.529	PASS	tiller	tel	EXPANSION-1
tillers	tele	0.474	PASS	tiller	tel	EXPANSION-1
tillering	tele	0.474	PASS	tiller	tel	EXPANSION-1
tillered	tele	0.474	PASS	tiller	tel	EXPANSION-1
tim	thème	0.730	STRICT	tim	thèmes	EXPANSION-1
titre	tir	0.733	STRICT	titre	tirs	EXPANSION-1
titty	triez	0.646	STRICT	titty	trie	EXPANSION-1
titty	triant	0.646	STRICT	titty	trie	EXPANSION-1
titty	triait	0.646	STRICT	titty	trie	EXPANSION-1
titty	tri	0.818	STRICT	titty	tris	EXPANSION-1
tl	tels	0.781	STRICT	tl	tel	EXPANSION-1
tl	tele	0.506	PASS	tl	tel	EXPANSION-1
toll	taule	0.833	STRICT	toll	taules	EXPANSION-1
toll	tôle	0.833	STRICT	toll	tôles	EXPANSION-1
tom	tam	0.740	STRICT	tom	tams	EXPANSION-1
took	toc	0.730	STRICT	took	tocs	EXPANSION-1
tool	tulle	0.730	STRICT	tool	tulles	EXPANSION-1
tory	tuerie	0.755	STRICT	tory	tueries	EXPANSION-1
tour	tours	0.733	STRICT	tour	tour	EXPANSION-1
tour	touré	0.546	PASS	tour	tour	EXPANSION-1
tour	toure	0.733	STRICT	tour	tour	EXPANSION-1
tour	tourer	0.546	PASS	tour	tour	EXPANSION-1
tours	touré	0.491	PASS	tour	tour	EXPANSION-1
tours	toure	0.546	PASS	tour	tour	EXPANSION-1
tours	tourer	0.491	PASS	tour	tour	EXPANSION-1
touring	touré	0.485	PASS	tour	tour	EXPANSION-1
touring	toure	0.503	PASS	tour	tour	EXPANSION-1
touring	tourer	0.485	PASS	tour	tour	EXPANSION-1
toured	touré	0.491	PASS	tour	tour	EXPANSION-1
toured	toure	0.546	PASS	tour	tour	EXPANSION-1
toured	tourer	0.491	PASS	tour	tour	EXPANSION-1
track	traque	0.785	STRICT	track	traques	EXPANSION-1
tract	tracts	0.821	STRICT	tract	tract	EXPANSION-1
tract	tracter	0.686	STRICT	tract	tract	EXPANSION-1
tract	tractée	0.686	STRICT	tract	tract	EXPANSION-1
tract	tracté	0.686	STRICT	tract	tract	EXPANSION-1
tract	tractés	0.686	STRICT	tract	tract	EXPANSION-1
tract	tracte	0.821	STRICT	tract	tract	EXPANSION-1
tracts	tracter	0.646	STRICT	tract	tract	EXPANSION-1
tracts	tractée	0.646	STRICT	tract	tract	EXPANSION-1
tracts	tracté	0.646	STRICT	tract	tract	EXPANSION-1
tracts	tractés	0.646	STRICT	tract	tract	EXPANSION-1
tracts	tracte	0.686	STRICT	tract	tract	EXPANSION-1
training	training	0.724	STRICT	trainings	training	EXPANSION-1
treen	traîne	0.770	STRICT	treen	traînes	EXPANSION-1
treen	triez	0.703	STRICT	treen	trier	EXPANSION-1
treen	triant	0.758	STRICT	treen	trier	EXPANSION-1
treen	triait	0.703	STRICT	treen	trier	EXPANSION-1
treen	triaient	0.703	STRICT	treen	trier	EXPANSION-1
treen	tri	0.781	STRICT	treen	tris	EXPANSION-1
trend	traîne	0.822	STRICT	trend	traîner	EXPANSION-1
trend	traînée	0.756	STRICT	trend	traîner	EXPANSION-1
trend	traînées	0.756	STRICT	trend	traîner	EXPANSION-1
trend	traînaient	0.756	STRICT	trend	traîner	EXPANSION-1
trend	traînés	0.756	STRICT	trend	traîner	EXPANSION-1
trend	traînera	0.723	STRICT	trend	traîner	EXPANSION-1
trends	traînée	0.708	STRICT	trend	traîner	EXPANSION-1
trends	traînées	0.708	STRICT	trend	traîner	EXPANSION-1
trends	traînaient	0.708	STRICT	trend	traîner	EXPANSION-1
trends	traînés	0.708	STRICT	trend	traîner	EXPANSION-1
trends	traînera	0.683	STRICT	trend	traîner	EXPANSION-1
trending	traînée	0.709	STRICT	trend	traîner	EXPANSION-1
trending	traînées	0.709	STRICT	trend	traîner	EXPANSION-1
trending	traînaient	0.717	STRICT	trend	traîner	EXPANSION-1
trending	traînés	0.709	STRICT	trend	traîner	EXPANSION-1
trending	traînera	0.660	STRICT	trend	traîner	EXPANSION-1
trended	traînée	0.708	STRICT	trend	traîner	EXPANSION-1
trended	traînées	0.708	STRICT	trend	traîner	EXPANSION-1
trended	traînaient	0.708	STRICT	trend	traîner	EXPANSION-1
trended	traînés	0.708	STRICT	trend	traîner	EXPANSION-1
trended	traînera	0.683	STRICT	trend	traîner	EXPANSION-1
trend	traînante	0.763	STRICT	trend	traînant	EXPANSION-1
trend	traînantes	0.763	STRICT	trend	traînant	EXPANSION-1
trend	traînants	0.778	STRICT	trend	traînant	EXPANSION-1
trends	traînante	0.717	STRICT	trend	traînant	EXPANSION-1
trends	traînantes	0.717	STRICT	trend	traînant	EXPANSION-1
trends	traînants	0.731	STRICT	trend	traînant	EXPANSION-1
trending	traînante	0.699	STRICT	trend	traînant	EXPANSION-1
trending	traînantes	0.699	STRICT	trend	traînant	EXPANSION-1
trending	traînants	0.707	STRICT	trend	traînant	EXPANSION-1
trended	traînante	0.730	STRICT	trend	traînant	EXPANSION-1
trended	traînantes	0.730	STRICT	trend	traînant	EXPANSION-1
trended	traînants	0.731	STRICT	trend	traînant	EXPANSION-1
trevor	trêve	1.000	STRICT	trevor	trêves	EXPANSION-1
trews	trou	0.781	STRICT	trews	trous	EXPANSION-1
trick	trucs	0.755	STRICT	trick	truc	EXPANSION-1
true	trouver	0.716	STRICT	true	trouve	EXPANSION-1
true	trouvé	0.716	STRICT	true	trouve	EXPANSION-1
true	trouvent	0.781	STRICT	true	trouve	EXPANSION-1
true	trouvait	0.716	STRICT	true	trouve	EXPANSION-1
true	trouvez	0.716	STRICT	true	trouve	EXPANSION-1
true	trouves	0.781	STRICT	true	trouve	EXPANSION-1
true	trouvant	0.716	STRICT	true	trouve	EXPANSION-1
true	trouva	0.716	STRICT	true	trouve	EXPANSION-1
truest	trouver	0.628	STRICT	true	trouve	EXPANSION-1
truest	trouvé	0.628	STRICT	true	trouve	EXPANSION-1
truest	trouvent	0.665	STRICT	true	trouve	EXPANSION-1
truest	trouvait	0.632	STRICT	true	trouve	EXPANSION-1
truest	trouvez	0.628	STRICT	true	trouve	EXPANSION-1
truest	trouvant	0.633	STRICT	true	trouve	EXPANSION-1
truest	trouva	0.628	STRICT	true	trouve	EXPANSION-1
truing	trouver	0.660	STRICT	true	trouve	EXPANSION-1
truing	trouvé	0.660	STRICT	true	trouve	EXPANSION-1
truing	trouvent	0.693	STRICT	true	trouve	EXPANSION-1
truing	trouvait	0.670	STRICT	true	trouve	EXPANSION-1
truing	trouvez	0.660	STRICT	true	trouve	EXPANSION-1
truing	trouvant	0.658	STRICT	true	trouve	EXPANSION-1
truing	trouva	0.640	STRICT	true	trouve	EXPANSION-1
trued	trouver	0.677	STRICT	true	trouve	EXPANSION-1
trued	trouvé	0.677	STRICT	true	trouve	EXPANSION-1
trued	trouvent	0.733	STRICT	true	trouve	EXPANSION-1
trued	trouvait	0.677	STRICT	true	trouve	EXPANSION-1
trued	trouvez	0.677	STRICT	true	trouve	EXPANSION-1
trued	trouvant	0.683	STRICT	true	trouve	EXPANSION-1
trued	trouva	0.677	STRICT	true	trouve	EXPANSION-1
trues	trouver	0.701	STRICT	true	trouve	EXPANSION-1
trues	trouvé	0.701	STRICT	true	trouve	EXPANSION-1
trues	trouvent	0.763	STRICT	true	trouve	EXPANSION-1
trues	trouvait	0.701	STRICT	true	trouve	EXPANSION-1
trues	trouvez	0.701	STRICT	true	trouve	EXPANSION-1
trues	trouvant	0.701	STRICT	true	trouve	EXPANSION-1
trues	trouva	0.701	STRICT	true	trouve	EXPANSION-1
trueer	trouver	0.716	STRICT	true	trouve	EXPANSION-1
trueer	trouvé	0.716	STRICT	true	trouve	EXPANSION-1
trueer	trouvent	0.781	STRICT	true	trouve	EXPANSION-1
trueer	trouvait	0.716	STRICT	true	trouve	EXPANSION-1
trueer	trouvez	0.716	STRICT	true	trouve	EXPANSION-1
trueer	trouvant	0.716	STRICT	true	trouve	EXPANSION-1
trueer	trouva	0.716	STRICT	true	trouve	EXPANSION-1
truth	trou	0.781	STRICT	truth	trous	EXPANSION-1
truths	trousse	0.822	STRICT	truths	trousses	EXPANSION-1
truth	troussée	0.707	STRICT	truth	trousser	EXPANSION-1
truth	troussées	0.707	STRICT	truth	trousser	EXPANSION-1
truth	troussés	0.707	STRICT	truth	trousser	EXPANSION-1
truth	troussaient	0.707	STRICT	truth	trousser	EXPANSION-1
truths	troussée	0.680	STRICT	truth	trousser	EXPANSION-1
truths	troussées	0.680	STRICT	truth	trousser	EXPANSION-1
truths	troussés	0.680	STRICT	truth	trousser	EXPANSION-1
truths	troussaient	0.680	STRICT	truth	trousser	EXPANSION-1
try	trahit	0.787	STRICT	tried	trahit	EXPANSION-1
tx	sexes	0.707	STRICT	tx	sexe	EXPANSION-1
tyler	talent	0.647	STRICT	tyler	tale	EXPANSION-1
tyler	tales	0.833	STRICT	tyler	tale	EXPANSION-1
tyler	tala	0.647	STRICT	tyler	tale	EXPANSION-1
tyler	talant	0.647	STRICT	tyler	tale	EXPANSION-1
tyler	taler	0.647	STRICT	tyler	tale	EXPANSION-1
unfair	enfers	0.755	STRICT	unfair	enfer	EXPANSION-1
unfair	enfait	0.540	PASS	unfair	enfer	EXPANSION-1
vain	veine	0.706	STRICT	vain	veines	EXPANSION-1
vanity	vannerie	0.821	STRICT	vanity	vanneries	EXPANSION-1
ve	vie	1.000	STRICT	ve	vies	EXPANSION-1
veldt	volts	0.770	STRICT	veldt	volt	EXPANSION-1
veldt	volte	0.770	STRICT	veldt	volt	EXPANSION-1
veldt	volta	0.616	STRICT	veldt	volt	EXPANSION-1
veldt	voltes	0.770	STRICT	veldt	volt	EXPANSION-1
veldts	volte	0.616	STRICT	veldt	volt	EXPANSION-1
veldts	volta	0.577	PASS	veldt	volt	EXPANSION-1
veldts	voltes	0.616	STRICT	veldt	volt	EXPANSION-1
vender	veine	0.781	STRICT	vender	veines	EXPANSION-1
vender	veinées	0.703	STRICT	vender	veiné	EXPANSION-1
vender	veinée	0.703	STRICT	vender	veiné	EXPANSION-1
vender	veinés	0.703	STRICT	vender	veiné	EXPANSION-1
venders	veinées	0.653	STRICT	vender	veiné	EXPANSION-1
venders	veinée	0.653	STRICT	vender	veiné	EXPANSION-1
venders	veinés	0.653	STRICT	vender	veiné	EXPANSION-1
venice	veine	0.746	STRICT	venice	veines	EXPANSION-1
venice	veinées	0.707	STRICT	venice	veiné	EXPANSION-1
venice	veinée	0.707	STRICT	venice	veiné	EXPANSION-1
venice	veinés	0.707	STRICT	venice	veiné	EXPANSION-1
vent	vaine	0.781	STRICT	vent	vaines	EXPANSION-1
vent	veine	0.781	STRICT	vent	veines	EXPANSION-1
vent	veinées	0.716	STRICT	vent	veiné	EXPANSION-1
vent	veinée	0.716	STRICT	vent	veiné	EXPANSION-1
vent	veinés	0.716	STRICT	vent	veiné	EXPANSION-1
vents	veinées	0.668	STRICT	vent	veiné	EXPANSION-1
vents	veinée	0.668	STRICT	vent	veiné	EXPANSION-1
vents	veinés	0.668	STRICT	vent	veiné	EXPANSION-1
venting	veinées	0.660	STRICT	vent	veiné	EXPANSION-1
venting	veinée	0.660	STRICT	vent	veiné	EXPANSION-1
venting	veinés	0.660	STRICT	vent	veiné	EXPANSION-1
vented	veinées	0.653	STRICT	vent	veiné	EXPANSION-1
vented	veinée	0.653	STRICT	vent	veiné	EXPANSION-1
vented	veinés	0.653	STRICT	vent	veiné	EXPANSION-1
venture	veine	0.716	STRICT	venture	veines	EXPANSION-1
venue	veine	0.743	STRICT	venue	veines	EXPANSION-1
venue	veinées	0.710	STRICT	venue	veiné	EXPANSION-1
venue	veinée	0.710	STRICT	venue	veiné	EXPANSION-1
venue	veinés	0.710	STRICT	venue	veiné	EXPANSION-1
venues	veinées	0.663	STRICT	venue	veiné	EXPANSION-1
venues	veinée	0.663	STRICT	venue	veiné	EXPANSION-1
venues	veinés	0.663	STRICT	venue	veiné	EXPANSION-1
verify	verra	0.708	STRICT	verify	verras	EXPANSION-1
very	vernis	0.822	STRICT	very	verni	EXPANSION-1
very	vernier	0.693	STRICT	very	verni	EXPANSION-1
very	vernie	0.822	STRICT	very	verni	EXPANSION-1
very	vernies	0.822	STRICT	very	verni	EXPANSION-1
vestry	veste	0.763	STRICT	vestry	vestes	EXPANSION-1
vet	vertes	0.781	STRICT	vet	verte	EXPANSION-1
vet	vertex	0.547	PASS	vet	verte	EXPANSION-1
