en	fr	old_combo	prosody	meaning	tier
beer	beurre	0.710	0.800	0.225	A
selected	secte	0.701	0.907	0.331	A
row	rot	0.786	0.664	0.467	A
tools	tous	0.655	0.915	0.332	A
declared	clair	0.722	0.843	0.619	GOLD
rape	ripe	0.702	0.694	0.232	A
nail	nil	0.702	0.879	0.335	A
perceived	psy	0.741	0.889	0.377	A
repairs	pair	0.661	0.854	0.289	A
supporter	sport	0.627	0.749	0.379	A
fiber	fab	0.833	0.906	0.234	A
vibe	vapes	0.702	0.891	0.638	GOLD
marines	mine	0.661	0.898	0.230	A
dope	dope	0.706	0.884	1.000	GOLD
stretching	stretching	0.774	0.895	1.000	GOLD
fellows	philo	0.625	0.844	0.454	GOLD
forged	forge	0.722	0.861	0.805	GOLD
declares	clair	0.719	0.866	0.599	GOLD
defeats	dite	0.659	0.898	0.399	A
receipts	site	0.665	0.953	0.181	A
project	projet	0.635	0.734	0.978	GOLD
parliament	parlement	0.694	0.797	0.983	GOLD
ruined	route	0.651	0.691	0.270	A
acceptance	accepte	0.695	0.856	0.919	GOLD
northeast	nordistes	0.849	0.873	0.551	GOLD
flats	face	0.631	0.835	0.280	A
squirrel	sol	0.631	0.873	0.262	A
experience	exprime	0.645	0.704	0.543	GOLD
lots	lasse	0.696	0.922	0.574	GOLD
frame	frime	0.758	0.718	0.459	GOLD
memorial	moral	0.707	0.684	0.310	A
coins	conne	0.675	0.881	0.297	A
diploma	diplôme	0.679	0.845	0.953	GOLD
tidal	table	0.702	0.820	0.184	A
ideas	attise	0.637	0.820	0.660	GOLD
somewhere	sommaire	0.698	0.830	0.531	GOLD
swim	cime	0.691	0.896	0.338	A
spotted	sparte	0.649	0.860	0.570	GOLD
brutal	brûle	0.709	0.680	0.439	A
profiles	propose	0.666	0.690	0.295	A
arbitrary	arbitraire	0.678	0.667	0.986	A
bloggers	blague	0.656	0.966	0.437	A
existence	existence	0.741	0.889	1.000	GOLD
informed	un formes	0.685	0.785	0.473	GOLD
crucial	cruel	0.676	0.783	0.395	A
threats	traite	0.643	0.811	0.442	A
nevertheless	s laisse	0.643	0.866	0.705	GOLD
secured	score	0.630	0.773	0.253	A
affects	affect	0.706	0.928	0.947	GOLD
grants	grâce	0.706	0.760	0.439	A
excellence	excellence	0.709	0.883	1.000	GOLD
insects	un secte	0.686	0.831	0.279	A
lottery	henri	0.628	0.666	0.347	A
scrap	scribe	0.714	0.795	0.380	A
curtain	conne	0.655	0.810	0.253	A
fatigue	fatigue	0.818	0.949	1.000	GOLD
depressing	pressing	0.711	0.852	0.199	A
kidnapping	kidnapping	0.678	0.902	1.000	GOLD
character	correct	0.675	0.777	0.371	A
dropped	drape	0.660	0.827	0.224	A
draft	date	0.643	0.833	0.322	A
realized	relate	0.647	0.688	0.525	A
actress	actrice	0.675	0.806	0.974	GOLD
cricket	cricket	0.696	0.849	1.000	GOLD
rocks	axe	0.690	0.891	0.448	A
executed	excuse	0.706	0.850	0.386	A
topics	taxe	0.700	0.830	0.275	A
scholar	salles	0.662	0.904	0.567	GOLD
darker	arc	0.693	0.730	0.251	A
deepest	déteste	0.670	0.886	0.331	A
explanations	exploser	0.651	0.745	0.304	A
crafts	kraft	0.708	0.819	0.433	A
varsity	varie	0.716	0.793	0.673	GOLD
heartbeat	et bit	0.676	0.774	0.314	A
chartered	tchad	0.712	0.906	0.469	GOLD
prepares	primaire	0.653	0.767	0.548	GOLD
drama	drame	0.674	0.764	0.968	GOLD
compare	commère	0.686	0.762	0.468	GOLD
lately	et lie	0.625	0.770	0.391	A
lonely	on lie	0.630	0.737	0.224	A
borrow	barreau	0.674	0.722	0.259	A
loudly	les lie	0.709	0.833	0.240	A
suggests	on geste	0.659	0.888	0.575	GOLD
stops	stop	0.625	0.901	0.921	GOLD
expanded	expo	0.707	0.797	0.473	GOLD
sexually	sexuelle	0.621	0.880	0.928	GOLD
proportion	prochaine	0.626	0.783	0.413	A
specialty	pêcheries	0.777	0.833	0.561	GOLD
hardy	hardi	0.755	0.770	0.665	GOLD
spiral	parole	0.620	0.767	0.310	A
rover	rave	0.683	0.668	0.281	A
expenditure	experts	0.714	0.782	0.325	A
mind	man	0.679	0.881	0.692	GOLD
favorite	fièvre	0.620	0.790	0.327	A
surprise	phrase	0.628	0.716	0.325	A
electricity	lectrice	0.802	0.755	0.283	A
poet	potes	0.785	0.847	0.357	A
mines	man	0.675	0.881	0.374	A
flexibility	flexible	0.688	0.786	0.910	GOLD
unpleasant	en plaisait	0.637	0.869	0.532	GOLD
mouths	masse	0.648	0.866	0.373	A
technician	technique	0.676	0.778	0.617	GOLD
look	loque	0.710	0.950	0.665	GOLD
big	bègue	0.730	0.975	0.514	GOLD
final	fatal	0.672	0.825	0.566	GOLD
problems	problèmes	0.631	0.811	0.974	GOLD
bigger	bègue	0.730	0.975	0.483	GOLD
promotion	prochaine	0.632	0.748	0.487	GOLD
log	longue	0.730	0.975	0.488	GOLD
objective	objective	0.672	0.908	1.000	GOLD
dish	dèche	0.730	0.975	0.396	A
lip	lippe	0.733	0.979	0.849	GOLD
liquor	lac	0.671	0.900	0.234	A
gig	gong	0.674	0.900	0.523	GOLD
balloon	clown	0.716	0.890	0.365	A
rack	rauque	0.690	0.748	0.381	A
tuned	tout	0.697	0.887	0.470	GOLD
exploitation	exploser	0.663	0.750	0.191	A
appealed	épile	0.665	0.934	0.400	A
lick	lac	0.671	0.900	0.356	A
dis	dix	0.733	0.979	0.782	GOLD
null	nil	0.710	0.950	0.492	GOLD
being	bine	0.688	0.887	0.611	GOLD
second	secte	0.704	0.884	0.315	A
makes	max	0.743	0.861	0.436	A
increase	un crisse	0.775	0.796	0.361	A
travel	tremble	0.672	0.691	0.199	A
global	global	0.747	0.871	1.000	GOLD
records	reg	0.651	0.773	0.501	GOLD
prior	prends	0.692	0.653	0.648	A
feelings	film	0.689	0.869	0.346	A
plants	place	0.706	0.895	0.328	A
revenue	revenues	0.694	0.839	0.983	GOLD
grab	grappe	0.670	0.810	0.344	A
cats	casse	0.688	0.911	0.325	A
cuts	casse	0.688	0.911	0.366	A
physics	fixe	0.715	0.823	0.417	A
kicked	quitte	0.657	0.909	0.406	A
cant	quitte	0.661	0.881	0.651	GOLD
triple	triple	0.707	0.759	1.000	GOLD
springs	sprint	0.671	0.812	0.290	A
casino	casino	0.678	0.882	1.000	GOLD
cooked	cote	0.655	0.905	0.313	A
kicks	x	0.657	0.882	0.456	GOLD
slam	sam	0.655	0.892	0.561	GOLD
varying	verrez	0.695	0.701	0.511	GOLD
sprint	sprint	0.849	0.850	1.000	GOLD
vegan	vine	0.740	0.832	0.330	A
postal	postale	0.672	0.860	0.980	GOLD
chad	tchad	0.785	0.977	0.937	GOLD
quicker	couic	0.787	0.981	0.262	A
brigade	briguer	0.692	0.817	0.408	A
griffin	graines	0.709	0.696	0.274	A
fringe	freine	0.622	0.789	0.642	GOLD
spill	style	0.650	0.924	0.286	A
swan	soient	0.684	0.908	0.443	A
freeman	frime	0.797	0.747	0.473	GOLD
offerings	et rings	0.652	0.777	0.383	A
forwards	force	0.713	0.844	0.422	A
bodily	bali	0.696	0.809	0.295	A
cons	case	0.684	0.917	0.505	GOLD
revolt	volts	0.637	0.831	0.254	A
bikini	bikini	0.849	0.945	1.000	GOLD
perimeter	primaire	0.696	0.774	0.606	GOLD
barracks	boxes	0.689	0.780	0.263	A
merits	merde	0.717	0.771	0.601	GOLD
crunch	crache	0.706	0.749	0.478	GOLD
familiar	femelle	0.683	0.859	0.506	GOLD
replace	place	0.623	0.810	0.228	A
acquired	quad	0.729	0.852	0.154	A
replies	place	0.635	0.831	0.421	A
towel	tales	0.777	0.847	0.252	A
liable	label	0.689	0.833	0.359	A
trophies	trophée	0.688	0.753	0.933	GOLD
history	est ri	0.636	0.710	0.400	A
building	building	0.725	0.886	1.000	GOLD
etc	s être	0.795	0.896	0.774	GOLD
committee	connerie	0.686	0.688	0.368	A
section	sexes	0.694	0.877	0.337	A
sources	source	0.638	0.829	0.930	GOLD
billion	pline	0.632	0.794	0.242	A
toward	lord	0.706	0.737	0.456	GOLD
charity	chérie	0.628	0.749	0.343	A
hungry	un gris	0.715	0.726	0.238	A
awarded	lord	0.702	0.749	0.336	A
purple	papal	0.635	0.905	0.199	A
secrets	sucre	0.624	0.893	0.182	A
applies	place	0.634	0.839	0.463	GOLD
advise	et vases	0.650	0.869	0.453	GOLD
chairs	chaise	0.665	0.908	0.343	A
advisor	et vases	0.650	0.869	0.382	A
delicate	quelques	0.678	0.743	0.596	GOLD
publicity	publie	0.641	0.776	0.651	GOLD
adviser	et vases	0.650	0.869	0.323	A
burial	perles	0.632	0.729	0.246	A
spinal	panel	0.620	0.860	0.378	A
crushing	brushing	0.650	0.827	0.353	A
rewarded	lord	0.703	0.809	0.334	A
briefing	briefing	0.725	0.842	1.000	GOLD
fluids	flûte	0.620	0.850	0.402	A
respectable	spectacle	0.701	0.838	0.323	A
dumping	dumping	0.725	0.886	1.000	GOLD
per	paix	0.637	0.964	0.517	GOLD
switch	sèches	0.658	0.829	0.249	A
photography	photographie	0.657	0.869	0.989	GOLD
borough	barreau	0.667	0.715	0.493	GOLD
arrows	arrosent	0.667	0.710	0.502	GOLD
café	café	0.667	0.882	1.000	GOLD
examined	examen	0.662	0.875	0.699	GOLD
raises	rose	0.632	0.631	0.364	A
ranch	riches	0.636	0.703	0.243	A
dignity	décrit	0.680	0.801	0.570	GOLD
cocaine	coquine	0.702	0.826	0.359	A
eternity	on ri	0.649	0.600	0.477	B
recorder	corde	0.652	0.835	0.383	A
scrub	scribe	0.810	0.813	0.346	A
tying	tag	0.655	0.819	0.361	A
public	public	0.666	0.897	1.000	GOLD
preferred	profonde	0.655	0.856	0.369	A
examine	examine	0.734	0.930	1.000	GOLD
shades	chaise	0.666	0.860	0.349	A
processing	pressing	0.632	0.820	0.436	A
dinosaur	on sort	0.664	0.631	0.267	A
from	femme	0.683	0.892	0.563	GOLD
came	came	0.683	0.853	1.000	GOLD
photo	forêt	0.637	0.722	0.513	GOLD
stars	star	0.656	0.881	0.890	GOLD
silk	sec	0.655	0.905	0.341	A
lodge	large	0.650	0.883	0.313	A
lamp	lampe	0.666	0.869	0.989	GOLD
ramp	rap	0.655	0.737	0.450	A
pits	pisse	0.690	0.914	0.503	GOLD
lump	lampe	0.663	0.869	0.071	A
proprietary	propriétaire	0.676	0.695	0.498	A
heart	carte	0.648	0.785	0.560	GOLD
contact	contact	0.662	0.837	1.000	GOLD
drop	drape	0.793	0.843	0.306	A
programs	programmes	0.641	0.713	0.820	GOLD
cards	case	0.657	0.897	0.297	A
proper	pape	0.690	0.904	0.610	GOLD
object	abject	0.750	0.929	0.552	GOLD
celebrate	célébré	0.636	0.779	0.960	GOLD
harm	arme	0.700	0.730	0.440	A
province	province	0.670	0.803	1.000	GOLD
asks	axe	0.688	0.876	0.366	A
cops	casse	0.662	0.917	0.375	A
solve	salve	0.793	0.989	0.559	GOLD
parks	parcs	0.661	0.836	0.978	GOLD
structural	stretch	0.654	0.695	0.252	A
bombs	base	0.662	0.917	0.220	A
farms	formes	0.620	0.772	0.408	A
prof	prof	0.748	0.761	1.000	GOLD
fathers	phase	0.678	0.922	0.204	A
programmes	programmes	0.641	0.713	1.000	GOLD
compact	compact	0.662	0.908	1.000	GOLD
lobby	libye	0.748	0.902	0.216	A
bizarre	barre	0.690	0.755	0.527	GOLD
paths	passent	0.667	0.911	0.491	GOLD
cox	casse	0.662	0.917	0.446	A
hobby	habit	0.700	0.859	0.592	GOLD
pops	passent	0.662	0.917	0.376	A
swap	sape	0.696	0.904	0.254	A
topped	apte	0.696	0.891	0.212	A
robbed	rendent	0.655	0.737	0.385	A
bombers	base	0.662	0.917	0.249	A
prop	pape	0.690	0.904	0.607	GOLD
quad	quad	0.793	0.989	1.000	GOLD
require	quoi	0.675	0.822	0.461	GOLD
reply	plat	0.675	0.822	0.635	GOLD
exam	exhume	0.786	0.874	0.259	A
slavery	les ri	0.683	0.797	0.300	A
nightmare	et maire	0.677	0.681	0.272	A
acquire	quoi	0.674	0.842	0.391	A
tastes	test	0.641	0.867	0.340	A
sierra	serre	0.648	0.702	0.802	GOLD
infantry	in tri	0.709	0.788	0.265	A
depot	dépôt	0.667	0.878	0.682	GOLD
raiders	rose	0.635	0.631	0.184	A
leaning	lignes	0.713	0.898	0.589	GOLD
raids	rose	0.635	0.631	0.191	A
relay	rouler	0.637	0.742	0.367	A
rails	réel	0.650	0.815	0.242	A
outreach	autriche	0.682	0.694	0.242	A
anyone	on n	0.627	0.728	0.610	GOLD
policy	pâlit	0.639	0.863	0.261	A
production	prochaine	0.620	0.747	0.399	A
reality	rallie	0.630	0.719	0.315	A
bitch	biche	0.690	0.909	0.456	GOLD
facts	fax	0.655	0.955	0.364	A
fuel	fuel	0.846	0.908	1.000	GOLD
anywhere	un air	0.624	0.712	0.361	A
flying	flamme	0.696	0.807	0.340	A
recovery	rêverie	0.760	0.767	0.382	A
debut	début	0.640	0.779	0.852	GOLD
democracy	décrit	0.634	0.720	0.442	A
elsewhere	s air	0.703	0.828	0.398	A
cares	caire	0.808	0.881	0.568	GOLD
lyrics	luxe	0.694	0.780	0.267	A
preparing	primaire	0.638	0.695	0.519	A
stats	stade	0.643	0.937	0.527	GOLD
speakers	pique	0.665	0.952	0.343	A
stance	stade	0.631	0.919	0.692	GOLD
relaxed	textes	0.655	0.863	0.395	A
stat	cette	0.673	0.880	0.709	GOLD
luckily	liquider	0.655	0.872	0.212	A
startup	strip	0.653	0.707	0.221	A
felony	félonie	0.686	0.927	0.297	A
reverend	riveraines	0.758	0.752	0.227	A
bougie	badger	0.719	0.877	0.476	GOLD
revealed	ville	0.663	0.953	0.583	GOLD
suppose	opposent	0.640	0.863	0.660	GOLD
label	lesquels	0.681	0.835	0.492	GOLD
progressive	progressive	0.788	0.836	1.000	GOLD
bitcoin	but conne	0.737	0.901	0.273	A
combine	cabane	0.660	0.861	0.330	A
utterly	allie	0.683	0.847	0.326	A
teammates	timide	0.682	0.856	0.302	A
discretion	d crèche	0.690	0.795	0.551	GOLD
rigorous	regret	0.696	0.706	0.286	A
pants	passent	0.648	0.885	0.370	A
publicly	publie	0.677	0.803	0.747	GOLD
profession	prochaine	0.631	0.790	0.372	A
cardiac	cardiaque	0.660	0.816	0.962	GOLD
complete	complètes	0.654	0.893	0.863	GOLD
introduced	un redoute	0.705	0.808	0.551	GOLD
progression	progrès	0.681	0.665	0.821	A
exhibits	exhibe	0.667	0.845	0.582	GOLD
effects	secte	0.623	0.846	0.178	A
circle	socle	0.652	0.890	0.214	A
objects	abject	0.664	0.910	0.520	GOLD
exams	exempt	0.696	0.809	0.291	A
lounge	large	0.691	0.815	0.259	A
cakes	caisse	0.636	0.860	0.410	A
promotes	promo	0.661	0.791	0.881	GOLD
ineffective	on effective	0.655	0.913	0.610	GOLD
before	bord	0.678	0.747	0.522	GOLD
since	six	0.678	0.909	0.474	GOLD
comes	cause	0.655	0.905	0.390	A
works	axe	0.674	0.851	0.432	A
bring	briques	0.643	0.763	0.296	A
military	métairie	0.764	0.730	0.379	A
return	reines	0.688	0.801	0.293	A
bank	banque	0.685	0.869	0.975	GOLD
longer	longue	0.703	0.911	0.840	GOLD
seeing	signe	0.692	0.891	0.365	A
fans	phase	0.676	0.905	0.143	A
shall	châle	0.730	0.975	0.660	GOLD
skin	ski	0.678	0.899	0.139	A
touch	tâche	0.688	0.905	0.470	GOLD
twitter	tir	0.691	0.754	0.717	GOLD
camp	cap	0.655	0.905	0.339	A
turns	thèse	0.676	0.905	0.366	A
valley	bali	0.655	0.910	0.494	GOLD
mix	max	0.740	0.909	0.338	A
max	max	0.785	0.977	1.000	GOLD
milk	mec	0.655	0.905	0.243	A
editor	être	0.692	0.811	0.362	A
referred	raid	0.676	0.859	0.408	A
fucked	actes	0.676	0.878	0.453	GOLD
severe	sphère	0.670	0.811	0.195	A
pink	pique	0.657	0.909	0.430	A
covers	cause	0.655	0.905	0.289	A
gap	guêpes	0.710	0.950	0.459	GOLD
tears	thèse	0.683	0.905	0.387	A
colors	cause	0.655	0.905	0.291	A
bags	base	0.655	0.905	0.267	A
pushed	poste	0.655	0.939	0.455	GOLD
maps	masse	0.655	0.905	0.363	A
chip	type	0.657	0.896	0.203	A
pump	pape	0.655	0.905	0.324	A
slip	slip	0.787	0.981	1.000	GOLD
backed	pacte	0.670	0.955	0.251	A
trigger	trique	0.673	0.802	0.359	A
sink	cinq	0.689	0.881	0.291	A
punk	pac	0.655	0.905	0.315	A
bulk	bac	0.655	0.905	0.475	GOLD
bits	baisse	0.688	0.911	0.307	A
sits	six	0.690	0.914	0.258	A
jam	dame	0.676	0.892	0.640	GOLD
caps	casse	0.655	0.905	0.497	GOLD
dishes	disent	0.657	0.909	0.320	A
cliff	clive	0.673	0.962	0.271	A
cheer	terre	0.655	0.749	0.515	GOLD
rats	race	0.688	0.743	0.278	A
bugs	base	0.655	0.905	0.316	A
buses	base	0.688	0.931	0.121	A
rushed	reste	0.651	0.773	0.417	A
packs	max	0.640	0.909	0.302	A
tubes	tout	0.673	0.887	0.291	A
wax	axe	0.689	0.878	0.146	A
batch	bâche	0.688	0.905	0.466	GOLD
ducks	axe	0.686	0.878	0.227	A
snack	snack	0.785	0.977	1.000	GOLD
stern	sonne	0.688	0.903	0.494	GOLD
cubs	cause	0.655	0.905	0.244	A
bids	bise	0.688	0.914	0.418	A
bully	plie	0.692	0.827	0.303	A
sync	cinq	0.689	0.881	0.399	A
curved	code	0.655	0.905	0.254	A
bats	basse	0.688	0.911	0.320	A
cube	cube	0.689	0.892	1.000	GOLD
tunes	tous	0.676	0.915	0.394	A
mirrors	mise	0.685	0.909	0.355	A
pins	pise	0.678	0.909	0.442	A
banker	banque	0.685	0.869	0.826	GOLD
kits	caisse	0.688	0.911	0.633	GOLD
stab	stade	0.648	0.929	0.737	GOLD
doomed	doute	0.655	0.915	0.666	GOLD
limbs	lise	0.657	0.909	0.347	A
glove	glaive	0.781	0.971	0.244	A
slick	sec	0.655	0.892	0.548	GOLD
sank	cinq	0.674	0.857	0.349	A
bans	base	0.676	0.905	0.207	A
tapped	apte	0.688	0.878	0.337	A
pulp	palpe	0.785	0.977	0.577	GOLD
refs	rêve	0.688	0.787	0.380	A
baths	basse	0.667	0.911	0.310	A
bunker	banque	0.681	0.869	0.382	A
tipped	tête	0.655	0.905	0.476	GOLD
verge	vosges	0.671	0.881	0.813	GOLD
morale	mal	0.683	0.895	0.626	GOLD
state	cette	0.668	0.810	0.471	GOLD
estate	cette	0.668	0.782	0.436	A
approval	éprouve	0.671	0.746	0.472	GOLD
economies	on mise	0.643	0.664	0.389	A
dietary	d ri	0.683	0.773	0.326	A
special	seychelles	0.686	0.876	0.346	A
capacity	compris	0.656	0.725	0.461	GOLD
trained	traîne	0.640	0.708	0.452	GOLD
conduct	connecte	0.647	0.881	0.291	A
dispute	dispute	0.674	0.869	1.000	GOLD
robot	robot	0.622	0.712	1.000	GOLD
tragic	tragique	0.672	0.796	0.988	GOLD
revenues	revenues	0.669	0.814	1.000	GOLD
mineral	merle	0.621	0.769	0.322	A
triangle	triangle	0.624	0.703	1.000	GOLD
exceptionally	excepté	0.676	0.789	0.343	A
purity	pierreries	0.734	0.698	0.460	A
daytime	d âme	0.715	0.872	0.279	A
are	are	0.652	0.749	1.000	GOLD
president	présidente	0.630	0.814	0.986	GOLD
honor	âne	0.652	0.981	0.535	GOLD
ca	k	0.652	0.982	0.661	GOLD
ma	ma	0.652	0.982	1.000	GOLD
thrown	rhône	0.659	0.731	0.458	GOLD
proceedings	précise	0.683	0.788	0.553	GOLD
throne	rhône	0.659	0.731	0.539	GOLD
construct	on strict	0.663	0.705	0.407	A
nova	nova	0.653	0.857	1.000	GOLD
cola	cause	0.640	0.805	0.282	A
coma	côme	0.700	0.847	0.823	GOLD
slept	slip	0.644	0.937	0.241	A
spray	spray	0.760	0.701	1.000	GOLD
tribal	tremble	0.684	0.681	0.198	A
stunt	cette	0.645	0.834	0.439	A
playing	plaine	0.630	0.817	0.447	A
design	design	0.725	0.841	1.000	GOLD
quickly	cliquez	0.661	0.885	0.541	GOLD
realize	relate	0.659	0.677	0.554	A
regarded	garde	0.631	0.833	0.591	GOLD
replied	plate	0.635	0.831	0.337	A
belonging	bloc	0.675	0.834	0.629	GOLD
resign	design	0.652	0.825	0.176	A
bracket	braguette	0.685	0.828	0.555	GOLD
quiz	quinze	0.674	0.868	0.403	A
proposed	proposent	0.658	0.825	0.975	GOLD
guitar	gare	0.667	0.682	0.351	A
massage	message	0.649	0.940	0.309	A
daylight	dilate	0.702	0.833	0.416	A
migrant	maquette	0.651	0.829	0.218	A
told	taule	0.679	0.881	0.700	GOLD
goals	gaule	0.675	0.881	0.453	GOLD
profile	profil	0.720	0.753	0.915	GOLD
apply	plat	0.674	0.842	0.502	GOLD
males	mails	0.691	0.824	0.245	A
alike	lac	0.674	0.847	0.354	A
delta	delta	0.810	0.929	1.000	GOLD
hart	carte	0.648	0.785	0.539	GOLD
delight	light	0.635	0.843	0.396	A
spike	pac	0.681	0.881	0.279	A
elbow	elbe	0.748	0.838	0.425	A
relied	lad	0.675	0.840	0.475	GOLD
posed	pause	0.679	0.881	0.321	A
shouted	char	0.679	0.802	0.267	A
sniper	nappe	0.681	0.881	0.342	A
bulb	barbe	0.626	0.852	0.311	A
paragraph	paragraphe	0.647	0.777	0.994	GOLD
coordinator	corner	0.627	0.662	0.314	A
minute	minutes	0.621	0.906	0.953	GOLD
launch	lâche	0.654	0.897	0.201	A
performing	former	0.637	0.796	0.410	A
proposals	proposent	0.665	0.768	0.897	GOLD
interact	un tracts	0.674	0.768	0.643	GOLD
slipped	slip	0.656	0.959	0.900	GOLD
descent	cette	0.658	0.898	0.544	GOLD
easiest	isis	0.737	0.834	0.467	GOLD
upstairs	as terre	0.662	0.890	0.277	A
discourse	d corse	0.665	0.851	0.455	GOLD
honorable	en rebelles	0.691	0.821	0.396	A
commenced	commettent	0.677	0.874	0.690	GOLD
in	n	0.637	0.961	0.851	GOLD
between	mine	0.646	0.870	0.324	A
happy	épi	0.692	0.850	0.554	GOLD
wall	vol	0.717	0.958	0.452	GOLD
heavy	avis	0.663	0.817	0.447	A
driving	drive	0.665	0.701	0.742	GOLD
holding	holding	0.647	0.740	1.000	GOLD
starts	star	0.636	0.852	0.276	A
aware	verre	0.671	0.725	0.594	GOLD
length	laine	0.663	0.949	0.334	A
harry	henri	0.670	0.685	0.504	A
afford	et horde	0.646	0.713	0.314	A
turkey	acquis	0.673	0.834	0.372	A
depth	dette	0.644	0.924	0.444	A
deaths	dette	0.673	0.934	0.356	A
smoking	smoking	0.647	0.740	1.000	GOLD
inner	n	0.637	0.961	0.499	GOLD
pa	pas	0.652	0.982	0.909	GOLD
ear	ire	0.642	0.736	0.476	GOLD
thirty	série	0.640	0.724	0.442	A
claiming	clément	0.657	0.790	0.596	GOLD
aboard	aborde	0.642	0.814	0.548	GOLD
fr	est are	0.661	0.767	0.711	GOLD
inn	n	0.637	0.961	0.859	GOLD
flames	flemme	0.637	0.867	0.456	GOLD
baked	pacte	0.637	0.838	0.379	A
tenth	tête	0.661	0.914	0.393	A
boobs	boum	0.668	0.934	0.511	GOLD
plague	plaque	0.637	0.848	0.308	A
heavier	avis	0.663	0.817	0.350	A
dwarf	dors	0.660	0.800	0.330	A
marched	matchs	0.633	0.906	0.303	A
folding	holding	0.638	0.683	0.384	A
ts	ds	0.670	0.963	0.816	GOLD
coups	coupes	0.814	0.975	0.447	A
gnu	gnou	0.811	0.902	0.820	GOLD
sentence	certaines	0.655	0.851	0.575	GOLD
spider	stade	0.645	0.849	0.375	A
democrat	démocrate	0.646	0.843	0.893	GOLD
cigarettes	secrète	0.670	0.819	0.255	A
cowboy	cabot	0.654	0.825	0.397	A
diplomat	diplomate	0.638	0.921	0.982	GOLD
proportions	proposent	0.658	0.771	0.360	A
album	album	0.643	0.927	1.000	GOLD
overall	obole	0.707	0.803	0.590	GOLD
massive	massive	0.645	0.933	1.000	GOLD
limit	limite	0.647	0.935	0.931	GOLD
controlled	contrôle	0.658	0.720	0.926	GOLD
expansion	expose	0.651	0.738	0.364	A
controls	contrôle	0.657	0.720	0.901	GOLD
valid	valide	0.645	0.933	0.927	GOLD
objectives	adjectif	0.655	0.898	0.537	GOLD
civic	civique	0.647	0.935	0.667	GOLD
overly	oublie	0.622	0.829	0.522	GOLD
fragments	fragments	0.636	0.762	1.000	GOLD
souk	sacs	0.833	0.906	0.660	GOLD
content	canette	0.621	0.910	0.393	A
identities	et un prises	0.625	0.670	0.412	A
cosmetics	commerce	0.671	0.767	0.365	A
areas	errer	0.650	0.647	0.490	A
beyond	bonne	0.668	0.898	0.592	GOLD
prevent	prophète	0.640	0.823	0.233	A
climate	clamait	0.692	0.855	0.443	A
improved	un prouvent	0.664	0.765	0.448	A
dreams	rime	0.663	0.815	0.481	GOLD
increases	un crise	0.676	0.781	0.287	A
removal	moufles	0.625	0.872	0.320	A
rip	ripe	0.733	0.802	0.484	GOLD
warned	orne	0.668	0.730	0.305	A
barrel	balle	0.650	0.810	0.390	A
robust	robuste	0.727	0.786	0.989	GOLD
rains	rose	0.627	0.631	0.284	A
basics	but x	0.642	0.863	0.290	A
inquiries	un crise	0.676	0.781	0.530	GOLD
cruelty	crouler	0.682	0.753	0.332	A
cheapest	chimiste	0.656	0.874	0.154	A
dreamed	rime	0.666	0.815	0.495	GOLD
improves	un prouvent	0.662	0.765	0.377	A
thirsty	petit	0.625	0.835	0.427	A
travellers	travers	0.643	0.808	0.564	GOLD
large	large	0.659	0.856	1.000	GOLD
worked	actes	0.674	0.851	0.638	GOLD
staff	staff	0.785	0.977	1.000	GOLD
songs	sonne	0.679	0.949	0.427	A
views	vise	0.659	0.876	0.581	GOLD
chat	tchad	0.670	0.958	0.329	A
puts	pousse	0.690	0.914	0.648	GOLD
tons	thèse	0.672	0.899	0.487	GOLD
explanation	exploser	0.664	0.757	0.338	A
races	rose	0.637	0.631	0.200	A
jazz	jazz	0.785	0.977	1.000	GOLD
equity	écris	0.657	0.810	0.380	A
recover	rêve	0.651	0.853	0.286	A
chaos	casse	0.648	0.798	0.473	GOLD
refers	rose	0.676	0.859	0.259	A
integrity	et aigri	0.714	0.738	0.355	A
viewers	vise	0.659	0.876	0.596	GOLD
snap	sape	0.676	0.892	0.421	A
transformation	transformer	0.658	0.745	0.579	GOLD
plug	plaque	0.670	0.958	0.125	A
guilt	kilt	0.673	0.958	0.289	A
valve	valve	0.785	0.977	1.000	GOLD
fold	solde	0.638	0.839	0.428	A
scan	ski	0.661	0.869	0.180	A
robots	romance	0.672	0.739	0.155	A
punish	pêche	0.648	0.804	0.299	A
scam	sam	0.655	0.892	0.264	A
plaza	plan	0.660	0.798	0.404	A
shepherd	chef	0.671	0.934	0.437	A
curves	cause	0.640	0.881	0.204	A
railways	réalise	0.651	0.762	0.256	A
logs	loch	0.625	0.888	0.518	GOLD
recruited	kurdes	0.624	0.758	0.291	A
mold	môle	0.679	0.881	0.434	A
folder	solde	0.638	0.839	0.344	A
tonnes	thèse	0.672	0.899	0.463	GOLD
scum	sam	0.655	0.892	0.450	GOLD
disciplinary	disciplinaire	0.641	0.847	0.970	GOLD
photographed	regrette	0.658	0.647	0.196	A
church	tchatche	0.776	0.959	0.299	A
strongly	son lie	0.695	0.780	0.148	A
of	ève	0.629	0.951	0.817	GOLD
an	âne	0.637	0.961	0.712	GOLD
us	as	0.637	0.961	0.498	GOLD
am	âme	0.637	0.961	0.614	GOLD
able	épaule	0.637	0.837	0.293	A
la	la	0.637	0.964	1.000	GOLD
specific	spécifique	0.639	0.923	0.942	GOLD
royal	rôles	0.665	0.651	0.350	A
