a	b	hops	quality	subchain
en:poker	en:caps	4	0.778	en:poker ≈ fr:pac = en:cap ≈ fr:caps = en:caps
en:poker	fr:casse	5	0.778	en:poker ≈ fr:pac = en:cap ≈ fr:caps = en:caps ≈ fr:casse
en:poker	fr:bris	6	0.778	en:poker ≈ fr:pac = en:cap ≈ fr:caps = en:caps ≈ fr:casse ~ fr:bris
en:poker	fr:pauses	6	0.778	en:poker ≈ fr:pac = en:cap ≈ fr:caps = en:caps ≈ fr:casse ~ fr:pauses
en:pops	fr:piques	6	0.778	en:pops = fr:pop ≈ en:pope = fr:pape ≈ en:pickup ~ en:pick ≈ fr:piques
fr:pop	fr:piques	5	0.778	= fr:pop en:pope = fr:pape ≈ en:pickup ~ en:pick ≈ fr:piques
en:pope	fr:piques	4	0.778	≈ en:pope = fr:pape en:pickup ~ en:pick ≈ fr:piques
fr:pape	fr:piques	3	0.778	= fr:pape ≈ en:pickup ~ en:pick fr:piques
en:ruin	fr:rose	2	0.778	en:ruin ~ en:ruins ≈ fr:rose
en:ruin	en:rose	3	0.778	en:ruin ~ en:ruins ≈ fr:rose = en:rose
en:ruin	fr:roses	4	0.778	en:ruin ~ en:ruins ≈ fr:rose = en:rose ≈ fr:roses
en:ruins	en:rose	2	0.778	~ en:ruins fr:rose = en:rose
en:ruins	fr:roses	3	0.778	~ en:ruins fr:rose = en:rose ≈ fr:roses
en:scrub	fr:broches	2	0.778	en:scrub ~ en:brush ≈ fr:broches
en:scrub	en:pins	3	0.778	en:scrub ~ en:brush ≈ fr:broches = en:pins
en:scrub	fr:pise	4	0.778	en:scrub ~ en:brush ≈ fr:broches = en:pins ≈ fr:pise
en:sec	fr:sèches	2	0.778	en:sec ≈ fr:secs ~ fr:sèches
en:sec	en:censure	3	0.778	en:sec ≈ fr:secs ~ fr:sèches ≈ en:censure
en:sec	en:censors	4	0.778	en:sec ≈ fr:secs ~ fr:sèches ≈ en:censure ~ en:censors
en:sec	fr:saine	5	0.778	en:sec ≈ fr:secs ~ fr:sèches ≈ en:censure ~ en:censors ≈ fr:saine
en:sec	fr:sain	6	0.778	en:sec ≈ fr:secs ~ fr:sèches ≈ en:censure ~ en:censors ≈ fr:saine ~ fr:sain
fr:secs	en:censure	2	0.778	≈ fr:secs fr:sèches ≈ en:censure
fr:secs	en:censors	3	0.778	≈ fr:secs fr:sèches ≈ en:censure ~ en:censors
fr:secs	fr:saine	4	0.778	≈ fr:secs fr:sèches ≈ en:censure ~ en:censors ≈ fr:saine
fr:secs	fr:sain	5	0.778	≈ fr:secs fr:sèches ≈ en:censure ~ en:censors ≈ fr:saine ~ fr:sain
fr:sèches	fr:sain	4	0.778	~ fr:sèches ≈ en:censure en:censors ≈ fr:saine ~ fr:sain
en:censure	fr:sain	3	0.778	≈ en:censure ~ en:censors ≈ fr:saine fr:sain
en:sharp	fr:poète	2	0.778	en:sharp ~ en:pointed ≈ fr:poète
en:sharp	en:poet	3	0.778	en:sharp ~ en:pointed ≈ fr:poète = en:poet
en:sharp	fr:potes	4	0.778	en:sharp ~ en:pointed ≈ fr:poète = en:poet ≈ fr:potes
en:sharp	en:buddies	5	0.778	en:sharp ~ en:pointed ≈ fr:poète = en:poet ≈ fr:potes = en:buddies
en:sharp	fr:base	6	0.778	en:sharp ~ en:pointed ≈ fr:poète = en:poet ≈ fr:potes = en:buddies ≈ fr:base
en:slave	fr:slaves	2	0.778	en:slave ≈ fr:slave ~ fr:slaves
en:slave	en:slice	3	0.778	en:slave ≈ fr:slave ~ fr:slaves ≈ en:slice
en:slave	fr:tranche	4	0.778	en:slave ≈ fr:slave ~ fr:slaves ≈ en:slice = fr:tranche
fr:slaves	fr:esclave	3	0.778	≈ fr:slaves fr:slave ≈ en:slave = fr:esclave
en:slice	en:slave	3	0.778	en:slice ≈ fr:slaves ~ fr:slave ≈ en:slave
en:slice	fr:esclave	4	0.778	en:slice ≈ fr:slaves ~ fr:slave ≈ en:slave = fr:esclave
fr:slaves	en:slave	2	0.778	≈ fr:slaves fr:slave ≈ en:slave
en:sperm	en:sum	2	0.778	en:sperm ≈ fr:somme = en:sum
en:sperm	fr:sam	3	0.778	en:sperm ≈ fr:somme = en:sum ≈ fr:sam
fr:somme	fr:sam	2	0.778	≈ fr:somme en:sum ≈ fr:sam
en:spike	en:cap	2	0.778	en:spike ≈ fr:pac = en:cap
en:spike	fr:caps	3	0.778	en:spike ≈ fr:pac = en:cap ≈ fr:caps
en:spike	en:caps	4	0.778	en:spike ≈ fr:pac = en:cap ≈ fr:caps = en:caps
en:spike	fr:casse	5	0.778	en:spike ≈ fr:pac = en:cap ≈ fr:caps = en:caps ≈ fr:casse
en:spike	fr:bris	6	0.778	en:spike ≈ fr:pac = en:cap ≈ fr:caps = en:caps ≈ fr:casse ~ fr:bris
en:spike	fr:pauses	6	0.778	en:spike ≈ fr:pac = en:cap ≈ fr:caps = en:caps ≈ fr:casse ~ fr:pauses
en:stamp	fr:patch	2	0.778	en:stamp ~ en:punch ≈ fr:patch
en:stamp	en:patch	3	0.778	en:stamp ~ en:punch ≈ fr:patch = en:patch
en:stamp	fr:putsch	4	0.778	en:stamp ~ en:punch ≈ fr:patch = en:patch ≈ fr:putsch
en:punch	en:patch	2	0.778	~ en:punch fr:patch = en:patch
en:punch	fr:putsch	3	0.778	~ en:punch fr:patch = en:patch ≈ fr:putsch
en:supporter	fr:fondement	6	0.778	en:supporter ≈ fr:sport = en:sport ≈ fr:potes = en:buddies ≈ fr:base ~ fr:fondement
fr:sport	fr:fondement	5	0.778	≈ fr:sport en:sport ≈ fr:potes = en:buddies ≈ fr:base ~ fr:fondement
en:sport	fr:fondement	4	0.778	= en:sport ≈ fr:potes en:buddies ≈ fr:base ~ fr:fondement
en:talk	en:talks	3	0.778	en:talk = fr:parler ≈ en:parley ~ en:talks
en:talk	fr:toc	4	0.778	en:talk = fr:parler ≈ en:parley ~ en:talks ≈ fr:toc
en:teenager	fr:adeptes	5	0.778	en:teenager ~ en:teen ≈ fr:fine = en:fine ≈ fr:fans ~ fr:adeptes
en:template	fr:strip	6	0.778	en:template ~ en:model ≈ fr:mal = en:bad ≈ fr:bandes = en:strips ≈ fr:strip
en:model	fr:strip	5	0.778	~ en:model fr:mal = en:bad ≈ fr:bandes = en:strips ≈ fr:strip
en:trapped	fr:encours	5	0.778	en:trapped ~ en:stuck ≈ fr:stock = en:stock ≈ fr:stocks ~ fr:encours
en:variables	fr:flottes	5	0.778	en:variables ≈ fr:verbale = en:verbal ≈ fr:vol = en:flight ≈ fr:flottes
fr:verbale	fr:flottes	4	0.778	≈ fr:verbale en:verbal ≈ fr:vol = en:flight ≈ fr:flottes
en:verbal	fr:flottes	3	0.778	= en:verbal ≈ fr:vol en:flight ≈ fr:flottes
en:barnes	en:base	2	0.777	en:barnes ≈ fr:base = en:base
en:barnes	fr:baisse	3	0.777	en:barnes ≈ fr:base = en:base ≈ fr:baisse
en:barnes	en:decrease	4	0.777	en:barnes ≈ fr:base = en:base ≈ fr:baisse = en:decrease
en:barnes	fr:décrit	5	0.777	en:barnes ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit
en:barnes	fr:décrits	6	0.777	en:barnes ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrits
en:barnes	fr:décrite	6	0.777	en:barnes ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrite
en:barnes	fr:décrites	6	0.777	en:barnes ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrites
fr:cane	en:may	3	0.777	≈ fr:cane fr:canne ≈ en:can ~ en:may
fr:cane	fr:mes	4	0.777	≈ fr:cane fr:canne ≈ en:can ~ en:may ≈ fr:mes
en:ben	en:delicate	5	0.777	en:ben ≈ fr:peine = en:sentence ≈ fr:certaines ~ fr:quelques ≈ en:delicate
en:ben	fr:délicate	6	0.777	en:ben ≈ fr:peine = en:sentence ≈ fr:certaines ~ fr:quelques ≈ en:delicate = fr:délicate
en:bids	fr:quartz	2	0.777	en:bids ~ en:quotes ≈ fr:quartz
en:bids	en:quartz	3	0.777	en:bids ~ en:quotes ≈ fr:quartz = en:quartz
en:bids	fr:corse	4	0.777	en:bids ~ en:quotes ≈ fr:quartz = en:quartz ≈ fr:corse
en:bin	en:cheat	3	0.777	en:bin ~ en:trash ≈ fr:triche = en:cheat
en:bin	fr:gîte	4	0.777	en:bin ~ en:trash ≈ fr:triche = en:cheat ≈ fr:gîte
en:blacks	fr:bloc	2	0.777	en:blacks ~ en:black ≈ fr:bloc
en:blacks	en:block	3	0.777	en:blacks ~ en:black ≈ fr:bloc = en:block
en:blacks	fr:black	4	0.777	en:blacks ~ en:black ≈ fr:bloc = en:block ≈ fr:black
en:blacks	fr:noires	5	0.777	en:blacks ~ en:black ≈ fr:bloc = en:block ≈ fr:black ~ fr:noires
en:black	fr:black	3	0.777	~ en:black fr:bloc = en:block ≈ fr:black
en:black	fr:noires	4	0.777	~ en:black fr:bloc = en:block ≈ fr:black ~ fr:noires
en:blacks	fr:noirs	5	0.777	en:blacks ~ en:black ≈ fr:bloc = en:block ≈ fr:black ~ fr:noirs
en:black	fr:noirs	4	0.777	~ en:black fr:bloc = en:block ≈ fr:black ~ fr:noirs
en:blacks	fr:noir	5	0.777	en:blacks ~ en:black ≈ fr:bloc = en:block ≈ fr:black ~ fr:noir
en:black	fr:noir	4	0.777	~ en:black fr:bloc = en:block ≈ fr:black ~ fr:noir
fr:bloc	fr:noir	3	0.777	≈ fr:bloc = en:block fr:black ~ fr:noir
en:block	fr:noir	2	0.777	= en:block ≈ fr:black ~ fr:noir
en:blogs	fr:valet	5	0.777	en:blogs ~ en:blog ≈ fr:blague = en:joke ≈ fr:jack ~ fr:valet
en:bounty	fr:construit	2	0.777	~ en:bounty ≈ fr:bâti ~ fr:construit
en:bounty	fr:construite	2	0.777	~ en:bounty ≈ fr:bâti ~ fr:construite
en:bounty	fr:construits	2	0.777	~ en:bounty ≈ fr:bâti ~ fr:construits
en:bronze	en:decrease	4	0.777	en:bronze ≈ fr:base = en:base ≈ fr:baisse = en:decrease
en:bronze	fr:décrit	5	0.777	en:bronze ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit
en:bronze	fr:décrits	6	0.777	en:bronze ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrits
en:bronze	fr:décrite	6	0.777	en:bronze ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrite
en:bronze	fr:décrites	6	0.777	en:bronze ≈ fr:base = en:base ≈ fr:baisse = en:decrease ≈ fr:décrit ~ fr:décrites
en:cash	fr:manie	2	0.777	≈ en:cash ~ en:money ≈ fr:manie
en:cassia	en:money	4	0.777	en:cassia ≈ fr:cacher ~ fr:cache ≈ en:cash ~ en:money
en:cassia	fr:manie	5	0.777	en:cassia ≈ fr:cacher ~ fr:cache ≈ en:cash ~ en:money ≈ fr:manie
fr:cacher	en:money	3	0.777	≈ fr:cacher fr:cache ≈ en:cash ~ en:money
fr:cacher	fr:manie	4	0.777	≈ fr:cacher fr:cache ≈ en:cash ~ en:money ≈ fr:manie
fr:cache	en:money	2	0.777	~ fr:cache ≈ en:cash en:money
fr:cache	fr:manie	3	0.777	~ fr:cache ≈ en:cash en:money ≈ fr:manie
en:class	en:classy	2	0.777	en:class ≈ fr:classe = en:classy
en:class	fr:classé	3	0.777	en:class ≈ fr:classe = en:classy ≈ fr:classé
en:class	en:filed	4	0.777	en:class ≈ fr:classe = en:classy ≈ fr:classé = en:filed
en:class	fr:face	5	0.777	en:class ≈ fr:classe = en:classy ≈ fr:classé = en:filed ≈ fr:face
en:class	fr:visage	6	0.777	en:class ≈ fr:classe = en:classy ≈ fr:classé = en:filed ≈ fr:face ~ fr:visage
fr:classe	fr:classé	3	0.777	= fr:classe en:class ~ en:classy ≈ fr:classé
fr:classe	fr:visage	5	0.777	≈ fr:classe en:classy ≈ fr:classé = en:filed ≈ fr:face ~ fr:visage
en:classy	en:filed	2	0.777	= en:classy ≈ fr:classé en:filed
en:classy	fr:face	3	0.777	= en:classy ≈ fr:classé en:filed ≈ fr:face
en:classy	fr:visage	4	0.777	= en:classy ≈ fr:classé en:filed ≈ fr:face ~ fr:visage
fr:classé	fr:face	2	0.777	≈ fr:classé = en:filed ≈ fr:face
fr:classé	fr:visage	3	0.777	≈ fr:classé = en:filed ≈ fr:face fr:visage
en:filed	fr:visage	2	0.777	= en:filed ≈ fr:face ~ fr:visage
en:class	en:ranked	3	0.777	≈ en:class ~ en:classy fr:classé = en:ranked
en:class	fr:actes	4	0.777	≈ en:class ~ en:classy fr:classé = en:ranked ≈ fr:actes
en:classy	en:ranked	2	0.777	~ en:classy ≈ fr:classé = en:ranked
en:classy	fr:actes	3	0.777	~ en:classy ≈ fr:classé = en:ranked fr:actes
fr:classé	fr:actes	2	0.777	≈ fr:classé = en:ranked ≈ fr:actes
en:classes	en:classy	3	0.777	en:classes = fr:classes ≈ en:class ~ en:classy
en:classes	fr:classé	4	0.777	en:classes = fr:classes ≈ en:class ~ en:classy ≈ fr:classé
en:classes	en:ranked	5	0.777	en:classes = fr:classes ≈ en:class ~ en:classy ≈ fr:classé = en:ranked
en:classes	fr:actes	6	0.777	en:classes = fr:classes ≈ en:class ~ en:classy ≈ fr:classé = en:ranked ≈ fr:actes
fr:classes	en:classy	2	0.777	= fr:classes en:class ~ en:classy
fr:classes	fr:classé	3	0.777	= fr:classes en:class ~ en:classy ≈ fr:classé
fr:classes	en:ranked	4	0.777	= fr:classes en:class ~ en:classy ≈ fr:classé = en:ranked
fr:classes	fr:actes	5	0.777	= fr:classes en:class ~ en:classy ≈ fr:classé = en:ranked ≈ fr:actes
en:classroom	en:class	2	0.777	en:classroom = fr:classe ≈ en:class
en:classroom	en:classy	3	0.777	en:classroom = fr:classe ≈ en:class ~ en:classy
en:classroom	fr:classé	4	0.777	en:classroom = fr:classe ≈ en:class ~ en:classy ≈ fr:classé
en:classroom	en:ranked	5	0.777	en:classroom = fr:classe ≈ en:class ~ en:classy ≈ fr:classé = en:ranked
en:classroom	fr:actes	6	0.777	en:classroom = fr:classe ≈ en:class ~ en:classy ≈ fr:classé = en:ranked ≈ fr:actes
fr:classe	en:classy	2	0.777	= fr:classe en:class ~ en:classy
fr:classe	en:ranked	4	0.777	= fr:classe en:class ~ en:classy ≈ fr:classé = en:ranked
fr:classe	fr:actes	5	0.777	= fr:classe en:class ~ en:classy ≈ fr:classé = en:ranked ≈ fr:actes
en:complete	fr:foule	2	0.777	en:complete ~ en:full ≈ fr:foule
en:complete	en:crowd	3	0.777	en:complete ~ en:full ≈ fr:foule = en:crowd
en:complete	fr:grade	4	0.777	en:complete ~ en:full ≈ fr:foule = en:crowd ≈ fr:grade
en:complete	en:grade	5	0.777	en:complete ~ en:full ≈ fr:foule = en:crowd ≈ fr:grade = en:grade
en:complete	fr:gris	6	0.777	en:complete ~ en:full ≈ fr:foule = en:crowd ≈ fr:grade = en:grade ≈ fr:gris
en:full	fr:grade	3	0.777	~ en:full fr:foule = en:crowd ≈ fr:grade
en:full	en:grade	4	0.777	~ en:full fr:foule = en:crowd ≈ fr:grade = en:grade
en:full	fr:gris	5	0.777	~ en:full fr:foule = en:crowd ≈ fr:grade = en:grade ≈ fr:gris
fr:foules	en:crazy	3	0.777	≈ fr:foules ~ fr:foule en:fools ~ en:crazy
fr:foules	fr:crédits	4	0.777	≈ fr:foules ~ fr:foule en:fools ~ en:crazy ≈ fr:crédits
en:fools	fr:crédits	2	0.777	≈ en:fools ~ en:crazy ≈ fr:crédits
en:con	en:may	4	0.777	en:con ≈ fr:cane ~ fr:canne ≈ en:can ~ en:may
en:con	fr:mes	5	0.777	en:con ≈ fr:cane ~ fr:canne ≈ en:can ~ en:may ≈ fr:mes
fr:foules	fr:crédit	4	0.777	≈ fr:foules ~ fr:foule en:fools ~ en:crazy ≈ fr:crédit
en:dumping	en:steady	5	0.777	en:dumping ~ en:spill ≈ fr:style = en:style ≈ fr:stable = en:steady
en:dumping	fr:série	6	0.777	en:dumping ~ en:spill ≈ fr:style = en:style ≈ fr:stable = en:steady ≈ fr:série
en:spill	en:steady	4	0.777	~ en:spill fr:style = en:style ≈ fr:stable = en:steady
en:spill	fr:série	5	0.777	~ en:spill fr:style = en:style ≈ fr:stable = en:steady ≈ fr:série
en:enforce	fr:flatte	4	0.777	en:enforce ~ en:apply ≈ fr:plat = en:flat ≈ fr:flatte
en:apply	fr:flatte	3	0.777	~ en:apply fr:plat = en:flat ≈ fr:flatte
fr:plat	fr:flatte	2	0.777	≈ fr:plat = en:flat fr:flatte
en:expansion	fr:externe	2	0.777	en:expansion ~ en:extension ≈ fr:externe
en:expansion	fr:externes	3	0.777	en:expansion ~ en:extension ≈ fr:externe ~ fr:externes
en:expansion	en:extend	4	0.777	en:expansion ~ en:extension ≈ fr:externe ~ fr:externes ≈ en:extend
en:expansion	fr:étendre	5	0.777	en:expansion ~ en:extension ≈ fr:externe ~ fr:externes ≈ en:extend = fr:étendre
en:expansion	fr:prolonger	5	0.777	en:expansion ~ en:extension ≈ fr:externe ~ fr:externes ≈ en:extend = fr:prolonger
en:explains	fr:explosent	4	0.777	en:explains = fr:explique ≈ en:explaining ~ en:explain ≈ fr:explosent
en:explains	en:explaining	2	0.777	en:explains = fr:explique ≈ en:explaining
en:explains	en:explain	3	0.777	en:explains = fr:explique ≈ en:explaining ~ en:explain
fr:explique	en:explain	2	0.777	= fr:explique en:explaining ~ en:explain
en:exposure	en:exhaust	4	0.777	en:exposure ~ en:exhibit ≈ fr:existent ~ fr:existe ≈ en:exhaust
en:exposure	fr:échappement	5	0.777	en:exposure ~ en:exhibit ≈ fr:existent ~ fr:existe ≈ en:exhaust = fr:échappement
en:exhibit	en:exhaust	3	0.777	~ en:exhibit fr:existent ~ fr:existe ≈ en:exhaust
en:exhibit	fr:échappement	4	0.777	~ en:exhibit fr:existent ~ fr:existe ≈ en:exhaust = fr:échappement
en:extend	fr:externe	2	0.777	~ en:extend fr:externes ~ fr:externe
en:extend	en:extension	3	0.777	~ en:extend fr:externes ~ fr:externe ≈ en:extension
fr:externes	en:extension	2	0.777	≈ fr:externes ~ fr:externe en:extension
en:extending	fr:externes	2	0.777	en:extending ~ en:extend ≈ fr:externes
en:extending	fr:externe	3	0.777	en:extending ~ en:extend ≈ fr:externes ~ fr:externe
en:extending	en:extension	4	0.777	en:extending ~ en:extend ≈ fr:externes ~ fr:externe ≈ en:extension
en:extending	fr:prolongement	5	0.777	en:extending ~ en:extend ≈ fr:externes ~ fr:externe ≈ en:extension = fr:prolongement
en:extend	fr:prolongement	4	0.777	~ en:extend fr:externes ~ fr:externe ≈ en:extension = fr:prolongement
fr:externes	fr:prolongement	3	0.777	≈ fr:externes ~ fr:externe en:extension = fr:prolongement
fr:externe	fr:prolongement	2	0.777	~ fr:externe ≈ en:extension = fr:prolongement
en:henry	en:ratty	2	0.777	en:henry = fr:henri ≈ en:ratty
en:henry	en:seedy	3	0.777	en:henry = fr:henri ≈ en:ratty ~ en:seedy
en:henry	fr:citer	4	0.777	en:henry = fr:henri ≈ en:ratty ~ en:seedy ≈ fr:citer
en:henry	en:quote	5	0.777	en:henry = fr:henri ≈ en:ratty ~ en:seedy ≈ fr:citer = en:quote
en:henry	fr:couette	6	0.777	en:henry = fr:henri ≈ en:ratty ~ en:seedy ≈ fr:citer = en:quote ≈ fr:couette
fr:henri	en:seedy	2	0.777	= fr:henri en:ratty ~ en:seedy
fr:henri	fr:citer	3	0.777	= fr:henri en:ratty ~ en:seedy ≈ fr:citer
fr:henri	en:quote	4	0.777	= fr:henri en:ratty ~ en:seedy ≈ fr:citer = en:quote
fr:henri	fr:couette	5	0.777	= fr:henri en:ratty ~ en:seedy ≈ fr:citer = en:quote ≈ fr:couette
en:kasha	en:money	4	0.777	en:kasha ≈ fr:cacher ~ fr:cache ≈ en:cash ~ en:money
en:kasha	fr:manie	5	0.777	en:kasha ≈ fr:cacher ~ fr:cache ≈ en:cash ~ en:money ≈ fr:manie
en:khan	en:may	4	0.777	en:khan ≈ fr:cane ~ fr:canne ≈ en:can ~ en:may
en:khan	fr:mes	5	0.777	en:khan ≈ fr:cane ~ fr:canne ≈ en:can ~ en:may ≈ fr:mes
en:live	en:arrive	2	0.777	en:live = fr:live ≈ en:arrive
en:live	en:arrival	3	0.777	en:live = fr:live ≈ en:arrive ~ en:arrival
en:live	fr:rafle	4	0.777	en:live = fr:live ≈ en:arrive ~ en:arrival ≈ fr:rafle
fr:live	en:arrival	2	0.777	= fr:live en:arrive ~ en:arrival
fr:live	fr:rafle	3	0.777	= fr:live en:arrive ~ en:arrival ≈ fr:rafle
en:arrive	fr:rafle	2	0.777	≈ en:arrive ~ en:arrival fr:rafle
en:losers	en:such	4	0.777	en:losers ≈ fr:douze = en:twelve ≈ fr:tels = en:such
en:losers	fr:sache	5	0.777	en:losers ≈ fr:douze = en:twelve ≈ fr:tels = en:such ≈ fr:sache
en:members	en:even	2	0.777	en:members ≈ fr:même = en:even
en:members	fr:hiver	3	0.777	en:members ≈ fr:même = en:even ≈ fr:hiver
en:muscular	fr:strip	6	0.777	en:muscular ~ en:muscle ≈ fr:mal = en:bad ≈ fr:bandes = en:strips ≈ fr:strip
en:muscle	fr:strip	5	0.777	~ en:muscle fr:mal = en:bad ≈ fr:bandes = en:strips ≈ fr:strip
en:naughty	fr:coques	5	0.777	en:naughty = fr:coquine ≈ en:cocaine ~ en:coke ≈ fr:coque ~ fr:coques
fr:coquine	fr:coques	4	0.777	= fr:coquine en:cocaine ~ en:coke ≈ fr:coque ~ fr:coques
en:cocaine	fr:coques	3	0.777	≈ en:cocaine ~ en:coke fr:coque ~ fr:coques
en:naughty	fr:hull	5	0.777	en:naughty = fr:coquine ≈ en:cocaine ~ en:coke ≈ fr:coque ~ fr:hull
fr:coquine	fr:hull	4	0.777	= fr:coquine en:cocaine ~ en:coke ≈ fr:coque ~ fr:hull
en:cocaine	fr:hull	3	0.777	≈ en:cocaine ~ en:coke fr:coque ~ fr:hull
en:coke	fr:hull	2	0.777	~ en:coke ≈ fr:coque ~ fr:hull
en:patter	en:pit	3	0.777	en:patter ≈ fr:péter ~ fr:pète ≈ en:pit
en:patter	en:trench	4	0.777	en:patter ≈ fr:péter ~ fr:pète ≈ en:pit ~ en:trench
en:patter	fr:traîne	5	0.777	en:patter ≈ fr:péter ~ fr:pète ≈ en:pit ~ en:trench ≈ fr:traîne
fr:péter	en:pit	2	0.777	≈ fr:péter fr:pète ≈ en:pit
fr:péter	en:trench	3	0.777	≈ fr:péter fr:pète ≈ en:pit ~ en:trench
fr:péter	fr:traîne	4	0.777	≈ fr:péter fr:pète ≈ en:pit ~ en:trench ≈ fr:traîne
fr:pète	en:trench	2	0.777	~ fr:pète ≈ en:pit en:trench
fr:pète	fr:traîne	3	0.777	~ fr:pète ≈ en:pit en:trench ≈ fr:traîne
en:pit	fr:traîne	2	0.777	≈ en:pit ~ en:trench ≈ fr:traîne
en:pin	en:delicate	5	0.777	en:pin ≈ fr:peine = en:sentence ≈ fr:certaines ~ fr:quelques ≈ en:delicate
en:pin	fr:délicate	6	0.777	en:pin ≈ fr:peine = en:sentence ≈ fr:certaines ~ fr:quelques ≈ en:delicate = fr:délicate
en:predator	fr:tels	6	0.777	en:predator ~ en:predators ≈ fr:prêtres = en:priests ≈ fr:piste = en:trail ≈ fr:tels
en:predators	fr:tels	5	0.777	~ en:predators fr:prêtres = en:priests ≈ fr:piste = en:trail ≈ fr:tels
fr:prêtres	fr:tels	4	0.777	≈ fr:prêtres en:priests ≈ fr:piste = en:trail ≈ fr:tels
en:predators	fr:telles	6	0.777	en:predators ≈ fr:prêtres = en:priests ≈ fr:piste = en:trail ≈ fr:tels ~ fr:telles
fr:prêtres	fr:telles	5	0.777	≈ fr:prêtres en:priests ≈ fr:piste = en:trail ≈ fr:tels ~ fr:telles
en:predators	fr:telle	6	0.777	en:predators ≈ fr:prêtres = en:priests ≈ fr:piste = en:trail ≈ fr:tels ~ fr:telle
fr:prêtres	fr:telle	5	0.777	≈ fr:prêtres en:priests ≈ fr:piste = en:trail ≈ fr:tels ~ fr:telle
en:priests	fr:telle	4	0.777	= en:priests ≈ fr:piste en:trail ≈ fr:tels ~ fr:telle
en:premium	en:prime	2	0.777	en:premium = fr:primes ≈ en:prime
en:premium	en:bounty	3	0.777	en:premium = fr:primes ≈ en:prime ~ en:bounty
en:premium	fr:bâti	4	0.777	en:premium = fr:primes ≈ en:prime ~ en:bounty ≈ fr:bâti
en:premium	fr:construit	5	0.777	en:premium = fr:primes ≈ en:prime ~ en:bounty ≈ fr:bâti ~ fr:construit
fr:primes	en:bounty	2	0.777	= fr:primes en:prime ~ en:bounty
fr:primes	fr:bâti	3	0.777	= fr:primes en:prime ~ en:bounty ≈ fr:bâti
fr:primes	fr:construit	4	0.777	= fr:primes en:prime ~ en:bounty ≈ fr:bâti ~ fr:construit
en:prime	fr:bâti	2	0.777	≈ en:prime ~ en:bounty fr:bâti
en:prime	fr:construit	3	0.777	≈ en:prime ~ en:bounty fr:bâti ~ fr:construit
en:premium	fr:construite	5	0.777	en:premium = fr:primes ≈ en:prime ~ en:bounty ≈ fr:bâti ~ fr:construite
fr:primes	fr:construite	4	0.777	= fr:primes en:prime ~ en:bounty ≈ fr:bâti ~ fr:construite
en:prime	fr:construite	3	0.777	≈ en:prime ~ en:bounty fr:bâti ~ fr:construite
en:premium	fr:construits	5	0.777	en:premium = fr:primes ≈ en:prime ~ en:bounty ≈ fr:bâti ~ fr:construits
fr:primes	fr:construits	4	0.777	= fr:primes en:prime ~ en:bounty ≈ fr:bâti ~ fr:construits
en:prime	fr:construits	3	0.777	≈ en:prime ~ en:bounty fr:bâti ~ fr:construits
en:premiums	en:prime	2	0.777	en:premiums = fr:primes ≈ en:prime
en:premiums	en:bounty	3	0.777	en:premiums = fr:primes ≈ en:prime ~ en:bounty
en:premiums	fr:bâti	4	0.777	en:premiums = fr:primes ≈ en:prime ~ en:bounty ≈ fr:bâti
en:premiums	fr:construit	5	0.777	en:premiums = fr:primes ≈ en:prime ~ en:bounty ≈ fr:bâti ~ fr:construit
en:premiums	fr:construite	5	0.777	en:premiums = fr:primes ≈ en:prime ~ en:bounty ≈ fr:bâti ~ fr:construite
en:premiums	fr:construits	5	0.777	en:premiums = fr:primes ≈ en:prime ~ en:bounty ≈ fr:bâti ~ fr:construits
en:rested	fr:demeure	6	0.777	en:rested ≈ fr:reste ~ fr:rester ≈ en:rusty ~ en:rust ≈ fr:restes ~ fr:demeure
en:roberts	fr:hybride	4	0.777	en:roberts ≈ fr:race = en:breed ≈ fr:hybrides ~ fr:hybride
en:roberts	fr:hybrides	4	0.777	en:roberts ≈ fr:race = en:breed ≈ fr:hybride ~ fr:hybrides
en:rubbish	en:cheat	3	0.777	en:rubbish ~ en:trash ≈ fr:triche = en:cheat
en:rubbish	fr:gîte	4	0.777	en:rubbish ~ en:trash ≈ fr:triche = en:cheat ≈ fr:gîte
en:silly	fr:foule	3	0.777	en:silly ~ en:fool ≈ fr:foules ~ fr:foule
en:silly	fr:foules	2	0.777	en:silly ~ en:fool ≈ fr:foules
en:silly	en:fools	4	0.777	en:silly ~ en:fool ≈ fr:foules ~ fr:foule ≈ en:fools
en:silly	en:crazy	5	0.777	en:silly ~ en:fool ≈ fr:foules ~ fr:foule ≈ en:fools ~ en:crazy
en:silly	fr:crédits	6	0.777	en:silly ~ en:fool ≈ fr:foules ~ fr:foule ≈ en:fools ~ en:crazy ≈ fr:crédits
en:fool	fr:foule	2	0.777	~ en:fool fr:foules ~ fr:foule
