src	dst	hops	quality	chain
romance	robotique	5	0.832	en:romance ~ fr:romance ≈ en:robots ~ en:robot ≈ fr:robot ~ fr:robotique
romance	robot	4	0.806	en:romance ~ fr:romance ≈ en:robots ~ en:robot ≈ fr:robot
romance	robots	3	0.891	en:romance ~ fr:romance ≈ en:robots ~ fr:robots
rome	trauma	3	0.894	en:rome ~ fr:rome ≈ en:trauma ~ fr:trauma
rome	traumatique	3	0.884	en:rome ~ fr:rome ≈ en:trauma ~ fr:traumatique
rome	traumatisme	3	0.884	en:rome ~ fr:rome ≈ en:trauma ~ fr:traumatisme
roof	rabbit	5	0.835	en:roof = fr:toit ≈ en:twice ~ fr:répète ≈ en:rabbit ~ fr:rabbit
roof	lièvre	5	0.825	en:roof = fr:toit ≈ en:twice ~ fr:répète ≈ en:rabbit = fr:lièvre
roof	lapins	5	0.825	en:roof = fr:toit ≈ en:twice ~ fr:répète ≈ en:rabbit = fr:lapins
rookie	neil	6	0.897	en:rookie ≈ fr:requis = en:needed ≈ fr:nient bide ~ fr:nil ≈ en:neil ~ fr:neil
rookie	elles	6	0.895	en:rookie ≈ fr:requis = en:needed ≈ fr:nient bide ~ fr:nil ≈ en:neil ~ fr:elles
rookie	ils	6	0.894	en:rookie ≈ fr:requis = en:needed ≈ fr:nient bide ~ fr:nil ≈ en:neil ~ fr:ils
room	roses	6	0.906	en:room ~ fr:room ≈ en:rumor ~ en:rumors ≈ fr:rose ~ en:rose ≈ fr:roses
room	rosen	5	0.914	en:room ~ fr:room ≈ en:rumor ~ en:rumors ≈ fr:rose ~ fr:rosen
room	rose	4	0.900	en:room ~ fr:room ≈ en:rumor ~ en:rumors ≈ fr:rose
rooms	sain tes	6	0.892	en:rooms = fr:salles ≈ en:scholar ~ fr:sain thèse ≈ en:centers ~ en:centre ≈ fr:sain tes
rooms	roses	6	0.890	en:rooms ~ fr:room ≈ en:rumor ~ en:rumors ≈ fr:rose ~ en:rose ≈ fr:roses
rooms	celle	6	0.888	en:rooms = fr:salles ≈ en:saddle = fr:selle ≈ en:sell ~ en:sells ≈ fr:celle
roost	root	6	0.961	en:roost ≈ fr:rouste ~ fr:rousse ≈ en:routes ~ fr:routes ≈ en:root ~ fr:root
roost	route	6	0.961	en:roost ≈ fr:rouste ~ fr:rousse ≈ en:routes ~ fr:routes ≈ en:route ~ fr:route
roost	racines	6	0.952	en:roost ≈ fr:rouste ~ fr:rousse ≈ en:routes ~ fr:routes ≈ en:root = fr:racines
root	races	6	0.958	en:root ≈ fr:route ~ en:route ≈ fr:routes ~ en:routes ≈ fr:race ~ fr:races
root	corrida	6	0.953	en:root ≈ fr:route ~ en:route ≈ fr:routes ~ en:routes ≈ fr:race ~ fr:corrida
root	mentor	6	0.934	en:root ≈ fr:route ~ en:route ≈ fr:rate ~ fr:main taux ≈ en:mentor ~ fr:mentor
rooted	as tracts	6	0.932	en:rooted ≈ fr:ruent aide ~ fr:dis traquent aide ≈ en:distracted ~ en:distract ≈ fr:dis tracts ~ fr:as tracts
rooted	tracts	6	0.932	en:rooted ≈ fr:ruent aide ~ fr:dis traquent aide ≈ en:distracted ~ en:distract ≈ fr:dis tracts ~ fr:tracts
rooted	tristan	6	0.928	en:rooted ≈ fr:ruent aide ~ fr:tracent aide ≈ en:trusted ~ en:trust ≈ fr:triste ~ fr:tristan
rooter	rousse	6	0.954	en:rooter ~ en:root ≈ fr:route ~ en:route ≈ fr:routes ~ en:routes ≈ fr:rousse
rooter	race	6	0.954	en:rooter ~ en:root ≈ fr:route ~ en:route ≈ fr:routes ~ en:routes ≈ fr:race
rooter	bride	6	0.946	en:rooter ~ en:root ≈ fr:routes ~ en:routes ≈ fr:race = en:breed ≈ fr:bride
rooters	rousse	6	0.942	en:rooters ~ en:root ≈ fr:route ~ en:route ≈ fr:routes ~ en:routes ≈ fr:rousse
rooters	race	6	0.942	en:rooters ~ en:root ≈ fr:route ~ en:route ≈ fr:routes ~ en:routes ≈ fr:race
rooters	bride	6	0.933	en:rooters ~ en:root ≈ fr:routes ~ en:routes ≈ fr:race = en:breed ≈ fr:bride
rooting	rousse	6	0.946	en:rooting ~ en:root ≈ fr:route ~ en:route ≈ fr:routes ~ en:routes ≈ fr:rousse
rooting	race	6	0.946	en:rooting ~ en:root ≈ fr:route ~ en:route ≈ fr:routes ~ en:routes ≈ fr:race
rooting	bride	6	0.937	en:rooting ~ en:root ≈ fr:routes ~ en:routes ≈ fr:race = en:breed ≈ fr:bride
roots	dis tracts	6	0.929	en:roots ~ en:rooted ≈ fr:ruent aide ~ fr:dis traquent aide ≈ en:distracted ~ en:distract ≈ fr:dis tracts
roots	tristes	6	0.907	en:roots ~ en:rooted ≈ fr:ruent aide ~ fr:tracent aide ≈ en:trusted ~ en:trust ≈ fr:tristes
roots	triste	6	0.907	en:roots ~ en:rooted ≈ fr:ruent aide ~ fr:tracent aide ≈ en:trusted ~ en:trust ≈ fr:triste
rope	dresse	6	0.873	en:rope ~ en:ropes ≈ fr:robes = en:dresses ≈ fr:dressage ~ en:dress ≈ fr:dresse
rope	adresses	6	0.869	en:rope ~ en:ropes ≈ fr:robes = en:dresses ≈ fr:dresse ~ en:dress ≈ fr:adresses
rope	adressent	6	0.869	en:rope ~ en:ropes ≈ fr:robes = en:dresses ≈ fr:dresse ~ en:dress ≈ fr:adressent
ropes	dresse	6	0.879	en:ropes ~ en:rope ≈ fr:robes = en:dresses ≈ fr:dressage ~ en:dress ≈ fr:dresse
ropes	adresses	6	0.875	en:ropes ~ en:rope ≈ fr:robes = en:dresses ≈ fr:dresse ~ en:dress ≈ fr:adresses
ropes	adressent	6	0.875	en:ropes ~ en:rope ≈ fr:robes = en:dresses ≈ fr:dresse ~ en:dress ≈ fr:adressent
rose	rate	6	0.882	en:rose ~ fr:rose ≈ en:rows ~ en:row ≈ fr:rot ~ en:rot ≈ fr:rate
rose	drague	6	0.869	en:rose ~ fr:rose ≈ en:draws ~ en:draw ≈ fr:drogue = en:drug ≈ fr:drague
rose	drogue	6	0.853	en:rose ~ fr:rose ≈ en:draws ~ en:draw ≈ fr:drogues ~ en:drugs ≈ fr:drogue
roses	rôles	6	0.926	en:roses ~ fr:roses ≈ en:roles ~ en:role ≈ fr:roll ~ en:roll ≈ fr:rôles
roses	rôle	6	0.926	en:roses ~ fr:roses ≈ en:roles ~ en:role ≈ fr:roll ~ en:roll ≈ fr:rôle
roses	roll	6	0.915	en:roses ~ fr:roses ≈ en:rolls ~ en:roll ≈ fr:rôle ~ en:role ≈ fr:roll
ross	rosé	2	0.980	en:ross ≈ fr:rosse ~ fr:rosé
roster	chat	6	0.862	en:roster ~ en:teammates ≈ fr:timide = en:shy ≈ fr:chats ~ en:chat ≈ fr:chat
roster	quitte	6	0.817	en:roster ~ en:teammates ≈ fr:timide = en:shy ≈ fr:chats = en:cat ≈ fr:quitte
roster	casse	6	0.813	en:roster ~ en:teammates ≈ fr:timide = en:shy ≈ fr:chats = en:cats ≈ fr:casse
rot	roses	6	0.897	en:rot ~ fr:rot ≈ en:row ~ en:rows ≈ fr:rose ~ en:rose ≈ fr:roses
rot	lisent	6	0.846	en:rot ~ fr:rot ≈ en:row = fr:ligne ≈ en:leading ~ en:leads ≈ fr:lisent
rot	lise	6	0.846	en:rot ~ fr:rot ≈ en:row = fr:ligne ≈ en:leading ~ en:leads ≈ fr:lise
rotten	battent	6	0.911	en:rotten = fr:pourri ≈ en:bootie ~ en:bootee ≈ fr:boutis ~ en:bout ≈ fr:battent
rotten	batte	6	0.911	en:rotten = fr:pourri ≈ en:bootie ~ en:bootee ≈ fr:boutis ~ en:bout ≈ fr:batte
rotten	mentor	6	0.889	en:rotten ≈ fr:rat haine ~ en:rat ≈ fr:rate ~ fr:main taux ≈ en:mentor ~ fr:mentor
rotter	bride	6	0.899	en:rotter ~ en:rotten ≈ fr:rat haine ~ en:rats ≈ fr:race = en:breed ≈ fr:bride
rotter	pline	6	0.884	en:rotter ~ en:rotten ≈ fr:rat haine ~ en:rat ≈ fr:rate = en:spleen ≈ fr:pline
rotter	hybrides	6	0.869	en:rotter ~ en:rotten ≈ fr:rat haine ~ en:rats ≈ fr:race = en:breed ≈ fr:hybrides
rouge	rouge	2	0.995	en:rouge ≈ fr:rouges ~ fr:rouge
roulette	roulettes	2	0.970	en:roulette ≈ fr:roulette ~ fr:roulettes
rounds	dan	6	0.876	en:rounds ~ fr:round ≈ en:drowned ~ en:drown ≈ fr:down ~ en:down ≈ fr:dan
rounds	drames	5	0.865	en:rounds ~ fr:round ≈ en:drowned ~ en:drown ≈ fr:drame ~ fr:drames
rounds	chad	5	0.826	en:rounds ~ fr:round ≈ en:ground ~ en:chan ≈ fr:tchad ~ fr:chad
route	roues	6	0.936	en:route ≈ fr:routes ~ fr:route ≈ en:root ~ en:rooter ≈ fr:roue ~ fr:roues
route	riz	6	0.922	en:route ≈ fr:routes ~ en:routes ≈ fr:race ~ fr:races ≈ en:rice = fr:riz
route	hybrides	6	0.921	en:route ≈ fr:routes ~ en:routes ≈ fr:race = en:breed ≈ fr:hybride ~ fr:hybrides
routeing	bride	6	0.944	en:routeing ~ en:route ≈ fr:routes ~ en:routes ≈ fr:race = en:breed ≈ fr:bride
routeing	roue	6	0.939	en:routeing ~ fr:routes ≈ en:route ~ fr:route ≈ en:root ~ en:rooter ≈ fr:roue
routeing	ruby	6	0.932	en:routeing ≈ fr:routine ~ en:routine ≈ fr:roux chine ~ fr:roux bis ≈ en:ruby ~ fr:ruby
routers	dresse	6	0.928	en:routers ≈ fr:ruent aise ~ fr:adrets aise ≈ en:addresses = fr:adresses ≈ en:dress ~ fr:dresse
routers	adresse	6	0.925	en:routers ≈ fr:ruent aise ~ fr:adrets aise ≈ en:addresses = fr:adresses ≈ en:address ~ fr:adresse
routers	adresses	6	0.924	en:routers ≈ fr:ruent aise ~ fr:adrets aise ≈ en:addresses ~ en:address ≈ fr:adressent ~ fr:adresses
routes	roue	6	0.949	en:routes ~ fr:routes ≈ en:route ~ fr:route ≈ en:root ~ en:rooter ≈ fr:roue
routes	fritz	6	0.927	en:routes ~ fr:routes ≈ en:route ~ fr:route ≈ en:fruit ~ en:fruits ≈ fr:fritz
routes	gars aise	6	0.907	en:routes ~ en:route ≈ fr:rate = en:spleen ≈ fr:pline ~ en:gases ≈ fr:gars aise
routine	routes	6	0.974	en:routine ~ fr:routine ≈ en:rooting ~ en:root ≈ fr:route ~ en:route ≈ fr:routes
routine	rate	6	0.946	en:routine ~ fr:routine ≈ en:rooting ~ en:root ≈ fr:route ~ en:route ≈ fr:rate
routine	route	6	0.944	en:routine ~ fr:routine ≈ en:routeing ~ en:route ≈ fr:routes ~ en:routes ≈ fr:route
routinely	ligues	6	0.902	en:routinely ~ en:commonly ≈ fr:commun lis ~ fr:lisent ≈ en:leagues ~ en:league ≈ fr:ligues
routinely	ligue	6	0.902	en:routinely ~ en:commonly ≈ fr:commun lis ~ fr:lisent ≈ en:leagues ~ en:league ≈ fr:ligue
routinely	pays bol	6	0.866	en:routinely ~ en:commonly ≈ fr:commun lis ~ fr:lisent ≈ en:leagues ~ en:baseball ≈ fr:pays bol
row	là	6	0.826	en:row = fr:ligne ≈ en:leading ~ en:lead ≈ fr:lie ~ en:lie ≈ fr:là
row	la	6	0.826	en:row = fr:ligne ≈ en:leading ~ en:lead ≈ fr:lie ~ en:lie ≈ fr:la
row	lasse	6	0.807	en:row = fr:ligne ≈ en:leading ~ en:lead ≈ fr:lie ~ en:lies ≈ fr:lasse
rows	pline	6	0.876	en:rows ~ en:row ≈ fr:rot ~ en:rot ≈ fr:rate = en:spleen ≈ fr:pline
rows	rite	6	0.860	en:rows ~ en:row ≈ fr:rot ~ en:rot ≈ fr:rate ~ en:rate ≈ fr:rite
rows	taux	5	0.861	en:rows ~ en:row ≈ fr:rot ~ en:rot ≈ fr:rate ~ fr:taux
rub	frêle	6	0.908	en:rub = fr:frotte ≈ en:fraught ~ fr:frac ≈ en:frock ~ en:frill ≈ fr:frêle
rub	flow	6	0.835	en:rub = fr:frotte ≈ en:fought ~ en:fighting ≈ fr:farine = en:flour ≈ fr:flow
rub	frank	5	0.892	en:rub = fr:frotte ≈ en:fraught ~ fr:frac ≈ en:frank ~ fr:frank
rubbish	rep	5	0.886	en:rubbish ~ en:crap ≈ fr:crêpes ~ fr:crêpe ≈ en:rep ~ fr:rep
rubbish	crêpe	3	0.882	en:rubbish ~ en:crap ≈ fr:crêpes ~ fr:crêpe
rubbish	croissants	3	0.829	en:rubbish ~ en:crap ≈ fr:crêpes ~ fr:croissants
ruby	roux	2	0.947	en:ruby ≈ fr:roux bis ~ fr:roux
rucked	triste	6	0.839	en:rucked ~ fr:tracé ≈ en:trustee ~ en:trustees ≈ fr:tristesse ~ en:triste ≈ fr:triste
rucked	hisse	5	0.846	en:rucked ~ fr:tracé ≈ en:trustee ~ en:trustees ≈ fr:tracent hisse ~ fr:hisse
rucked	tristesse	4	0.771	en:rucked ~ fr:tracé ≈ en:trustee ~ en:trustees ≈ fr:tristesse
rudder	root	6	0.947	en:rudder ≈ fr:rôder ~ fr:rôde ≈ en:road = fr:route ≈ en:root ~ fr:root
rudder	racines	6	0.939	en:rudder ≈ fr:rôder ~ fr:rôde ≈ en:road = fr:route ≈ en:root = fr:racines
rudder	racine	6	0.939	en:rudder ≈ fr:rôder ~ fr:rôde ≈ en:road = fr:route ≈ en:root = fr:racine
ruddy	redoute	2	0.940	en:ruddy ≈ fr:redis ~ fr:redoute
ruder	root	6	0.942	en:ruder ≈ fr:rôder ~ fr:rôde ≈ en:road = fr:route ≈ en:root ~ fr:root
ruder	racines	6	0.934	en:ruder ≈ fr:rôder ~ fr:rôde ≈ en:road = fr:route ≈ en:root = fr:racines
ruder	racine	6	0.934	en:ruder ≈ fr:rôder ~ fr:rôde ≈ en:road = fr:route ≈ en:root = fr:racine
rugby	spots	6	0.872	en:rugby ~ en:sports ≈ fr:sport ~ en:sport ≈ fr:spot ~ en:spot ≈ fr:spots
rugby	base	6	0.809	en:rugby ~ en:sports ≈ fr:sport ~ en:sport ≈ fr:potes = en:buddies ≈ fr:base
rugby	sport	5	0.920	en:rugby ~ en:sports ≈ fr:spots ~ fr:spot ≈ en:sport ~ fr:sport
ruin	rousse	6	0.894	en:ruin ~ en:ruined ≈ fr:route ~ en:route ≈ fr:routes ~ en:routes ≈ fr:rousse
ruin	race	6	0.894	en:ruin ~ en:ruined ≈ fr:route ~ en:route ≈ fr:routes ~ en:routes ≈ fr:race
ruin	bride	6	0.879	en:ruin ~ en:ruined ≈ fr:route ~ en:routes ≈ fr:race = en:breed ≈ fr:bride
ruined	externe	6	0.869	en:ruined ~ en:ruin ≈ fr:roux haines ~ fr:axent haines in ≈ en:extending ~ en:extend ≈ fr:externe
ruined	externes	6	0.862	en:ruined ~ en:ruin ≈ fr:roux haines ~ fr:axent haines in ≈ en:extending ~ en:extend ≈ fr:externes
ruined	un veste	6	0.855	en:ruined ~ en:ruin ≈ fr:roux haines ~ fr:haines ester ≈ en:investor ~ en:investors ≈ fr:un veste
rule	ordinaire	6	0.916	en:rule ≈ fr:roule ~ fr:roulé ≈ en:ruler = fr:règle ≈ en:regular = fr:ordinaire
rule	régulière	6	0.916	en:rule ≈ fr:roule ~ fr:roulé ≈ en:ruler = fr:règle ≈ en:regular = fr:régulière
rule	régulières	6	0.916	en:rule ≈ fr:roule ~ fr:roulé ≈ en:ruler = fr:règle ≈ en:regular = fr:régulières
ruled	roulent	6	0.847	en:ruled ~ en:ruling ≈ fr:roule ~ fr:roulé ≈ en:rule ~ en:rules ≈ fr:roulent
ruled	règle	5	0.864	en:ruled ~ en:ruling ≈ fr:roule ~ fr:roulé ≈ en:ruler = fr:règle
ruled	dirigeant	5	0.864	en:ruled ~ en:ruling ≈ fr:roule ~ fr:roulé ≈ en:ruler = fr:dirigeant
ruler	ordinaire	6	0.914	en:ruler ≈ fr:roule ~ fr:roulé ≈ en:rule ~ fr:règle ≈ en:regular = fr:ordinaire
ruler	régulière	6	0.914	en:ruler ≈ fr:roule ~ fr:roulé ≈ en:rule ~ fr:règle ≈ en:regular = fr:régulière
ruler	régulières	6	0.914	en:ruler ≈ fr:roule ~ fr:roulé ≈ en:rule ~ fr:règle ≈ en:regular = fr:régulières
rules	règle	5	0.936	en:rules ~ en:rule ≈ fr:roule ~ fr:roulé ≈ en:ruler = fr:règle
rules	dirigeant	5	0.936	en:rules ~ en:rule ≈ fr:roule ~ fr:roulé ≈ en:ruler = fr:dirigeant
rules	souverain	5	0.936	en:rules ~ en:rule ≈ fr:roule ~ fr:roulé ≈ en:ruler = fr:souverain
rumen	rap	6	0.909	en:rumen ~ fr:rumine ≈ en:reaming ~ en:reaped ≈ fr:ripe ~ en:ripe ≈ fr:rap
rumen	romance	6	0.862	en:rumen ≈ fr:roumaine ~ fr:romaine ≈ en:roman ~ fr:romane ≈ en:romance ~ fr:romance
rumen	romantiques	6	0.856	en:rumen ≈ fr:roumaine ~ fr:romaine ≈ en:roman ~ fr:romane ≈ en:romance ~ fr:romantiques
rummy	rap	6	0.902	en:rummy ~ fr:rumine ≈ en:reaming ~ en:reaped ≈ fr:ripe ~ en:ripe ≈ fr:rap
rummy	roman	5	0.903	en:rummy ~ en:rumen ≈ fr:roumaine ~ fr:romaine ≈ en:roman ~ fr:roman
rummy	romane	5	0.894	en:rummy ~ en:rumen ≈ fr:roumaine ~ fr:romaine ≈ en:roman ~ fr:romane
rumor	coloc	6	0.904	en:rumor ≈ fr:room ~ en:room ≈ fr:roumains ~ fr:roumain ≈ en:roommate = fr:coloc
rumor	colocataire	6	0.904	en:rumor ≈ fr:room ~ en:room ≈ fr:roumains ~ fr:roumain ≈ en:roommate = fr:colocataire
rumor	roumains	4	0.941	en:rumor ≈ fr:room ~ en:room ≈ fr:roumain ~ fr:roumains
rumors	roumains	5	0.948	en:rumors ~ en:rumor ≈ fr:room ~ en:room ≈ fr:roumain ~ fr:roumains
rumors	roumain	5	0.948	en:rumors ~ en:rumor ≈ fr:room ~ en:room ≈ fr:roumains ~ fr:roumain
rumors	roumanie	5	0.946	en:rumors ~ en:rumor ≈ fr:room ~ en:room ≈ fr:roumains ~ fr:roumanie
run	gars	6	0.798	en:run ~ en:ran ≈ fr:reines ~ fr:but reines ≈ en:boyfriend ~ en:guy ≈ fr:gars
run	ranger	5	0.898	en:run ~ en:ran ≈ fr:reines ~ fr:reines chez ≈ en:ranger ~ fr:ranger
run	garda	5	0.859	en:run ~ en:ran ≈ fr:reines ~ fr:reines chez ≈ en:ranger ~ fr:garda
runny	renan	2	0.940	en:runny ≈ fr:renie ~ fr:renan
rupee	rouages	2	0.981	en:rupee ≈ fr:roupies ~ fr:rouages
rupee	roues	2	0.973	en:rupee ≈ fr:roupies ~ fr:roues
rushed	bits	6	0.920	en:rushed ~ en:sped ≈ fr:speed ~ fr:vitesse ≈ en:beaters ~ en:beat ≈ fr:bits
rushed	bites	6	0.920	en:rushed ~ en:sped ≈ fr:speed ~ fr:vitesse ≈ en:beaters ~ en:beat ≈ fr:bites
rushed	bite	6	0.920	en:rushed ~ en:sped ≈ fr:speed ~ fr:vitesse ≈ en:beaters ~ en:beat ≈ fr:bite
rusher	coupes	6	0.919	en:rusher ~ en:russet ≈ fr:recettes ~ en:kook ≈ fr:coup ~ en:coup ≈ fr:coupes
rusher	coupent	6	0.919	en:rusher ~ en:russet ≈ fr:recettes ~ en:kook ≈ fr:coup ~ en:coup ≈ fr:coupent
rusher	coupe	6	0.919	en:rusher ~ en:russet ≈ fr:recettes ~ en:kook ≈ fr:coup ~ en:coup ≈ fr:coupe
rushy	axes	6	0.839	en:rushy ~ en:rusher ≈ fr:roches = en:rocks ≈ fr:axe ~ en:axe ≈ fr:axes
rushy	et axe	5	0.840	en:rushy ~ en:rusher ≈ fr:roches = en:rocks ≈ fr:axe ~ fr:et axe
rushy	axe	4	0.827	en:rushy ~ en:rusher ≈ fr:roches = en:rocks ≈ fr:axe
russell	coupes	6	0.922	en:russell ~ en:russet ≈ fr:recettes ~ en:kook ≈ fr:coup ~ en:coup ≈ fr:coupes
russell	coupent	6	0.922	en:russell ~ en:russet ≈ fr:recettes ~ en:kook ≈ fr:coup ~ en:coup ≈ fr:coupent
russell	coupe	6	0.922	en:russell ~ en:russet ≈ fr:recettes ~ en:kook ≈ fr:coup ~ en:coup ≈ fr:coupe
russet	mailles	6	0.967	en:russet ≈ fr:recettes = en:recipes ≈ fr:raies pise ~ fr:mèches ≈ en:mesh = fr:mailles
russet	maillage	6	0.967	en:russet ≈ fr:recettes = en:recipes ≈ fr:raies pise ~ fr:mèches ≈ en:mesh = fr:maillage
russet	maille	6	0.967	en:russet ≈ fr:recettes = en:recipes ≈ fr:raies pise ~ fr:mèches ≈ en:mesh = fr:maille
rusty	demeurer	2	0.967	en:rusty ≈ fr:rester ~ fr:demeurer
rutty	rouillé	6	0.915	en:rutty ≈ fr:rôti = en:roast ≈ fr:reste ~ fr:rester ≈ en:rusty = fr:rouillé
rutty	restaurant	6	0.907	en:rutty ≈ fr:rôti = en:roast ≈ fr:reste ~ fr:restes restent ≈ en:restaurant ~ fr:restaurant
rutty	restaurants	6	0.900	en:rutty ≈ fr:rôti = en:roast ≈ fr:reste ~ fr:restes restent ≈ en:restaurant ~ fr:restaurants
sa	superstar	5	0.894	en:sa ~ fr:sa ≈ en:sigh = fr:soupir ≈ en:superstar ~ fr:superstar
sa	supérieurs	5	0.890	en:sa ~ fr:sa ≈ en:sigh = fr:soupir ≈ en:superior = fr:supérieurs
sa	supérieure	5	0.890	en:sa ~ fr:sa ≈ en:sigh = fr:soupir ≈ en:superior = fr:supérieure
sac	sectes	6	0.891	en:sac ~ fr:sacs ≈ en:suck ~ en:sucked ≈ fr:secte ~ en:sect ≈ fr:sectes
sac	secte	6	0.888	en:sac ~ fr:sacs ≈ en:suck ~ en:sucked ≈ fr:sectes ~ en:sect ≈ fr:secte
sac	sexe	6	0.853	en:sac ~ fr:sacs ≈ en:suck ~ en:sucked ≈ fr:secte ~ en:sect ≈ fr:sexe
sacked	sexuel	6	0.926	en:sacked ≈ fr:sectes ~ fr:secte ≈ en:sicked ~ en:sicks ≈ fr:sexe ~ fr:sexuel
sacked	sexes	6	0.924	en:sacked ≈ fr:sectes ~ fr:secte ≈ en:sicked ~ en:sicks ≈ fr:sexe ~ fr:sexes
sacked	secs	6	0.921	en:sacked ≈ fr:sectes ~ fr:secte ≈ en:sext ~ fr:sexe ≈ en:secs ~ fr:secs
saddle	s être	6	0.935	en:saddle ≈ fr:ses elle ~ fr:pissent elle ≈ en:pistol ~ fr:pistolet ≈ en:peat olla ~ fr:s être
saddle	cerises	6	0.915	en:saddle = fr:selle ≈ en:seller ~ fr:sellerie ≈ en:salary ~ en:salaries ≈ fr:cerises
saddle	cerise	6	0.915	en:saddle = fr:selle ≈ en:seller ~ fr:sellerie ≈ en:salary ~ en:salaries ≈ fr:cerise
sadly	provisoire	5	0.866	en:sadly ~ en:unfortunately ≈ fr:un fort chenal ~ fr:près chenal ≈ en:provisional = fr:provisoire
sadly	provisoires	5	0.866	en:sadly ~ en:unfortunately ≈ fr:un fort chenal ~ fr:près chenal ≈ en:provisional = fr:provisoires
sadly	provisoirement	5	0.864	en:sadly ~ en:unfortunately ≈ fr:un fort chenal ~ fr:près chenal ≈ en:provisional ~ fr:provisoirement
said	traînent	6	0.894	en:said = fr:dit ≈ en:di ~ en:dis ≈ fr:dix = en:ten ≈ fr:traînent
said	traîne	6	0.894	en:said = fr:dit ≈ en:di ~ en:dis ≈ fr:dix = en:ten ≈ fr:traîne
said	tiennes	6	0.894	en:said = fr:dit ≈ en:di ~ en:dis ≈ fr:dix = en:ten ≈ fr:tiennes
saint	synthèse	6	0.874	en:saint = fr:sainte ≈ en:set ~ fr:set ≈ en:sets ~ en:setters ≈ fr:synthèse
saint	frappait aise	6	0.866	en:saint = fr:sainte ≈ en:set ~ fr:set ≈ en:asset ~ en:properties ≈ fr:frappait aise
saint	serre	6	0.863	en:saint = fr:sainte ≈ en:set ~ en:sets ≈ fr:set ~ en:setter ≈ fr:serre
sake	sise	6	0.943	en:sake ≈ fr:ses hic ~ fr:seine ≈ en:seen ~ en:sees ≈ fr:sises ~ fr:sise
sake	brenda	6	0.940	en:sake ≈ fr:ses hic ~ fr:seine ≈ en:seen ~ en:sees ≈ fr:sise ~ fr:brenda
sake	sain six	6	0.938	en:sake ≈ fr:ses hic ~ fr:seine ≈ en:seen ~ en:sees ≈ fr:six ~ fr:sain six
salaries	pause	6	0.816	en:salaries ~ en:salary ≈ fr:sellerie ~ fr:seller ≈ en:selfie ~ en:poses ≈ fr:pause
salaries	verte	5	0.943	en:salaries ~ en:salary ≈ fr:sellerie ~ en:seller ≈ fr:selles ~ fr:verte
salaries	cellule	5	0.943	en:salaries ~ en:salary ≈ fr:sellerie ~ en:seller ≈ fr:celle ~ fr:cellule
salary	chéri	5	0.878	en:salary ~ en:salaries ≈ fr:cerises = en:cherry ≈ fr:chérie ~ fr:chéri
salary	chérie	4	0.848	en:salary ~ en:salaries ≈ fr:cerises = en:cherry ≈ fr:chérie
salary	prieur	3	0.921	en:salary ~ en:salaries ≈ fr:cerise ~ fr:prieur
sale	cellule	5	0.888	en:sale = fr:soldes ≈ en:sold ~ en:sells ≈ fr:celle ~ fr:cellule
sale	verte	5	0.883	en:sale = fr:soldes ≈ en:sold ~ en:sells ≈ fr:selles ~ fr:verte
sale	tome	5	0.882	en:sale = fr:soldes ≈ en:sold ~ en:sells ≈ fr:selle ~ fr:tome
sally	chilien	3	0.857	en:sally ~ en:shelly ≈ fr:chili ~ fr:chilien
sally	chili	2	0.916	en:sally ~ en:shelly ≈ fr:chili
sam	sait elle	6	0.913	en:sam ~ fr:sam ≈ en:some = fr:certaines ≈ en:settling ~ en:settle ≈ fr:sait elle
sam	sait halte	6	0.901	en:sam ~ fr:sam ≈ en:some = fr:certaines ≈ en:settling ~ en:settled ≈ fr:sait halte
sam	cervelle	6	0.877	en:sam ~ fr:sam ≈ en:some = fr:certaines ≈ en:settling ~ en:settle ≈ fr:cervelle
sandwich	dit chine	6	0.948	en:sandwich ~ en:sandwiches ≈ fr:sain dit chaise ~ fr:dit chaise ≈ en:teaches ~ en:teaching ≈ fr:dit chine
sandwich	tige	6	0.905	en:sandwich ~ en:sandwiches ≈ fr:sain dit chaise ~ fr:dit chaise ≈ en:teaches ~ en:teach ≈ fr:tige
sandwich	enseignants	5	0.955	en:sandwich ~ en:sandwiches ≈ fr:sain dit chaise ~ fr:dit chaise ≈ en:teachers ~ fr:enseignants
sandwiches	sandwichs	3	0.870	en:sandwiches ~ fr:sandwich ≈ en:sandwich = fr:sandwichs
sandwiches	sandwich	2	0.830	en:sandwiches ~ en:sandwich ≈ fr:sandwich
sara	serrer	3	0.907	en:sara ~ en:sarah ≈ fr:serre ~ fr:serrer
sara	serres	3	0.905	en:sara ~ en:sarah ≈ fr:serre ~ fr:serres
sara	serrés	3	0.903	en:sara ~ en:sarah ≈ fr:serre ~ fr:serrés
sat	sain serez	6	0.903	en:sat ~ en:sits ≈ fr:six ~ fr:sain six ≈ en:senses ~ en:sensory ≈ fr:sain serez
sat	sexes	6	0.902	en:sat ~ en:sits ≈ fr:six ~ en:six ≈ fr:sexe ~ en:sex ≈ fr:sexes
sat	saines séries	6	0.885	en:sat ~ en:sits ≈ fr:six ~ fr:sain six ≈ en:senses ~ en:sensory ≈ fr:saines séries
